           0.9200  1.0000
          -0.1000  0.0000
 4822.000  0.9752  0.9282
 4822.020  0.9289  0.9489
 4822.040  0.8752  0.9525
 4822.060  0.8367  0.9396
 4822.080 -1.0000  0.8999
 4822.100 -1.0000  0.8423
 4822.120 -1.0000  0.7670
 4822.140 -1.0000  0.6562
 4822.160 -1.0000  0.7042
 4822.180 -1.0000  0.8096
 4822.200 -1.0000  0.8786
 4822.220  0.8470  0.9172
 4822.240  0.8655  0.9420
 4822.260  0.8899  0.9572
 4822.280  0.9127  0.9643
 4822.300  0.9289  0.9669
 4822.320  0.9362  0.9716
 4822.340  0.9343  0.9736
 4822.360  0.9254  0.9773
 4822.380  0.9140  0.9817
 4822.400  0.9057  0.9820
 4822.420  0.9043  0.9799
 4822.440  0.9099  0.9768
 4822.460  0.9194  0.9721
 4822.480  0.9287  0.9694
 4822.500  0.9342  0.9697
 4822.520  0.9352  0.9714
 4822.540  0.9333  0.9740
 4822.560  0.9306  0.9738
 4822.580  0.9287  0.9713
 4822.600  0.9272  0.9645
 4822.620  0.9243  0.9560
 4822.640  0.9181  0.9475
 4822.660  0.9089  0.9412
 4822.680  0.9006  0.9362
 4822.700  0.8996  0.9308
 4822.720  0.9116  0.9216
 4822.740  0.9356  0.9046
 4822.760  0.9595  0.8762
 4822.780 -1.0000  0.8341
 4822.800 -1.0000  0.7778
 4822.820 -1.0000  0.7091
 4822.840 -1.0000  0.6331
 4822.860 -1.0000  0.5572
 4822.880 -1.0000  0.4907
 4822.900 -1.0000  0.4467
 4822.920 -1.0000  0.4353
 4822.940 -1.0000  0.4466
 4822.960 -1.0000  0.4841
 4822.980 -1.0000  0.5415
 4823.000 -1.0000  0.6076
 4823.020 -1.0000  0.6743
 4823.040 -1.0000  0.7356
 4823.060 -1.0000  0.7885
 4823.080 -1.0000  0.8328
 4823.100  0.9654  0.8687
 4823.120  0.9547  0.8956
 4823.140  0.9428  0.9105
 4823.160  0.9347  0.9096
 4823.180  0.9311  0.8901
 4823.200  0.9301  0.8537
 4823.220  0.9295  0.8080
 4823.240  0.9280  0.7651
 4823.260  0.9256  0.7389
 4823.280  0.9239  0.7390
 4823.300  0.9243  0.7673
 4823.320  0.9277  0.8156
 4823.340  0.9334  0.8677
 4823.360  0.9403  0.9056
 4823.380  0.9468  0.9156
 4823.400  0.9520  0.8941
 4823.420  0.9547  0.8490
 4823.440  0.9544  0.7973
 4823.460  0.9509  0.7583
 4823.480  0.9454  0.7464
 4823.500  0.9397  0.7663
 4823.520  0.9356  0.8115
 4823.540  0.9336  0.8676
 4823.560  0.9331  0.9186
 4823.580  0.9324  0.9524
 4823.600  0.9295  0.9655
 4823.620  0.9229  0.9622
