           1.0000  1.0000
          -0.1000  0.0000
 4197.000  0.9793  0.9718
 4197.020  0.9683  0.9751
 4197.040  0.9696  0.9705
 4197.060  0.9738  0.9466
 4197.080  0.9777  0.9306
 4197.100  0.9759  0.9267
 4197.120  0.9716  0.9388
 4197.140  0.9719  0.9433
 4197.160  0.9800  0.9529
 4197.180  0.9941  0.9573
 4197.200  1.0101  0.9638
 4197.220  1.0217  0.9569
 4197.240  1.0233  0.9551
 4197.260  1.0152  0.9559
 4197.280  1.0028  0.9531
 4197.300  0.9919  0.9588
 4197.320  0.9866  0.9625
 4197.340  0.9869  0.9650
 4197.360  0.9894  0.9682
 4197.380  0.9913  0.9681
 4197.400  0.9916  0.9703
 4197.420  0.9913  0.9687
 4197.440  0.9921  0.9711
 4197.460  0.9954  0.9716
 4197.480  1.0007  0.9721
 4197.500  1.0062  0.9726
 4197.520  1.0104  0.9718
 4197.540  1.0126  0.9698
 4197.560  1.0136  0.9665
 4197.580  1.0148  0.9639
 4197.600  1.0175  0.9629
 4197.620  1.0217  0.9631
 4197.640  1.0254  0.9642
 4197.660  1.0258  0.9658
 4197.680  1.0209  0.9663
 4197.700  1.0107  0.9649
 4197.720  0.9979  0.9617
 4197.740  0.9863  0.9573
 4197.760  0.9794  0.9531
 4197.780  0.9788  0.9505
 4197.800  0.9841  0.9505
 4197.820  0.9928  0.9535
 4197.840  1.0016  0.9581
 4197.860  1.0078  0.9632
 4197.880  1.0096  0.9670
 4197.900  1.0072  0.9686
 4197.920  1.0021  0.9680
 4197.940  0.9969  0.9658
 4197.960  0.9938  0.9637
 4197.980  0.9942  0.9629
 4198.000  0.9980  0.9642
 4198.020  1.0036  0.9672
 4198.040  1.0093  0.9709
 4198.060  1.0135  0.9737
 4198.080  1.0153  0.9747
 4198.100  1.0151  0.9738
 4198.120  1.0138  0.9717
 4198.140  1.0124  0.9698
 4198.160  1.0118  0.9691
 4198.180  1.0124  0.9699
 4198.200  1.0142  0.9716
 4198.220  1.0167  0.9733
 4198.240  1.0194  0.9741
 4198.260  1.0215  0.9736
 4198.280  1.0222  0.9724
 4198.300  1.0209  0.9715
 4198.320  1.0172  0.9717
 4198.340  1.0116  0.9731
 4198.360  1.0052  0.9748
 4198.380  0.9998  0.9753
 4198.400  0.9974  0.9735
 4198.420  0.9993  0.9688
 4198.440  1.0059  0.9621
 4198.460  1.0156  0.9551
 4198.480  1.0257  0.9499
 4198.500  1.0331  0.9480
 4198.520  1.0352  0.9494
 4198.540  1.0313  0.9532
 4198.560  1.0226  0.9576
 4198.580  1.0119  0.9611
 4198.600  1.0026  0.9629
 4198.620  0.9974  0.9632
 4198.640  0.9972  0.9630
 4198.660  1.0017  0.9632
 4198.680  1.0087  0.9638
 4198.700  1.0156  0.9644
 4198.720  1.0203  0.9639
 4198.740  1.0214  0.9614
 4198.760  1.0190  0.9571
 4198.780  1.0141  0.9518
 4198.800  1.0083  0.9473
 4198.820  1.0030  0.9448
 4198.840  0.9997  0.9449
 4198.860  0.9991  0.9471
 4198.880  1.0012  0.9499
 4198.900  1.0057  0.9517
 4198.920  1.0116  0.9520
 4198.940  1.0176  0.9508
 4198.960  1.0224  0.9495
 4198.980  1.0250  0.9494
 4199.000  1.0251  0.9512
 4199.020  1.0232  0.9548
 4199.040  1.0203  0.9587
 4199.060  1.0176  0.9617
 4199.080  1.0160  0.9627
 4199.100  1.0158  0.9619
 4199.120  1.0163  0.9605
 4199.140  1.0165  0.9598
 4199.160  1.0153  0.9603
 4199.180  1.0124  0.9614
 4199.200  1.0084  0.9612
 4199.220  1.0045  0.9579
 4199.240  1.0022  0.9504
 4199.260  1.0025  0.9394
 4199.280  1.0051  0.9276
 4199.300  1.0092  0.9186
 4199.320  1.0131  0.9157
 4199.340  1.0155  0.9201
 4199.360  1.0158  0.9306
 4199.380  1.0144  0.9441
 4199.400  1.0125  0.9568
 4199.420  1.0111  0.9656
 4199.440  1.0104  0.9695
 4199.460  1.0100  0.9696
 4199.480  1.0090  0.9682
 4199.500  1.0067  0.9676
 4199.520  1.0031  0.9690
 4199.540  0.9993  0.9720
 4199.560  0.9967  0.9751
 4199.580  0.9967  0.9764
 4199.600  1.0000  0.9753
 4199.620  1.0058  0.9722
 4199.640  1.0124  0.9688
 4199.660  1.0176  0.9667
 4199.680  1.0197  0.9670
 4199.700  1.0185  0.9695
 4199.720  1.0150  0.9731
 4199.740  1.0109  0.9761
 4199.760  1.0081  0.9772
 4199.780  1.0075  0.9763
 4199.800  1.0091  0.9739
 4199.820  1.0116  0.9709
 4199.840  1.0140  0.9679
 4199.860  1.0152  0.9650
 4199.880  1.0153  0.9615
 4199.900  1.0149  0.9570
 4199.920  1.0148  0.9516
 4199.940  1.0151  0.9464
 4199.960  1.0153  0.9430
 4199.980  1.0143  0.9427
 4200.000  1.0111  0.9457
 4200.020  1.0055  0.9508
 4200.040  0.9982  0.9556
 4200.060  0.9911  0.9574
 4200.080  0.9858  0.9544
 4200.100  0.9835  0.9464
 4200.120  0.9838  0.9352
 4200.140  0.9849  0.9235
 4200.160  0.9846  0.9145
 4200.180  0.9808  0.9101
 4200.200  0.9734  0.9111
 4200.220  0.9640  0.9170
 4200.240  0.9558  0.9262
 4200.260  0.9519  0.9371
 4200.280  0.9546  0.9483
 4200.300  0.9637  0.9583
 4200.320  0.9774  0.9661
 4200.340  0.9923  0.9706
 4200.360  1.0055  0.9712
 4200.380  1.0146  0.9681
 4200.400  1.0195  0.9628
 4200.420  1.0212  0.9573
 4200.440  1.0216  0.9543
 4200.460  1.0223  0.9551
 4200.480  1.0240  0.9593
 4200.500  1.0262  0.9646
 4200.520  1.0275  0.9677
 4200.540  1.0270  0.9659
 4200.560  1.0246  0.9590
 4200.580  1.0213  0.9495
 4200.600  1.0190  0.9415
 4200.620  1.0192  0.9387
 4200.640  1.0225  0.9415
 4200.660  1.0275  0.9453
 4200.680  1.0312  0.9414
 4200.700  1.0300  0.9197
 4200.720  1.0225  0.8737
 4200.740  1.0133  0.8039
 4200.760 -1.0000  0.7199
 4200.780 -1.0000  0.6389
 4200.800 -1.0000  0.5800
 4200.820 -1.0000  0.5585
 4200.840 -1.0000  0.5801
 4200.860 -1.0000  0.6385
 4200.880 -1.0000  0.7179
 4200.900  1.0345  0.7983
 4200.920  1.0437  0.8625
 4200.940  1.0494  0.9014
 4200.960  1.0472  0.9161
 4200.980  1.0389  0.9158
 4201.000  1.0295  0.9127
 4201.020  1.0233  0.9160
 4201.040  1.0227  0.9290
 4201.060  1.0272  0.9475
 4201.080  1.0342  0.9640
 4201.100  1.0401  0.9712
 4201.120  1.0423  0.9664
 4201.140  1.0397  0.9531
 4201.160  1.0333  0.9387
 4201.180  1.0260  0.9315
 4201.200  1.0209  0.9354
 4201.220  1.0205  0.9479
 4201.240  1.0254  0.9603
 4201.260  1.0343  0.9612
 4201.280  1.0449  0.9410
 4201.300  1.0544  0.8969
 4201.320  1.0602  0.8344
 4201.340  1.0600  0.7660
 4201.360  1.0525  0.7075
 4201.380  1.0388  0.6731
 4201.400  1.0224  0.6705
 4201.420  1.0079  0.6995
 4201.440  0.9990  0.7518
 4201.460  0.9971  0.8147
 4201.480  1.0014  0.8748
 4201.500  1.0102  0.9214
 4201.520  1.0215  0.9492
 4201.540  1.0329  0.9583
 4201.560  1.0424  0.9537
 4201.580  1.0482  0.9425
 4201.600  1.0496  0.9322
 4201.620  1.0471  0.9281
 4201.640  1.0424  0.9321
 4201.660  1.0377  0.9420
 4201.680  1.0348  0.9521
 4201.700  1.0337  0.9547
 4201.720  1.0333  0.9426
 4201.740  1.0313  0.9115
 4201.760  1.0253  0.8621
 4201.780  1.0135  0.8015
 4201.800  0.9962  0.7413
 4201.820  0.9766  0.6953
 4201.840  0.9605  0.6754
 4201.860  0.9529  0.6874
 4201.880  0.9557  0.7291
 4201.900  0.9665  0.7905
 4201.920  0.9806  0.8570
 4201.940  0.9940  0.9137
 4201.960  1.0044  0.9504
 4201.980  1.0110  0.9644
 4202.000  1.0143  0.9605
 4202.020  1.0153  0.9483
 4202.040  1.0149  0.9380
 4202.060  1.0136  0.9363
 4202.080  1.0112  0.9438
 4202.100  1.0075  0.9558
 4202.120  1.0021  0.9647
 4202.140  0.9948  0.9642
 4202.160  0.9862  0.9521
 4202.180  0.9772  0.9316
 4202.200  0.9695  0.9097
 4202.220  0.9647  0.8945
 4202.240  0.9642  0.8912
 4202.260  0.9686  0.9007
 4202.280  0.9776  0.9190
 4202.300  0.9898  0.9396
 4202.320  1.0035  0.9559
 4202.340  1.0164  0.9646
 4202.360  1.0257  0.9658
 4202.380  1.0293  0.9630
 4202.400  1.0258  0.9604
 4202.420  1.0157  0.9611
 4202.440  1.0016  0.9654
 4202.460  0.9875  0.9713
 4202.480  0.9773  0.9755
 4202.500  0.9738  0.9757
 4202.520  0.9774  0.9717
 4202.540  0.9864  0.9656
 4202.560  0.9975  0.9604
 4202.580  1.0069  0.9588
 4202.600  1.0120  0.9615
 4202.620  1.0125  0.9671
 4202.640  1.0099  0.9728
 4202.660  1.0068  0.9760
 4202.680  1.0052  0.9755
