           1.0300  1.0000
          -0.1000  0.0000
 4222.000  1.0294  0.9292
 4222.020  1.0184  0.9438
 4222.040  1.0412  0.9186
 4222.060  1.0456  0.8734
 4222.080  1.0294  0.8834
 4222.100  1.0040  0.9089
 4222.120  0.9899  0.9182
 4222.140  0.9906  0.9309
 4222.160  0.9979  0.9407
 4222.180  1.0047  0.9537
 4222.200  1.0083  0.9571
 4222.220  1.0092  0.9601
 4222.240  1.0101  0.9645
 4222.260  1.0146  0.9669
 4222.280  1.0240  0.9682
 4222.300  1.0354  0.9685
 4222.320  1.0437  0.9638
 4222.340  1.0444  0.9614
 4222.360  1.0371  0.9621
 4222.380  1.0262  0.9620
 4222.400  1.0165  0.9635
 4222.420  1.0103  0.9672
 4222.440  1.0075  0.9690
 4222.460  1.0061  0.9703
 4222.480  1.0039  0.9671
 4222.500  1.0005  0.9598
 4222.520  0.9977  0.9523
 4222.540  0.9983  0.9432
 4222.560  1.0032  0.9362
 4222.580  1.0101  0.9376
 4222.600  1.0157  0.9463
 4222.620  1.0181  0.9550
 4222.640  1.0159  0.9625
 4222.660  1.0095  0.9679
 4222.680  1.0019  0.9701
 4222.700  0.9970  0.9689
 4222.720  0.9972  0.9652
 4222.740  1.0024  0.9604
 4222.760  1.0100  0.9558
 4222.780  1.0164  0.9524
 4222.800  1.0192  0.9504
 4222.820  1.0177  0.9499
 4222.840  1.0132  0.9501
 4222.860  1.0080  0.9503
 4222.880  1.0043  0.9497
 4222.900  1.0033  0.9478
 4222.920  1.0046  0.9444
 4222.940  1.0071  0.9401
 4222.960  1.0096  0.9361
 4222.980  1.0115  0.9342
 4223.000  1.0132  0.9362
 4223.020  1.0157  0.9426
 4223.040  1.0195  0.9524
 4223.060  1.0243  0.9627
 4223.080  1.0286  0.9698
 4223.100  1.0302  0.9705
 4223.120  1.0275  0.9641
 4223.140  1.0206  0.9530
 4223.160  1.0113  0.9419
 4223.180  1.0029  0.9361
 4223.200  0.9986  0.9384
 4223.220  0.9999  0.9466
 4223.240  1.0056  0.9532
 4223.260  1.0122  0.9473
 4223.280  1.0150  0.9186
 4223.300  1.0118  0.8623
 4223.320  1.0055  0.7832
 4223.340 -1.0000  0.6954
 4223.360 -1.0000  0.6194
 4223.380 -1.0000  0.5757
 4223.400 -1.0000  0.5772
 4223.420 -1.0000  0.6241
 4223.440 -1.0000  0.7027
 4223.460  1.0043  0.7894
 4223.480  1.0138  0.8579
 4223.500  1.0226  0.8883
 4223.520  1.0265  0.8736
 4223.540  1.0262  0.8219
 4223.560  1.0244  0.7531
 4223.580  1.0224  0.6920
 4223.600  1.0204  0.6592
 4223.620  1.0176  0.6651
 4223.640  1.0135  0.7064
 4223.660  1.0090  0.7681
 4223.680  1.0066  0.8294
 4223.700  1.0091  0.8701
 4223.720  1.0191  0.8770
 4223.740  1.0355  0.8471
 4223.760  1.0503  0.7868
 4223.780 -1.0000  0.7096
 4223.800 -1.0000  0.6316
 4223.820 -1.0000  0.5670
 4223.840 -1.0000  0.5260
 4223.860 -1.0000  0.5133
 4223.880 -1.0000  0.5288
 4223.900 -1.0000  0.5685
 4223.920 -1.0000  0.6262
 4223.940 -1.0000  0.6941
 4223.960  0.9739  0.7642
 4223.980  0.9980  0.8288
 4224.000  1.0249  0.8815
 4224.020  1.0414  0.9180
 4224.040  1.0444  0.9370
 4224.060  1.0367  0.9401
 4224.080  1.0236  0.9320
 4224.100  1.0109  0.9189
 4224.120  1.0025  0.9073
 4224.140  1.0001  0.9019
 4224.160  1.0021  0.9042
 4224.180  1.0054  0.9121
 4224.200  1.0069  0.9207
 4224.220  1.0052  0.9233
 4224.240  1.0003  0.9148
 4224.260  0.9938  0.8930
 4224.280  0.9870  0.8602
 4224.300  0.9810  0.8235
 4224.320  0.9759  0.7924
 4224.340  0.9715  0.7761
 4224.360  0.9676  0.7804
 4224.380  0.9649  0.8058
 4224.400  0.9648  0.8466
 4224.420  0.9684  0.8931
 4224.440  0.9760  0.9345
 4224.460  0.9868  0.9626
 4224.480  0.9990  0.9743
 4224.500  1.0100  0.9719
 4224.520  1.0176  0.9618
 4224.540  1.0208  0.9515
 4224.560  1.0198  0.9464
 4224.580  1.0168  0.9482
 4224.600  1.0140  0.9545
 4224.620  1.0132  0.9610
 4224.640  1.0143  0.9639
 4224.660  1.0160  0.9618
 4224.680  1.0162  0.9562
 4224.700  1.0134  0.9509
 4224.720  1.0077  0.9496
 4224.740  1.0009  0.9538
 4224.760  0.9959  0.9622
 4224.780  0.9949  0.9711
 4224.800  0.9985  0.9766
 4224.820  1.0052  0.9762
 4224.840  1.0123  0.9707
 4224.860  1.0165  0.9631
 4224.880  1.0157  0.9575
 4224.900  1.0101  0.9569
 4224.920  1.0019  0.9616
 4224.940  0.9945  0.9692
 4224.960  0.9907  0.9759
 4224.980  0.9919  0.9784
 4225.000  0.9970  0.9758
 4225.020  1.0035  0.9698
 4225.040  1.0086  0.9639
 4225.060  1.0102  0.9617
 4225.080  1.0079  0.9644
 4225.100  1.0032  0.9710
 4225.120  0.9984  0.9781
 4225.140  0.9957  0.9822
 4225.160  0.9959  0.9814
 4225.180  0.9986  0.9762
 4225.200  1.0023  0.9693
 4225.220  1.0054  0.9642
 4225.240  1.0072  0.9630
 4225.260  1.0076  0.9653
 4225.280  1.0075  0.9687
 4225.300  1.0078  0.9699
 4225.320  1.0087  0.9668
 4225.340  1.0096  0.9599
 4225.360  1.0091  0.9520
 4225.380  1.0062  0.9473
 4225.400  1.0007  0.9486
 4225.420  0.9936  0.9561
 4225.440  0.9870  0.9669
 4225.460  0.9828  0.9761
 4225.480  0.9822  0.9793
 4225.500  0.9851  0.9745
 4225.520  0.9907  0.9635
 4225.540  0.9975  0.9507
 4225.560  1.0041  0.9414
 4225.580  1.0099  0.9389
 4225.600  1.0150  0.9432
 4225.620  1.0196  0.9512
 4225.640  1.0238  0.9583
 4225.660  1.0267  0.9607
 4225.680  1.0267  0.9577
 4225.700  1.0225  0.9518
 4225.720  1.0139  0.9474
 4225.740  1.0023  0.9483
 4225.760  0.9910  0.9552
 4225.780  0.9837  0.9656
 4225.800  0.9830  0.9741
 4225.820  0.9893  0.9758
 4225.840  1.0004  0.9685
 4225.860  1.0125  0.9543
 4225.880  1.0211  0.9390
 4225.900  1.0229  0.9290
 4225.920  1.0173  0.9280
 4225.940  1.0067  0.9337
 4225.960  0.9953  0.9379
 4225.980  0.9871  0.9287
 4226.000  0.9836  0.8952
 4226.020  0.9836  0.8328
 4226.040 -1.0000  0.7461
 4226.060 -1.0000  0.6490
 4226.080 -1.0000  0.5617
 4226.100 -1.0000  0.5042
 4226.120 -1.0000  0.4904
 4226.140 -1.0000  0.5236
 4226.160 -1.0000  0.5957
 4226.180 -1.0000  0.6896
 4226.200 -1.0000  0.7850
 4226.220  0.9957  0.8643
 4226.240  1.0067  0.9174
 4226.260  1.0185  0.9432
 4226.280  1.0259  0.9484
 4226.300  1.0278  0.9435
 4226.320  1.0259  0.9387
 4226.340  1.0224  0.9401
 4226.360  1.0195  0.9486
 4226.380  1.0182  0.9608
 4226.400  1.0183  0.9718
 4226.420  1.0187  0.9773
 4226.440  1.0183  0.9763
 4226.460  1.0167  0.9707
 4226.480  1.0141  0.9643
 4226.500  1.0116  0.9608
 4226.520  1.0102  0.9620
 4226.540  1.0105  0.9671
 4226.560  1.0124  0.9733
 4226.580  1.0149  0.9776
 4226.600  1.0169  0.9781
 4226.620  1.0176  0.9751
 4226.640  1.0167  0.9705
 4226.660  1.0150  0.9670
 4226.680  1.0136  0.9666
 4226.700  1.0134  0.9692
 4226.720  1.0150  0.9732
 4226.740  1.0180  0.9760
 4226.760  1.0214  0.9758
 4226.780  1.0239  0.9723
 4226.800  1.0249  0.9670
 4226.820  1.0243  0.9627
 4226.840  1.0231  0.9617
 4226.860  1.0230  0.9647
 4226.880  1.0253  0.9706
 4226.900  1.0307  0.9765
 4226.920  1.0387  0.9798
 4226.940  1.0474  0.9789
 4226.960  1.0546  0.9745
 4226.980  1.0579  0.9691
 4227.000  1.0562  0.9655
 4227.020  1.0500  0.9659
 4227.040  1.0412  0.9699
 4227.060  1.0325  0.9756
 4227.080  1.0264  0.9798
 4227.100  1.0242  0.9803
 4227.120  1.0258  0.9766
 4227.140  1.0296  0.9705
 4227.160  1.0335  0.9650
 4227.180  1.0356  0.9628
 4227.200  1.0354  0.9646
 4227.220  1.0334  0.9692
 4227.240  1.0314  0.9731
 4227.260  1.0311  0.9730
 4227.280  1.0336  0.9671
 4227.300  1.0383  0.9564
 4227.320  1.0439  0.9438
 4227.340  1.0481  0.9335
