           0.9200  1.0000
          -0.1000  0.0000
 4847.000  0.9026  0.8132
 4847.020 -1.0000  0.7720
 4847.040 -1.0000  0.7434
 4847.060 -1.0000  0.7078
 4847.080 -1.0000  0.6565
 4847.100 -1.0000  0.5941
 4847.120 -1.0000  0.5067
 4847.140 -1.0000  0.4021
 4847.160 -1.0000  0.2812
 4847.180 -1.0000  0.1878
 4847.200 -1.0000  0.1077
 4847.220 -1.0000  0.1052
 4847.240 -1.0000  0.1006
 4847.260 -1.0000  0.0951
 4847.280 -1.0000  0.0913
 4847.300 -1.0000  0.0930
 4847.320 -1.0000  0.1034
 4847.340 -1.0000  0.1242
 4847.360 -1.0000  0.2935
 4847.380 -1.0000  0.4098
 4847.400 -1.0000  0.4994
 4847.420 -1.0000  0.5710
 4847.440 -1.0000  0.6265
 4847.460 -1.0000  0.6715
 4847.480 -1.0000  0.7097
 4847.500 -1.0000  0.7458
 4847.520 -1.0000  0.7814
 4847.540  0.9362  0.8109
 4847.560  0.9346  0.8362
 4847.580  0.9321  0.8561
 4847.600  0.9301  0.8716
 4847.620  0.9304  0.8823
 4847.640  0.9343  0.8909
 4847.660  0.9422  0.8984
 4847.680  0.9527  0.9063
 4847.700  0.9630  0.9143
 4847.720  0.9694  0.9217
 4847.740  0.9684  0.9271
 4847.760  0.9584  0.9299
 4847.780  0.9402  0.9304
 4847.800  0.9170  0.9296
 4847.820  0.8934  0.9291
 4847.840  0.8739  0.9300
 4847.860  0.8622  0.9325
 4847.880  0.8600  0.9355
 4847.900  0.8669  0.9375
 4847.920  0.8808  0.9369
 4847.940  0.8984  0.9331
 4847.960  0.9161  0.9267
 4847.980  0.9306  0.9197
 4848.000  0.9400  0.9142
 4848.020  0.9437  0.9121
 4848.040  0.9424  0.9141
 4848.060  0.9381  0.9203
 4848.080  0.9330  0.9290
 4848.100  0.9291  0.9385
 4848.120  0.9275  0.9467
 4848.140  0.9284  0.9525
 4848.160  0.9310  0.9553
 4848.180  0.9332  0.9554
 4848.200  0.9324  0.9539
 4848.220  0.9262  0.9517
 4848.240  0.9136  0.9500
 4848.260  0.8958  0.9491
 4848.280  0.8768  0.9489
 4848.300  0.8622  0.9489
 4848.320  0.8577  0.9483
 4848.340  0.8671  0.9462
 4848.360  0.8899  0.9424
 4848.380  0.9214  0.9373
 4848.400  0.9531  0.9314
 4848.420  0.9758  0.9258
 4848.440  0.9828  0.9209
