           1.0000  1.0000
          -0.1000  0.0000
 4897.000  0.9578  0.9391
 4897.020  0.9791  0.9550
 4897.040  0.9797  0.9707
 4897.060  0.9809  0.9782
 4897.080  0.9807  0.9800
 4897.100  0.9818  0.9754
 4897.120  0.9849  0.9660
 4897.140  0.9926  0.9570
 4897.160  1.0090  0.9304
 4897.180  1.0267  0.8918
 4897.200  1.0245  0.8611
 4897.220  0.9994  0.9317
 4897.240  0.9773  0.9560
 4897.260  0.9733  0.9701
 4897.280  0.9784  0.9794
 4897.300  0.9813  0.9887
 4897.320  0.9774  0.9966
 4897.340  0.9663  1.0019
 4897.360  0.9498  1.0032
 4897.380  0.9309  1.0017
 4897.400  0.9141  0.9970
 4897.420  0.9056  0.9968
 4897.440  0.9110  0.9971
 4897.460  0.9315  1.0002
 4897.480  0.9614  1.0072
 4897.500  0.9904  1.0120
 4897.520  1.0081  1.0135
 4897.540  1.0089  1.0105
 4897.560  0.9946  1.0050
 4897.580  0.9729  0.9997
 4897.600  0.9529  0.9982
 4897.620  0.9421  1.0009
 4897.640  0.9432  1.0063
 4897.660  0.9547  1.0115
 4897.680  0.9728  1.0132
 4897.700  0.9924  1.0102
 4897.720  1.0083  1.0037
 4897.740  1.0167  0.9969
 4897.760  1.0165  0.9933
 4897.780  1.0097  0.9949
 4897.800  1.0009  1.0005
 4897.820  0.9946  1.0065
 4897.840  0.9936  1.0086
 4897.860  0.9978  1.0037
 4897.880  1.0046  0.9914
 4897.900  1.0097  0.9742
 4897.920  1.0091  0.9560
 4897.940  1.0005  0.9409
 4897.960  0.9844  0.9309
 4897.980  0.9644  0.9263
 4898.000  0.9456  0.9259
 4898.020  0.9330  0.9290
 4898.040  0.9300  0.9358
 4898.060  0.9368  0.9471
 4898.080  0.9505  0.9627
 4898.100  0.9663  0.9800
 4898.120  0.9784  0.9930
 4898.140  0.9823  0.9932
 4898.160  0.9771  0.9731
 4898.180  0.9683  0.9293
 4898.200 -1.0000  0.8659
 4898.220 -1.0000  0.7944
 4898.240 -1.0000  0.7313
 4898.260 -1.0000  0.6926
 4898.280 -1.0000  0.6885
