           1.0200  1.0000
          -0.1300  0.0000
 4447.000  0.9948  0.9649
 4447.020  0.9844  0.9669
 4447.040  0.9871  0.9580
 4447.060  0.9875  0.9548
 4447.080  0.9884  0.9575
 4447.100  0.9886  0.9598
 4447.120  0.9872  0.9707
 4447.140  0.9851  0.9760
 4447.160  0.9835  0.9776
 4447.180  0.9821  0.9707
 4447.200  0.9808  0.9711
 4447.220  0.9811  0.9710
 4447.240  0.9835  0.9700
 4447.260  0.9863  0.9765
 4447.280  0.9881  0.9798
 4447.300  0.9883  0.9776
 4447.320  0.9865  0.9712
 4447.340  0.9828  0.9594
 4447.360  0.9760  0.9447
 4447.380  0.9643  0.9434
 4447.400  0.9498  0.9500
 4447.420  0.9368  0.9585
 4447.440  0.9284  0.9679
 4447.460  0.9263  0.9787
 4447.480  0.9309  0.9826
 4447.500  0.9404  0.9816
 4447.520  0.9511  0.9778
 4447.540  0.9601  0.9727
 4447.560  0.9663  0.9686
 4447.580  0.9707  0.9647
 4447.600  0.9743  0.9627
 4447.620  0.9778  0.9613
 4447.640  0.9813  0.9621
 4447.660  0.9843  0.9631
 4447.680  0.9864  0.9632
 4447.700  0.9867  0.9635
 4447.720  0.9847  0.9639
 4447.740  0.9807  0.9646
 4447.760  0.9754  0.9649
 4447.780  0.9703  0.9645
 4447.800  0.9667  0.9634
 4447.820  0.9653  0.9625
 4447.840  0.9663  0.9632
 4447.860  0.9692  0.9662
 4447.880  0.9731  0.9717
 4447.900  0.9771  0.9783
 4447.920  0.9807  0.9839
 4447.940  0.9837  0.9866
 4447.960  0.9859  0.9855
 4447.980  0.9868  0.9814
 4448.000  0.9863  0.9765
 4448.020  0.9843  0.9735
 4448.040  0.9809  0.9741
 4448.060  0.9770  0.9783
 4448.080  0.9735  0.9841
 4448.100  0.9711  0.9885
 4448.120  0.9696  0.9890
 4448.140  0.9679  0.9849
 4448.160  0.9643  0.9777
 4448.180  0.9573  0.9705
 4448.200  0.9465  0.9664
 4448.220  0.9331  0.9671
 4448.240  0.9194  0.9715
 4448.260  0.9083  0.9768
 4448.280  0.9014  0.9796
 4448.300  0.8987  0.9773
 4448.320  0.8982  0.9699
 4448.340  0.8969  0.9599
 4448.360  0.8919  0.9509
 4448.380  0.8820  0.9460
 4448.400  0.8684  0.9463
 4448.420  0.8539  0.9508
 4448.440  0.8419  0.9562
 4448.460  0.8343  0.9594
 4448.480  0.8304  0.9588
 4448.500  0.8275  0.9549
 4448.520  0.8211  0.9499
 4448.540  0.8077  0.9467
 4448.560  0.7861  0.9472
 4448.580  0.7584  0.9517
 4448.600  0.7294  0.9585
 4448.620  0.7047  0.9654
 4448.640  0.6890  0.9706
 4448.660  0.6847  0.9735
 4448.680  0.6918  0.9750
 4448.700  0.7080  0.9763
 4448.720  0.7305  0.9782
 4448.740  0.7567  0.9802
 4448.760  0.7849  0.9814
 4448.780  0.8144  0.9805
 4448.800  0.8445  0.9774
 4448.820  0.8737  0.9732
 4448.840  0.8997  0.9700
 4448.860  0.9199  0.9695
 4448.880  0.9324  0.9722
 4448.900  0.9374  0.9766
 4448.920  0.9372  0.9801
 4448.940  0.9353  0.9804
 4448.960  0.9352  0.9767
 4448.980  0.9387  0.9706
 4449.000  0.9457  0.9652
 4449.020  0.9541  0.9634
 4449.040  0.9610  0.9662
 4449.060  0.9644  0.9718
 4449.080  0.9643  0.9761
 4449.100  0.9620  0.9752
 4449.120  0.9596  0.9673
 4449.140  0.9586  0.9544
 4449.160  0.9591  0.9419
 4449.180  0.9596  0.9357
 4449.200  0.9585  0.9391
 4449.220  0.9550  0.9508
 4449.240  0.9501  0.9641
 4449.260  0.9463  0.9702
 4449.280  0.9465  0.9617
 4449.300  0.9526  0.9371
 4449.320  0.9644  0.9018
 4449.340  0.9790  0.8669
 4449.360  0.9913  0.8446
 4449.380  0.9964  0.8430
 4449.400  0.9929  0.8627
 4449.420  0.9831  0.8966
 4449.440  0.9720  0.9329
 4449.460  0.9646  0.9602
 4449.480  0.9635  0.9727
 4449.500  0.9686  0.9716
 4449.520  0.9773  0.9635
 4449.540  0.9856  0.9569
 4449.560  0.9905  0.9568
 4449.580  0.9913  0.9627
 4449.600  0.9899  0.9686
 4449.620  0.9893  0.9670
 4449.640  0.9922  0.9528
 4449.660  0.9991  0.9265
 4449.680  1.0076  0.8934
 4449.700  1.0133  0.8612
 4449.720  1.0120  0.8349
 4449.740  1.0033  0.8139
 4449.760  0.9929  0.7920
 4449.780 -1.0000  0.7610
 4449.800 -1.0000  0.7165
 4449.820 -1.0000  0.6617
 4449.840 -1.0000  0.6088
 4449.860 -1.0000  0.5749
 4449.880 -1.0000  0.5752
 4449.900 -1.0000  0.6151
 4449.920 -1.0000  0.6864
 4449.940 -1.0000  0.7687
