           1.0700  1.0000
          -0.1400  0.0000
 4822.000  1.0084  0.8837
 4822.020  0.9815  0.9131
 4822.040  0.9337  0.9169
 4822.060  0.8910  0.8972
 4822.080  0.8594  0.8409
 4822.100 -1.0000  0.7620
 4822.120 -1.0000  0.6625
 4822.140 -1.0000  0.5250
 4822.160 -1.0000  0.5842
 4822.180 -1.0000  0.7201
 4822.200 -1.0000  0.8133
 4822.220  0.7874  0.8660
 4822.240  0.8144  0.9005
 4822.260  0.8484  0.9222
 4822.280  0.8759  0.9332
 4822.300  0.8929  0.9383
 4822.320  0.9016  0.9462
 4822.340  0.9058  0.9494
 4822.360  0.9084  0.9542
 4822.380  0.9122  0.9594
 4822.400  0.9195  0.9587
 4822.420  0.9310  0.9551
 4822.440  0.9450  0.9512
 4822.460  0.9586  0.9456
 4822.480  0.9687  0.9429
 4822.500  0.9734  0.9440
 4822.520  0.9744  0.9461
 4822.540  0.9751  0.9488
 4822.560  0.9792  0.9470
 4822.580  0.9883  0.9424
 4822.600  1.0005  0.9324
 4822.620  1.0111  0.9211
 4822.640  1.0150  0.9105
 4822.660  1.0102  0.9029
 4822.680  0.9995  0.8962
 4822.700  0.9897  0.8877
 4822.720  0.9882  0.8727
 4822.740  0.9969  0.8466
 4822.760  1.0091  0.8056
 4822.780 -1.0000  0.7485
 4822.800 -1.0000  0.6763
 4822.820 -1.0000  0.5921
 4822.840 -1.0000  0.5025
 4822.860 -1.0000  0.4161
 4822.880 -1.0000  0.3429
 4822.900 -1.0000  0.2960
 4822.920 -1.0000  0.2843
 4822.940 -1.0000  0.2973
 4822.960 -1.0000  0.3380
 4822.980 -1.0000  0.3996
 4823.000 -1.0000  0.4715
 4823.020 -1.0000  0.5465
 4823.040 -1.0000  0.6193
 4823.060 -1.0000  0.6868
 4823.080  1.0284  0.7474
 4823.100  1.0133  0.7993
 4823.120  0.9977  0.8388
 4823.140  0.9904  0.8600
 4823.160  0.9939  0.8574
 4823.180  1.0055  0.8285
 4823.200  1.0200  0.7770
 4823.220  1.0319  0.7145
 4823.240  1.0366  0.6579
 4823.260  1.0324  0.6249
 4823.280  1.0216  0.6274
 4823.300  1.0091  0.6662
 4823.320  0.9991  0.7300
 4823.340  0.9933  0.7978
 4823.360  0.9910  0.8463
 4823.380  0.9913  0.8584
 4823.400  0.9940  0.8298
 4823.420  0.9994  0.7708
 4823.440  1.0080  0.7031
 4823.460  1.0186  0.6515
 4823.480  1.0280  0.6351
 4823.500  1.0322  0.6605
 4823.520  1.0294  0.7201
 4823.540  1.0208  0.7957
 4823.560  1.0096  0.8661
 4823.580  0.9992  0.9149
 4823.600  0.9920  0.9356
 4823.620  0.9890  0.9330
 4823.640  0.9896  0.9188
 4823.660  0.9912  0.9061
 4823.680  0.9903  0.9040
 4823.700  0.9842  0.9143
 4823.720  0.9720  0.9324
 4823.740  0.9550  0.9508
 4823.760  0.9362  0.9631
 4823.780  0.9189  0.9668
 4823.800  0.9057  0.9639
 4823.820  0.8978  0.9593
 4823.840  0.8947  0.9573
 4823.860  0.8948  0.9598
 4823.880  0.8965  0.9657
 4823.900  0.8986  0.9717
 4823.920  0.9014  0.9745
 4823.940  0.9060  0.9731
 4823.960  0.9135  0.9688
 4823.980  0.9244  0.9645
 4824.000  0.9378  0.9631
 4824.020  0.9515  0.9655
 4824.040  0.9631  0.9708
 4824.060  0.9705  0.9761
 4824.080  0.9730  0.9788
 4824.100  0.9712  0.9778
 4824.120  0.9666  0.9738
 4824.140  0.9608  0.9689
 4824.160  0.9551  0.9651
 4824.180  0.9499  0.9632
 4824.200  0.9444  0.9622
 4824.220  0.9369  0.9604
 4824.240  0.9252  0.9560
 4824.260  0.9076  0.9493
 4824.280  0.8833  0.9418
 4824.300  0.8532  0.9362
 4824.320  0.8201  0.9345
 4824.340  0.7882  0.9363
 4824.360  0.7618  0.9393
 4824.380  0.7445  0.9397
 4824.400  0.7380  0.9341
 4824.420  0.7421  0.9218
 4824.440  0.7546  0.9050
 4824.460  0.7721  0.8875
 4824.480  0.7905  0.8731
 4824.500  0.8067  0.8624
 4824.520  0.8197  0.8521
 4824.540  0.8299  0.8351
 4824.560  0.8376  0.8034
 4824.580 -1.0000  0.7512
 4824.600 -1.0000  0.6777
 4824.620 -1.0000  0.5877
 4824.640 -1.0000  0.4904
 4824.660 -1.0000  0.3959
 4824.680 -1.0000  0.3125
 4824.700 -1.0000  0.2445
 4824.720 -1.0000  0.1925
 4824.740 -1.0000  0.1553
 4824.760 -1.0000  0.1327
 4824.780 -1.0000  0.1271
 4824.800 -1.0000  0.1433
 4824.820 -1.0000  0.1861
 4824.840 -1.0000  0.2571
 4824.860 -1.0000  0.3525
 4824.880 -1.0000  0.4623
 4824.900 -1.0000  0.5724
 4824.920 -1.0000  0.6691
 4824.940 -1.0000  0.7427
 4824.960  1.0102  0.7906
 4824.980  1.0167  0.8173
 4825.000  1.0261  0.8316
 4825.020  1.0366  0.8432
 4825.040  1.0451  0.8581
 4825.060  1.0496  0.8774
 4825.080  1.0503  0.8975
 4825.100  1.0485  0.9129
 4825.120  1.0460  0.9196
 4825.140  1.0436  0.9169
 4825.160  1.0412  0.9084
 4825.180  1.0380  0.8999
 4825.200  1.0336  0.8971
 4825.220  1.0284  0.9027
 4825.240  1.0236  0.9154
 4825.260  1.0207  0.9313
 4825.280  1.0202  0.9450
 4825.300  1.0216  0.9531
 4825.320  1.0226  0.9548
 4825.340  1.0210  0.9527
 4825.360  1.0156  0.9503
 4825.380  1.0068  0.9508
 4825.400  0.9973  0.9552
 4825.420  0.9908  0.9620
 4825.440  0.9899  0.9680
 4825.460  0.9952  0.9706
 4825.480  1.0045  0.9686
 4825.500  1.0137  0.9635
 4825.520  1.0179  0.9579
 4825.540  1.0142  0.9548
 4825.560  1.0023  0.9553
 4825.580  0.9846  0.9585
 4825.600  0.9649  0.9621
 4825.620  0.9463  0.9634
 4825.640  0.9295  0.9611
 4825.660  0.9125  0.9561
 4825.680  0.8925  0.9510
 4825.700  0.8669  0.9485
