           1.0100  1.0000
          -0.1300  0.0000
 4547.000  0.9060  0.9742
 4547.020  0.9050  0.9712
 4547.040  0.9013  0.9641
 4547.060  0.9017  0.9533
 4547.080  0.9087  0.9354
 4547.100  0.9169  0.9057
 4547.120  0.9134  0.8987
 4547.140  0.8971  0.9379
 4547.160  0.8816  0.9536
 4547.180  0.8750  0.9584
 4547.200  0.8744  0.9650
 4547.220  0.8760  0.9642
 4547.240  0.8781  0.9632
 4547.260  0.8810  0.9625
 4547.280  0.8874  0.9544
 4547.300  0.8994  0.9418
 4547.320  0.9136  0.9255
 4547.340  0.9214  0.9135
 4547.360  0.9191  0.9400
 4547.380  0.9141  0.9513
 4547.400  0.9133  0.9560
 4547.420  0.9175  0.9517
 4547.440  0.9262  0.9426
 4547.460  0.9390  0.9289
 4547.480  0.9524  0.9108
 4547.500  0.9619  0.9125
 4547.520  0.9686  0.9250
 4547.540  0.9765  0.9357
 4547.560  0.9855  0.9451
 4547.580  0.9921  0.9515
 4547.600  0.9936  0.9550
 4547.620  0.9900  0.9503
 4547.640  0.9828  0.9412
 4547.660  0.9742  0.9316
 4547.680  0.9664  0.9246
 4547.700  0.9600  0.9227
 4547.720  0.9549  0.9298
 4547.740  0.9507  0.9423
 4547.760  0.9477  0.9559
 4547.780  0.9460  0.9683
 4547.800  0.9457  0.9769
 4547.820  0.9469  0.9809
 4547.840  0.9500  0.9808
 4547.860  0.9549  0.9777
 4547.880  0.9612  0.9732
 4547.900  0.9680  0.9682
 4547.920  0.9737  0.9631
 4547.940  0.9768  0.9578
 4547.960  0.9761  0.9527
 4547.980  0.9712  0.9481
 4548.000  0.9630  0.9450
 4548.020  0.9531  0.9439
 4548.040  0.9435  0.9451
 4548.060  0.9362  0.9478
 4548.080  0.9321  0.9505
 4548.100  0.9309  0.9515
 4548.120  0.9314  0.9494
 4548.140  0.9320  0.9439
 4548.160  0.9313  0.9360
 4548.180  0.9289  0.9274
 4548.200  0.9255  0.9204
 4548.220  0.9225  0.9167
 4548.240  0.9217  0.9173
 4548.260  0.9239  0.9219
 4548.280  0.9290  0.9296
 4548.300  0.9353  0.9389
 4548.320  0.9409  0.9482
 4548.340  0.9437  0.9564
 4548.360  0.9430  0.9625
 4548.380  0.9393  0.9660
 4548.400  0.9343  0.9667
 4548.420  0.9303  0.9650
 4548.440  0.9290  0.9614
 4548.460  0.9314  0.9573
 4548.480  0.9367  0.9538
 4548.500  0.9435  0.9522
 4548.520  0.9497  0.9533
 4548.540  0.9540  0.9567
 4548.560  0.9561  0.9615
 4548.580  0.9568  0.9662
 4548.600  0.9576  0.9689
 4548.620  0.9596  0.9682
 4548.640  0.9632  0.9635
 4548.660  0.9677  0.9547
 4548.680  0.9717  0.9426
 4548.700  0.9739  0.9284
 4548.720  0.9736  0.9140
 4548.740  0.9711  0.9012
 4548.760  0.9676  0.8925
 4548.780  0.9647  0.8900
 4548.800  0.9630  0.8952
 4548.820  0.9622  0.9076
 4548.840  0.9609  0.9247
 4548.860  0.9574  0.9415
 4548.880  0.9503  0.9513
 4548.900  0.9396  0.9478
 4548.920  0.9259  0.9273
 4548.940  0.9110  0.8900
 4548.960  0.8966  0.8415
 4548.980  0.8841  0.7915
 4549.000  0.8737  0.7514
 4549.020  0.8646  0.7311
 4549.040  0.8555  0.7359
 4549.060  0.8457  0.7647
 4549.080  0.8358  0.8105
 4549.100  0.8281  0.8625
 4549.120  0.8246  0.9098
 4549.140  0.8272  0.9442
 4549.160  0.8359  0.9626
 4549.180  0.8491  0.9670
 4549.200  0.8636  0.9631
 4549.220  0.8751  0.9575
 4549.240  0.8800  0.9553
 4549.260  0.8771  0.9581
 4549.280  0.8680  0.9650
 4549.300  0.8569  0.9726
 4549.320  0.8486  0.9777
 4549.340  0.8472  0.9785
 4549.360  0.8546  0.9752
 4549.380  0.8697  0.9698
 4549.400  0.8889  0.9651
 4549.420  0.9077  0.9632
 4549.440  0.9219  0.9650
 4549.460  0.9296  0.9696
 4549.480  0.9314  0.9754
 4549.500  0.9300  0.9805
 4549.520  0.9288  0.9837
 4549.540  0.9307  0.9848
 4549.560  0.9365  0.9845
 4549.580  0.9456  0.9835
 4549.600  0.9556  0.9828
 4549.620  0.9638  0.9827
 4549.640  0.9682  0.9830
 4549.660  0.9683  0.9837
 4549.680  0.9651  0.9842
 4549.700  0.9604  0.9846
 4549.720  0.9563  0.9850
 4549.740  0.9539  0.9854
 4549.760  0.9532  0.9859
 4549.780  0.9527  0.9863
 4549.800  0.9503  0.9864
 4549.820  0.9437  0.9863
 4549.840  0.9320  0.9861
 4549.860  0.9154  0.9858
 4549.880  0.8958  0.9859
 4549.900  0.8763  0.9861
 4549.920  0.8604  0.9861
 4549.940  0.8508  0.9854
 4549.960  0.8491  0.9836
 4549.980  0.8553  0.9805
 4550.000  0.8678  0.9767
 4550.020  0.8843  0.9731
 4550.040  0.9017  0.9707
 4550.060  0.9180  0.9705
 4550.080  0.9316  0.9724
 4550.100  0.9426  0.9759
 4550.120  0.9516  0.9799
 4550.140  0.9597  0.9833
 4550.160  0.9676  0.9852
