           1.0400  1.0000
          -0.1300  0.0000
 4422.000  0.9081  0.9450
 4422.020  0.9090  0.9052
 4422.040  0.8506  0.8992
 4422.060  0.7954  0.9015
 4422.080  0.7422  0.8883
 4422.100  0.7046  0.8522
 4422.120  0.6843  0.8061
 4422.140  0.6736  0.7662
 4422.160  0.6695  0.7767
 4422.180  0.6832  0.8107
 4422.200  0.7185  0.8009
 4422.220  0.7585  0.8364
 4422.240  0.7933  0.9126
 4422.260  0.8300  0.9427
 4422.280  0.8712  0.9488
 4422.300  0.9108  0.9430
 4422.320  0.9443  0.9412
 4422.340  0.9711  0.9409
 4422.360  0.9911  0.9484
 4422.380  1.0042  0.9585
 4422.400  1.0111  0.9673
 4422.420  1.0138  0.9658
 4422.440  1.0146  0.9564
 4422.460  1.0162  0.9390
 4422.480  1.0194  0.9240
 4422.500  1.0231  0.9183
 4422.520  1.0240  0.9226
 4422.540  1.0204  0.9289
 4422.560  1.0151  0.9205
 4422.580 -1.0000  0.8806
 4422.600 -1.0000  0.8030
 4422.620 -1.0000  0.6946
 4422.640 -1.0000  0.5677
 4422.660 -1.0000  0.4533
 4422.680 -1.0000  0.3959
 4422.700 -1.0000  0.4291
 4422.720 -1.0000  0.5197
 4422.740 -1.0000  0.6374
 4422.760 -1.0000  0.7470
 4422.780 -1.0000  0.8294
 4422.800  1.0091  0.8752
 4422.820  1.0191  0.8882
 4422.840  1.0286  0.8826
 4422.860  1.0316  0.8761
 4422.880  1.0272  0.8814
 4422.900  1.0183  0.9003
 4422.920  1.0094  0.9247
 4422.940  1.0044  0.9406
 4422.960  1.0052  0.9363
 4422.980  1.0107  0.9085
 4423.000  1.0175  0.8647
 4423.020  1.0216  0.8202
 4423.040  1.0199  0.7918
 4423.060  1.0129  0.7901
 4423.080  1.0042  0.8148
 4423.100  0.9987  0.8555
 4423.120  0.9995  0.8966
 4423.140  1.0070  0.9239
 4423.160  1.0189  0.9311
 4423.180  1.0314  0.9215
 4423.200  1.0402  0.9054
 4423.220  1.0425  0.8951
 4423.240  1.0380  0.8986
 4423.260  1.0290  0.9164
 4423.280  1.0193  0.9422
 4423.300  1.0121  0.9662
 4423.320  1.0086  0.9802
 4423.340  1.0085  0.9813
 4423.360  1.0103  0.9728
 4423.380  1.0119  0.9617
 4423.400  1.0124  0.9551
 4423.420  1.0114  0.9563
 4423.440  1.0095  0.9638
 4423.460  1.0079  0.9720
 4423.480  1.0072  0.9750
 4423.500  1.0078  0.9693
 4423.520  1.0097  0.9555
 4423.540  1.0128  0.9386
 4423.560  1.0171  0.9250
 4423.580  1.0226  0.9199
 4423.600  1.0293  0.9248
 4423.620  1.0366  0.9373
 4423.640  1.0437  0.9521
 4423.660  1.0495  0.9639
 4423.680  1.0528  0.9696
 4423.700  1.0530  0.9689
