intspec/vucd3_combine_feb1_int    0.000    3.000    1.849   20.302    1.278  654.618  654.819    4.637   50.229   50.726    3.236    0.025    0.018    0.072   -0.006   -0.029    0.063   18.145   17.942    2.230    2.722    2.661    0.390    1.944
intspec/vucd3_combine_feb1_int    3.000    8.000    5.349   15.237    1.139  653.123  651.744    4.040   39.774   39.732    4.794   -0.049   -0.050    0.097   -0.026   -0.029    0.136   16.839   17.572    1.998    3.555    3.430    0.290    1.443
