            0.82316E+00
            0.00000E+00
4823.00244  0.84148E+00
4823.01172  0.84890E+00
4823.02148  0.85215E+00
4823.03076  0.85335E+00
4823.04004  0.85318E+00
4823.04980  0.85151E+00
4823.05908  0.84808E+00
4823.06885  0.84360E+00
4823.07812  0.83977E+00
4823.08740  0.83710E+00
4823.09717  0.83386E+00
4823.10645  0.82791E+00
4823.11621  0.81832E+00
4823.12549  0.80489E+00
4823.13477  0.78662E+00
4823.14453  0.76292E+00
4823.15381  0.73629E+00
4823.16357  0.71206E+00
4823.17285  0.69567E+00
4823.18262  0.69194E+00
4823.19189  0.70316E+00
4823.20117  0.72573E+00
4823.21094  0.75320E+00
4823.22021  0.78072E+00
4823.22998  0.80284E+00
4823.23926  0.81527E+00
4823.24854  0.81982E+00
4823.25830  0.81806E+00
4823.26758  0.80809E+00
4823.27734  0.79375E+00
4823.28662  0.78348E+00
4823.29590  0.78098E+00
4823.30566  0.78399E+00
4823.31494  0.78873E+00
4823.32471  0.79412E+00
4823.33398  0.79952E+00
4823.34326  0.80252E+00
4823.35303  0.80280E+00
4823.36230  0.80140E+00
4823.37207  0.79856E+00
4823.38135  0.79617E+00
4823.39111  0.79685E+00
4823.40039  0.80062E+00
4823.40967  0.80633E+00
4823.41943  0.81380E+00
4823.42871  0.82247E+00
4823.43848  0.82977E+00
4823.44775  0.83410E+00
4823.45703  0.83741E+00
4823.46680  0.83990E+00
4823.47607  0.83809E+00
4823.48584  0.83202E+00
4823.49512  0.82652E+00
4823.50439  0.82611E+00
4823.51416  0.82946E+00
4823.52344  0.82939E+00
4823.53320  0.82464E+00
4823.54248  0.82115E+00
4823.55176  0.81937E+00
4823.56152  0.81514E+00
4823.57080  0.80683E+00
4823.58057  0.79287E+00
4823.58984  0.77102E+00
4823.59961  0.74275E+00
4823.60889  0.71364E+00
4823.61816  0.69114E+00
4823.62793  0.68207E+00
4823.63721  0.68928E+00
4823.64697  0.70989E+00
4823.65625  0.73598E+00
4823.66553  0.75759E+00
4823.67529  0.76840E+00
4823.68457  0.76981E+00
4823.69434  0.76786E+00
4823.70361  0.76735E+00
4823.71289  0.76962E+00
4823.72266  0.77323E+00
4823.73193  0.77533E+00
4823.74170  0.77384E+00
4823.75098  0.76888E+00
4823.76025  0.76276E+00
4823.77002  0.75916E+00
4823.77930  0.76157E+00
4823.78906  0.77079E+00
4823.79834  0.78402E+00
4823.80811  0.79765E+00
4823.81738  0.81011E+00
4823.82666  0.82052E+00
4823.83643  0.82669E+00
4823.84570  0.82695E+00
4823.85547  0.82219E+00
4823.86475  0.81449E+00
4823.87402  0.80527E+00
4823.88379  0.79533E+00
4823.89307  0.78534E+00
4823.90283  0.77676E+00
4823.91211  0.77230E+00
4823.92139  0.77364E+00
4823.93115  0.77918E+00
4823.94043  0.78570E+00
4823.95020  0.79105E+00
4823.95947  0.79448E+00
4823.96875  0.79600E+00
4823.97852  0.79646E+00
4823.98779  0.79652E+00
4823.99756  0.79542E+00
4824.00684  0.79150E+00
4824.01660  0.78403E+00
4824.02588  0.77438E+00
4824.03516  0.76493E+00
4824.04492  0.75779E+00
4824.05420  0.75455E+00
4824.06396  0.75581E+00
4824.07324  0.76069E+00
4824.08252  0.76788E+00
4824.09229  0.77655E+00
4824.10156  0.78565E+00
4824.11133  0.79357E+00
4824.12061  0.79930E+00
4824.12988  0.80200E+00
4824.13965  0.80080E+00
4824.14893  0.79676E+00
4824.15869  0.79266E+00
4824.16797  0.78973E+00
4824.17725  0.78690E+00
4824.18701  0.78309E+00
4824.19629  0.77788E+00
4824.20605  0.77146E+00
4824.21533  0.76587E+00
4824.22510  0.76421E+00
4824.23438  0.76734E+00
4824.24365  0.77319E+00
4824.25342  0.77887E+00
4824.26270  0.78208E+00
4824.27246  0.78164E+00
4824.28174  0.77845E+00
4824.29102  0.77522E+00
4824.30078  0.77405E+00
4824.31006  0.77446E+00
4824.31982  0.77428E+00
4824.32910  0.77194E+00
4824.33838  0.76787E+00
4824.34814  0.76369E+00
4824.35742  0.76010E+00
4824.36719  0.75643E+00
4824.37646  0.75214E+00
4824.38574  0.74740E+00
4824.39551  0.74276E+00
4824.40479  0.73932E+00
4824.41455  0.73886E+00
4824.42383  0.74248E+00
4824.43359  0.74933E+00
4824.44287  0.75697E+00
4824.45215  0.76295E+00
4824.46191  0.76644E+00
4824.47119  0.76816E+00
4824.48096  0.76937E+00
4824.49023  0.77161E+00
4824.49951  0.77639E+00
4824.50928  0.78367E+00
4824.51855  0.79165E+00
4824.52832  0.79860E+00
4824.53760  0.80419E+00
4824.54688  0.80918E+00
4824.55664  0.81403E+00
4824.56592  0.81816E+00
4824.57568  0.82153E+00
4824.58496  0.82504E+00
4824.59424  0.82773E+00
4824.60400  0.82794E+00
4824.61328  0.82748E+00
4824.62305  0.82815E+00
4824.63232  0.82745E+00
4824.64209  0.82361E+00
4824.65137  0.81610E+00
4824.66064  0.80004E+00
4824.67041  0.77487E+00
4824.67969  0.75275E+00
4824.68945  0.74499E+00
4824.69873  0.74788E+00
4824.70801  0.75003E+00
4824.71777  0.74612E+00
4824.72705 -0.10000E+01
4824.73682 -0.10000E+01
4824.74609 -0.10000E+01
4824.75537 -0.10000E+01
4824.76514 -0.10000E+01
4824.77441 -0.10000E+01
4824.78418 -0.10000E+01
4824.79346 -0.10000E+01
4824.80273 -0.10000E+01
4824.81250 -0.10000E+01
4824.82178 -0.10000E+01
4824.83154 -0.10000E+01
4824.84082 -0.10000E+01
4824.85059 -0.10000E+01
4824.85986  0.85561E+00
4824.86914  0.86462E+00
4824.87891  0.86238E+00
4824.88818  0.85576E+00
4824.89795  0.85055E+00
4824.90723  0.84592E+00
4824.91650  0.83869E+00
4824.92627  0.82978E+00
4824.93555  0.82366E+00
4824.94531  0.82258E+00
4824.95459  0.82440E+00
4824.96387  0.82601E+00
4824.97363  0.82563E+00
4824.98291  0.82195E+00
4824.99268  0.81381E+00
4825.00195  0.80107E+00
4825.01123  0.78395E+00
4825.02100  0.76239E+00
4825.03027  0.73713E+00
4825.04004  0.71160E+00
4825.04932  0.69190E+00
4825.05908  0.68466E+00
4825.06836  0.69294E+00
4825.07764  0.71341E+00
4825.08740  0.73863E+00
4825.09668  0.76265E+00
4825.10645  0.78295E+00
4825.11572  0.79844E+00
4825.12500  0.80857E+00
4825.13477  0.81427E+00
4825.14404  0.81732E+00
4825.15381  0.81866E+00
4825.16309  0.81831E+00
4825.17236  0.81682E+00
4825.18213  0.81484E+00
4825.19141  0.81151E+00
4825.20117  0.80546E+00
4825.21045  0.79730E+00
4825.21973  0.78903E+00
4825.22949  0.78150E+00
4825.23877  0.77481E+00
4825.24854  0.76975E+00
4825.25781  0.76613E+00
4825.26758  0.76134E+00
4825.27686  0.75256E+00
4825.28613  0.73831E+00
4825.29590  0.71762E+00
4825.30518  0.69176E+00
4825.31494  0.66720E+00
4825.32422  0.65277E+00
4825.33350  0.65371E+00
4825.34326  0.66945E+00
4825.35254  0.69491E+00
4825.36230  0.72275E+00
4825.37158  0.74684E+00
4825.38086  0.76452E+00
4825.39062  0.77552E+00
4825.39990  0.78076E+00
4825.40967  0.78227E+00
4825.41895  0.78175E+00
4825.42822  0.77898E+00
4825.43799  0.77331E+00
4825.44727  0.76553E+00
4825.45703  0.75694E+00
4825.46631  0.74873E+00
4825.47607  0.74269E+00
4825.48535  0.74085E+00
4825.49463  0.74413E+00
4825.50439  0.75211E+00
4825.51367  0.76280E+00
4825.52344  0.77279E+00
4825.53271  0.77968E+00
4825.54199  0.78365E+00
4825.55176  0.78536E+00
4825.56104  0.78438E+00
4825.57080  0.78105E+00
4825.58008  0.77741E+00
4825.58936  0.77526E+00
4825.59912  0.77487E+00
4825.60840  0.77522E+00
4825.61816  0.77364E+00
4825.62744  0.76664E+00
4825.63672  0.75340E+00
4825.64648  0.73774E+00
4825.65576  0.72595E+00
4825.66553  0.72318E+00
4825.67480  0.73121E+00
4825.68457  0.74779E+00
4825.69385  0.76755E+00
4825.70312  0.78464E+00
4825.71289  0.79563E+00
4825.72217  0.80017E+00
4825.73193  0.79909E+00
4825.74121  0.79338E+00
4825.75049  0.78492E+00
4825.76025  0.77639E+00
4825.76953  0.76934E+00
4825.77930  0.76380E+00
4825.78857  0.75985E+00
4825.79785  0.75820E+00
4825.80762  0.75904E+00
4825.81689  0.76133E+00
4825.82666  0.76410E+00
4825.83594  0.76735E+00
4825.84521  0.77079E+00
4825.85498  0.77307E+00
4825.86426  0.77359E+00
4825.87402  0.77307E+00
4825.88330  0.77138E+00
4825.89307  0.76699E+00
4825.90234  0.75889E+00
4825.91162  0.74692E+00
4825.92139  0.73232E+00
4825.93066  0.71996E+00
4825.94043  0.71607E+00
4825.94971  0.72260E+00
4825.95898  0.73699E+00
4825.96875  0.75580E+00
4825.97803  0.77511E+00
4825.98779  0.79032E+00
4825.99707  0.79821E+00
4826.00635  0.79848E+00
4826.01611  0.79480E+00
4826.02539  0.79282E+00
4826.03516  0.79299E+00
4826.04443  0.79127E+00
4826.05420  0.78867E+00
4826.06348  0.78935E+00
4826.07275  0.79115E+00
4826.08252  0.78700E+00
4826.09180  0.77376E+00
4826.10156  0.75685E+00
4826.11084  0.74553E+00
4826.12012  0.74606E+00
4826.12988  0.75848E+00
4826.13916  0.77723E+00
4826.14893  0.79623E+00
4826.15820  0.81098E+00
4826.16748  0.81779E+00
4826.17725  0.81673E+00
4826.18652  0.81094E+00
4826.19629  0.80107E+00
4826.20557  0.78650E+00
4826.21484  0.77122E+00
4826.22461  0.76146E+00
4826.23389  0.75941E+00
4826.24365  0.76322E+00
4826.25293  0.77040E+00
4826.26270  0.77861E+00
4826.27197  0.78575E+00
4826.28125  0.79067E+00
4826.29102  0.79348E+00
4826.30029  0.79551E+00
4826.31006  0.79846E+00
4826.31934  0.80224E+00
4826.32861  0.80489E+00
4826.33838  0.80507E+00
4826.34766  0.80320E+00
4826.35742  0.80021E+00
4826.36670  0.79687E+00
4826.37598  0.79389E+00
4826.38574  0.79099E+00
4826.39502  0.78674E+00
4826.40479  0.78033E+00
4826.41406  0.77228E+00
4826.42334  0.76307E+00
4826.43311  0.75315E+00
4826.44238  0.74456E+00
4826.45215  0.74000E+00
4826.46143  0.74058E+00
4826.47119  0.74671E+00
4826.48047  0.75963E+00
4826.48975  0.77863E+00
4826.49951  0.79906E+00
4826.50879  0.81595E+00
4826.51855  0.82611E+00
4826.52783  0.82580E+00
4826.53711  0.81242E+00
4826.54688  0.78817E+00
4826.55615  0.75224E+00
4826.56592 -0.10000E+01
4826.57520 -0.10000E+01
4826.58447 -0.10000E+01
4826.59424 -0.10000E+01
4826.60352 -0.10000E+01
4826.61328 -0.10000E+01
4826.62256 -0.10000E+01
4826.63184 -0.10000E+01
4826.64160 -0.10000E+01
4826.65088 -0.10000E+01
4826.66064 -0.10000E+01
4826.66992 -0.10000E+01
4826.67969 -0.10000E+01
4826.68896 -0.10000E+01
4826.69824  0.78847E+00
4826.70801  0.81619E+00
4826.71729  0.83272E+00
4826.72705  0.83899E+00
4826.73633  0.84200E+00
4826.74561  0.84368E+00
4826.75537  0.84054E+00
4826.76465  0.82990E+00
4826.77441  0.81330E+00
4826.78369  0.79503E+00
4826.79297  0.77970E+00
4826.80273  0.77161E+00
4826.81201  0.77374E+00
4826.82178  0.78507E+00
4826.83105  0.80097E+00
4826.84033  0.81689E+00
4826.85010  0.82961E+00
4826.85938  0.83659E+00
4826.86914  0.83749E+00
4826.87842  0.83477E+00
