           1.07    1.12  
          -0.37    0.20  
 4172.000  1.0158 -1.0000
 4172.020  0.9774 -1.0000
 4172.040  0.9684 -1.0000
 4172.060  0.9702 -1.0000
 4172.080  0.9762 -1.0000
 4172.100  0.9672 -1.0000
 4172.120  0.9472 -1.0000
 4172.140  0.9344 -1.0000
 4172.160 -1.0000 -1.0000
 4172.180 -1.0000 -1.0000
 4172.200 -1.0000 -1.0000
 4172.220 -1.0000 -1.0000
 4172.240 -1.0000 -1.0000
 4172.260 -1.0000 -1.0000
 4172.280 -1.0000 -1.0000
 4172.300 -1.0000 -1.0000
 4172.320 -1.0000 -1.0000
 4172.340 -1.0000 -1.0000
 4172.360 -1.0000 -1.0000
 4172.380 -1.0000 -1.0000
 4172.400 -1.0000 -1.0000
 4172.420 -1.0000 -1.0000
 4172.440 -1.0000 -1.0000
 4172.460 -1.0000 -1.0000
 4172.480 -1.0000 -1.0000
 4172.500 -1.0000 -1.0000
 4172.520  0.4242 -1.0000
 4172.540  0.4321 -1.0000
 4172.560  0.4521 -1.0000
 4172.580  0.4808  0.9301
 4172.600  0.5285  0.8767
 4172.620  0.6129  0.8100
 4172.640  0.7309  0.7415
 4172.660  0.8536  0.6768
 4172.680  0.9472  0.6412
 4172.700  0.9942  0.6628
 4172.720  0.9990  0.7470
 4172.740  0.9760  0.8734
 4172.760  0.9323  0.9993
 4172.780  0.8676  1.0798
 4172.800  0.7898  1.1013
 4172.820  0.7282  1.0844
 4172.840  0.7232  1.0582
 4172.860  0.7846  1.0390
 4172.880  0.8747  1.0273
 4172.900  0.9518  1.0232
 4172.920  1.0082  1.0381
 4172.940  1.0511  1.0745
 4172.960  1.0783  1.1116
 4172.980  1.0866  1.1263
 4173.000  1.0812  1.1196
 4173.020  1.0717  1.1112
 4173.040  1.0637  1.1142
 4173.060  1.0558  1.1225
 4173.080  1.0429  1.1279
 4173.100  1.0205  1.1325
 4173.120  0.9846  1.1374
 4173.140  0.9334  1.1396
 4173.160  0.8683  1.1391
 4173.180  0.7936  1.1359
 4173.200  0.7168  1.1266
 4173.220  0.6517  1.1133
 4173.240  0.6185  1.1078
 4173.260  0.6355  1.1138
 4173.280  0.7046  1.1183
 4173.300  0.8068  1.1132
 4173.320  0.9116  1.1052
 4173.340  0.9909  1.0962
 4173.360  1.0320  1.0778
 4173.380  1.0409  1.0491
 4173.400  1.0303  1.0168
 4173.420  1.0098  0.9846
 4173.440  0.9883  0.9592
 4173.460  0.9767  0.9566
 4173.480  0.9830  0.9846
 4173.500  1.0049  1.0292
 4173.520  1.0297  1.0681
 4173.540  1.0457  1.0922
 4173.560  1.0531  1.1066
 4173.580  1.0597  1.1154
 4173.600  1.0689  1.1166
 4173.620  1.0776  1.1126
 4173.640  1.0823  1.1096
 4173.660  1.0845  1.1058
 4173.680  1.0859  1.0875
 4173.700  1.0856  1.0439
 4173.720  1.0829  0.9752
 4173.740  1.0795  0.8840
 4173.760  1.0768  0.7722
 4173.780  1.0755  0.6544
 4173.800  1.0757  0.5614
 4173.820  1.0768  0.5201
 4173.840  1.0773  0.5391
 4173.860  1.0784  0.6170
 4173.880  1.0824  0.7435
 4173.900  1.0843  0.8833
 4173.920  1.0713  0.9867
 4173.940  1.0363  1.0330
 4173.960  0.9857  1.0442
 4173.980  0.9380  1.0531
 4174.000  0.9121  1.0725
 4174.020  0.9158  1.0951
