           0.98    0.95  
          -0.43    0.23  
 4922.000  0.9617  0.9388
 4922.020  0.9714  0.9412
 4922.040  0.9689  0.9437
 4922.060  0.9655  0.9462
 4922.080  0.9625  0.9503
 4922.100  0.9607  0.9534
 4922.120  0.9594  0.9527
 4922.140  0.9579  0.9518
 4922.160  0.9539  0.9554
 4922.180  0.9464  0.9591
 4922.200  0.9384  0.9565
 4922.220  0.9355  0.9516
 4922.240  0.9418  0.9509
 4922.260  0.9535  0.9505
 4922.280  0.9625  0.9448
 4922.300  0.9666  0.9400
 4922.320  0.9677  0.9423
 4922.340  0.9656  0.9468
 4922.360  0.9607  0.9484
 4922.380  0.9573  0.9489
 4922.400  0.9586  0.9497
 4922.420  0.9633  0.9495
 4922.440  0.9685  0.9483
 4922.460  0.9721  0.9470
 4922.480  0.9728  0.9472
 4922.500  0.9705  0.9500
 4922.520  0.9668  0.9535
 4922.540  0.9648  0.9548
 4922.560  0.9663  0.9547
 4922.580  0.9694  0.9547
 4922.600  0.9704  0.9544
 4922.620  0.9682  0.9546
 4922.640  0.9658  0.9561
 4922.660  0.9663  0.9573
 4922.680  0.9697  0.9580
 4922.700  0.9720  0.9607
 4922.720  0.9704  0.9640
 4922.740  0.9652  0.9619
 4922.760  0.9599  0.9531
 4922.780  0.9582  0.9438
 4922.800 -1.0000 -1.0000
 4922.820 -1.0000 -1.0000
 4922.840 -1.0000 -1.0000
 4922.860 -1.0000 -1.0000
 4922.880 -1.0000 -1.0000
 4922.900 -1.0000 -1.0000
 4922.920 -1.0000 -1.0000
 4922.940  0.9793 -1.0000
 4922.960  0.9716  0.9386
 4922.980  0.9689  0.9488
 4923.000  0.9693  0.9567
 4923.020  0.9668  0.9592
 4923.040  0.9655  0.9617
 4923.060  0.9701  0.9633
 4923.080  0.9758  0.9587
 4923.100  0.9756  0.9525
 4923.120  0.9707  0.9519
 4923.140  0.9679  0.9554
 4923.160  0.9677  0.9600
 4923.180  0.9663  0.9638
 4923.200  0.9654  0.9631
 4923.220  0.9688  0.9591
 4923.240  0.9731  0.9586
 4923.260  0.9737  0.9603
 4923.280  0.9715  0.9560
 4923.300  0.9693  0.9463
 4923.320  0.9669  0.9417
 4923.340  0.9643  0.9464
 4923.360  0.9630  0.9525
 4923.380  0.9649  0.9537
 4923.400  0.9698  0.9518
 4923.420  0.9740  0.9514
 4923.440  0.9746  0.9550
 4923.460  0.9732  0.9614
 4923.480  0.9720  0.9658
 4923.500  0.9706  0.9660
 4923.520  0.9691  0.9646
 4923.540  0.9702  0.9642
 4923.560  0.9731  0.9635
 4923.580  0.9734  0.9604
 4923.600  0.9703  0.9555
 4923.620  0.9684  0.9525
 4923.640  0.9679  0.9527
 4923.660  0.9667  0.9532
 4923.680  0.9674  0.9536
 4923.700  0.9709  0.9568
 4923.720  0.9704  0.9605
 4923.740  0.9634  0.9599
 4923.760  0.9585  0.9570
 4923.780  0.9613  0.9576
 4923.800  0.9648  0.9610
 4923.820  0.9593  0.9611
 4923.840  0.9468  0.9568
 4923.860  0.9385  0.9539
 4923.880  0.9382  0.9520
 4923.900  0.9375  0.9413
 4923.920  0.9327  0.9214
 4923.940  0.9294  0.9067
 4923.960  0.9307  0.9026
 4923.980  0.9336  0.8963
 4924.000  0.9364  0.8782
 4924.020  0.9405  0.8514
 4924.040  0.9470  0.8215
 4924.060  0.9546  0.7919
 4924.080  0.9608  0.7691
 4924.100  0.9633  0.7603
 4924.120  0.9612  0.7666
 4924.140  0.9570  0.7837
 4924.160  0.9543  0.8068
 4924.180  0.9549  0.8294
 4924.200  0.9570  0.8461
 4924.220  0.9564  0.8584
 4924.240  0.9513  0.8707
 4924.260  0.9458  0.8840
 4924.280  0.9462  0.8991
 4924.300  0.9531  0.9196
 4924.320  0.9612  0.9427
 4924.340  0.9665  0.9579
 4924.360  0.9681  0.9599
 4924.380  0.9663  0.9565
 4924.400  0.9634  0.9563
 4924.420  0.9604  0.9565
 4924.440  0.9565  0.9520
 4924.460  0.9532  0.9474
 4924.480  0.9542  0.9485
 4924.500  0.9584  0.9522
 4924.520  0.9593  0.9531
 4924.540  0.9557  0.9520
 4924.560  0.9530  0.9522
 4924.580  0.9529  0.9556
 4924.600  0.9495  0.9613
 4924.620  0.9372  0.9657
 4924.640  0.9176  0.9654
 4924.660  0.8930  0.9631
 4924.680  0.8624  0.9626
 4924.700  0.8260  0.9601
 4924.720  0.7896  0.9511
 4924.740  0.7621  0.9434
 4924.760  0.7505  0.9459
 4924.780  0.7577  0.9530
 4924.800  0.7818  0.9563
 4924.820  0.8152  0.9571
 4924.840  0.8447  0.9574
 4924.860  0.8609  0.9550
 4924.880  0.8665  0.9502
 4924.900  0.8740  0.9471
 4924.920  0.8921  0.9473
 4924.940  0.9152  0.9463
 4924.960  0.9317  0.9394
 4924.980  0.9415  0.9299
 4925.000  0.9534  0.9266
 4925.020  0.9684  0.9299
 4925.040  0.9776  0.9305
 4925.060  0.9785  0.9263
 4925.080  0.9778  0.9271
 4925.100  0.9796  0.9365
 4925.120  0.9817  0.9451
 4925.140 -1.0000 -1.0000
 4925.160 -1.0000 -1.0000
 4925.180 -1.0000 -1.0000
 4925.200 -1.0000 -1.0000
 4925.220 -1.0000 -1.0000
 4925.240 -1.0000 -1.0000
 4925.260 -1.0000 -1.0000
 4925.280 -1.0000 -1.0000
 4925.300 -1.0000 -1.0000
 4925.320  0.9640 -1.0000
 4925.340  0.9734  0.8161
 4925.360  0.9777  0.7841
 4925.380  0.9751  0.7495
 4925.400  0.9744  0.7308
 4925.420  0.9779  0.7357
 4925.440  0.9778  0.7618
 4925.460  0.9714  0.8013
 4925.480  0.9643  0.8430
 4925.500  0.9578  0.8774
 4925.520  0.9489  0.8993
 4925.540  0.9402  0.9084
 4925.560  0.9361  0.9116
 4925.580  0.9338  0.9169
 4925.600  0.9321  0.9271
 4925.620  0.9377  0.9431
 4925.640  0.9504  0.9653
 4925.660  0.9551  0.9835
 4925.680  0.9400  0.9804
 4925.700  0.9164  0.9550
 4925.720  0.9068  0.9303
 4925.740  0.9163  0.9275
 4925.760  0.9317  0.9407
 4925.780  0.9441  0.9504
 4925.800  0.9523  0.9499
 4925.820  0.9563  0.9452
 4925.840  0.9588  0.9398
 4925.860  0.9604  0.9321
 4925.880  0.9571  0.9210
 4925.900  0.9470  0.9065
 4925.920  0.9335  0.8918
 4925.940  0.9193  0.8833
 4925.960  0.9024  0.8836
 4925.980  0.8761  0.8886
 4926.000  0.8367  0.8957
 4926.020  0.7901  0.9040
 4926.040  0.7486  0.9099
 4926.060  0.7269  0.9134
 4926.080  0.7329  0.9205
 4926.100  0.7622  0.9308
 4926.120  0.8031  0.9374
 4926.140  0.8464  0.9394
 4926.160  0.8864  0.9418
 4926.180  0.9181  0.9443
 4926.200  0.9384  0.9427
 4926.220  0.9499  0.9369
 4926.240  0.9576  0.9284
 4926.260  0.9633  0.9182
 4926.280  0.9671  0.9091
 4926.300  0.9690  0.9039
 4926.320  0.9689  0.9037
 4926.340  0.9667  0.9092
 4926.360  0.9632  0.9197
 4926.380  0.9589  0.9295
 4926.400  0.9542  0.9334
 4926.420  0.9514  0.9342
 4926.440  0.9538  0.9378
 4926.460  0.9579  0.9431
 4926.480  0.9563  0.9442
 4926.500  0.9476  0.9418
 4926.520  0.9365  0.9422
 4926.540  0.9250  0.9472
 4926.560  0.9134  0.9532
 4926.580  0.9051  0.9568
 4926.600  0.9026  0.9566
 4926.620  0.9027  0.9527
 4926.640  0.9017  0.9454
 4926.660  0.9018  0.9377
