           1.04    1.05  
          -0.38    0.20  
 4322.000  1.0516  1.0475
 4322.020  1.0440  1.0629
 4322.040  1.0423  1.0600
 4322.060  1.0389  1.0580
 4322.080  1.0357  1.0564
 4322.100  1.0354  1.0582
 4322.120  1.0391  1.0605
 4322.140  1.0429  1.0594
 4322.160  1.0435  1.0552
 4322.180  1.0425  1.0526
 4322.200  1.0414  1.0542
 4322.220  1.0388  1.0574
 4322.240  1.0341  1.0584
 4322.260  1.0281  1.0571
 4322.280  1.0186  1.0566
 4322.300  0.9974  1.0581
 4322.320  0.9552  1.0605
 4322.340  0.8859  1.0626
 4322.360  0.7862  1.0628
 4322.380  0.6625  1.0605
 4322.400  0.5400  1.0577
 4322.420  0.4514  1.0570
 4322.440  0.4175  1.0580
 4322.460  0.4421  1.0580
 4322.480  0.5213  1.0546
 4322.500  0.6435  1.0491
 4322.520  0.7811  1.0467
 4322.540  0.8974  1.0511
 4322.560  0.9712  1.0593
 4322.580  1.0092  1.0649
 4322.600  1.0286  1.0655
 4322.620  1.0388  1.0631
 4322.640  1.0441  1.0590
 4322.660  1.0477  1.0544
 4322.680  1.0504  1.0522
 4322.700  1.0500  1.0543
 4322.720  1.0458  1.0574
 4322.740  1.0404  1.0576
 4322.760  1.0371  1.0559
 4322.780  1.0368  1.0543
 4322.800  1.0379  1.0524
 4322.820  1.0402  1.0514
 4322.840  1.0436  1.0530
 4322.860  1.0469  1.0561
 4322.880  1.0488  1.0584
 4322.900  1.0484  1.0615
 4322.920  1.0460  1.0662
 4322.940  1.0422  1.0687
 4322.960  1.0375  1.0655
 4322.980  1.0340  1.0591
 4323.000  1.0341  1.0541
 4323.020  1.0380  1.0515
 4323.040  1.0427  1.0506
 4323.060  1.0451  1.0509
 4323.080  1.0450  1.0518
 4323.100  1.0430  1.0517
 4323.120  1.0409  1.0518
 4323.140  1.0406  1.0540
 4323.160  1.0431  1.0564
 4323.180  1.0464  1.0546
 4323.200  1.0468  1.0501
 4323.220  1.0440  1.0479
 4323.240  1.0417  1.0479
 4323.260  1.0410  1.0466
 4323.280  1.0396  1.0457
 4323.300  1.0371  1.0474
 4323.320  1.0351  1.0488
 4323.340  1.0344  1.0454
 4323.360  1.0339  1.0353
 4323.380  1.0342  1.0148
 4323.400  1.0363  0.9782
 4323.420  1.0379  0.9233
 4323.440  1.0369  0.8554
