           0.99    1.0000
          -0.40    0.21  
 4522.000  0.9927  0.9992
 4522.020  1.0025  0.9992
 4522.040  0.9952  0.9973
 4522.060  0.9904  1.0010
 4522.080  0.9870  1.0085
 4522.100  0.9869  1.0137
 4522.120  0.9884  1.0137
 4522.140  0.9888  1.0113
 4522.160  0.9888  1.0094
 4522.180  0.9917  1.0091
 4522.200  0.9958  1.0093
 4522.220  0.9954  1.0074
 4522.240  0.9925  1.0055
 4522.260  0.9941  1.0101
 4522.280  0.9991  1.0167
 4522.300  0.9996  1.0117
 4522.320  0.9937  0.9967
 4522.340  0.9890  0.9887
 4522.360  0.9934  0.9932
 4522.380  1.0013  1.0000
 4522.400  1.0000  1.0023
 4522.420  0.9904  1.0046
 4522.440  0.9869  1.0098
 4522.460  0.9919  1.0135
 4522.480  0.9933  1.0127
 4522.500  0.9883  1.0103
 4522.520  0.9855  1.0091
 4522.540  0.9870  1.0099
 4522.560  0.9885  1.0124
 4522.580  0.9893  1.0136
 4522.600  0.9904  1.0111
 4522.620  0.9920  1.0077
 4522.640  0.9933  1.0053
 4522.660  0.9932  1.0026
 4522.680  0.9918  1.0007
 4522.700  0.9915  1.0022
 4522.720  0.9932  1.0052
 4522.740  0.9947  1.0059
 4522.760  0.9938  1.0051
 4522.780  0.9921  1.0057
 4522.800  0.9913  1.0078
 4522.820  0.9913  1.0095
 4522.840  0.9926  1.0099
 4522.860  0.9952  1.0101
 4522.880  0.9964  1.0131
 4522.900  0.9938  1.0178
 4522.920  0.9881  1.0172
 4522.940  0.9819  1.0089
 4522.960  0.9778  1.0014
 4522.980  0.9754  1.0015
 4523.000  0.9746  1.0053
 4523.020  0.9774  1.0058
 4523.040  0.9829  1.0017
 4523.060  0.9874  0.9969
 4523.080  0.9897  0.9925
 4523.100  0.9912  0.9867
 4523.120  0.9921  0.9793
 4523.140  0.9919  0.9729
 4523.160  0.9911  0.9699
 4523.180  0.9906  0.9703
 4523.200  0.9905  0.9738
 4523.220  0.9907  0.9792
 4523.240  0.9908  0.9843
 4523.260  0.9890  0.9883
 4523.280  0.9853  0.9925
 4523.300  0.9830  0.9971
 4523.320  0.9848  1.0003
 4523.340  0.9884  1.0013
 4523.360  0.9891  1.0020
 4523.380  0.9875  1.0031
 4523.400  0.9882  1.0032
 4523.420  0.9914  1.0010
 4523.440  0.9921  0.9985
 4523.460  0.9883  0.9989
 4523.480  0.9840  1.0022
 4523.500  0.9838  1.0052
 4523.520  0.9865  1.0051
 4523.540  0.9887  1.0022
 4523.560  0.9904  0.9984
 4523.580  0.9927  0.9944
 4523.600  0.9939  0.9911
 4523.620  0.9928  0.9899
 4523.640  0.9906  0.9906
 4523.660  0.9896  0.9923
 4523.680  0.9884  0.9954
 4523.700  0.9828  0.9994
 4523.720  0.9711  1.0007
 4523.740  0.9583  0.9965
 4523.760  0.9506  0.9902
 4523.780  0.9492  0.9877
 4523.800  0.9515  0.9893
 4523.820  0.9565  0.9918
 4523.840  0.9641  0.9957
 4523.860  0.9723  1.0019
 4523.880  0.9791  1.0063
 4523.900  0.9840  1.0047
 4523.920  0.9866  1.0017
 4523.940  0.9866  1.0046
 4523.960  0.9852  1.0118
 4523.980  0.9858  1.0155
 4524.000  0.9889  1.0134
 4524.020  0.9899  1.0083
 4524.040  0.9854  1.0021
 4524.060  0.9783  0.9963
 4524.080  0.9744  0.9944
 4524.100  0.9752  0.9979
 4524.120  0.9777  1.0041
 4524.140  0.9791  1.0078
 4524.160  0.9793  1.0064
 4524.180  0.9791  1.0027
 4524.200  0.9786  1.0003
 4524.220  0.9770  0.9990
 4524.240  0.9745  0.9985
 4524.260  0.9734  0.9999
 4524.280  0.9751  1.0017
