FORPRINT: Thu Jun  9 11:03:36 2016
      0.6520000    709.5700073      3.3399999     52.8540001      2.0769999
      1.3800000    716.2800293      4.2919998     54.3180008      2.8239999
      2.3599999    713.2470093      3.9030001     44.9010010      2.8499999
      4.3379998    698.6420288      3.0060000     39.9259987      2.5209999
      8.7440004    722.5390015      7.0869999     37.2430000      8.4119997
