FORPRINT: Thu Jun  9 11:08:16 2016
      0.6520000    709.5700073      3.2160001     52.8540001      2.8020000
      1.3800000    707.7199707      3.7790000     52.4000015      2.9790001
      2.3599999    699.0269775      3.6090000     43.9910011      3.3290000
      4.3379998    696.9229736      2.9500000     32.2630005      2.6870000
      8.7440004    702.9619751      7.5710001     45.3959999     10.6309996
