FORPRINT: Thu Jun  9 11:01:48 2016
      0.6520000    709.5700073      2.0960000     52.8540001      2.7690001
      1.3800000    715.3439941      2.3889999     48.0070000      2.4679999
      2.3599999    714.4140015      2.5760000     44.1850014      2.7119999
      4.3379998    711.0789795      2.6440001     38.1110001      3.4690001
      8.7440004    718.1979980      5.2570000     22.2660007      5.8579998
