           0.9800  1.0000
           0.20    0.00  
 4897.000  0.9231  0.9536
 4897.020  0.9729  0.9676
 4897.040  0.9794  0.9798
 4897.060  0.9770  0.9862
 4897.080  0.9596  0.9797
 4897.100  0.9394  0.9826
 4897.120  0.9278  0.9781
 4897.140  0.9309  0.9738
 4897.160  0.9509  0.9520
 4897.180  0.9816  0.9248
 4897.200  0.9971  0.8620
 4897.220  0.9801  0.9308
 4897.240  0.9521  0.9643
 4897.260  0.9383  0.9709
 4897.280  0.9398  0.9909
 4897.300  0.9491  0.9946
 4897.320  0.9591  1.0010
 4897.340  0.9648  1.0063
 4897.360  0.9664  1.0063
 4897.380  0.9655  0.9993
 4897.400  0.9633  0.9979
 4897.420  0.9629  0.9949
 4897.440  0.9669  0.9983
 4897.460  0.9745  1.0070
 4897.480  0.9810  1.0113
 4897.500  0.9815  1.0194
 4897.520  0.9754  1.0199
 4897.540  0.9650  1.0175
 4897.560  0.9535  1.0114
 4897.580  0.9457  1.0064
 4897.600  0.9462  1.0049
 4897.620  0.9556  1.0099
 4897.640  0.9690  1.0179
 4897.660  0.9799  1.0255
 4897.680  0.9847  1.0274
 4897.700  0.9819  1.0230
 4897.720  0.9718  1.0133
 4897.740  0.9572  1.0034
 4897.760  0.9446  0.9988
 4897.780  0.9393  1.0003
 4897.800  0.9413  1.0086
 4897.820  0.9479  1.0183
 4897.840  0.9564  1.0223
 4897.860  0.9642  1.0174
 4897.880  0.9680  1.0027
 4897.900  0.9661  0.9822
 4897.920  0.9597  0.9620
 4897.940  0.9521  0.9474
 4897.960  0.9455  0.9402
 4897.980  0.9412  0.9390
 4898.000  0.9406  0.9400
 4898.020  0.9450  0.9406
 4898.040  0.9538  0.9413
 4898.060  0.9640  0.9457
 4898.080  0.9724  0.9579
 4898.100  0.9773  0.9787
 4898.120  0.9772  1.0028
 4898.140  0.9701  1.0187
 4898.160  0.9561  1.0124
 4898.180  0.9390  0.9739
 4898.200  0.9229  0.9024
 4898.220  0.9101  0.8098
 4898.240  0.9040  0.7179
 4898.260  0.9098  0.6514
 4898.280  0.9268  0.6297
 4898.300  0.9448  0.6591
 4898.320  0.9551  0.7304
 4898.340  0.9580  0.8228
 4898.360  0.9571  0.9113
 4898.380  0.9547  0.9760
 4898.400  0.9537  1.0080
 4898.420  0.9575  1.0115
 4898.440  0.9661  0.9989
 4898.460  0.9755  0.9851
 4898.480  0.9818  0.9804
 4898.500  0.9835  0.9871
 4898.520  0.9808  1.0006
 4898.540  0.9745  1.0132
 4898.560  0.9672  1.0188
 4898.580  0.9621  1.0160
 4898.600  0.9606  1.0082
 4898.620  0.9606  1.0008
 4898.640  0.9590  0.9976
 4898.660  0.9537  0.9984
 4898.680  0.9449  0.9992
 4898.700  0.9337  0.9945
 4898.720  0.9221  0.9804
 4898.740  0.9144  0.9574
 4898.760  0.9142  0.9308
 4898.780  0.9216  0.9080
 4898.800  0.9330  0.8960
 4898.820  0.9442  0.8979
 4898.840  0.9520  0.9120
 4898.860  0.9539  0.9333
 4898.880  0.9498  0.9556
 4898.900  0.9419  0.9742
 4898.920  0.9337  0.9875
 4898.940  0.9275  0.9961
 4898.960  0.9235  1.0022
 4898.980  0.9211  1.0070
 4899.000  0.9204  1.0107
 4899.020  0.9211  1.0127
 4899.040  0.9228  1.0121
 4899.060  0.9261  1.0095
 4899.080  0.9316  1.0067
 4899.100  0.9398  1.0056
 4899.120  0.9493  1.0074
 4899.140  0.9577  1.0114
 4899.160  0.9635  1.0155
 4899.180  0.9666  1.0173
 4899.200  0.9671  1.0155
 4899.220  0.9655  1.0112
 4899.240  0.9630  1.0069
 4899.260  0.9614  1.0053
 4899.280  0.9610  1.0074
 4899.300  0.9603  1.0115
 4899.320  0.9583  1.0139
 4899.340  0.9556  1.0112
 4899.360  0.9529  1.0027
 4899.380  0.9503  0.9914
 4899.400  0.9484  0.9827
 4899.420  0.9491  0.9816
 4899.440  0.9530  0.9885
 4899.460  0.9572  0.9973
 4899.480  0.9588  0.9963
 4899.500  0.9579  0.9728
 4899.520  0.9546  0.9192
 4899.540  0.9475  0.8382
 4899.560  0.9372  0.7442
 4899.580  0.9288  0.6600
 4899.600  0.9266  0.6091
 4899.620  0.9294  0.6074
 4899.640  0.9353  0.6564
 4899.660  0.9444  0.7428
 4899.680  0.9543  0.8427
 4899.700  0.9608  0.9304
 4899.720  0.9634  0.9873
 4899.740  0.9648  1.0076
 4899.760  0.9658  0.9988
 4899.780  0.9647  0.9766
 4899.800  0.9617  0.9576
 4899.820  0.9588  0.9527
 4899.840  0.9568  0.9633
 4899.860  0.9549  0.9832
 4899.880  0.9536  1.0022
 4899.900  0.9541  1.0124
 4899.920  0.9560  1.0113
 4899.940  0.9576  1.0026
 4899.960  0.9585  0.9935
 4899.980  0.9596  0.9904
 4900.000  0.9612  0.9959
 4900.020  0.9632  1.0073
 4900.040  0.9659  1.0186
 4900.060  0.9698  1.0235
 4900.080  0.9739  1.0187
 4900.100  0.9761  1.0057
 4900.120  0.9753  0.9897
 4900.140  0.9720  0.9773
 4900.160  0.9672  0.9731
