           1.0000  1.0000
           0.18    0.00  
 4447.000  0.9735  0.9870
 4447.020  0.9805  0.9809
 4447.040  0.9813  0.9785
 4447.060  0.9825  0.9805
 4447.080  0.9835  0.9752
 4447.100  0.9846  0.9802
 4447.120  0.9867  0.9851
 4447.140  0.9913  0.9894
 4447.160  0.9983  0.9874
 4447.180  1.0050  0.9853
 4447.200  1.0080  0.9832
 4447.220  1.0056  0.9823
 4447.240  0.9988  0.9855
 4447.260  0.9903  0.9862
 4447.280  0.9826  0.9878
 4447.300  0.9779  0.9909
 4447.320  0.9784  0.9865
 4447.340  0.9840  0.9812
 4447.360  0.9918  0.9730
 4447.380  0.9969  0.9647
 4447.400  0.9971  0.9737
 4447.420  0.9940  0.9742
 4447.440  0.9900  0.9840
 4447.460  0.9864  0.9862
 4447.480  0.9841  0.9918
 4447.500  0.9836  0.9922
 4447.520  0.9854  0.9912
 4447.540  0.9888  0.9878
 4447.560  0.9927  0.9832
 4447.580  0.9965  0.9831
 4447.600  1.0005  0.9808
 4447.620  1.0039  0.9793
 4447.640  1.0052  0.9804
 4447.660  1.0041  0.9832
 4447.680  1.0017  0.9850
 4447.700  0.9988  0.9836
 4447.720  0.9959  0.9822
 4447.740  0.9934  0.9806
 4447.760  0.9926  0.9797
 4447.780  0.9940  0.9796
 4447.800  0.9973  0.9787
 4447.820  1.0007  0.9791
 4447.840  1.0024  0.9802
 4447.860  1.0008  0.9820
 4447.880  0.9949  0.9854
 4447.900  0.9860  0.9898
 4447.920  0.9773  0.9943
 4447.940  0.9718  0.9972
 4447.960  0.9720  0.9975
 4447.980  0.9782  0.9952
 4448.000  0.9885  0.9914
 4448.020  0.9986  0.9879
 4448.040  1.0041  0.9866
 4448.060  1.0024  0.9880
 4448.080  0.9939  0.9912
 4448.100  0.9813  0.9943
 4448.120  0.9690  0.9951
 4448.140  0.9612  0.9923
 4448.160  0.9595  0.9863
 4448.180  0.9615  0.9790
 4448.200  0.9619  0.9730
 4448.220  0.9549  0.9705
 4448.240  0.9359  0.9720
 4448.260  0.9034  0.9763
 4448.280  0.8606  0.9810
 4448.300  0.8156  0.9834
 4448.320  0.7773  0.9822
 4448.340  0.7530  0.9773
 4448.360  0.7480  0.9704
 4448.380  0.7635  0.9636
 4448.400  0.7950  0.9587
 4448.420  0.8346  0.9564
 4448.440  0.8741  0.9564
 4448.460  0.9081  0.9578
 4448.480  0.9331  0.9599
 4448.500  0.9491  0.9626
 4448.520  0.9589  0.9664
 4448.540  0.9665  0.9717
 4448.560  0.9739  0.9782
 4448.580  0.9811  0.9851
 4448.600  0.9874  0.9908
 4448.620  0.9913  0.9940
 4448.640  0.9908  0.9943
 4448.660  0.9851  0.9924
 4448.680  0.9761  0.9900
 4448.700  0.9670  0.9886
 4448.720  0.9610  0.9891
 4448.740  0.9602  0.9910
 4448.760  0.9656  0.9928
 4448.780  0.9762  0.9930
 4448.800  0.9891  0.9910
 4448.820  1.0002  0.9874
 4448.840  1.0068  0.9841
 4448.860  1.0080  0.9828
 4448.880  1.0042  0.9842
 4448.900  0.9975  0.9875
 4448.920  0.9906  0.9905
 4448.940  0.9860  0.9910
 4448.960  0.9849  0.9881
 4448.980  0.9866  0.9828
 4449.000  0.9893  0.9776
 4449.020  0.9916  0.9755
 4449.040  0.9923  0.9779
 4449.060  0.9916  0.9838
 4449.080  0.9902  0.9898
 4449.100  0.9897  0.9922
 4449.120  0.9917  0.9882
 4449.140  0.9966  0.9786
 4449.160  1.0029  0.9670
 4449.180  1.0089  0.9584
 4449.200  1.0131  0.9569
 4449.220  1.0146  0.9628
 4449.240  1.0127  0.9725
 4449.260  1.0086  0.9792
 4449.280  1.0048  0.9767
 4449.300  1.0025  0.9621
 4449.320  1.0016  0.9380
 4449.340  1.0016  0.9120
 4449.360  1.0025  0.8934
 4449.380  1.0031  0.8893
 4449.400  1.0017  0.9017
 4449.420  0.9982  0.9259
 4449.440  0.9946  0.9534
 4449.460  0.9920  0.9749
 4449.480  0.9904  0.9852
 4449.500  0.9898  0.9841
 4449.520  0.9908  0.9769
 4449.540  0.9928  0.9705
 4449.560  0.9940  0.9698
 4449.580  0.9939  0.9753
 4449.600  0.9937  0.9828
 4449.620  0.9938  0.9862
 4449.640  0.9937  0.9805
 4449.660  0.9931  0.9647
 4449.680  0.9925  0.9425
 4449.700  0.9915  0.9194
 4449.720  0.9887  0.8997
 4449.740  0.9833  0.8835
 4449.760  0.9769  0.8660
 4449.780  0.9717  0.8408
 4449.800  0.9680  0.8036
 4449.820  0.9662  0.7568
 4449.840  0.9690  0.7104
 4449.860  0.9778  0.6794
 4449.880  0.9890  0.6777
 4449.900  0.9973  0.7112
 4449.920  1.0013  0.7740
 4449.940  1.0017  0.8485
 4449.960  0.9973  0.9112
 4449.980  0.9881  0.9410
 4450.000  0.9781  0.9272
 4450.020  0.9700  0.8741
 4450.040  0.9639  0.7997
 4450.060  0.9615  0.7288
 4450.080  0.9667  0.6846
 4450.100  0.9793  0.6803
 4450.120  0.9927  0.7158
 4450.140  1.0015  0.7790
 4450.160  1.0054  0.8513
 4450.180  1.0049  0.9150
 4450.200  0.9995  0.9588
 4450.220  0.9913  0.9800
 4450.240  0.9839  0.9834
 4450.260  0.9800  0.9770
 4450.280  0.9794  0.9684
 4450.300  0.9820  0.9619
 4450.320  0.9873  0.9588
 4450.340  0.9932  0.9582
 4450.360  0.9967  0.9593
 4450.380  0.9963  0.9622
 4450.400  0.9926  0.9672
 4450.420  0.9875  0.9742
 4450.440  0.9828  0.9813
 4450.460  0.9800  0.9850
 4450.480  0.9804  0.9814
 4450.500  0.9845  0.9685
 4450.520  0.9908  0.9477
 4450.540  0.9966  0.9236
 4450.560  1.0006  0.9028
 4450.580  1.0022  0.8906
 4450.600  1.0015  0.8894
 4450.620  0.9991  0.8968
 4450.640  0.9966  0.9079
 4450.660  0.9960  0.9167
 4450.680  0.9974  0.9202
 4450.700  0.9994  0.9192
 4450.720  1.0005  0.9178
 4450.740  1.0004  0.9213
 4450.760  0.9987  0.9329
 4450.780  0.9950  0.9513
 4450.800  0.9903  0.9710
 4450.820  0.9871  0.9841
 4450.840  0.9868  0.9845
 4450.860  0.9890  0.9704
 4450.880  0.9931  0.9462
 4450.900  0.9987  0.9207
 4450.920  1.0039  0.9038
 4450.940  1.0063  0.9022
 4450.960  1.0049  0.9165
 4450.980  1.0014  0.9413
 4451.000  0.9973  0.9669
 4451.020  0.9933  0.9837
 4451.040  0.9905  0.9864
 4451.060  0.9902  0.9756
 4451.080  0.9923  0.9577
 4451.100  0.9947  0.9418
 4451.120  0.9960  0.9358
 4451.140  0.9961  0.9428
 4451.160  0.9947  0.9603
 4451.180  0.9914  0.9808
 4451.200  0.9877  0.9955
 4451.220  0.9853  0.9972
 4451.240  0.9850  0.9837
 4451.260  0.9864  0.9581
 4451.280  0.9892  0.9279
 4451.300  0.9929  0.9015
 4451.320  0.9963  0.8860
 4451.340  0.9980  0.8844
 4451.360  0.9983  0.8956
 4451.380  0.9982  0.9150
 4451.400  0.9981  0.9368
 4451.420  0.9984  0.9559
 4451.440  0.9992  0.9697
 4451.460  1.0004  0.9781
 4451.480  1.0009  0.9826
 4451.500  1.0002  0.9849
 4451.520  0.9982  0.9861
 4451.540  0.9956  0.9858
 4451.560  0.9933  0.9827
 4451.580  0.9919  0.9755
 4451.600  0.9920  0.9641
 4451.620  0.9931  0.9506
 4451.640  0.9940  0.9380
 4451.660  0.9931  0.9304
 4451.680  0.9898  0.9300
 4451.700  0.9844  0.9371
 4451.720  0.9780  0.9489
 4451.740  0.9724  0.9604
 4451.760  0.9698  0.9667
 4451.780  0.9712  0.9644
 4451.800  0.9760  0.9532
 4451.820  0.9830  0.9365
 4451.840  0.9900  0.9196
 4451.860  0.9950  0.9084
 4451.880  0.9965  0.9064
 4451.900  0.9949  0.9140
 4451.920  0.9923  0.9285
 4451.940  0.9906  0.9448
 4451.960  0.9913  0.9582
 4451.980  0.9946  0.9658
 4452.000  0.9997  0.9670
 4452.020  1.0046  0.9637
 4452.040  1.0074  0.9582
 4452.060  1.0068  0.9519
 4452.080  1.0034  0.9450
 4452.100  0.9988  0.9361
 4452.120  0.9951  0.9240
 4452.140  0.9937  0.9090
 4452.160  0.9955  0.8936
 4452.180  0.9998  0.8824
 4452.200  1.0043  0.8796
 4452.220  1.0066  0.8876
 4452.240  1.0054  0.9050
 4452.260  1.0015  0.9267
 4452.280  0.9958  0.9451
 4452.300  0.9902  0.9534
 4452.320  0.9868  0.9481
 4452.340  0.9866  0.9307
 4452.360  0.9890  0.9072
 4452.380  0.9924  0.8862
 4452.400  0.9959  0.8752
 4452.420  0.9983  0.8781
 4452.440  0.9988  0.8941
 4452.460  0.9977  0.9176
 4452.480  0.9966  0.9414
 4452.500  0.9966  0.9592
 4452.520  0.9973  0.9678
 4452.540  0.9983  0.9678
 4452.560  0.9991  0.9629
 4452.580  0.9989  0.9577
 4452.600  0.9971  0.9559
 4452.620  0.9941  0.9586
 4452.640  0.9913  0.9647
 4452.660  0.9899  0.9718
 4452.680  0.9903  0.9775
 4452.700  0.9927  0.9807
 4452.720  0.9968  0.9818
 4452.740  1.0016  0.9822
 4452.760  1.0057  0.9833
 4452.780  1.0081  0.9858
 4452.800  1.0086  0.9890
 4452.820  1.0072  0.9917
 4452.840  1.0043  0.9927
 4452.860  1.0002  0.9914
 4452.880  0.9961  0.9884
 4452.900  0.9927  0.9849
 4452.920  0.9908  0.9822
 4452.940  0.9907  0.9811
 4452.960  0.9926  0.9815
 4452.980  0.9962  0.9824
 4453.000  1.0005  0.9827
 4453.020  1.0042  0.9816
 4453.040  1.0066  0.9790
 4453.060  1.0073  0.9755
 4453.080  1.0062  0.9721
 4453.100  1.0041  0.9698
 4453.120  1.0021  0.9690
 4453.140  1.0010  0.9697
 4453.160  1.0008  0.9716
 4453.180  1.0008  0.9740
 4453.200  1.0006  0.9765
 4453.220  0.9993  0.9790
 4453.240  0.9966  0.9813
 4453.260  0.9931  0.9834
 4453.280  0.9902  0.9849
 4453.300  0.9888  0.9858
 4453.320  0.9893  0.9857
 4453.340  0.9914  0.9846
 4453.360  0.9942  0.9830
 4453.380  0.9963  0.9815
 4453.400  0.9965  0.9804
 4453.420  0.9946  0.9803
 4453.440  0.9912  0.9812
 4453.460  0.9876  0.9827
 4453.480  0.9847  0.9845
 4453.500  0.9830  0.9862
 4453.520  0.9825  0.9875
 4453.540  0.9826  0.9885
 4453.560  0.9824  0.9895
 4453.580  0.9817  0.9905
 4453.600  0.9814  0.9916
 4453.620  0.9827  0.9926
 4453.640  0.9861  0.9934
 4453.660  0.9916  0.9936
 4453.680  0.9981  0.9929
 4453.700  1.0039  0.9916
 4453.720  1.0064  0.9898
 4453.740  1.0041  0.9882
 4453.760  0.9979  0.9874
 4453.780  0.9898  0.9878
 4453.800  0.9825  0.9894
 4453.820  0.9783  0.9918
 4453.840  0.9788  0.9937
 4453.860  0.9837  0.9936
 4453.880  0.9903  0.9901
 4453.900  0.9957  0.9826
 4453.920  0.9980  0.9717
 4453.940  0.9971  0.9592
 4453.960  0.9933  0.9480
 4453.980  0.9887  0.9411
 4454.000  0.9862  0.9407
 4454.020  0.9873  0.9471
 4454.040  0.9909  0.9587
 4454.060  0.9943  0.9724
 4454.080  0.9960  0.9845
 4454.100  0.9944  0.9924
 4454.120  0.9890  0.9949
 4454.140  0.9810  0.9930
 4454.160  0.9733  0.9892
 4454.180  0.9689  0.9861
 4454.200  0.9684  0.9856
 4454.220  0.9715  0.9879
 4454.240  0.9773  0.9917
 4454.260  0.9836  0.9952
 4454.280  0.9881  0.9967
 4454.300  0.9896  0.9958
 4454.320  0.9893  0.9933
 4454.340  0.9888  0.9909
 4454.360  0.9892  0.9899
 4454.380  0.9914  0.9911
 4454.400  0.9958  0.9938
 4454.420  1.0015  0.9966
 4454.440  1.0061  0.9980
 4454.460  1.0077  0.9974
 4454.480  1.0058  0.9952
 4454.500  1.0006  0.9928
 4454.520  0.9929  0.9915
 4454.540  0.9846  0.9921
 4454.560  0.9780  0.9941
 4454.580  0.9747  0.9965
 4454.600  0.9752  0.9978
 4454.620  0.9788  0.9971
 4454.640  0.9841  0.9949
 4454.660  0.9892  0.9922
 4454.680  0.9925  0.9905
 4454.700  0.9930  0.9909
 4454.720  0.9912  0.9930
 4454.740  0.9883  0.9959
 4454.760  0.9864  0.9978
 4454.780  0.9869  0.9977
 4454.800  0.9904  0.9955
 4454.820  0.9961  0.9923
 4454.840  1.0021  0.9898
 4454.860  1.0063  0.9889
 4454.880  1.0066  0.9901
 4454.900  1.0026  0.9923
 4454.920  0.9960  0.9941
 4454.940  0.9896  0.9943
 4454.960  0.9856  0.9929
 4454.980  0.9858  0.9907
 4455.000  0.9904  0.9894
