           1.0300  1.0000
           0.17    0.00  
 4222.000  1.0974  0.8418
 4222.020  1.0241  0.8870
 4222.040  1.0529  0.8417
 4222.060  1.0618  0.7954
 4222.080  1.0652  0.7547
 4222.100  1.0638  0.7469
 4222.120  1.0639  0.7061
 4222.140  1.0559  0.7046
 4222.160  1.0362  0.7526
 4222.180  1.0212  0.8055
 4222.200  1.0233  0.8432
 4222.220  1.0379  0.8730
 4222.240  1.0536  0.8905
 4222.260  1.0621  0.9107
 4222.280  1.0620  0.9184
 4222.300  1.0565  0.9237
 4222.320  1.0504  0.9253
 4222.340  1.0463  0.9191
 4222.360  1.0439  0.9191
 4222.380  1.0428  0.9229
 4222.400  1.0420  0.9255
 4222.420  1.0389  0.9333
 4222.440  1.0320  0.9373
 4222.460  1.0234  0.9460
 4222.480  1.0166  0.9412
 4222.500  1.0141  0.9364
 4222.520  1.0167  0.9249
 4222.540  1.0245  0.9160
 4222.560  1.0351  0.9081
 4222.580  1.0432  0.9054
 4222.600  1.0466  0.9225
 4222.620  1.0487  0.9335
 4222.640  1.0519  0.9394
 4222.660  1.0542  0.9429
 4222.680  1.0529  0.9420
 4222.700  1.0458  0.9401
 4222.720  1.0323  0.9382
 4222.740  1.0144  0.9374
 4222.760  0.9963  0.9385
 4222.780  0.9836  0.9372
 4222.800  0.9804  0.9332
 4222.820  0.9885  0.9288
 4222.840  1.0054  0.9218
 4222.860  1.0251  0.9153
 4222.880  1.0409  0.9100
 4222.900  1.0479  0.9077
 4222.920  1.0445  0.9073
 4222.940  1.0334  0.9076
 4222.960  1.0218  0.9071
 4222.980  1.0169  0.9061
 4223.000  1.0210  0.9064
 4223.020  1.0311  0.9108
 4223.040  1.0421  0.9207
 4223.060  1.0485  0.9347
 4223.080  1.0463  0.9482
 4223.100  1.0358  0.9552
 4223.120  1.0235  0.9514
 4223.140  1.0174  0.9369
 4223.160  1.0216  0.9171
 4223.180  1.0351  0.9012
 4223.200  1.0533  0.8974
 4223.220  1.0680  0.9082
 4223.240  1.0703  0.9271
 4223.260  1.0570  0.9394
 4223.280  1.0352  0.9273
 4223.300  1.0160  0.8778
 4223.320 -1.0000  0.7903
 4223.340 -1.0000  0.6793
 4223.360 -1.0000  0.5720
 4223.380 -1.0000  0.4995
 4223.400 -1.0000  0.4849
 4223.420 -1.0000  0.5345
 4223.440 -1.0000  0.6335
 4223.460 -1.0000  0.7507
 4223.480  0.8851  0.8489
 4223.500  0.8708  0.8984
 4223.520  0.8652  0.8870
 4223.540  0.8770  0.8246
 4223.560  0.9062  0.7379
 4223.580  0.9469  0.6601
 4223.600  0.9865  0.6187
 4223.620  1.0104  0.6258
 4223.640  1.0139  0.6755
 4223.660  1.0060  0.7477
 4223.680  0.9981  0.8167
 4223.700  0.9962  0.8610
 4223.720  1.0016  0.8691
 4223.740  1.0115  0.8415
 4223.760  1.0206  0.7873
 4223.780 -1.0000  0.7189
 4223.800 -1.0000  0.6474
 4223.820 -1.0000  0.5805
 4223.840 -1.0000  0.5234
 4223.860 -1.0000  0.4805
 4223.880 -1.0000  0.4578
 4223.900 -1.0000  0.4619
 4223.920 -1.0000  0.4978
 4223.940 -1.0000  0.5647
 4223.960 -1.0000  0.6545
 4223.980 -1.0000  0.7515
 4224.000  1.0425  0.8366
 4224.020  1.0424  0.8935
 4224.040  1.0427  0.9137
 4224.060  1.0449  0.8997
 4224.080  1.0481  0.8638
 4224.100  1.0492  0.8232
 4224.120  1.0465  0.7929
 4224.140  1.0428  0.7802
 4224.160  1.0414  0.7812
 4224.180  1.0429  0.7833
 4224.200  1.0453  0.7690
 4224.220 -1.0000  0.7237
 4224.240 -1.0000  0.6409
 4224.260 -1.0000  0.5257
 4224.280 -1.0000  0.3943
 4224.300 -1.0000  0.2695
 4224.320 -1.0000  0.1752
 4224.340 -1.0000  0.1298
 4224.360 -1.0000  0.1421
 4224.380 -1.0000  0.2088
 4224.400 -1.0000  0.3166
 4224.420 -1.0000  0.4451
 4224.440 -1.0000  0.5730
 4224.460 -1.0000  0.6820
 4224.480 -1.0000  0.7618
 4224.500  1.0276  0.8104
 4224.520  1.0283  0.8336
 4224.540  1.0308  0.8417
 4224.560  1.0335  0.8452
 4224.580  1.0344  0.8516
 4224.600  1.0328  0.8635
 4224.620  1.0293  0.8788
 4224.640  1.0256  0.8932
 4224.660  1.0241  0.9026
 4224.680  1.0266  0.9058
 4224.700  1.0327  0.9045
 4224.720  1.0399  0.9028
 4224.740  1.0454  0.9046
 4224.760  1.0476  0.9118
 4224.780  1.0467  0.9228
 4224.800  1.0445  0.9340
 4224.820  1.0434  0.9409
 4224.840  1.0451  0.9412
 4224.860  1.0489  0.9356
 4224.880  1.0518  0.9276
 4224.900  1.0500  0.9220
 4224.920  1.0409  0.9224
 4224.940  1.0250  0.9293
 4224.960  1.0058  0.9398
 4224.980  0.9886  0.9495
 4225.000  0.9783  0.9542
 4225.020  0.9776  0.9525
 4225.040  0.9857  0.9460
 4225.060  0.9986  0.9390
 4225.080  1.0112  0.9356
 4225.100  1.0194  0.9382
 4225.120  1.0216  0.9460
 4225.140  1.0191  0.9553
 4225.160  1.0154  0.9617
 4225.180  1.0137  0.9625
 4225.200  1.0159  0.9575
 4225.220  1.0214  0.9494
 4225.240  1.0284  0.9422
 4225.260  1.0346  0.9390
 4225.280  1.0385  0.9402
 4225.300  1.0397  0.9439
 4225.320  1.0390  0.9467
 4225.340  1.0363  0.9460
 4225.360  1.0303  0.9414
 4225.380  1.0190  0.9353
 4225.400  1.0006  0.9314
 4225.420  0.9752  0.9326
 4225.440  0.9461  0.9391
 4225.460  0.9191  0.9482
 4225.480  0.9005  0.9552
 4225.500  0.8949  0.9558
 4225.520  0.9035  0.9489
 4225.540  0.9238  0.9370
 4225.560  0.9498  0.9252
 4225.580  0.9743  0.9193
 4225.600  0.9918  0.9223
 4225.620  1.0009  0.9333
 4225.640  1.0038  0.9473
 4225.660  1.0053  0.9583
 4225.680  1.0096  0.9616
 4225.700  1.0181  0.9566
 4225.720  1.0289  0.9467
 4225.740  1.0379  0.9378
 4225.760  1.0409  0.9351
 4225.780  1.0363  0.9401
 4225.800  1.0259  0.9496
 4225.820  1.0146  0.9576
 4225.840  1.0076  0.9582
 4225.860  1.0081  0.9491
 4225.880  1.0161  0.9331
 4225.900  1.0287  0.9169
 4225.920  1.0408  0.9077
 4225.940  1.0466  0.9083
 4225.960  1.0439  0.9148
 4225.980  1.0349  0.9163
 4226.000  1.0236  0.8992
 4226.020  1.0146  0.8527
 4226.040 -1.0000  0.7750
 4226.060 -1.0000  0.6758
 4226.080 -1.0000  0.5749
 4226.100 -1.0000  0.4966
 4226.120 -1.0000  0.4613
 4226.140 -1.0000  0.4789
 4226.160 -1.0000  0.5453
 4226.180 -1.0000  0.6438
 4226.200 -1.0000  0.7507
 4226.220  1.0363  0.8432
 4226.240  1.0378  0.9064
 4226.260  1.0378  0.9363
 4226.280  1.0368  0.9399
 4226.300  1.0354  0.9298
 4226.320  1.0336  0.9192
 4226.340  1.0327  0.9169
 4226.360  1.0349  0.9248
 4226.380  1.0395  0.9389
 4226.400  1.0434  0.9527
 4226.420  1.0447  0.9607
 4226.440  1.0439  0.9609
 4226.460  1.0419  0.9551
 4226.480  1.0387  0.9478
 4226.500  1.0358  0.9434
 4226.520  1.0349  0.9442
 4226.540  1.0358  0.9493
 4226.560  1.0360  0.9559
 4226.580  1.0340  0.9604
 4226.600  1.0302  0.9609
 4226.620  1.0263  0.9576
 4226.640  1.0236  0.9526
 4226.660  1.0237  0.9488
 4226.680  1.0279  0.9482
 4226.700  1.0355  0.9509
 4226.720  1.0425  0.9553
 4226.740  1.0448  0.9588
 4226.760  1.0411  0.9594
 4226.780  1.0329  0.9568
 4226.800  1.0223  0.9524
 4226.820  1.0128  0.9484
 4226.840  1.0089  0.9469
 4226.860  1.0125  0.9485
 4226.880  1.0208  0.9523
