           0.9800  1.0000
           0.18    0.00  
 4522.000  0.9806  0.9977
 4522.020  0.9789  0.9993
 4522.040  0.9819  0.9926
 4522.060  0.9799  0.9905
 4522.080  0.9754  0.9979
 4522.100  0.9729  0.9937
 4522.120  0.9750  0.9935
 4522.140  0.9808  0.9908
 4522.160  0.9882  0.9908
 4522.180  0.9944  0.9915
 4522.200  0.9966  0.9943
 4522.220  0.9927  0.9940
 4522.240  0.9821  0.9891
 4522.260  0.9694  0.9828
 4522.280  0.9639  0.9668
 4522.300  0.9746  0.9359
 4522.320  0.9962  0.8891
 4522.340  1.0074  0.8611
 4522.360  0.9988  0.9216
 4522.380  0.9861  0.9564
 4522.400  0.9816  0.9746
 4522.420  0.9810  0.9864
 4522.440  0.9789  0.9868
 4522.460  0.9742  0.9799
 4522.480  0.9707  0.9676
 4522.500  0.9735  0.9480
 4522.520  0.9805  0.9241
 4522.540  0.9828  0.9208
 4522.560  0.9786  0.9503
 4522.580  0.9750  0.9705
 4522.600  0.9760  0.9851
 4522.620  0.9786  0.9951
 4522.640  0.9807  1.0000
 4522.660  0.9831  0.9991
 4522.680  0.9864  0.9951
 4522.700  0.9899  0.9903
 4522.720  0.9928  0.9876
 4522.740  0.9941  0.9878
 4522.760  0.9933  0.9911
 4522.780  0.9900  0.9939
 4522.800  0.9851  0.9965
 4522.820  0.9802  0.9974
 4522.840  0.9768  0.9970
 4522.860  0.9758  0.9966
 4522.880  0.9772  0.9964
 4522.900  0.9803  0.9975
 4522.920  0.9840  0.9992
 4522.940  0.9867  1.0007
 4522.960  0.9876  1.0012
 4522.980  0.9869  1.0003
 4523.000  0.9853  0.9987
 4523.020  0.9835  0.9974
 4523.040  0.9823  0.9971
 4523.060  0.9822  0.9982
 4523.080  0.9833  1.0002
 4523.100  0.9847  1.0020
 4523.120  0.9853  1.0028
 4523.140  0.9846  1.0020
 4523.160  0.9828  1.0002
 4523.180  0.9800  0.9982
 4523.200  0.9771  0.9971
 4523.220  0.9752  0.9974
 4523.240  0.9754  0.9989
 4523.260  0.9774  1.0007
 4523.280  0.9804  1.0017
 4523.300  0.9832  1.0014
 4523.320  0.9847  1.0000
 4523.340  0.9838  0.9984
 4523.360  0.9805  0.9975
 4523.380  0.9758  0.9980
 4523.400  0.9710  1.0000
 4523.420  0.9673  1.0025
 4523.440  0.9652  1.0043
 4523.460  0.9648  1.0045
 4523.480  0.9653  1.0027
 4523.500  0.9656  0.9998
