           1.0000  1.0000
           0.18    0.00  
 4372.000  1.0042  0.9755
 4372.020  1.0055  0.9717
 4372.040  1.0057  0.9772
 4372.060  1.0077  0.9724
 4372.080  1.0099  0.9854
 4372.100  1.0117  0.9826
 4372.120  1.0120  0.9929
 4372.140  1.0110  0.9906
 4372.160  1.0095  0.9880
 4372.180  1.0088  0.9814
 4372.200  1.0094  0.9742
 4372.220  1.0094  0.9667
 4372.240  1.0075  0.9718
 4372.260  1.0048  0.9787
 4372.280  1.0028  0.9857
 4372.300  1.0020  0.9908
 4372.320  1.0029  0.9918
 4372.340  1.0060  0.9854
 4372.360  1.0099  0.9773
 4372.380  1.0128  0.9724
 4372.400  1.0140  0.9657
 4372.420  1.0141  0.9646
 4372.440  1.0146  0.9604
 4372.460  1.0138  0.9456
 4372.480  1.0083  0.9454
 4372.500  1.0011  0.9478
 4372.520  0.9986  0.9380
 4372.540  1.0014  0.9299
 4372.560  1.0043  0.9197
 4372.580  1.0037  0.9292
 4372.600  1.0005  0.9397
 4372.620  0.9972  0.9498
 4372.640  0.9956  0.9616
 4372.660  0.9972  0.9626
 4372.680  1.0017  0.9607
 4372.700  1.0064  0.9580
 4372.720  1.0092  0.9581
 4372.740  1.0085  0.9589
 4372.760  1.0043  0.9626
 4372.780  0.9980  0.9661
 4372.800  0.9921  0.9635
 4372.820  0.9884  0.9552
 4372.840  0.9873  0.9452
 4372.860  0.9880  0.9383
 4372.880  0.9889  0.9402
 4372.900  0.9896  0.9498
 4372.920  0.9907  0.9647
 4372.940  0.9929  0.9791
 4372.960  0.9962  0.9864
 4372.980  1.0005  0.9827
 4373.000  1.0053  0.9681
 4373.020  1.0094  0.9464
 4373.040  1.0108  0.9242
 4373.060  1.0091  0.9068
 4373.080  1.0059  0.8973
 4373.100  1.0031  0.8947
 4373.120  1.0026  0.8960
 4373.140  1.0052  0.8977
 4373.160  1.0104  0.8979
 4373.180  1.0156  0.8972
 4373.200  1.0177  0.8979
 4373.220  1.0154  0.9023
 4373.240  1.0093  0.9110
 4373.260  1.0018  0.9225
 4373.280  0.9958  0.9339
 4373.300  0.9937  0.9423
 4373.320  0.9959  0.9468
 4373.340  1.0007  0.9483
 4373.360  1.0054  0.9495
 4373.380  1.0077  0.9532
 4373.400  1.0068  0.9605
