           0.9800  1.0000
           0.19    0.00  
 4747.000  0.8637  0.9538
 4747.020  0.8540  0.9678
 4747.040  0.8694  0.9476
 4747.060  0.8754  0.9503
 4747.080  0.8771  0.9530
 4747.100  0.8771  0.9828
 4747.120  0.8811  0.9888
 4747.140  0.8902  0.9995
 4747.160  0.9010  1.0006
 4747.180  0.9105  1.0040
 4747.200  0.9173  1.0010
 4747.220  0.9222  1.0030
 4747.240  0.9272  0.9972
 4747.260  0.9328  0.9918
 4747.280  0.9373  0.9855
 4747.300  0.9385  0.9839
 4747.320  0.9362  0.9914
 4747.340  0.9330  0.9975
 4747.360  0.9318  0.9991
 4747.380  0.9333  0.9997
 4747.400  0.9375  1.0003
 4747.420  0.9439  1.0031
 4747.440  0.9514  1.0039
 4747.460  0.9584  1.0076
 4747.480  0.9637  1.0074
 4747.500  0.9658  1.0081
 4747.520  0.9636  1.0042
 4747.540  0.9573  1.0021
 4747.560  0.9486  1.0010
 4747.580  0.9399  0.9999
 4747.600  0.9326  0.9998
 4747.620  0.9275  1.0015
 4747.640  0.9251  1.0043
 4747.660  0.9258  1.0050
 4747.680  0.9289  1.0041
 4747.700  0.9337  1.0004
 4747.720  0.9395  0.9977
 4747.740  0.9454  0.9946
 4747.760  0.9504  0.9933
 4747.780  0.9531  0.9944
 4747.800  0.9535  0.9985
 4747.820  0.9522  1.0016
 4747.840  0.9500  1.0046
 4747.860  0.9478  1.0067
 4747.880  0.9469  1.0077
 4747.900  0.9483  1.0083
 4747.920  0.9518  1.0086
 4747.940  0.9558  1.0086
 4747.960  0.9586  1.0084
 4747.980  0.9587  1.0081
 4748.000  0.9549  1.0078
 4748.020  0.9475  1.0076
 4748.040  0.9387  1.0079
 4748.060  0.9316  1.0086
 4748.080  0.9287  1.0096
 4748.100  0.9308  1.0102
 4748.120  0.9376  1.0097
 4748.140  0.9475  1.0077
 4748.160  0.9577  1.0041
 4748.180  0.9658  0.9996
 4748.200  0.9705  0.9953
 4748.220  0.9723  0.9923
 4748.240  0.9721  0.9915
 4748.260  0.9709  0.9930
 4748.280  0.9694  0.9963
 4748.300  0.9682  1.0006
 4748.320  0.9669  1.0048
 4748.340  0.9647  1.0081
 4748.360  0.9620  1.0100
 4748.380  0.9600  1.0105
 4748.400  0.9598  1.0099
 4748.420  0.9621  1.0085
 4748.440  0.9668  1.0067
 4748.460  0.9731  1.0049
 4748.480  0.9792  1.0035
 4748.500  0.9827  1.0028
 4748.520  0.9825  1.0031
 4748.540  0.9789  1.0041
 4748.560  0.9738  1.0055
 4748.580  0.9690  1.0066
 4748.600  0.9665  1.0067
 4748.620  0.9674  1.0054
 4748.640  0.9713  1.0028
 4748.660  0.9767  0.9996
 4748.680  0.9815  0.9970
 4748.700  0.9843  0.9958
 4748.720  0.9846  0.9966
 4748.740  0.9825  0.9990
 4748.760  0.9790  1.0022
 4748.780  0.9752  1.0049
 4748.800  0.9723  1.0063
 4748.820  0.9706  1.0060
 4748.840  0.9703  1.0046
 4748.860  0.9710  1.0029
 4748.880  0.9726  1.0022
 4748.900  0.9748  1.0030
 4748.920  0.9768  1.0053
 4748.940  0.9777  1.0082
 4748.960  0.9769  1.0107
 4748.980  0.9742  1.0118
 4749.000  0.9695  1.0111
 4749.020  0.9639  1.0086
 4749.040  0.9592  1.0052
 4749.060  0.9575  1.0016
 4749.080  0.9596  0.9988
 4749.100  0.9653  0.9971
 4749.120  0.9738  0.9967
 4749.140  0.9827  0.9974
 4749.160  0.9896  0.9990
 4749.180  0.9927  1.0010
 4749.200  0.9920  1.0033
 4749.220  0.9887  1.0054
