           1.0000  1.0000
           0.20    0.00  
 4847.000  0.9363  0.8336
 4847.020  0.9625  0.7860
 4847.040  0.9596  0.7492
 4847.060  0.9545  0.7303
 4847.080 -1.0000  0.6703
 4847.100 -1.0000  0.6241
 4847.120 -1.0000  0.5338
 4847.140 -1.0000  0.4672
 4847.160 -1.0000  0.3346
 4847.180 -1.0000  0.2658
 4847.200 -1.0000  0.1165
 4847.220 -1.0000  0.1070
 4847.240 -1.0000  0.1018
 4847.260 -1.0000  0.0955
 4847.280 -1.0000  0.0909
 4847.300 -1.0000  0.0917
 4847.320 -1.0000  0.1012
 4847.340 -1.0000  0.1177
 4847.360 -1.0000  0.3003
 4847.380 -1.0000  0.3614
 4847.400 -1.0000  0.4790
 4847.420 -1.0000  0.5286
 4847.440 -1.0000  0.5919
 4847.460 -1.0000  0.6120
 4847.480 -1.0000  0.6460
 4847.500  0.9793  0.6736
 4847.520  0.9715  0.7207
 4847.540  0.9635  0.7574
 4847.560  0.9588  0.8009
 4847.580  0.9584  0.8278
 4847.600  0.9610  0.8564
 4847.620  0.9648  0.8716
 4847.640  0.9686  0.8849
 4847.660  0.9710  0.8928
 4847.680  0.9717  0.9029
 4847.700  0.9707  0.9094
 4847.720  0.9691  0.9190
 4847.740  0.9685  0.9248
 4847.760  0.9700  0.9278
 4847.780  0.9738  0.9257
 4847.800  0.9789  0.9222
 4847.820  0.9843  0.9183
 4847.840  0.9886  0.9174
 4847.860  0.9909  0.9180
 4847.880  0.9910  0.9200
 4847.900  0.9898  0.9184
 4847.920  0.9884  0.9098
 4847.940  0.9868  0.8918
 4847.960  0.9850  0.8664
 4847.980  0.9835  0.8380
 4848.000  0.9821  0.8137
 4848.020  0.9808  0.7998
 4848.040  0.9804  0.8006
 4848.060  0.9823  0.8161
 4848.080  0.9862  0.8426
 4848.100  0.9906  0.8737
 4848.120  0.9945  0.9026
 4848.140  0.9969  0.9244
 4848.160  0.9965  0.9372
 4848.180  0.9928  0.9421
 4848.200  0.9871  0.9424
 4848.220  0.9815  0.9413
 4848.240  0.9779  0.9413
 4848.260  0.9771  0.9431
 4848.280  0.9797  0.9459
 4848.300  0.9845  0.9480
 4848.320  0.9892  0.9483
 4848.340  0.9916  0.9458
 4848.360  0.9913  0.9405
 4848.380  0.9887  0.9327
 4848.400  0.9852  0.9228
 4848.420  0.9827  0.9110
 4848.440  0.9829  0.8974
 4848.460  0.9863  0.8826
 4848.480  0.9917  0.8674
 4848.500  0.9968  0.8538
 4848.520  0.9994  0.8432
 4848.540  0.9981  0.8371
 4848.560  0.9927  0.8354
 4848.580  0.9849  0.8364
 4848.600  0.9776  0.8368
 4848.620  0.9733  0.8326
 4848.640  0.9733  0.8194
 4848.660  0.9770  0.7937
 4848.680  0.9814  0.7536
 4848.700 -1.0000  0.6987
 4848.720 -1.0000  0.6303
 4848.740 -1.0000  0.5508
 4848.760 -1.0000  0.4636
 4848.780 -1.0000  0.3731
 4848.800 -1.0000  0.2842
 4848.820 -1.0000  0.2027
 4848.840 -1.0000  0.1349
 4848.860 -1.0000  0.0871
 4848.880 -1.0000  0.0651
 4848.900 -1.0000  0.0723
 4848.920 -1.0000  0.1095
 4848.940 -1.0000  0.1741
 4848.960 -1.0000  0.2599
 4848.980 -1.0000  0.3581
 4849.000 -1.0000  0.4590
 4849.020 -1.0000  0.5536
 4849.040 -1.0000  0.6352
 4849.060 -1.0000  0.7004
 4849.080  0.9737  0.7495
 4849.100  0.9828  0.7852
 4849.120  0.9911  0.8117
 4849.140  0.9926  0.8330
 4849.160  0.9853  0.8522
 4849.180  0.9714  0.8702
 4849.200  0.9554  0.8870
 4849.220  0.9416  0.9015
 4849.240  0.9330  0.9132
 4849.260  0.9305  0.9218
 4849.280  0.9335  0.9281
 4849.300  0.9402  0.9334
 4849.320  0.9480  0.9387
 4849.340  0.9555  0.9446
 4849.360  0.9619  0.9507
 4849.380  0.9674  0.9565
 4849.400  0.9720  0.9610
 4849.420  0.9754  0.9639
 4849.440  0.9772  0.9653
 4849.460  0.9771  0.9660
 4849.480  0.9752  0.9666
 4849.500  0.9724  0.9679
 4849.520  0.9700  0.9698
 4849.540  0.9699  0.9720
 4849.560  0.9727  0.9740
 4849.580  0.9774  0.9753
 4849.600  0.9820  0.9760
 4849.620  0.9849  0.9762
 4849.640  0.9849  0.9765
 4849.660  0.9821  0.9771
 4849.680  0.9783  0.9779
 4849.700  0.9766  0.9785
 4849.720  0.9795  0.9784
 4849.740  0.9869  0.9772
 4849.760  0.9969  0.9751
 4849.780  1.0064  0.9726
 4849.800  1.0119  0.9705
 4849.820  1.0105  0.9694
 4849.840  1.0022  0.9697
 4849.860  0.9899  0.9710
 4849.880  0.9776  0.9726
 4849.900  0.9686  0.9739
 4849.920  0.9647  0.9741
 4849.940  0.9660  0.9730
 4849.960  0.9704  0.9707
 4849.980  0.9747  0.9675
 4850.000  0.9767  0.9639
 4850.020  0.9767  0.9602
 4850.040  0.9764  0.9564
 4850.060  0.9776  0.9526
 4850.080  0.9820  0.9486
 4850.100  0.9902  0.9440
 4850.120  1.0008  0.9384
 4850.140  1.0102  0.9311
 4850.160  1.0151  0.9219
 4850.180  1.0142  0.9105
 4850.200  1.0077  0.8971
 4850.220  0.9969  0.8821
 4850.240  0.9850  0.8657
 4850.260  0.9756  0.8468
 4850.280  0.9704  0.8231
 4850.300  0.9685  0.7902
 4850.320 -1.0000  0.7426
 4850.340 -1.0000  0.6753
 4850.360 -1.0000  0.5858
 4850.380 -1.0000  0.4765
 4850.400 -1.0000  0.3555
 4850.420 -1.0000  0.2362
 4850.440 -1.0000  0.1354
 4850.460 -1.0000  0.0694
 4850.480 -1.0000  0.0495
 4850.500 -1.0000  0.0799
 4850.520 -1.0000  0.1555
 4850.540 -1.0000  0.2634
 4850.560 -1.0000  0.3866
 4850.580 -1.0000  0.5076
 4850.600 -1.0000  0.6130
 4850.620 -1.0000  0.6959
 4850.640  1.0025  0.7558
 4850.660  1.0019  0.7977
 4850.680  0.9994  0.8283
 4850.700  0.9958  0.8535
 4850.720  0.9930  0.8766
 4850.740  0.9910  0.8973
 4850.760  0.9898  0.9135
 4850.780  0.9893  0.9228
 4850.800  0.9893  0.9243
 4850.820  0.9886  0.9196
 4850.840  0.9870  0.9124
 4850.860  0.9849  0.9072
 4850.880  0.9832  0.9075
 4850.900  0.9816  0.9145
 4850.920  0.9799  0.9270
 4850.940  0.9789  0.9419
 4850.960  0.9791  0.9555
 4850.980  0.9803  0.9653
 4851.000  0.9826  0.9705
 4851.020  0.9862  0.9722
 4851.040  0.9903  0.9728
 4851.060  0.9935  0.9741
 4851.080  0.9941  0.9771
 4851.100  0.9913  0.9814
 4851.120  0.9859  0.9855
 4851.140  0.9792  0.9877
 4851.160  0.9730  0.9875
 4851.180  0.9697  0.9851
 4851.200  0.9710  0.9820
 4851.220  0.9767  0.9797
 4851.240  0.9846  0.9792
 4851.260  0.9922  0.9805
 4851.280  0.9981  0.9824
 4851.300  1.0013  0.9836
 4851.320  1.0019  0.9832
 4851.340  1.0012  0.9813
 4851.360  1.0011  0.9790
 4851.380  1.0020  0.9775
 4851.400  1.0024  0.9776
 4851.420  1.0003  0.9791
 4851.440  0.9949  0.9807
 4851.460  0.9865  0.9805
 4851.480  0.9762  0.9772
 4851.500  0.9666  0.9710
 4851.520  0.9611  0.9633
 4851.540  0.9617  0.9562
 4851.560  0.9670  0.9512
 4851.580  0.9738  0.9481
 4851.600  0.9792  0.9449
 4851.620  0.9812  0.9377
 4851.640  0.9787  0.9226
 4851.660  0.9731  0.8968
 4851.680  0.9687  0.8605
 4851.700  0.9696  0.8165
 4851.720  0.9769  0.7702
 4851.740  0.9888  0.7278
 4851.760  1.0011  0.6954
 4851.780  1.0089  0.6776
 4851.800  1.0081  0.6767
 4851.820  0.9982  0.6927
 4851.840  0.9830  0.7222
 4851.860  0.9689  0.7585
 4851.880  0.9594  0.7916
 4851.900  0.9534  0.8087
 4851.920  0.9483  0.7969
 4851.940 -1.0000  0.7465
 4851.960 -1.0000  0.6553
 4851.980 -1.0000  0.5313
 4852.000 -1.0000  0.3929
 4852.020 -1.0000  0.2663
 4852.040 -1.0000  0.1784
 4852.060 -1.0000  0.1499
 4852.080 -1.0000  0.1886
 4852.100 -1.0000  0.2867
 4852.120 -1.0000  0.4230
 4852.140 -1.0000  0.5691
 4852.160 -1.0000  0.6984
 4852.180 -1.0000  0.7933
 4852.200  0.7071  0.8490
 4852.220  0.7169  0.8730
 4852.240  0.7433  0.8797
 4852.260  0.7856  0.8838
 4852.280  0.8343  0.8950
 4852.300  0.8762  0.9149
 4852.320  0.9042  0.9389
 4852.340  0.9183  0.9600
 4852.360  0.9221  0.9729
 4852.380  0.9207  0.9766
 4852.400  0.9210  0.9747
 4852.420  0.9274  0.9726
 4852.440  0.9391  0.9748
 4852.460  0.9513  0.9819
 4852.480  0.9603  0.9913
 4852.500  0.9653  0.9984
 4852.520  0.9666  0.9997
 4852.540  0.9657  0.9949
 4852.560  0.9660  0.9871
 4852.580  0.9710  0.9809
 4852.600  0.9803  0.9802
 4852.620  0.9900  0.9859
 4852.640  0.9965  0.9951
 4852.660  0.9984  1.0031
 4852.680  0.9955  1.0054
 4852.700  0.9884  1.0008
 4852.720  0.9802  0.9915
 4852.740  0.9750  0.9826
 4852.760  0.9750  0.9787
 4852.780  0.9785  0.9821
 4852.800  0.9828  0.9906
 4852.820  0.9867  0.9991
 4852.840  0.9889  1.0014
 4852.860  0.9884  0.9940
 4852.880  0.9859  0.9771
 4852.900  0.9839  0.9556
 4852.920  0.9840  0.9362
 4852.940  0.9851  0.9246
 4852.960  0.9856  0.9231
 4852.980  0.9847  0.9297
 4853.000  0.9815  0.9394
 4853.020  0.9748  0.9470
 4853.040  0.9651  0.9493
 4853.060  0.9553  0.9467
 4853.080  0.9479  0.9421
 4853.100  0.9441  0.9391
 4853.120  0.9443  0.9388
 4853.140  0.9492  0.9385
 4853.160  0.9586  0.9327
 4853.180  0.9707  0.9146
 4853.200  0.9840  0.8803
 4853.220  0.9987  0.8310
 4853.240  1.0135  0.7740
 4853.260  1.0253  0.7207
 4853.280  1.0314  0.6835
 4853.300  1.0312  0.6717
 4853.320  1.0254  0.6885
 4853.340  1.0157  0.7300
 4853.360  1.0059  0.7868
 4853.380  0.9991  0.8469
 4853.400  0.9958  0.8992
 4853.420  0.9950  0.9366
 4853.440  0.9961  0.9573
 4853.460  0.9981  0.9640
 4853.480  0.9996  0.9627
 4853.500  1.0001  0.9598
 4853.520  0.9999  0.9600
 4853.540  0.9993  0.9651
 4853.560  0.9980  0.9742
 4853.580  0.9959  0.9843
 4853.600  0.9933  0.9922
 4853.620  0.9902  0.9959
 4853.640  0.9865  0.9954
 4853.660  0.9831  0.9925
 4853.680  0.9816  0.9899
 4853.700  0.9827  0.9899
 4853.720  0.9856  0.9931
