           0.9700  1.0000
           0.19    0.00  
 4697.000  0.9774  1.0098
 4697.020  0.9757  1.0102
 4697.040  0.9782  1.0096
 4697.060  0.9809  1.0078
 4697.080  0.9834  1.0035
 4697.100  0.9836  1.0029
 4697.120  0.9808  1.0045
 4697.140  0.9764  1.0056
 4697.160  0.9729  1.0089
 4697.180  0.9724  1.0038
 4697.200  0.9744  1.0020
 4697.220  0.9761  0.9966
 4697.240  0.9761  1.0033
 4697.260  0.9747  1.0018
 4697.280  0.9725  1.0047
 4697.300  0.9692  1.0050
 4697.320  0.9653  1.0056
 4697.340  0.9626  1.0095
 4697.360  0.9635  1.0084
 4697.380  0.9679  1.0050
 4697.400  0.9734  1.0044
 4697.420  0.9788  1.0073
 4697.440  0.9835  1.0070
 4697.460  0.9858  1.0059
 4697.480  0.9844  1.0097
 4697.500  0.9802  1.0098
 4697.520  0.9750  1.0111
 4697.540  0.9703  1.0091
 4697.560  0.9671  1.0068
 4697.580  0.9658  1.0054
 4697.600  0.9664  1.0051
 4697.620  0.9685  1.0047
 4697.640  0.9714  1.0054
 4697.660  0.9739  1.0060
 4697.680  0.9754  1.0075
 4697.700  0.9756  1.0060
 4697.720  0.9742  1.0054
 4697.740  0.9714  1.0058
 4697.760  0.9681  1.0060
 4697.780  0.9657  1.0074
 4697.800  0.9654  1.0087
 4697.820  0.9675  1.0093
 4697.840  0.9715  1.0088
 4697.860  0.9759  1.0074
 4697.880  0.9786  1.0056
 4697.900  0.9778  1.0042
 4697.920  0.9726  1.0038
 4697.940  0.9638  1.0045
 4697.960  0.9536  1.0059
 4697.980  0.9446  1.0070
 4698.000  0.9394  1.0072
 4698.020  0.9393  1.0064
 4698.040  0.9439  1.0050
 4698.060  0.9510  1.0037
 4698.080  0.9580  1.0032
 4698.100  0.9627  1.0039
 4698.120  0.9639  1.0052
 4698.140  0.9620  1.0062
 4698.160  0.9588  1.0063
 4698.180  0.9568  1.0050
 4698.200  0.9573  1.0028
 4698.220  0.9606  1.0005
 4698.240  0.9658  0.9993
 4698.260  0.9707  0.9998
 4698.280  0.9731  1.0017
 4698.300  0.9717  1.0044
 4698.320  0.9668  1.0065
 4698.340  0.9603  1.0073
 4698.360  0.9541  1.0064
 4698.380  0.9504  1.0040
 4698.400  0.9509  1.0012
 4698.420  0.9553  0.9988
 4698.440  0.9619  0.9973
 4698.460  0.9686  0.9968
 4698.480  0.9735  0.9969
 4698.500  0.9753  0.9974
 4698.520  0.9734  0.9980
 4698.540  0.9687  0.9989
 4698.560  0.9631  1.0003
 4698.580  0.9581  1.0021
 4698.600  0.9543  1.0042
 4698.620  0.9517  1.0060
 4698.640  0.9501  1.0068
 4698.660  0.9487  1.0064
 4698.680  0.9465  1.0049
 4698.700  0.9433  1.0031
