           1.0000  1.0000
           0.18    0.00  
 4422.000  0.9894  0.9679
 4422.020  0.9675  0.9880
 4422.040  0.9666  0.9870
 4422.060  0.9664  0.9743
 4422.080  0.9736  0.9596
 4422.100  0.9878  0.9194
 4422.120  1.0020  0.8812
 4422.140  1.0044  0.8512
 4422.160  0.9923  0.8533
 4422.180  0.9809  0.8794
 4422.200  0.9809  0.8691
 4422.220  0.9811  0.8810
 4422.240  0.9745  0.9400
 4422.260  0.9725  0.9664
 4422.280  0.9814  0.9710
 4422.300  0.9940  0.9718
 4422.320  1.0036  0.9645
 4422.340  1.0089  0.9651
 4422.360  1.0113  0.9692
 4422.380  1.0112  0.9746
 4422.400  1.0083  0.9821
 4422.420  1.0050  0.9877
 4422.440  1.0040  0.9760
 4422.460  1.0046  0.9644
 4422.480  1.0049  0.9516
 4422.500  1.0048  0.9477
 4422.520  1.0053  0.9506
 4422.540  1.0051  0.9617
 4422.560  1.0016  0.9614
 4422.580  0.9942  0.9454
 4422.600  0.9857  0.8918
 4422.620  0.9795  0.8171
 4422.640 -1.0000  0.7129
 4422.660 -1.0000  0.6068
 4422.680 -1.0000  0.5190
 4422.700 -1.0000  0.5417
 4422.720 -1.0000  0.5978
 4422.740 -1.0000  0.7039
 4422.760 -1.0000  0.8058
 4422.780  1.0064  0.8812
 4422.800  1.0058  0.9278
 4422.820  1.0024  0.9411
 4422.840  0.9972  0.9346
 4422.860  0.9911  0.9225
 4422.880  0.9853  0.9204
 4422.900  0.9831  0.9311
 4422.920  0.9872  0.9503
 4422.940  0.9944  0.9668
 4422.960  0.9993  0.9690
 4422.980  1.0004  0.9517
 4423.000  0.9990  0.9189
 4423.020  0.9958  0.8823
 4423.040  0.9908  0.8563
 4423.060  0.9872  0.8512
 4423.080  0.9886  0.8686
 4423.100  0.9939  0.9009
 4423.120  0.9987  0.9353
 4423.140  1.0015  0.9593
 4423.160  1.0034  0.9662
 4423.180  1.0040  0.9576
 4423.200  1.0028  0.9418
 4423.220  1.0013  0.9292
 4423.240  1.0020  0.9277
 4423.260  1.0047  0.9388
 4423.280  1.0069  0.9582
 4423.300  1.0074  0.9779
 4423.320  1.0064  0.9907
 4423.340  1.0035  0.9936
 4423.360  0.9983  0.9884
 4423.380  0.9924  0.9804
 4423.400  0.9890  0.9752
 4423.420  0.9893  0.9759
 4423.440  0.9926  0.9815
 4423.460  0.9979  0.9879
 4423.480  1.0044  0.9902
 4423.500  1.0103  0.9856
 4423.520  1.0135  0.9746
 4423.540  1.0134  0.9609
 4423.560  1.0110  0.9498
 4423.580  1.0075  0.9454
 4423.600  1.0035  0.9492
 4423.620  0.9999  0.9592
 4423.640  0.9979  0.9716
 4423.660  0.9977  0.9820
 4423.680  0.9984  0.9876
 4423.700  0.9993  0.9880
 4423.720  1.0005  0.9848
 4423.740  1.0018  0.9807
 4423.760  1.0026  0.9778
 4423.780  1.0031  0.9770
 4423.800  1.0037  0.9777
 4423.820  1.0044  0.9784
 4423.840  1.0049  0.9776
 4423.860  1.0050  0.9745
 4423.880  1.0048  0.9694
 4423.900  1.0039  0.9637
 4423.920  1.0024  0.9592
 4423.940  1.0006  0.9575
 4423.960  0.9990  0.9595
 4423.980  0.9979  0.9648
 4424.000  0.9975  0.9719
 4424.020  0.9982  0.9782
 4424.040  0.9996  0.9810
 4424.060  1.0009  0.9778
 4424.080  1.0015  0.9674
 4424.100  1.0009  0.9507
 4424.120  0.9988  0.9302
 4424.140  0.9951  0.9101
 4424.160  0.9907  0.8945
 4424.180  0.9867  0.8866
 4424.200  0.9843  0.8876
 4424.220  0.9837  0.8961
 4424.240  0.9854  0.9093
 4424.260  0.9892  0.9236
 4424.280  0.9941  0.9359
 4424.300  0.9989  0.9446
 4424.320  1.0032  0.9494
 4424.340  1.0067  0.9505
 4424.360  1.0092  0.9488
 4424.380  1.0104  0.9446
 4424.400  1.0105  0.9380
 4424.420  1.0097  0.9298
 4424.440  1.0082  0.9212
 4424.460  1.0058  0.9147
 4424.480  1.0029  0.9128
 4424.500  1.0006  0.9172
 4424.520  0.9997  0.9277
 4424.540  1.0004  0.9418
 4424.560  1.0028  0.9552
 4424.580  1.0067  0.9636
 4424.600  1.0115  0.9643
 4424.620  1.0155  0.9573
 4424.640  1.0175  0.9456
 4424.660  1.0173  0.9339
 4424.680  1.0152  0.9266
 4424.700  1.0118  0.9260
 4424.720  1.0084  0.9319
 4424.740  1.0066  0.9415
 4424.760  1.0069  0.9512
 4424.780  1.0084  0.9581
 4424.800  1.0098  0.9610
 4424.820  1.0103  0.9607
 4424.840  1.0090  0.9586
 4424.860  1.0060  0.9563
 4424.880  1.0021  0.9539
 4424.900  0.9988  0.9508
 4424.920  0.9975  0.9461
 4424.940  0.9986  0.9398
 4424.960  1.0014  0.9333
 4424.980  1.0046  0.9292
 4425.000  1.0068  0.9302
 4425.020  1.0071  0.9375
 4425.040  1.0054  0.9502
 4425.060  1.0027  0.9652
 4425.080  1.0008  0.9785
 4425.100  1.0012  0.9869
 4425.120  1.0040  0.9893
 4425.140  1.0085  0.9871
 4425.160  1.0137  0.9834
 4425.180  1.0177  0.9811
 4425.200  1.0190  0.9817
 4425.220  1.0169  0.9848
 4425.240  1.0121  0.9882
 4425.260  1.0060  0.9896
 4425.280  0.9997  0.9875
 4425.300  0.9943  0.9826
 4425.320  0.9904  0.9769
 4425.340  0.9885  0.9730
 4425.360  0.9883  0.9722
 4425.380  0.9893  0.9746
 4425.400  0.9914  0.9783
 4425.420  0.9946  0.9812
 4425.440  0.9985  0.9818
 4425.460  1.0020  0.9802
 4425.480  1.0048  0.9778
 4425.500  1.0065  0.9763
 4425.520  1.0068  0.9767
 4425.540  1.0057  0.9783
 4425.560  1.0041  0.9790
 4425.580  1.0031  0.9764
 4425.600  1.0030  0.9691
 4425.620  1.0035  0.9578
 4425.640  1.0041  0.9454
 4425.660  1.0044  0.9356
 4425.680  1.0039  0.9314
 4425.700  1.0025  0.9339
 4425.720  1.0009  0.9420
 4425.740  1.0003  0.9526
 4425.760  1.0012  0.9625
 4425.780  1.0032  0.9696
 4425.800  1.0053  0.9736
 4425.820  1.0064  0.9757
 4425.840  1.0055  0.9778
 4425.860  1.0024  0.9809
 4425.880  0.9980  0.9848
 4425.900  0.9938  0.9884
 4425.920  0.9915  0.9902
 4425.940  0.9918  0.9896
 4425.960  0.9944  0.9872
 4425.980  0.9977  0.9847
 4426.000  1.0003  0.9836
 4426.020  1.0009  0.9846
 4426.040  0.9994  0.9871
 4426.060  0.9969  0.9895
 4426.080  0.9952  0.9902
 4426.100  0.9960  0.9886
 4426.120  0.9996  0.9856
 4426.140  1.0046  0.9829
 4426.160  1.0090  0.9823
 4426.180  1.0110  0.9841
 4426.200  1.0093  0.9870
 4426.220  1.0039  0.9883
 4426.240  0.9969  0.9854
 4426.260  0.9911  0.9770
 4426.280  0.9888  0.9643
 4426.300  0.9903  0.9504
 4426.320  0.9951  0.9397
 4426.340  1.0014  0.9353
 4426.360  1.0064  0.9384
 4426.380  1.0079  0.9476
 4426.400  1.0054  0.9596
 4426.420  1.0005  0.9708
 4426.440  0.9951  0.9791
 4426.460  0.9906  0.9839
 4426.480  0.9880  0.9860
 4426.500  0.9880  0.9872
 4426.520  0.9898  0.9883
 4426.540  0.9922  0.9894
 4426.560  0.9945  0.9896
 4426.580  0.9969  0.9882
 4426.600  0.9995  0.9851
 4426.620  1.0023  0.9815
 4426.640  1.0051  0.9791
 4426.660  1.0077  0.9793
 4426.680  1.0097  0.9821
 4426.700  1.0104  0.9863
 4426.720  1.0095  0.9898
 4426.740  1.0077  0.9909
 4426.760  1.0058  0.9891
 4426.780  1.0043  0.9857
 4426.800  1.0032  0.9828
 4426.820  1.0026  0.9824
 4426.840  1.0026  0.9851
 4426.860  1.0024  0.9893
 4426.880  1.0014  0.9921
 4426.900  1.0000  0.9907
 4426.920  0.9990  0.9837
 4426.940  0.9984  0.9719
 4426.960  0.9983  0.9585
 4426.980  0.9986  0.9474
 4427.000  0.9994  0.9417
 4427.020  1.0001  0.9426
 4427.040  1.0004  0.9491
 4427.060  1.0002  0.9585
 4427.080  0.9997  0.9683
 4427.100  0.9987  0.9765
 4427.120  0.9966  0.9825
 4427.140  0.9932  0.9867
 4427.160  0.9886  0.9896
 4427.180  0.9833  0.9913
 4427.200  0.9783  0.9915
 4427.220  0.9751  0.9899
 4427.240  0.9748  0.9869
 4427.260  0.9783  0.9837
 4427.280  0.9850  0.9823
 4427.300  0.9927  0.9839
 4427.320  0.9990  0.9882
 4427.340  1.0027  0.9936
 4427.360  1.0028  0.9970
 4427.380  0.9995  0.9963
 4427.400  0.9941  0.9913
 4427.420  0.9890  0.9840
 4427.440  0.9859  0.9784
 4427.460  0.9845  0.9777
 4427.480  0.9839  0.9829
 4427.500  0.9838  0.9914
 4427.520  0.9833  0.9981
 4427.540  0.9813  0.9975
 4427.560  0.9781  0.9871
 4427.580  0.9758  0.9689
 4427.600  0.9763  0.9491
 4427.620  0.9789  0.9355
 4427.640  0.9825  0.9334
 4427.660  0.9866  0.9425
 4427.680  0.9897  0.9560
 4427.700  0.9893  0.9630
 4427.720  0.9848  0.9532
 4427.740  0.9790  0.9221
 4427.760  0.9741  0.8739
 4427.780  0.9707  0.8208
 4427.800  0.9701  0.7788
 4427.820  0.9744  0.7617
 4427.840  0.9823  0.7758
 4427.860  0.9894  0.8172
 4427.880  0.9935  0.8736
 4427.900  0.9953  0.9295
 4427.920  0.9954  0.9714
