           0.9800  1.0000
           0.18    0.00  
 4497.000  0.9501  0.9852
 4497.020  0.9777  0.9576
 4497.040  0.9771  0.9621
 4497.060  0.9795  0.9723
 4497.080  0.9791  0.9812
 4497.100  0.9774  0.9932
 4497.120  0.9754  0.9993
 4497.140  0.9728  0.9959
 4497.160  0.9691  1.0009
 4497.180  0.9650  0.9942
 4497.200  0.9613  0.9949
 4497.220  0.9588  0.9957
 4497.240  0.9584  0.9955
 4497.260  0.9599  0.9994
 4497.280  0.9634  1.0008
 4497.300  0.9684  1.0019
 4497.320  0.9735  0.9974
 4497.340  0.9768  0.9942
 4497.360  0.9767  0.9904
 4497.380  0.9735  0.9909
 4497.400  0.9694  0.9904
 4497.420  0.9672  0.9913
 4497.440  0.9674  0.9881
 4497.460  0.9696  0.9927
 4497.480  0.9743  0.9943
 4497.500  0.9817  0.9899
 4497.520  0.9883  0.9843
 4497.540  0.9897  0.9809
 4497.560  0.9846  0.9855
 4497.580  0.9760  0.9907
 4497.600  0.9681  0.9952
 4497.620  0.9637  0.9989
 4497.640  0.9641  0.9987
 4497.660  0.9687  0.9977
 4497.680  0.9751  0.9968
 4497.700  0.9804  0.9943
 4497.720  0.9822  0.9949
 4497.740  0.9801  0.9967
 4497.760  0.9751  0.9987
 4497.780  0.9692  1.0011
 4497.800  0.9646  1.0018
 4497.820  0.9629  1.0009
 4497.840  0.9641  0.9988
 4497.860  0.9669  0.9966
 4497.880  0.9698  0.9957
 4497.900  0.9719  0.9959
 4497.920  0.9731  0.9975
 4497.940  0.9735  0.9992
 4497.960  0.9740  0.9998
 4497.980  0.9748  0.9991
 4498.000  0.9757  0.9972
 4498.020  0.9759  0.9951
 4498.040  0.9749  0.9937
 4498.060  0.9728  0.9937
 4498.080  0.9707  0.9951
 4498.100  0.9701  0.9969
 4498.120  0.9719  0.9978
 4498.140  0.9765  0.9971
 4498.160  0.9829  0.9945
 4498.180  0.9889  0.9906
 4498.200  0.9922  0.9866
 4498.220  0.9913  0.9837
 4498.240  0.9867  0.9828
 4498.260  0.9801  0.9837
 4498.280  0.9738  0.9859
 4498.300  0.9703  0.9883
 4498.320  0.9711  0.9898
 4498.340  0.9756  0.9897
 4498.360  0.9819  0.9877
 4498.380  0.9877  0.9839
 4498.400  0.9916  0.9790
 4498.420  0.9925  0.9737
 4498.440  0.9906  0.9691
 4498.460  0.9869  0.9661
 4498.480  0.9828  0.9656
 4498.500  0.9793  0.9677
 4498.520  0.9765  0.9724
