intspec/vucd3_combine_best8_in    0.000    1.000    0.652   42.455    0.543  708.387  702.994    5.362   51.129   52.324    3.294    0.000    0.000    0.000    0.000    0.000    0.000   17.326   13.620    2.848    4.088    4.185    0.231    1.410
intspec/vucd3_combine_best8_in    1.000    1.800    1.380   44.788    0.426  717.211  711.402    5.319   49.775   50.504    2.996    0.000    0.000    0.000    0.000    0.000    0.000   18.036   16.593    3.453    4.107    3.772    0.339    1.234
intspec/vucd3_combine_best8_in    1.800    3.000    2.360   43.333    0.478  715.140  709.216    4.461   47.256   48.156    2.708    0.000    0.000    0.000    0.000    0.000    0.000   18.441   18.891    3.239    4.060    3.563    0.320    1.445
intspec/vucd3_combine_best8_in    3.000    6.000    4.338   27.218    1.097  703.213  698.637    2.834   39.574   40.457    2.112    0.000    0.000    0.000    0.000    0.000    0.000   21.267   22.894    2.207    3.250    1.895    0.594    2.000
intspec/vucd3_combine_best8_in    6.000   12.000    8.744   16.429    1.505  704.667  700.082    3.181   32.037   32.530    3.119    0.000    0.000    0.000    0.000    0.000    0.000   18.659   20.993    2.698    3.489    2.671    0.660    1.776
