            .9900  1.0000
          -1.00    0.00  
 4622.000  0.9203  0.7686
 4622.020  0.9972  0.7550
 4622.040  0.9724  0.8027
 4622.060  0.9689  0.7975
 4622.080  0.9649  0.8131
 4622.100  0.9618  0.7860
 4622.120  0.9565  0.7811
 4622.140  0.9517  0.7356
 4622.160 -1.0000  0.6873
 4622.180 -1.0000  0.6151
 4622.200 -1.0000  0.5256
 4622.220 -1.0000  0.4257
 4622.240 -1.0000  0.3262
 4622.260 -1.0000  0.2683
 4622.280 -1.0000  0.2860
 4622.300 -1.0000  0.3643
 4622.320 -1.0000  0.4764
 4622.340 -1.0000  0.5811
 4622.360 -1.0000  0.6705
 4622.380 -1.0000  0.7330
 4622.400  0.9950  0.7926
 4622.420  0.9878  0.8286
 4622.440  0.9790  0.8637
 4622.460  0.9744  0.8830
 4622.480  0.9758  0.8974
 4622.500  0.9816  0.9076
 4622.520  0.9901  0.9225
 4622.540  0.9989  0.9229
 4622.560  1.0034  0.9313
 4622.580  1.0000  0.9270
 4622.600  0.9914  0.9437
 4622.620  0.9849  0.9456
 4622.640  0.9858  0.9620
 4622.660  0.9926  0.9621
 4622.680  0.9981  0.9696
 4622.700  0.9963  0.9681
 4622.720  0.9887  0.9737
 4622.740  0.9829  0.9737
 4622.760  0.9840  0.9727
 4622.780  0.9910  0.9802
 4622.800  0.9979  0.9806
 4622.820  0.9981  0.9805
 4622.840  0.9912  0.9861
 4622.860  0.9836  0.9814
 4622.880  0.9822  0.9864
 4622.900  0.9891  0.9881
 4622.920  0.9995  0.9898
 4622.940  1.0046  0.9857
 4622.960  0.9992  0.9891
 4622.980  0.9883  0.9935
 4623.000  0.9816  0.9900
 4623.020  0.9828  0.9913
 4623.040  0.9892  0.9896
 4623.060  0.9962  0.9973
 4623.080  1.0000  0.9899
 4623.100  1.0004  0.9965
 4623.120  1.0008  0.9937
 4623.140  1.0019  0.9894
 4623.160  1.0019  0.9961
 4623.180  0.9990  0.9894
 4623.200  0.9919  0.9872
 4623.220  0.9829  0.9877
 4623.240  0.9787  0.9913
 4623.260  0.9837  0.9908
 4623.280  0.9959  0.9917
 4623.300  1.0082  0.9912
 4623.320  1.0142  0.9932
 4623.340  1.0132  0.9967
 4623.360  1.0097  0.9998
 4623.380  1.0077  0.9947
 4623.400  1.0084  0.9985
 4623.420  1.0103  0.9930
 4623.440  1.0102  0.9911
 4623.460  1.0063  0.9926
 4623.480  1.0013  0.9931
 4623.500  0.9982  0.9840
 4623.520  0.9965  0.9834
 4623.540  0.9945  0.9787
 4623.560  0.9918  0.9892
 4623.580  0.9902  0.9955
 4623.600  0.9895  0.9933
 4623.620  0.9863  0.9993
 4623.640  0.9800  1.0002
 4623.660  0.9720  0.9964
 4623.680  0.9650  0.9986
 4623.700  0.9623  0.9951
 4623.720  0.9665  0.9993
 4623.740  0.9758  0.9955
 4623.760  0.9843  0.9909
 4623.780  0.9862  0.9938
 4623.800  0.9820  0.9916
 4623.820  0.9775  0.9920
 4623.840  0.9788  0.9849
 4623.860  0.9864  0.9763
 4623.880  0.9964  0.9781
 4623.900  1.0053  0.9786
 4623.920  1.0118  0.9836
 4623.940  1.0160  0.9759
 4623.960  1.0183  0.9808
 4623.980  1.0187  0.9719
 4624.000  1.0148  0.9692
 4624.020  1.0043  0.9628
 4624.040  0.9889  0.9523
 4624.060  0.9761  0.9411
 4624.080  0.9755  0.9245
 4624.100  0.9884  0.8969
 4624.120  1.0060  0.8980
 4624.140  1.0185  0.9052
 4624.160  1.0205  0.9206
 4624.180  1.0138  0.9452
 4624.200  1.0056  0.9557
 4624.220  1.0010  0.9618
 4624.240  0.9996  0.9743
 4624.260  0.9993  0.9765
 4624.280  0.9953  0.9779
 4624.300  0.9865  0.9865
 4624.320  0.9789  0.9869
 4624.340  0.9780  0.9846
 4624.360  0.9829  0.9864
 4624.380  0.9890  0.9885
 4624.400  0.9913  0.9927
 4624.420  0.9889  0.9916
 4624.440  0.9868  0.9920
 4624.460  0.9904  0.9824
 4624.480  0.9987  0.9772
 4624.500  1.0054  0.9810
 4624.520  1.0062  0.9906
 4624.540  1.0017  0.9893
 4624.560  0.9961  0.9855
 4624.580  0.9937  0.9768
 4624.600  0.9954  0.9714
 4624.620  0.9995  0.9862
 4624.640  1.0037  0.9919
 4624.660  1.0046  0.9961
 4624.680  0.9998  1.0013
 4624.700  0.9912  0.9972
 4624.720  0.9826  1.0022
 4624.740  0.9775  1.0032
 4624.760  0.9772  1.0022
 4624.780  0.9802  0.9998
 4624.800  0.9846  0.9994
 4624.820  0.9898  0.9999
 4624.840  0.9950  1.0015
 4624.860  0.9990  1.0049
 4624.880  0.9998  0.9974
 4624.900  0.9966  0.9976
 4624.920  0.9925  0.9973
 4624.940  0.9907  0.9895
 4624.960  0.9920  0.9999
 4624.980  0.9952  0.9964
 4625.000  0.9965  0.9932
 4625.020  0.9932  0.9953
 4625.040  0.9883  0.9942
 4625.060  0.9866  0.9957
 4625.080  0.9896  0.9995
 4625.100  0.9954  1.0019
 4625.120  0.9991  1.0007
 4625.140  0.9979  1.0020
 4625.160  0.9939  0.9994
 4625.180  0.9926  1.0014
 4625.200  0.9967  0.9970
 4625.220  1.0051  1.0024
 4625.240  1.0122  0.9954
 4625.260  1.0122  0.9986
 4625.280  1.0053  1.0025
 4625.300  0.9963  1.0020
 4625.320  0.9887  0.9988
 4625.340  0.9828  1.0001
 4625.360  0.9792  1.0005
 4625.380  0.9792  0.9965
 4625.400  0.9828  0.9906
 4625.420  0.9873  0.9819
 4625.440  0.9901  0.9899
 4625.460  0.9913  0.9934
 4625.480  0.9909  0.9946
 4625.500  0.9886  0.9959
 4625.520  0.9860  0.9954
 4625.540  0.9861  0.9971
 4625.560  0.9902  0.9967
 4625.580  0.9962  0.9990
 4625.600  1.0017  1.0053
 4625.620  1.0051  1.0012
 4625.640  1.0060  1.0062
 4625.660  1.0059  1.0028
 4625.680  1.0058  1.0029
 4625.700  1.0049  1.0053
 4625.720  1.0024  1.0057
 4625.740  0.9969  1.0011
 4625.760  0.9874  1.0002
 4625.780  0.9775  1.0027
 4625.800  0.9727  1.0012
 4625.820  0.9767  1.0042
 4625.840  0.9885  1.0019
 4625.860  1.0025  1.0011
 4625.880  1.0120  1.0011
 4625.900  1.0120  0.9955
 4625.920  1.0031  1.0002
 4625.940  0.9913  0.9970
 4625.960  0.9833  0.9984
 4625.980  0.9830  1.0000
 4626.000  0.9901  1.0011
 4626.020  1.0004  1.0018
 4626.040  1.0090  1.0024
 4626.060  1.0124  1.0003
 4626.080  1.0091  0.9995
 4626.100  1.0018  1.0048
 4626.120  0.9951  1.0018
 4626.140  0.9917  1.0024
 4626.160  0.9914  0.9952
 4626.180  0.9929  1.0031
 4626.200  0.9953  0.9997
 4626.220  0.9957  1.0028
 4626.240  0.9913  1.0015
 4626.260  0.9826  1.0005
 4626.280  0.9735  0.9937
 4626.300  0.9697  0.9913
 4626.320  0.9738  0.9784
 4626.340  0.9816  0.9796
 4626.360  0.9890  0.9891
 4626.380  0.9945  0.9952
 4626.400  0.9973  0.9945
 4626.420  0.9979  1.0020
 4626.440  0.9991  0.9979
 4626.460  1.0018  0.9996
 4626.480  1.0041  0.9957
 4626.500  1.0048  0.9974
 4626.520  1.0052  0.9972
 4626.540  1.0066  0.9860
 4626.560  1.0076  0.9843
 4626.580  1.0075  0.9748
 4626.600  1.0098  0.9701
 4626.620  1.0186  0.9423
 4626.640  1.0290  0.9078
 4626.660  1.0301  0.9079
 4626.680  1.0232  0.9469
 4626.700  1.0195  0.9738
 4626.720  1.0211  0.9837
 4626.740  1.0193  0.9807
 4626.760  1.0111  0.9815
 4626.780  1.0046  0.9698
 4626.800  1.0071  0.9537
 4626.820  1.0134  0.9334
 4626.840  1.0138  0.9525
 4626.860  1.0067  0.9678
 4626.880  0.9968  0.9823
 4626.900  0.9880  0.9840
 4626.920  0.9836  0.9864
 4626.940  0.9879  0.9781
 4626.960  1.0004  0.9612
 4626.980  1.0120  0.9421
 4627.000  1.0135  0.9481
 4627.020  1.0074  0.9751
 4627.040  1.0030  0.9851
 4627.060  1.0018  0.9856
 4627.080  0.9987  0.9905
 4627.100  0.9923  0.9884
 4627.120  0.9867  0.9954
 4627.140  0.9872  0.9972
 4627.160  0.9947  0.9889
 4627.180  1.0027  0.9856
 4627.200  1.0053  0.9771
 4627.220  1.0033  0.9725
 4627.240  1.0004  0.9571
 4627.260  1.0004  0.9552
 4627.280  1.0040  0.9530
 4627.300  1.0080  0.9525
 4627.320  1.0092  0.9539
 4627.340  1.0073  0.9377
 4627.360  1.0023  0.9248
 4627.380  0.9944  0.9196
 4627.400  0.9890  0.9470
 4627.420  0.9950  0.9659
 4627.440  1.0133  0.9674
 4627.460  1.0342  0.9620
 4627.480  1.0474  0.9607
 4627.500  1.0491  0.9606
 4627.520  1.0396  0.9709
 4627.540  1.0209  0.9726
 4627.560  0.9957  0.9735
 4627.580  0.9719  0.9679
 4627.600  0.9635  0.9483
 4627.620  0.9759  0.9123
 4627.640  0.9965  0.8913
 4627.660  1.0093  0.9196
 4627.680  1.0139  0.9563
 4627.700  1.0187  0.9650
 4627.720  1.0253  0.9445
 4627.740  1.0292  0.9279
 4627.760  1.0279  0.9127
 4627.780  1.0223  0.9265
 4627.800  1.0142  0.9403
 4627.820  1.0054  0.9689
 4627.840  0.9987  0.9821
 4627.860  0.9960  0.9934
 4627.880  0.9969  0.9919
 4627.900  0.9989  0.9984
 4627.920  0.9994  0.9992
 4627.940  0.9957  0.9950
 4627.960  0.9876  1.0001
 4627.980  0.9792  0.9928
 4628.000  0.9758  0.9984
 4628.020  0.9796  0.9959
 4628.040  0.9873  0.9970
 4628.060  0.9925  0.9993
 4628.080  0.9918  0.9983
 4628.100  0.9888  0.9972
 4628.120  0.9899  0.9896
 4628.140  0.9981  0.9830
 4628.160  1.0101  0.9854
 4628.180  1.0199  0.9946
 4628.200  1.0218  0.9954
 4628.220  1.0135  0.9990
 4628.240  0.9991  0.9969
 4628.260  0.9878  0.9984
 4628.280  0.9871  0.9993
 4628.300  0.9968  0.9987
 4628.320  1.0081  0.9968
 4628.340  1.0112  0.9979
 4628.360  1.0022  0.9986
 4628.380  0.9843  0.9930
 4628.400  0.9644  1.0029
 4628.420  0.9497  0.9959
 4628.440  0.9427  1.0027
 4628.460  0.9426  1.0002
 4628.480  0.9478  0.9958
 4628.500  0.9565  0.9991
 4628.520  0.9682  0.9985
 4628.540  0.9809  0.9999
 4628.560  0.9900  0.9961
 4628.580  0.9923  0.9997
 4628.600  0.9905  0.9994
 4628.620  0.9898  1.0002
 4628.640  0.9921  0.9957
 4628.660  0.9947  1.0007
 4628.680  0.9937  0.9988
 4628.700  0.9883  1.0033
 4628.720  0.9822  0.9983
 4628.740  0.9800  0.9931
 4628.760  0.9848  1.0001
 4628.780  0.9945  0.9937
 4628.800  1.0015  0.9962
 4628.820  0.9997  0.9949
 4628.840  0.9905  0.9932
 4628.860  0.9806  0.9903
 4628.880  0.9771  0.9925
 4628.900  0.9817  0.9960
 4628.920  0.9902  0.9968
 4628.940  0.9965  0.9980
 4628.960  0.9985  0.9969
 4628.980  1.0003  0.9936
 4629.000  1.0075  0.9929
 4629.020  1.0192  0.9812
 4629.040  1.0269  0.9803
 4629.060  1.0230  0.9850
 4629.080  1.0096  0.9937
 4629.100  0.9953  0.9959
 4629.120  0.9879  0.9981
 4629.140  0.9895  0.9979
 4629.160  0.9959  0.9982
 4629.180  0.9999  0.9962
 4629.200  0.9969  0.9997
 4629.220  0.9878  0.9975
 4629.240  0.9767  0.9981
 4629.260  0.9686  1.0002
 4629.280  0.9667  0.9968
 4629.300  0.9710  0.9989
 4629.320  0.9804  0.9962
 4629.340  0.9920  0.9974
 4629.360  1.0014  0.9925
 4629.380  1.0038  0.9918
 4629.400  0.9980  0.9892
 4629.420  0.9882  0.9892
 4629.440  0.9831  0.9899
 4629.460  0.9883  0.9836
 4629.480  1.0009  0.9783
 4629.500  1.0113  0.9710
 4629.520  1.0105  0.9669
 4629.540  0.9968  0.9596
 4629.560  0.9766  0.9459
 4629.580  0.9618  0.9343
 4629.600  0.9606  0.8969
 4629.620  0.9727  0.8728
 4629.640  0.9904  0.8410
 4629.660  1.0039  0.8344
 4629.680  1.0091  0.8525
 4629.700  1.0110  0.8887
 4629.720  1.0145  0.9159
 4629.740  1.0171  0.9390
 4629.760  1.0131  0.9513
 4629.780  1.0009  0.9585
 4629.800  0.9851  0.9694
 4629.820  0.9735  0.9772
 4629.840  0.9706  0.9812
 4629.860  0.9744  0.9827
 4629.880  0.9799  0.9759
 4629.900  0.9824  0.9707
 4629.920  0.9816  0.9751
 4629.940  0.9825  0.9843
 4629.960  0.9892  0.9902
 4629.980  0.9991  0.9898
 4630.000  1.0050  0.9894
 4630.020  1.0031  0.9937
 4630.040  0.9967  0.9967
 4630.060  0.9918  0.9969
 4630.080  0.9930  0.9967
 4630.100  1.0025  0.9990
 4630.120  1.0191  0.9945
 4630.140  1.0365  0.9953
 4630.160  1.0474  0.9981
 4630.180  1.0459  0.9983
 4630.200  1.0291  0.9974
 4630.220  1.0011  0.9982
 4630.240  0.9734  0.9966
 4630.260  0.9591  0.9980
 4630.280  0.9657  1.0029
 4630.300  0.9889  0.9966
 4630.320  1.0140  0.9997
 4630.340  1.0270  0.9969
 4630.360  1.0238  1.0013
 4630.380  1.0110  1.0031
 4630.400  0.9989  1.0017
 4630.420  0.9929  1.0030
 4630.440  0.9926  1.0051
 4630.460  0.9949  1.0000
 4630.480  0.9966  0.9998
 4630.500  0.9986  0.9983
 4630.520  1.0030  0.9979
 4630.540  1.0087  1.0014
 4630.560  1.0108  0.9982
 4630.580  1.0038  1.0008
 4630.600  0.9869  0.9966
 4630.620  0.9670  1.0025
 4630.640  0.9549  1.0030
 4630.660  0.9570  1.0037
 4630.680  0.9695  0.9971
 4630.700  0.9837  1.0009
 4630.720  0.9948  1.0011
 4630.740  1.0029  0.9921
 4630.760  1.0076  0.9813
 4630.780  1.0091  0.9829
 4630.800  1.0092  0.9857
 4630.820  1.0109  0.9973
 4630.840  1.0145  0.9938
 4630.860  1.0165  0.9927
 4630.880  1.0149  0.9969
 4630.900  1.0116  0.9980
 4630.920  1.0090  0.9989
