            .9800  1.0000
          -1.05    0.00  
 4847.000  0.7948  0.8591
 4847.020  0.8334  0.7666
 4847.040  0.7928  0.7653
 4847.060  0.7821  0.7103
 4847.080 -1.0000  0.6817
 4847.100 -1.0000  0.6057
 4847.120 -1.0000  0.5558
 4847.140 -1.0000  0.4421
 4847.160 -1.0000  0.3600
 4847.180 -1.0000  0.1270
 4847.200 -1.0000  0.0014
 4847.220 -1.0000  0.0026
 4847.240 -1.0000  0.0017
 4847.260 -1.0000  0.0026
 4847.280 -1.0000  0.0014
 4847.300 -1.0000  0.1570
 4847.320 -1.0000  0.0751
 4847.340 -1.0000  0.1053
 4847.360 -1.0000  0.2418
 4847.380 -1.0000  0.3322
 4847.400 -1.0000  0.4456
 4847.420 -1.0000  0.5068
 4847.440 -1.0000  0.5624
 4847.460 -1.0000  0.5821
 4847.480 -1.0000  0.6046
 4847.500 -1.0000  0.6379
 4847.520  0.9276  0.6898
 4847.540  0.9351  0.7419
 4847.560  0.9457  0.7883
 4847.580  0.9528  0.8187
 4847.600  0.9503  0.8498
 4847.620  0.9412  0.8719
 4847.640  0.9340  0.8865
 4847.660  0.9349  0.8993
 4847.680  0.9442  0.9103
 4847.700  0.9560  0.9141
 4847.720  0.9620  0.9239
 4847.740  0.9596  0.9307
 4847.760  0.9533  0.9335
 4847.780  0.9498  0.9344
 4847.800  0.9540  0.9330
 4847.820  0.9661  0.9313
 4847.840  0.9817  0.9306
 4847.860  0.9928  0.9182
 4847.880  0.9914  0.9177
 4847.900  0.9774  0.9163
 4847.920  0.9575  0.9103
 4847.940  0.9379  0.8909
 4847.960  0.9229  0.8668
 4847.980  0.9176  0.8295
 4848.000  0.9239  0.7827
 4848.020  0.9348  0.7437
 4848.040  0.9406  0.7461
 4848.060  0.9403  0.7815
 4848.080  0.9420  0.8335
 4848.100  0.9510  0.8695
 4848.120  0.9634  0.8986
 4848.140  0.9724  0.9146
 4848.160  0.9748  0.9323
 4848.180  0.9702  0.9349
 4848.200  0.9608  0.9499
 4848.220  0.9520  0.9529
 4848.240  0.9486  0.9562
 4848.260  0.9528  0.9588
 4848.280  0.9634  0.9577
 4848.300  0.9760  0.9579
 4848.320  0.9851  0.9524
 4848.340  0.9878  0.9521
 4848.360  0.9855  0.9461
 4848.380  0.9812  0.9401
 4848.400  0.9764  0.9365
 4848.420  0.9701  0.9217
 4848.440  0.9608  0.9132
 4848.460  0.9511  0.8892
 4848.480  0.9465  0.8608
 4848.500  0.9488  0.8313
 4848.520  0.9566  0.8284
 4848.540  0.9674  0.8333
 4848.560  0.9774  0.8470
 4848.580  0.9822  0.8503
 4848.600  0.9799  0.8447
 4848.620  0.9733  0.8339
 4848.640  0.9692  0.8133
 4848.660  0.9718  0.7894
 4848.680  0.9780  0.7481
 4848.700 -1.0000  0.7023
 4848.720 -1.0000  0.6459
 4848.740 -1.0000  0.5686
 4848.760 -1.0000  0.4716
 4848.780 -1.0000  0.3683
 4848.800 -1.0000  0.2503
 4848.820 -1.0000  0.0048
 4848.840 -1.0000  0.0022
 4848.860 -1.0000  0.0051
 4848.880 -1.0000  0.0098
 4848.900 -1.0000  0.0067
 4848.920 -1.0000  0.0551
 4848.940 -1.0000  0.0959
 4848.960 -1.0000  0.2128
 4848.980 -1.0000  0.3310
 4849.000 -1.0000  0.4454
 4849.020 -1.0000  0.5393
 4849.040 -1.0000  0.6154
 4849.060 -1.0000  0.6730
 4849.080  0.9909  0.7297
 4849.100  0.9840  0.7732
 4849.120  0.9794  0.8140
 4849.140  0.9797  0.8337
 4849.160  0.9810  0.8616
 4849.180  0.9797  0.8798
 4849.200  0.9751  0.8967
 4849.220  0.9678  0.9079
 4849.240  0.9602  0.9191
 4849.260  0.9566  0.9302
 4849.280  0.9606  0.9383
 4849.300  0.9726  0.9471
 4849.320  0.9886  0.9549
 4849.340  1.0017  0.9568
 4849.360  1.0060  0.9702
 4849.380  1.0009  0.9694
 4849.400  0.9890  0.9733
 4849.420  0.9758  0.9769
 4849.440  0.9674  0.9789
 4849.460  0.9665  0.9799
 4849.480  0.9720  0.9861
 4849.500  0.9810  0.9837
 4849.520  0.9888  0.9831
 4849.540  0.9923  0.9846
 4849.560  0.9926  0.9886
 4849.580  0.9913  0.9864
 4849.600  0.9891  0.9926
 4849.620  0.9865  0.9910
 4849.640  0.9835  0.9927
 4849.660  0.9792  0.9902
 4849.680  0.9740  0.9962
 4849.700  0.9690  0.9950
 4849.720  0.9642  0.9939
 4849.740  0.9598  0.9953
 4849.760  0.9576  0.9897
 4849.780  0.9597  0.9884
 4849.800  0.9668  0.9869
 4849.820  0.9768  0.9859
 4849.840  0.9844  0.9892
 4849.860  0.9840  0.9863
 4849.880  0.9736  0.9909
 4849.900  0.9581  0.9912
 4849.920  0.9468  0.9928
 4849.940  0.9456  0.9868
 4849.960  0.9531  0.9864
 4849.980  0.9631  0.9837
 4850.000  0.9687  0.9805
 4850.020  0.9674  0.9770
 4850.040  0.9625  0.9716
 4850.060  0.9597  0.9660
 4850.080  0.9618  0.9631
 4850.100  0.9664  0.9538
 4850.120  0.9673  0.9508
 4850.140  0.9613  0.9408
 4850.160  0.9515  0.9320
 4850.180  0.9450  0.9232
 4850.200  0.9477  0.9118
 4850.220  0.9585  0.8956
 4850.240  0.9687  0.8786
 4850.260  0.9680  0.8496
 4850.280  0.9520  0.8258
 4850.300  0.9256  0.7835
 4850.320  0.9018  0.7459
 4850.340 -1.0000  0.6752
 4850.360 -1.0000  0.6022
 4850.380 -1.0000  0.4949
 4850.400 -1.0000  0.3688
 4850.420 -1.0000  0.0078
 4850.440 -1.0000  0.0035
 4850.460 -1.0000  0.0024
 4850.480 -1.0000  0.0048
 4850.500 -1.0000  0.0042
 4850.520 -1.0000  0.1050
 4850.540 -1.0000  0.2192
 4850.560 -1.0000  0.3677
 4850.580 -1.0000  0.4914
 4850.600 -1.0000  0.6006
 4850.620 -1.0000  0.6754
 4850.640  0.9934  0.7437
 4850.660  0.9873  0.7926
 4850.680  0.9803  0.8349
 4850.700  0.9777  0.8598
 4850.720  0.9796  0.8842
 4850.740  0.9830  0.9039
 4850.760  0.9851  0.9173
 4850.780  0.9841  0.9277
 4850.800  0.9804  0.9343
 4850.820  0.9768  0.9363
 4850.840  0.9794  0.9383
 4850.860  0.9909  0.9206
 4850.880  1.0031  0.9019
 4850.900  1.0049  0.9150
 4850.920  0.9980  0.9478
 4850.940  0.9926  0.9633
 4850.960  0.9920  0.9726
 4850.980  0.9937  0.9739
 4851.000  0.9959  0.9799
 4851.020  0.9987  0.9834
 4851.040  1.0017  0.9913
 4851.060  1.0021  0.9904
 4851.080  0.9970  0.9969
 4851.100  0.9869  0.9961
 4851.120  0.9770  1.0036
 4851.140  0.9729  1.0006
 4851.160  0.9761  1.0017
 4851.180  0.9830  0.9971
 4851.200  0.9896  1.0019
 4851.220  0.9949  0.9981
 4851.240  0.9996  0.9981
 4851.260  1.0041  0.9972
 4851.280  1.0064  0.9955
 4851.300  1.0022  0.9951
 4851.320  0.9884  0.9942
 4851.340  0.9678  0.9927
 4851.360  0.9484  0.9953
 4851.380  0.9396  0.9923
 4851.400  0.9453  0.9962
 4851.420  0.9607  0.9889
 4851.440  0.9767  0.9925
 4851.460  0.9878  0.9881
 4851.480  0.9933  0.9827
 4851.500  0.9969  0.9821
 4851.520  1.0033  0.9796
 4851.540  1.0123  0.9708
 4851.560  1.0186  0.9649
 4851.580  1.0165  0.9521
 4851.600  1.0059  0.9426
 4851.620  0.9932  0.9323
 4851.640  0.9861  0.9105
 4851.660  0.9856  0.8850
 4851.680  0.9875  0.8553
 4851.700  0.9874  0.8072
 4851.720  0.9849  0.7527
 4851.740 -1.0000  0.6841
 4851.760 -1.0000  0.6118
 4851.780 -1.0000  0.5770
 4851.800 -1.0000  0.5969
 4851.820 -1.0000  0.6552
 4851.840 -1.0000  0.7108
 4851.860  0.9859  0.7513
 4851.880  0.9702  0.7746
 4851.900  0.9503  0.7723
 4851.920  0.9356  0.7562
 4851.940 -1.0000  0.7140
 4851.960 -1.0000  0.6625
 4851.980 -1.0000  0.5701
 4852.000 -1.0000  0.4443
 4852.020 -1.0000  0.0097
 4852.040 -1.0000  0.0046
 4852.060 -1.0000  0.0018
 4852.080 -1.0000  0.0946
 4852.100 -1.0000  0.2518
 4852.120 -1.0000  0.4236
 4852.140 -1.0000  0.5695
 4852.160 -1.0000  0.6793
 4852.180 -1.0000  0.7611
 4852.200  0.9839  0.8160
 4852.220  0.9811  0.8568
 4852.240  0.9793  0.8913
 4852.260  0.9763  0.9171
 4852.280  0.9677  0.9385
 4852.300  0.9546  0.9559
 4852.320  0.9429  0.9740
 4852.340  0.9389  0.9852
 4852.360  0.9446  0.9886
 4852.380  0.9574  0.9793
 4852.400  0.9713  0.9658
 4852.420  0.9814  0.9586
 4852.440  0.9863  0.9647
 4852.460  0.9873  0.9729
 4852.480  0.9844  0.9817
 4852.500  0.9781  0.9882
 4852.520  0.9722  0.9954
 4852.540  0.9725  0.9990
 4852.560  0.9812  1.0035
 4852.580  0.9942  1.0064
 4852.600  1.0028  1.0079
 4852.620  1.0004  1.0082
 4852.640  0.9895  1.0109
 4852.660  0.9784  1.0071
 4852.680  0.9749  1.0110
 4852.700  0.9801  1.0071
 4852.720  0.9876  1.0102
 4852.740  0.9892  1.0058
 4852.760  0.9824  1.0077
 4852.780  0.9723  1.0049
 4852.800  0.9667  1.0034
 4852.820  0.9692  1.0002
 4852.840  0.9760  0.9978
 4852.860  0.9795  0.9942
 4852.880  0.9749  0.9934
 4852.900  0.9654  0.9867
 4852.920  0.9621  0.9771
 4852.940  0.9738  0.9469
 4852.960  0.9952  0.9138
 4852.980  1.0097  0.9068
 4853.000  1.0085  0.9365
 4853.020  0.9972  0.9609
 4853.040  0.9831  0.9686
 4853.060  0.9678  0.9605
 4853.080  0.9537  0.9551
 4853.100  0.9469  0.9401
 4853.120  0.9505  0.9292
 4853.140  0.9615  0.9257
 4853.160  0.9738  0.9204
 4853.180  0.9782  0.8981
 4853.200  0.9680  0.8733
 4853.220  0.9478  0.8254
 4853.240  0.9299  0.7597
 4853.260 -1.0000  0.6786
 4853.280 -1.0000  0.6017
 4853.300 -1.0000  0.5581
 4853.320 -1.0000  0.5973
 4853.340 -1.0000  0.6761
 4853.360 -1.0000  0.7663
 4853.380  0.9288  0.8313
 4853.400  0.9232  0.8824
 4853.420  0.9126  0.9136
 4853.440  0.8996  0.9375
 4853.460  0.8900  0.9547
 4853.480  0.8895  0.9703
 4853.500  0.8996  0.9772
 4853.520  0.9164  0.9811
 4853.540  0.9334  0.9785
 4853.560  0.9451  0.9811
 4853.580  0.9506  0.9891
 4853.600  0.9520  0.9956
 4853.620  0.9518  1.0030
 4853.640  0.9518  1.0044
 4853.660  0.9531  1.0051
 4853.680  0.9577  1.0112
 4853.700  0.9663  1.0089
 4853.720  0.9751  1.0098
 4853.740  0.9783  1.0107
 4853.760  0.9745  1.0117
 4853.780  0.9673  1.0096
 4853.800  0.9629  1.0107
 4853.820  0.9656  1.0138
 4853.840  0.9740  1.0161
 4853.860  0.9798  1.0149
 4853.880  0.9750  1.0174
 4853.900  0.9593  1.0169
 4853.920  0.9385  1.0134
 4853.940  0.9212  1.0181
 4853.960  0.9149  1.0186
 4853.980  0.9204  1.0117
 4854.000  0.9345  1.0153
 4854.020  0.9539  1.0066
 4854.040  0.9747  1.0080
 4854.060  0.9916  1.0034
 4854.080  0.9982  1.0009
 4854.100  0.9910  0.9984
 4854.120  0.9743  0.9971
 4854.140  0.9587  0.9946
 4854.160  0.9535  0.9911
 4854.180  0.9593  0.9821
 4854.200  0.9672  0.9733
 4854.220  0.9676  0.9568
 4854.240  0.9620  0.9503
 4854.260  0.9601  0.9212
 4854.280  0.9659  0.8914
 4854.300  0.9748  0.8507
 4854.320 -1.0000  0.7838
 4854.340 -1.0000  0.6901
 4854.360 -1.0000  0.5527
 4854.380 -1.0000  0.3518
 4854.400 -1.0000  0.1805
 4854.420 -1.0000  0.2506
