           1.0700  1.0000
          -0.93    0.00  
 4322.000  1.0768  0.9382
 4322.020  1.0669  0.9463
 4322.040  1.0607  0.9427
 4322.060  1.0469  0.9450
 4322.080  1.0256  0.9433
 4322.100  1.0006  0.9446
 4322.120  0.9803  0.9435
 4322.140  0.9732  0.9444
 4322.160  0.9816  0.9436
 4322.180  0.9994  0.9445
 4322.200  1.0175  0.9500
 4322.220  1.0284  0.9446
 4322.240  1.0297  0.9466
 4322.260  1.0258  0.9488
 4322.280  1.0228  0.9442
 4322.300  1.0222  0.9470
 4322.320  1.0224  0.9364
 4322.340  1.0228  0.9395
 4322.360  1.0259  0.9298
 4322.380  1.0360  0.9361
 4322.400  1.0549  0.9393
 4322.420  1.0786  0.9456
 4322.440  1.0982  0.9465
 4322.460  1.1053  0.9455
 4322.480  1.0991  0.9466
 4322.500  1.0869  0.9466
 4322.520  1.0777  0.9489
 4322.540  1.0755  0.9459
 4322.560  1.0779  0.9459
 4322.580  1.0797  0.9409
 4322.600  1.0791  0.9488
 4322.620  1.0778  0.9446
 4322.640  1.0758  0.9513
 4322.660  1.0721  0.9510
 4322.680  1.0650  0.9487
 4322.700  1.0547  0.9466
 4322.720  1.0475  0.9543
 4322.740  1.0492  0.9507
 4322.760  1.0562  0.9547
 4322.780  1.0581  0.9503
 4322.800  1.0474  0.9510
 4322.820  1.0285  0.9460
 4322.840  1.0170  0.9484
 4322.860  1.0245  0.9460
 4322.880  1.0435  0.9484
 4322.900  1.0457  0.9493
 4322.920  0.9999  0.9467
 4322.940  0.8990  0.9467
 4322.960  0.7739  0.9464
 4322.980  0.6812  0.9488
 4323.000  0.6687  0.9499
 4323.020  0.7428  0.9491
 4323.040  0.8659  0.9515
 4323.060  0.9804  0.9468
 4323.080  1.0442  0.9501
 4323.100  1.0529  0.9436
 4323.120  1.0318  0.9440
 4323.140  1.0130  0.9444
 4323.160  1.0140  0.9435
 4323.180  1.0290  0.9437
 4323.200  1.0431  0.9483
 4323.220  1.0474  0.9445
 4323.240  1.0419  0.9461
 4323.260  1.0329  0.9470
 4323.280  1.0258  0.9485
 4323.300  1.0214  0.9501
 4323.320  1.0177  0.9475
 4323.340  1.0140  0.9470
 4323.360  1.0138  0.9492
 4323.380  1.0200  0.9476
 4323.400  1.0301  0.9458
 4323.420  1.0382  0.9510
 4323.440  1.0394  0.9437
 4323.460  1.0327  0.9506
 4323.480  1.0224  0.9448
 4323.500  1.0143  0.9516
 4323.520  1.0122  0.9490
 4323.540  1.0156  0.9498
 4323.560  1.0212  0.9481
 4323.580  1.0258  0.9490
 4323.600  1.0289  0.9522
 4323.620  1.0308  0.9520
 4323.640  1.0312  0.9497
 4323.660  1.0294  0.9514
 4323.680  1.0263  0.9474
 4323.700  1.0246  0.9543
 4323.720  1.0260  0.9464
 4323.740  1.0281  0.9472
 4323.760  1.0276  0.9470
 4323.780  1.0244  0.9494
 4323.800  1.0210  0.9503
 4323.820  1.0196  0.9500
 4323.840  1.0197  0.9487
 4323.860  1.0203  0.9530
 4323.880  1.0212  0.9546
 4323.900  1.0230  0.9499
 4323.920  1.0263  0.9542
 4323.940  1.0312  0.9468
 4323.960  1.0356  0.9491
 4323.980  1.0363  0.9480
 4324.000  1.0325  0.9483
 4324.020  1.0263  0.9479
 4324.040  1.0222  0.9502
 4324.060  1.0242  0.9513
 4324.080  1.0310  0.9504
 4324.100  1.0357  0.9477
 4324.120  1.0324  0.9501
 4324.140  1.0220  0.9482
 4324.160  1.0114  0.9507
 4324.180  1.0095  0.9513
 4324.200  1.0195  0.9488
 4324.220  1.0361  0.9498
 4324.240  1.0482  0.9452
 4324.260  1.0475  0.9504
 4324.280  1.0349  0.9500
 4324.300  1.0183  0.9497
 4324.320  1.0069  0.9496
 4324.340  1.0069  0.9493
 4324.360  1.0176  0.9491
 4324.380  1.0324  0.9489
 4324.400  1.0438  0.9487
 4324.420  1.0474  0.9484
 4324.440  1.0450  0.9482
 4324.460  1.0421  0.9480
 4324.480  1.0440  0.9478
 4324.500  1.0508  0.9476
 4324.520  1.0566  0.9473
 4324.540  1.0527  0.9475
 4324.560  1.0343  0.9473
 4324.580  1.0043  0.9469
 4324.600  0.9740  0.9455
 4324.620  0.9574  0.9439
 4324.640  0.9631  0.9426
 4324.660  0.9892  0.9402
 4324.680  1.0232  0.9379
 4324.700  1.0490  0.9361
 4324.720  1.0569  0.9365
 4324.740  1.0489  0.9357
 4324.760  1.0367  0.9344
 4324.780  1.0333  0.9319
 4324.800  1.0429  0.9262
 4324.820  1.0553  0.9183
 4324.840  1.0525  0.9053
 4324.860  1.0260  0.8826
 4324.880  0.9925  0.8424
 4324.900 -1.0000  0.7555
 4324.920 -1.0000  0.6173
 4324.940 -1.0000  0.5535
 4324.960 -1.0000  0.6610
 4324.980 -1.0000  0.8000
 4325.000  1.0369  0.8653
 4325.020  1.0380  0.8948
 4325.040  1.0271  0.9153
 4325.060  1.0146  0.9285
 4325.080  1.0179  0.9293
 4325.100  1.0395  0.9305
 4325.120  1.0631  0.9358
 4325.140  1.0708  0.9339
 4325.160  1.0615  0.9426
 4325.180  1.0521  0.9412
 4325.200  1.0585  0.9382
 4325.220  1.0766  0.9403
 4325.240  1.0782  0.9410
 4325.260  1.0295  0.9354
 4325.280  0.9206  0.9386
 4325.300  0.7827  0.9434
 4325.320  0.6753  0.9456
 4325.340  0.6487  0.9480
 4325.360  0.7129  0.9446
