           1.0000  1.0000
          -0.97    0.00  
 4472.000  0.9184  0.9008
 4472.020  0.9714  0.7690
 4472.040  0.9959  0.6727
 4472.060  0.9777  0.7816
 4472.080  0.9611  0.8870
 4472.100  0.9758  0.9197
 4472.120  0.9966  0.9253
 4472.140  0.9981  0.9475
 4472.160  0.9881  0.9584
 4472.180  0.9842  0.9649
 4472.200  0.9913  0.9703
 4472.220  0.9996  0.9615
 4472.240  0.9988  0.9561
 4472.260  0.9917  0.9341
 4472.280  0.9873  0.9014
 4472.300  0.9892  0.8871
 4472.320  0.9969  0.9183
 4472.340  1.0089  0.9544
 4472.360  1.0181  0.9672
 4472.380  1.0143  0.9756
 4472.400  0.9987  0.9773
 4472.420  0.9850  0.9798
 4472.440  0.9856  0.9824
 4472.460  0.9996  0.9846
 4472.480  1.0148  0.9824
 4472.500  1.0193  0.9871
 4472.520  1.0131  0.9827
 4472.540  1.0065  0.9820
 4472.560  1.0086  0.9754
 4472.580  1.0189  0.9750
 4472.600  1.0272  0.9700
 4472.620  1.0234  0.9632
 4472.640  1.0106  0.9481
 4472.660  0.9977  0.9046
 4472.680  0.9819  0.8475
 4472.700  0.9604  0.8807
 4472.720  0.9488  0.9212
 4472.740  0.9594  0.9403
 4472.760  0.9817  0.9557
 4472.780  1.0002  0.9714
 4472.800  1.0097  0.9779
 4472.820  1.0098  0.9770
 4472.840  1.0035  0.9831
 4472.860  0.9967  0.9864
 4472.880  0.9943  0.9827
 4472.900  0.9966  0.9838
 4472.920  1.0019  0.9824
 4472.940  1.0082  0.9817
 4472.960  1.0145  0.9848
 4472.980  1.0200  0.9822
 4473.000  1.0227  0.9808
 4473.020  1.0211  0.9870
 4473.040  1.0149  0.9810
 4473.060  1.0043  0.9843
 4473.080  0.9919  0.9815
 4473.100  0.9837  0.9862
 4473.120  0.9859  0.9883
 4473.140  0.9999  0.9873
 4473.160  1.0201  0.9877
 4473.180  1.0376  0.9873
 4473.200  1.0443  0.9850
 4473.220  1.0382  0.9884
 4473.240  1.0246  0.9883
 4473.260  1.0126  0.9894
 4473.280  1.0090  0.9850
 4473.300  1.0148  0.9806
 4473.320  1.0249  0.9794
 4473.340  1.0326  0.9768
 4473.360  1.0346  0.9890
 4473.380  1.0323  0.9836
 4473.400  1.0286  0.9888
 4473.420  1.0266  0.9872
 4473.440  1.0274  0.9811
 4473.460  1.0284  0.9833
 4473.480  1.0278  0.9807
 4473.500  1.0265  0.9831
 4473.520  1.0282  0.9791
 4473.540  1.0349  0.9729
 4473.560  1.0433  0.9657
 4473.580  1.0493  0.9786
 4473.600  1.0507  0.9782
 4473.620  1.0469  0.9838
 4473.640  1.0407  0.9855
 4473.660  1.0381  0.9834
 4473.680  1.0420  0.9818
 4473.700  1.0496  0.9816
 4473.720  1.0536  0.9808
 4473.740  1.0477  0.9765
 4473.760  1.0335  0.9715
 4473.780  1.0186  0.9546
 4473.800  1.0085  0.9396
 4473.820  1.0025  0.9457
 4473.840  0.9979  0.9566
 4473.860  0.9911  0.9639
 4473.880  0.9807  0.9568
 4473.900  0.9750  0.9402
 4473.920  0.9850  0.9058
 4473.940  1.0058  0.8623
 4473.960  1.0222  0.8891
 4473.980  1.0315  0.9368
 4474.000  1.0382  0.9577
 4474.020  1.0385  0.9672
 4474.040  1.0287  0.9755
 4474.060  1.0148  0.9777
 4474.080  1.0061  0.9854
 4474.100  1.0060  0.9842
 4474.120  1.0107  0.9879
 4474.140  1.0146  0.9907
 4474.160  1.0149  0.9901
 4474.180  1.0119  0.9895
 4474.200  1.0071  0.9870
 4474.220  1.0011  0.9843
 4474.240  0.9948  0.9879
 4474.260  0.9911  0.9889
 4474.280  0.9918  0.9858
 4474.300  0.9965  0.9880
 4474.320  1.0034  0.9884
 4474.340  1.0104  0.9912
 4474.360  1.0153  0.9892
 4474.380  1.0176  0.9920
 4474.400  1.0191  0.9892
 4474.420  1.0213  0.9900
 4474.440  1.0247  0.9903
 4474.460  1.0271  0.9852
 4474.480  1.0265  0.9893
 4474.500  1.0246  0.9911
 4474.520  1.0246  0.9883
 4474.540  1.0270  0.9900
 4474.560  1.0299  0.9892
 4474.580  1.0296  0.9882
 4474.600  1.0235  0.9885
 4474.620  1.0134  0.9899
 4474.640  1.0050  0.9862
 4474.660  1.0037  0.9909
 4474.680  1.0105  0.9861
 4474.700  1.0200  0.9902
 4474.720  1.0247  0.9918
 4474.740  1.0194  0.9904
 4474.760  1.0046  0.9907
 4474.780  0.9883  0.9914
 4474.800  0.9805  0.9867
 4474.820  0.9854  0.9846
 4474.840  1.0004  0.9848
 4474.860  1.0170  0.9810
 4474.880  1.0252  0.9749
 4474.900  1.0185  0.9660
 4474.920  0.9999  0.9613
 4474.940  0.9834  0.9546
 4474.960  0.9819  0.9327
 4474.980  0.9908  0.9008
 4475.000  0.9938  0.9084
 4475.020  0.9860  0.9434
 4475.040  0.9774  0.9730
 4475.060  0.9745  0.9727
 4475.080  0.9754  0.9852
 4475.100  0.9777  0.9785
 4475.120  0.9804  0.9865
 4475.140  0.9824  0.9826
 4475.160  0.9833  0.9873
 4475.180  0.9828  0.9834
 4475.200  0.9813  0.9873
 4475.220  0.9810  0.9907
 4475.240  0.9831  0.9897
 4475.260  0.9863  0.9875
 4475.280  0.9879  0.9881
 4475.300  0.9873  0.9887
 4475.320  0.9848  0.9881
 4475.340  0.9809  0.9912
 4475.360  0.9768  0.9905
 4475.380  0.9734  0.9893
 4475.400  0.9715  0.9890
 4475.420  0.9726  0.9859
 4475.440  0.9768  0.9832
 4475.460  0.9822  0.9806
 4475.480  0.9856  0.9763
 4475.500  0.9839  0.9752
 4475.520  0.9775  0.9740
 4475.540  0.9715  0.9710
 4475.560  0.9705  0.9604
 4475.580  0.9730  0.9452
 4475.600  0.9750  0.9516
 4475.620  0.9773  0.9594
 4475.640  0.9818  0.9584
 4475.660  0.9875  0.9596
 4475.680  0.9934  0.9618
 4475.700  0.9986  0.9585
 4475.720  1.0009  0.9686
 4475.740  1.0002  0.9787
 4475.760  0.9980  0.9823
 4475.780  0.9945  0.9826
 4475.800  0.9919  0.9853
 4475.820  0.9941  0.9820
 4475.840  1.0024  0.9846
 4475.860  1.0139  0.9872
 4475.880  1.0216  0.9858
 4475.900  1.0190  0.9927
 4475.920  1.0065  0.9898
 4475.940  0.9912  0.9916
 4475.960  0.9832  0.9936
 4475.980  0.9881  0.9879
 4476.000  1.0018  0.9940
 4476.020  1.0142  0.9857
 4476.040  1.0156  0.9874
 4476.060  1.0050  0.9880
 4476.080  0.9916  0.9875
 4476.100  0.9850  0.9890
 4476.120  0.9888  0.9944
 4476.140  0.9980  0.9904
 4476.160  1.0021  0.9870
 4476.180  0.9968  0.9907
 4476.200  0.9885  0.9828
 4476.220  0.9862  0.9848
 4476.240  0.9943  0.9810
 4476.260  1.0087  0.9823
 4476.280  1.0199  0.9779
 4476.300  1.0227  0.9717
 4476.320  1.0187  0.9592
 4476.340  1.0122  0.9470
 4476.360  1.0091  0.9627
 4476.380  1.0132  0.9727
 4476.400  1.0204  0.9795
 4476.420  1.0224  0.9858
 4476.440  1.0170  0.9866
 4476.460  1.0104  0.9863
 4476.480  1.0099  0.9828
 4476.500  1.0169  0.9853
 4476.520  1.0269  0.9816
 4476.540  1.0319  0.9805
 4476.560  1.0265  0.9743
 4476.580  1.0141  0.9800
 4476.600  1.0036  0.9746
 4476.620  0.9998  0.9703
 4476.640  1.0004  0.9684
 4476.660  1.0006  0.9691
 4476.680  0.9983  0.9752
 4476.700  0.9947  0.9783
 4476.720  0.9926  0.9807
 4476.740  0.9937  0.9798
 4476.760  0.9984  0.9764
 4476.780  1.0066  0.9761
 4476.800  1.0190  0.9760
 4476.820  1.0325  0.9670
 4476.840  1.0380  0.9605
 4476.860  1.0289  0.9506
 4476.880  1.0127  0.9275
 4476.900  1.0084  0.8716
 4476.920  1.0224  0.7732
 4476.940  1.0341  0.7112
 4476.960  1.0318  0.7532
 4476.980  1.0324  0.8050
 4477.000  1.0410  0.8302
 4477.020  1.0406  0.8856
 4477.040  1.0291  0.9386
 4477.060  1.0208  0.9602
 4477.080  1.0224  0.9700
 4477.100  1.0303  0.9754
 4477.120  1.0383  0.9794
 4477.140  1.0411  0.9806
