            .9800  1.0000
          -1.04    0.00  
 4822.000  0.9539  0.9115
 4822.020  0.8889  0.9907
 4822.040  0.9483  0.9496
 4822.060  0.9612  0.9588
 4822.080  0.9460  0.9284
 4822.100  0.9123  0.9018
 4822.120  0.8925  0.8080
 4822.140  0.9007  0.7166
 4822.160  0.9200  0.6859
 4822.180  0.9361  0.7848
 4822.200  0.9582  0.8722
 4822.220  0.9887  0.9254
 4822.240  1.0098  0.9520
 4822.260  1.0105  0.9744
 4822.280  0.9965  0.9768
 4822.300  0.9791  0.9868
 4822.320  0.9669  0.9867
 4822.340  0.9616  0.9946
 4822.360  0.9593  0.9952
 4822.380  0.9557  0.9978
 4822.400  0.9504  0.9995
 4822.420  0.9481  1.0018
 4822.440  0.9529  0.9975
 4822.460  0.9636  1.0002
 4822.480  0.9731  0.9955
 4822.500  0.9728  0.9953
 4822.520  0.9597  0.9952
 4822.540  0.9388  0.9914
 4822.560  0.9206  0.9925
 4822.580  0.9142  0.9869
 4822.600  0.9218  0.9846
 4822.620  0.9379  0.9788
 4822.640  0.9531  0.9736
 4822.660  0.9584  0.9637
 4822.680  0.9495  0.9593
 4822.700  0.9307  0.9530
 4822.720  0.9116  0.9389
 4822.740  0.9021  0.9183
 4822.760  0.9088  0.8971
 4822.780  0.9295  0.8640
 4822.800  0.9509  0.8196
 4822.820 -1.0000  0.7674
 4822.840 -1.0000  0.6824
 4822.860 -1.0000  0.5652
 4822.880 -1.0000  0.4026
 4822.900 -1.0000  0.2339
 4822.920 -1.0000  0.0579
 4822.940 -1.0000  0.0754
 4822.960 -1.0000  0.1748
 4822.980 -1.0000  0.3580
 4823.000 -1.0000  0.5266
 4823.020 -1.0000  0.6557
 4823.040 -1.0000  0.7432
 4823.060  0.9296  0.8073
 4823.080  0.9220  0.8468
 4823.100  0.9199  0.8787
 4823.120  0.9312  0.8942
 4823.140  0.9539  0.9054
 4823.160  0.9752  0.9058
 4823.180  0.9777  0.9002
 4823.200  0.9531  0.8909
 4823.220  0.9140  0.8626
 4823.240  0.8879  0.7986
 4823.260  0.8906  0.7168
 4823.280  0.9063  0.6628
 4823.300  0.9148  0.7347
 4823.320  0.9226  0.8203
 4823.340  0.9381  0.8686
 4823.360  0.9484  0.8816
 4823.380  0.9379  0.8688
 4823.400  0.9101  0.8431
 4823.420  0.8835  0.7820
 4823.440  0.8778  0.7151
 4823.460  0.8989  0.6507
 4823.480  0.9256  0.6100
 4823.500  0.9286  0.6609
 4823.520  0.9096  0.7728
 4823.540  0.8951  0.8604
 4823.560  0.8956  0.9071
 4823.580  0.9028  0.9367
 4823.600  0.9103  0.9538
 4823.620  0.9186  0.9642
 4823.640  0.9286  0.9694
 4823.660  0.9384  0.9661
 4823.680  0.9420  0.9564
 4823.700  0.9358  0.9626
 4823.720  0.9254  0.9792
 4823.740  0.9201  0.9850
 4823.760  0.9231  0.9934
 4823.780  0.9311  0.9952
 4823.800  0.9398  0.9987
 4823.820  0.9476  1.0045
 4823.840  0.9556  1.0064
 4823.860  0.9631  1.0075
 4823.880  0.9668  1.0077
 4823.900  0.9640  1.0091
 4823.920  0.9558  1.0079
 4823.940  0.9474  1.0079
 4823.960  0.9451  1.0066
 4823.980  0.9518  1.0093
 4824.000  0.9648  1.0060
 4824.020  0.9770  1.0087
 4824.040  0.9822  1.0037
 4824.060  0.9796  1.0104
 4824.080  0.9743  1.0102
 4824.100  0.9709  1.0088
 4824.120  0.9692  1.0075
 4824.140  0.9670  1.0058
 4824.160  0.9632  1.0044
 4824.180  0.9593  1.0028
 4824.200  0.9585  1.0013
 4824.220  0.9630  0.9996
 4824.240  0.9712  0.9983
 4824.260  0.9789  0.9965
 4824.280  0.9819  0.9953
 4824.300  0.9780  0.9932
 4824.320  0.9684  0.9935
 4824.340  0.9575  0.9937
 4824.360  0.9494  0.9863
 4824.380  0.9467  0.9860
 4824.400  0.9514  0.9803
 4824.420  0.9630  0.9769
 4824.440  0.9781  0.9685
 4824.460  0.9909  0.9577
 4824.480  0.9971  0.9474
 4824.500  0.9978  0.9386
 4824.520  0.9976  0.9263
 4824.540  0.9987  0.9116
 4824.560  0.9982  0.8927
 4824.580  0.9918  0.8596
 4824.600  0.9815  0.8166
 4824.620 -1.0000  0.7545
 4824.640 -1.0000  0.6657
 4824.660 -1.0000  0.5506
 4824.680 -1.0000  0.4739
 4824.700 -1.0000  0.4269
 4824.720 -1.0000  0.3547
 4824.740 -1.0000  0.1890
 4824.760 -1.0000  0.2650
 4824.780 -1.0000  1.0289
 4824.800 -1.0000  0.5968
 4824.820 -1.0000  0.2172
 4824.840 -1.0000  0.2889
 4824.860 -1.0000  0.4677
 4824.880 -1.0000  0.5954
 4824.900 -1.0000  0.6971
 4824.920 -1.0000  0.7637
 4824.940  0.9603  0.8181
 4824.960  0.9650  0.8552
 4824.980  0.9739  0.8886
 4825.000  0.9814  0.9035
 4825.020  0.9813  0.9266
 4825.040  0.9752  0.9385
 4825.060  0.9704  0.9448
 4825.080  0.9726  0.9567
 4825.100  0.9824  0.9614
 4825.120  0.9928  0.9684
 4825.140  0.9942  0.9691
 4825.160  0.9826  0.9685
 4825.180  0.9638  0.9662
 4825.200  0.9492  0.9573
 4825.220  0.9470  0.9623
 4825.240  0.9578  0.9727
 4825.260  0.9735  0.9824
 4825.280  0.9800  0.9874
 4825.300  0.9689  0.9977
 4825.320  0.9445  0.9968
 4825.340  0.9199  1.0015
 4825.360  0.9087  1.0052
 4825.380  0.9159  1.0042
 4825.400  0.9340  1.0001
 4825.420  0.9502  1.0038
 4825.440  0.9569  1.0014
 4825.460  0.9555  1.0063
 4825.480  0.9538  1.0070
 4825.500  0.9590  1.0074
 4825.520  0.9719  1.0055
 4825.540  0.9873  1.0056
 4825.560  0.9982  1.0037
 4825.580  1.0008  1.0038
 4825.600  0.9955  1.0019
 4825.620  0.9860  1.0020
 4825.640  0.9771  1.0001
 4825.660  0.9719  1.0002
 4825.680  0.9704  0.9983
 4825.700  0.9700  0.9984
 4825.720  0.9679  0.9965
 4825.740  0.9631  0.9967
 4825.760  0.9580  0.9944
 4825.780  0.9571  0.9971
 4825.800  0.9643  0.9958
 4825.820  0.9770  0.9923
 4825.840  0.9870  0.9898
 4825.860  0.9869  0.9883
 4825.880  0.9761  0.9804
 4825.900  0.9608  0.9768
 4825.920  0.9508  0.9625
 4825.940  0.9498  0.9524
 4825.960  0.9517  0.9300
 4825.980  0.9469  0.9077
 4826.000  0.9332  0.8630
 4826.020  0.9184  0.7928
 4826.040  0.9080  0.6928
 4826.060  0.9001  0.6330
 4826.080  0.8980  0.6312
 4826.100  0.9065  0.6384
 4826.120  0.9196  0.6860
 4826.140  0.9336  0.7433
 4826.160  0.9509  0.7833
 4826.180  0.9678  0.8212
 4826.200  0.9799  0.8712
 4826.220  0.9872  0.9029
 4826.240  0.9873  0.9187
 4826.260  0.9778  0.9305
 4826.280  0.9640  0.9359
 4826.300  0.9543  0.9316
 4826.320  0.9525  0.9294
 4826.340  0.9537  0.9209
 4826.360  0.9499  0.9148
 4826.380  0.9372  0.9017
 4826.400  0.9195  0.8837
 4826.420  0.9069  0.8627
 4826.440  0.9068  0.8353
 4826.460  0.9142  0.7952
 4826.480 -1.0000  0.7410
 4826.500 -1.0000  0.6698
 4826.520 -1.0000  0.5683
 4826.540 -1.0000  0.4442
 4826.560 -1.0000  0.0095
 4826.580 -1.0000  0.0049
