           1.0700  1.0000
          -0.94    0.00  
 4347.000  1.0208  0.9456
 4347.020  1.0447  0.9344
 4347.040  1.0471  0.9376
 4347.060  1.0493  0.9307
 4347.080  1.0453  0.9230
 4347.100  1.0351  0.9103
 4347.120  1.0176  0.8957
 4347.140  0.9966  0.8676
 4347.160  0.9862  0.8120
 4347.180  0.9941  0.7066
 4347.200  1.0029  0.6369
 4347.220  1.0016  0.6964
 4347.240  1.0108  0.7935
 4347.260  1.0362  0.8412
 4347.280  1.0505  0.8616
 4347.300  1.0397  0.8535
 4347.320  1.0213  0.8093
 4347.340  1.0164  0.7661
 4347.360  1.0288  0.7918
 4347.380  1.0479  0.8435
 4347.400  1.0547  0.8601
 4347.420  1.0330  0.8469
 4347.440  0.9991  0.7964
 4347.460  0.9910  0.6979
 4347.480  1.0156  0.6202
 4347.500  1.0440  0.6474
 4347.520  1.0560  0.7354
 4347.540  1.0516  0.7940
 4347.560  1.0360  0.8260
 4347.580  1.0197  0.8536
 4347.600  1.0184  0.8761
 4347.620  1.0296  0.8858
 4347.640  1.0193  0.8828
 4347.660  0.9625  0.8700
 4347.680  0.8900  0.8396
 4347.700 -1.0000  0.7669
 4347.720 -1.0000  0.6467
 4347.740 -1.0000  0.5845
 4347.760 -1.0000  0.6741
 4347.780 -1.0000  0.7987
 4347.800  0.8626  0.8644
 4347.820  0.8776  0.8976
 4347.840  0.9000  0.9173
 4347.860  0.9339  0.9309
 4347.880  0.9809  0.9383
 4347.900  1.0292  0.9410
 4347.920  1.0600  0.9458
 4347.940  1.0665  0.9489
 4347.960  1.0579  0.9495
 4347.980  1.0490  0.9484
 4348.000  1.0483  0.9485
 4348.020  1.0538  0.9484
 4348.040  1.0570  0.9470
 4348.060  1.0509  0.9438
 4348.080  1.0357  0.9402
 4348.100  1.0182  0.9339
 4348.120  1.0095  0.9241
 4348.140  1.0165  0.9007
 4348.160  1.0330  0.8664
 4348.180  1.0442  0.8636
 4348.200  1.0459  0.8953
 4348.220  1.0466  0.9228
 4348.240  1.0513  0.9411
 4348.260  1.0572  0.9528
 4348.280  1.0615  0.9561
 4348.300  1.0638  0.9550
 4348.320  1.0642  0.9531
 4348.340  1.0625  0.9508
 4348.360  1.0592  0.9516
 4348.380  1.0573  0.9517
 4348.400  1.0601  0.9472
 4348.420  1.0670  0.9415
 4348.440  1.0737  0.9399
 4348.460  1.0760  0.9397
 4348.480  1.0714  0.9356
 4348.500  1.0600  0.9311
 4348.520  1.0465  0.9347
 4348.540  1.0391  0.9407
 4348.560  1.0425  0.9449
 4348.580  1.0541  0.9456
 4348.600  1.0659  0.9432
 4348.620  1.0710  0.9424
 4348.640  1.0696  0.9447
 4348.660  1.0662  0.9428
 4348.680  1.0624  0.9380
 4348.700  1.0568  0.9377
 4348.720  1.0494  0.9379
 4348.740  1.0436  0.9332
 4348.760  1.0440  0.9277
 4348.780  1.0541  0.9201
 4348.800  1.0722  0.9101
 4348.820  1.0891  0.8981
 4348.840  1.0948  0.8775
 4348.860  1.0913  0.8386
 4348.880 -1.0000  0.7741
 4348.900 -1.0000  0.6627
 4348.920 -1.0000  0.4789
 4348.940 -1.0000  0.3415
 4348.960 -1.0000  0.4433
 4348.980 -1.0000  0.6528
 4349.000 -1.0000  0.7778
 4349.020  1.1075  0.8376
 4349.040  1.0296  0.8728
 4349.060  0.8963  0.8952
 4349.080  0.7548  0.9073
 4349.100  0.6728  0.9132
 4349.120  0.6824  0.9174
 4349.140  0.7580  0.9266
 4349.160  0.8392  0.9255
 4349.180  0.8766  0.9364
 4349.200  0.8668  0.9404
 4349.220  0.8466  0.9433
 4349.240  0.8559  0.9402
 4349.260  0.9079  0.9424
 4349.280  0.9808  0.9277
 4349.300  1.0377  0.9210
 4349.320  1.0577  0.9058
 4349.340  1.0469  0.9083
 4349.360  1.0297  0.9111
 4349.380  1.0275  0.9256
 4349.400  1.0404  0.9176
 4349.420  1.0512  0.9045
 4349.440  1.0468  0.9012
 4349.460  1.0346  0.9144
 4349.480  1.0348  0.9292
 4349.500  1.0558  0.9323
 4349.520  1.0817  0.9298
 4349.540  1.0909  0.9338
 4349.560  1.0779  0.9406
 4349.580  1.0550  0.9443
 4349.600  1.0386  0.9451
 4349.620  1.0344  0.9435
 4349.640  1.0365  0.9381
 4349.660  1.0368  0.9322
 4349.680  1.0346  0.9292
 4349.700  1.0370  0.9213
 4349.720  1.0464  0.9073
 4349.740  1.0524  0.8860
 4349.760  1.0419  0.8470
 4349.780  1.0188  0.7980
 4349.800  1.0043  0.7138
 4349.820  1.0098  0.6188
 4349.840  1.0276  0.6232
 4349.860  1.0513  0.6863
 4349.880  1.0738  0.7484
 4349.900  1.0797  0.8162
 4349.920  1.0667  0.8550
 4349.940  1.0503  0.8597
 4349.960  1.0418  0.8446
 4349.980  1.0403  0.8387
 4350.000  1.0407  0.8484
 4350.020  1.0392  0.8509
 4350.040  1.0325  0.8498
