            .9800  1.0000
          -1.06    0.00  
 4897.000  1.0173  0.9646
 4897.020  1.0224  0.9717
 4897.040  0.9844  0.9965
 4897.060  0.9683  1.0005
 4897.080  0.9700  1.0077
 4897.100  0.9828  1.0079
 4897.120  0.9911  1.0105
 4897.140  0.9868  0.9941
 4897.160  0.9776  0.9754
 4897.180  0.9754  0.9275
 4897.200  0.9759  0.8895
 4897.220  0.9681  0.9261
 4897.240  0.9567  0.9800
 4897.260  0.9509  0.9974
 4897.280  0.9497  1.0176
 4897.300  0.9512  1.0172
 4897.320  0.9562  1.0190
 4897.340  0.9628  1.0179
 4897.360  0.9676  1.0187
 4897.380  0.9667  1.0119
 4897.400  0.9614  1.0209
 4897.420  0.9589  1.0207
 4897.440  0.9649  1.0294
 4897.460  0.9785  1.0323
 4897.480  0.9912  1.0291
 4897.500  0.9937  1.0312
 4897.520  0.9849  1.0325
 4897.540  0.9720  1.0328
 4897.560  0.9638  1.0375
 4897.580  0.9653  1.0381
 4897.600  0.9738  1.0397
 4897.620  0.9828  1.0376
 4897.640  0.9886  1.0402
 4897.660  0.9913  1.0375
 4897.680  0.9929  1.0396
 4897.700  0.9937  1.0357
 4897.720  0.9916  1.0376
 4897.740  0.9856  1.0343
 4897.760  0.9790  1.0404
 4897.780  0.9758  1.0300
 4897.800  0.9769  1.0334
 4897.820  0.9806  1.0288
 4897.840  0.9836  1.0266
 4897.860  0.9839  1.0202
 4897.880  0.9827  1.0201
 4897.900  0.9816  1.0083
 4897.920  0.9794  1.0051
 4897.940  0.9751  0.9931
 4897.960  0.9710  0.9697
 4897.980  0.9674  0.9247
 4898.000  0.9587  0.9007
 4898.020  0.9474  0.9373
 4898.040  0.9471  0.9856
 4898.060  0.9592  0.9981
 4898.080  0.9667  1.0068
 4898.100  0.9581  1.0065
 4898.120  0.9412  1.0056
 4898.140  0.9341  0.9981
 4898.160  0.9457  0.9966
 4898.180  0.9632  0.9690
 4898.200  0.9674  0.9537
 4898.220  0.9600  0.8920
 4898.240 -1.0000  0.8125
 4898.260 -1.0000  0.6447
 4898.280 -1.0000  0.5053
 4898.300 -1.0000  0.5910
 4898.320 -1.0000  0.7898
 4898.340 -1.0000  0.8880
 4898.360  1.0154  0.9466
 4898.380  1.0059  0.9690
 4898.400  0.9838  0.9954
 4898.420  0.9615  0.9994
