           1.10    1.0000
          -0.16    0.00  
 4247.000  0.9640  0.8903
 4247.020  1.0186  0.8967
 4247.040  1.0731  0.8998
 4247.060  1.1195  0.9005
 4247.080  1.1502  0.8959
 4247.100  1.1596  0.8922
 4247.120  1.1486  0.8936
 4247.140  1.1238  0.8970
 4247.160  1.0937  0.9019
 4247.180  1.0700  0.9063
 4247.200  1.0682  0.8964
 4247.220  1.0926  0.8442
 4247.240  1.1176  0.7835
 4247.260  1.1121  0.7879
 4247.280  1.0804  0.8330
 4247.300  1.0524  0.8646
 4247.320  1.0419  0.8826
 4247.340  1.0411  0.9008
 4247.360  1.0403  0.9191
 4247.380  1.0349  0.9281
 4247.400  1.0231  0.9285
 4247.420  1.0075  0.9285
 4247.440  0.9952  0.9275
 4247.460  0.9937  0.9214
 4247.480  1.0049  0.9138
 4247.500  1.0250  0.9063
 4247.520  1.0475  0.8961
 4247.540  1.0660  0.8881
 4247.560  1.0776  0.8854
 4247.580  1.0835  0.8820
 4247.600  1.0842  0.8793
 4247.620  1.0800  0.8839
 4247.640  1.0729  0.8904
 4247.660  1.0652  0.8926
 4247.680  1.0562  0.8920
 4247.700  1.0438  0.8928
 4247.720  1.0282  0.8968
 4247.740  1.0132  0.9044
 4247.760  1.0040  0.9139
 4247.780  1.0042  0.9220
 4247.800  1.0135  0.9259
 4247.820  1.0285  0.9242
 4247.840  1.0449  0.9172
 4247.860  1.0596  0.9064
 4247.880  1.0715  0.8947
 4247.900  1.0806  0.8853
 4247.920  1.0871  0.8807
 4247.940  1.0904  0.8817
 4247.960  1.0902  0.8875
 4247.980  1.0870  0.8954
 4248.000  1.0826  0.9021
 4248.020  1.0791  0.9050
 4248.040  1.0775  0.9033
 4248.060  1.0773  0.8983
 4248.080  1.0762  0.8926
 4248.100  1.0721  0.8896
 4248.120  1.0641  0.8918
 4248.140  1.0530  0.8999
 4248.160  1.0415  0.9119
 4248.180  1.0322  0.9241
 4248.200  1.0273  0.9322
 4248.220  1.0282  0.9327
 4248.240  1.0352  0.9242
 4248.260  1.0473  0.9086
 4248.280  1.0617  0.8903
 4248.300  1.0739  0.8750
 4248.320  1.0789  0.8677
 4248.340  1.0732  0.8711
 4248.360  1.0565  0.8842
 4248.380  1.0332  0.9025
 4248.400  1.0121  0.9197
 4248.420  1.0041  0.9292
 4248.440  1.0188  0.9271
 4248.460  1.0591  0.9133
 4248.480  1.1161  0.8920
 4248.500  1.1704  0.8706
 4248.520  1.1985  0.8571
 4248.540  1.1863  0.8572
 4248.560  1.1407  0.8719
 4248.580  1.0853  0.8964
 4248.600  1.0469  0.9209
 4248.620  1.0404  0.9331
 4248.640  1.0604  0.9216
 4248.660  1.0888  0.8796
 4248.680  1.1096  0.8077
 4248.700 -1.0000  0.7138
 4248.720 -1.0000  0.6126
 4248.740 -1.0000  0.5214
 4248.760 -1.0000  0.4567
 4248.780 -1.0000  0.4295
 4248.800 -1.0000  0.4434
 4248.820 -1.0000  0.4940
 4248.840 -1.0000  0.5702
 4248.860 -1.0000  0.6571
 4248.880 -1.0000  0.7404
 4248.900  1.0790  0.8086
 4248.920  1.0595  0.8553
 4248.940  1.0318  0.8791
 4248.960  1.0075  0.8826
