           1.03    1.0000
          -0.17    0.00  
 4447.000  1.0299  0.9727
 4447.020  1.0039  0.9774
 4447.040  0.9872  0.9780
 4447.060  0.9771  0.9785
 4447.080  0.9788  0.9741
 4447.100  0.9913  0.9750
 4447.120  1.0107  0.9738
 4447.140  1.0327  0.9753
 4447.160  1.0529  0.9738
 4447.180  1.0679  0.9746
 4447.200  1.0748  0.9766
 4447.220  1.0723  0.9809
 4447.240  1.0619  0.9848
 4447.260  1.0483  0.9846
 4447.280  1.0372  0.9829
 4447.300  1.0341  0.9798
 4447.320  1.0415  0.9725
 4447.340  1.0555  0.9654
 4447.360  1.0687  0.9600
 4447.380  1.0742  0.9596
 4447.400  1.0704  0.9687
 4447.420  1.0611  0.9729
 4447.440  1.0509  0.9808
 4447.460  1.0430  0.9834
 4447.480  1.0383  0.9855
 4447.500  1.0352  0.9838
 4447.520  1.0312  0.9809
 4447.540  1.0243  0.9780
 4447.560  1.0154  0.9741
 4447.580  1.0077  0.9731
 4447.600  1.0052  0.9717
 4447.620  1.0102  0.9722
 4447.640  1.0213  0.9749
 4447.660  1.0360  0.9788
 4447.680  1.0521  0.9809
 4447.700  1.0674  0.9786
 4447.720  1.0787  0.9748
 4447.740  1.0821  0.9699
 4447.760  1.0740  0.9665
 4447.780  1.0544  0.9655
 4447.800  1.0281  0.9667
 4447.820  1.0029  0.9710
 4447.840  0.9861  0.9765
 4447.860  0.9814  0.9814
 4447.880  0.9871  0.9849
 4447.900  0.9992  0.9865
 4447.920  1.0137  0.9864
 4447.940  1.0276  0.9851
 4447.960  1.0388  0.9835
 4447.980  1.0453  0.9827
 4448.000  1.0463  0.9832
 4448.020  1.0427  0.9848
 4448.040  1.0372  0.9868
 4448.060  1.0332  0.9882
 4448.080  1.0328  0.9881
 4448.100  1.0357  0.9859
 4448.120  1.0393  0.9820
 4448.140  1.0406  0.9770
 4448.160  1.0379  0.9722
 4448.180  1.0317  0.9688
 4448.200  1.0243  0.9675
 4448.220  1.0182  0.9683
 4448.240  1.0152  0.9706
 4448.260  1.0162  0.9732
 4448.280  1.0214  0.9749
 4448.300  1.0305  0.9747
 4448.320  1.0414  0.9725
 4448.340  1.0502  0.9688
 4448.360  1.0518  0.9646
 4448.380  1.0427  0.9614
 4448.400  1.0233  0.9601
 4448.420  0.9984  0.9610
 4448.440  0.9739  0.9639
 4448.460  0.9550  0.9678
 4448.480  0.9436  0.9714
 4448.500  0.9393  0.9736
 4448.520  0.9412  0.9739
 4448.540  0.9468  0.9726
 4448.560  0.9508  0.9704
 4448.580  0.9463  0.9687
 4448.600  0.9275  0.9685
 4448.620  0.8942  0.9702
 4448.640  0.8542  0.9738
 4448.660  0.8192  0.9783
 4448.680  0.7996  0.9826
 4448.700  0.7999  0.9854
 4448.720  0.8189  0.9861
 4448.740  0.8522  0.9846
 4448.760  0.8948  0.9818
 4448.780  0.9404  0.9786
 4448.800  0.9815  0.9764
