           1.0000  1.0000
          -0.18    0.00  
 4772.000  0.9918  1.0137
 4772.020  0.9860  1.0095
 4772.040  0.9819  1.0151
 4772.060  0.9826  1.0112
 4772.080  0.9865  1.0097
 4772.100  0.9909  1.0104
 4772.120  0.9951  1.0041
 4772.140  0.9983  1.0004
 4772.160  0.9998  0.9906
 4772.180  0.9978  0.9844
 4772.200  0.9932  0.9823
 4772.220  0.9888  0.9762
 4772.240  0.9839  0.9656
 4772.260  0.9774  0.9771
 4772.280  0.9732  0.9933
 4772.300  0.9753  0.9991
 4772.320  0.9822  1.0076
 4772.340  0.9909  1.0125
 4772.360  0.9998  1.0140
 4772.380  1.0078  1.0147
 4772.400  1.0142  1.0150
 4772.420  1.0186  1.0125
 4772.440  1.0197  1.0120
 4772.460  1.0162  1.0117
 4772.480  1.0067  1.0122
 4772.500  0.9915  1.0140
 4772.520  0.9731  1.0174
 4772.540  0.9560  1.0172
 4772.560  0.9448  1.0162
 4772.580  0.9420  1.0134
 4772.600  0.9471  1.0071
 4772.620  0.9557  0.9990
 4772.640  0.9622  0.9941
 4772.660  0.9633  0.9925
 4772.680  0.9600  0.9968
 4772.700  0.9564  1.0028
 4772.720  0.9566  1.0094
 4772.740  0.9623  1.0158
 4772.760  0.9730  1.0206
 4772.780  0.9868  1.0227
 4772.800  1.0014  1.0212
 4772.820  1.0145  1.0177
 4772.840  1.0236  1.0132
 4772.860  1.0264  1.0099
 4772.880  1.0214  1.0091
 4772.900  1.0092  1.0112
 4772.920  0.9923  1.0153
 4772.940  0.9747  1.0194
 4772.960  0.9600  1.0215
 4772.980  0.9506  1.0198
 4773.000  0.9474  1.0135
 4773.020  0.9499  1.0035
 4773.040  0.9568  0.9916
 4773.060  0.9659  0.9808
 4773.080  0.9753  0.9738
 4773.100  0.9834  0.9722
 4773.120  0.9892  0.9762
 4773.140  0.9910  0.9844
 4773.160  0.9878  0.9941
 4773.180  0.9794  1.0023
 4773.200  0.9677  1.0066
 4773.220  0.9569  1.0058
 4773.240  0.9515  1.0004
 4773.260  0.9537  0.9922
 4773.280  0.9623  0.9839
 4773.300  0.9731  0.9777
 4773.320  0.9810  0.9752
 4773.340  0.9835  0.9764
 4773.360  0.9808  0.9799
 4773.380  0.9758  0.9837
 4773.400  0.9716  0.9856
 4773.420  0.9702  0.9844
 4773.440  0.9723  0.9801
 4773.460  0.9770  0.9740
 4773.480  0.9830  0.9685
 4773.500  0.9880  0.9659
 4773.520  0.9897  0.9677
 4773.540  0.9861  0.9743
 4773.560  0.9767  0.9847
 4773.580  0.9636  0.9965
 4773.600  0.9507  1.0073
 4773.620  0.9420  1.0148
 4773.640  0.9403  1.0180
 4773.660  0.9466  1.0174
 4773.680  0.9604  1.0144
 4773.700  0.9806  1.0112
 4773.720  1.0050  1.0094
 4773.740  1.0291  1.0100
 4773.760  1.0465  1.0127
 4773.780  1.0509  1.0159
 4773.800  1.0396  1.0177
 4773.820  1.0173  1.0163
 4773.840  0.9928  1.0111
 4773.860  0.9751  1.0027
 4773.880  0.9690  0.9928
 4773.900  0.9727  0.9839
 4773.920  0.9805  0.9786
 4773.940  0.9875  0.9782
 4773.960  0.9905  0.9829
 4773.980  0.9885  0.9913
 4774.000  0.9815  1.0010
 4774.020  0.9702  1.0094
 4774.040  0.9573  1.0145
 4774.060  0.9485  1.0155
 4774.080  0.9503  1.0129
 4774.100  0.9659  1.0084
 4774.120  0.9917  1.0043
 4774.140  1.0172  1.0023
 4774.160  1.0303  1.0034
 4774.180  1.0238  1.0072
 4774.200  1.0012  1.0123
 4774.220  0.9745  1.0168
 4774.240  0.9572  1.0189
 4774.260  0.9568  1.0177
 4774.280  0.9705  1.0136
 4774.300  0.9875  1.0078
 4774.320  0.9965  1.0024
 4774.340  0.9910  0.9990
 4774.360  0.9741  0.9990
 4774.380  0.9540  1.0023
 4774.400  0.9394  1.0079
 4774.420  0.9352  1.0140
 4774.440  0.9415  1.0189
 4774.460  0.9559  1.0212
 4774.480  0.9757  1.0207
 4774.500  0.9972  1.0181
 4774.520  1.0160  1.0146
 4774.540  1.0272  1.0118
 4774.560  1.0278  1.0106
 4774.580  1.0192  1.0113
 4774.600  1.0079  1.0130
 4774.620  1.0021  1.0145
 4774.640  1.0071  1.0141
 4774.660  1.0207  1.0109
 4774.680  1.0348  1.0047
 4774.700  1.0394  0.9962
 4774.720  1.0292  0.9872
 4774.740  1.0089  0.9792
 4774.760  0.9897  0.9740
 4774.780  0.9832  0.9724
 4774.800  0.9937  0.9740
 4774.820  1.0154  0.9782
 4774.840  1.0373  0.9836
 4774.860  1.0497  0.9889
 4774.880  1.0494  0.9934
 4774.900  1.0401  0.9970
 4774.920  1.0280  0.9998
 4774.940  1.0178  1.0026
 4774.960  1.0112  1.0056
 4774.980  1.0072  1.0090
 4775.000  1.0045  1.0122
 4775.020  1.0023  1.0146
 4775.040  1.0000  1.0154
 4775.060  0.9965  1.0144
 4775.080  0.9906  1.0118
 4775.100  0.9814  1.0083
 4775.120  0.9702  1.0048
 4775.140  0.9602  1.0019
 4775.160  0.9548  0.9994
 4775.180  0.9564  0.9964
 4775.200  0.9642  0.9916
 4775.220  0.9756  0.9836
 4775.240  0.9878  0.9718
 4775.260  0.9985  0.9567
 4775.280  1.0067  0.9405
 4775.300  1.0109  0.9261
 4775.320  1.0097  0.9171
 4775.340  1.0021  0.9162
 4775.360  0.9883  0.9244
 4775.380  0.9711  0.9403
 4775.400  0.9545  0.9606
 4775.420  0.9432  0.9803
 4775.440  0.9412  0.9945
 4775.460  0.9514  0.9996
 4775.480  0.9737  0.9947
 4775.500  1.0045  0.9813
 4775.520  1.0362  0.9636
 4775.540  1.0595  0.9465
 4775.560  1.0680  0.9343
 4775.580  1.0621  0.9290
 4775.600  1.0493  0.9294
 4775.620  1.0397  0.9312
 4775.640  1.0396  0.9282
 4775.660  1.0469  0.9142
 4775.680  1.0527  0.8849
 4775.700  1.0466  0.8400
 4775.720  1.0242  0.7832
 4775.740  0.9915  0.7225
 4775.760  0.9606  0.6678
 4775.780  0.9429  0.6289
 4775.800  0.9420  0.6130
 4775.820  0.9544  0.6231
 4775.840  0.9765  0.6572
 4775.860  1.0059  0.7087
 4775.880  1.0380  0.7687
 4775.900  1.0652  0.8275
 4775.920  1.0796  0.8772
 4775.940  1.0777  0.9134
 4775.960  1.0646  0.9352
 4775.980  1.0493  0.9450
 4776.000  1.0390  0.9474
 4776.020  1.0359  0.9473
 4776.040  1.0361  0.9485
 4776.060  1.0339  0.9528
 4776.080  1.0262  0.9603
 4776.100  1.0140  0.9694
 4776.120  1.0018  0.9780
 4776.140  0.9952  0.9844
 4776.160  0.9975  0.9881
 4776.180  1.0077  0.9895
 4776.200  1.0209  0.9898
 4776.220  1.0307  0.9905
 4776.240  1.0326  0.9924
 4776.260  1.0264  0.9956
 4776.280  1.0160  0.9992
 4776.300  1.0062  1.0017
 4776.320  1.0007  1.0020
 4776.340  1.0005  0.9993
 4776.360  1.0042  0.9938
 4776.380  1.0096  0.9869
 4776.400  1.0145  0.9801
 4776.420  1.0173  0.9750
 4776.440  1.0169  0.9728
 4776.460  1.0135  0.9735
 4776.480  1.0080  0.9762
 4776.500  1.0031  0.9795
 4776.520  1.0016  0.9821
 4776.540  1.0056  0.9830
 4776.560  1.0144  0.9823
 4776.580  1.0245  0.9807
 4776.600  1.0310  0.9795
 4776.620  1.0300  0.9802
 4776.640  1.0204  0.9836
 4776.660  1.0044  0.9896
 4776.680  0.9855  0.9974
 4776.700  0.9675  1.0056
 4776.720  0.9526  1.0125
 4776.740  0.9420  1.0168
 4776.760  0.9359  1.0180
 4776.780  0.9341  1.0164
 4776.800  0.9369  1.0129
 4776.820  0.9447  1.0089
 4776.840  0.9579  1.0055
 4776.860  0.9750  1.0034
 4776.880  0.9918  1.0027
 4776.900  1.0025  1.0033
 4776.920  1.0024  1.0047
 4776.940  0.9914  1.0065
 4776.960  0.9749  1.0084
 4776.980  0.9614  1.0103
 4777.000  0.9571  1.0119
 4777.020  0.9631  1.0125
 4777.040  0.9750  1.0109
 4777.060  0.9870  1.0056
 4777.080  0.9945  0.9953
 4777.100  0.9963  0.9791
 4777.120  0.9924  0.9573
 4777.140  0.9819  0.9319
 4777.160  0.9649  0.9062
 4777.180  0.9462  0.8844
 4777.200  0.9351  0.8707
 4777.220  0.9426  0.8683
 4777.240  0.9721  0.8782
 4777.260  1.0132  0.8992
 4777.280  1.0494  0.9275
