           0.99    1.0000
          -0.18    0.00  
 4722.000  0.9438  1.0045
 4722.020  0.9348  1.0037
 4722.040  0.9432  1.0044
 4722.060  0.9541  1.0030
 4722.080  0.9679  1.0047
 4722.100  0.9774  1.0014
 4722.120  0.9778  1.0018
 4722.140  0.9698  1.0009
 4722.160  0.9583  0.9991
 4722.180  0.9479  0.9980
 4722.200  0.9427  1.0024
 4722.220  0.9455  1.0034
 4722.240  0.9562  1.0020
 4722.260  0.9732  1.0032
 4722.280  0.9943  1.0053
 4722.300  1.0152  1.0066
 4722.320  1.0303  1.0083
 4722.340  1.0343  1.0058
 4722.360  1.0250  1.0047
 4722.380  1.0059  1.0046
 4722.400  0.9844  1.0070
 4722.420  0.9679  1.0081
 4722.440  0.9592  1.0073
 4722.460  0.9564  1.0075
 4722.480  0.9564  1.0081
 4722.500  0.9572  1.0082
 4722.520  0.9588  1.0078
 4722.540  0.9627  1.0075
 4722.560  0.9708  1.0082
 4722.580  0.9834  1.0092
 4722.600  0.9978  1.0098
 4722.620  1.0087  1.0112
 4722.640  1.0107  1.0108
 4722.660  1.0016  1.0091
 4722.680  0.9849  1.0071
 4722.700  0.9675  1.0033
 4722.720  0.9556  0.9996
 4722.740  0.9526  0.9956
 4722.760  0.9579  0.9926
 4722.780  0.9692  0.9910
 4722.800  0.9840  0.9922
 4722.820  0.9994  0.9958
 4722.840  1.0115  0.9991
 4722.860  1.0154  1.0028
 4722.880  1.0078  1.0058
 4722.900  0.9898  1.0081
 4722.920  0.9667  1.0094
 4722.940  0.9451  1.0098
 4722.960  0.9299  1.0097
 4722.980  0.9236  1.0094
 4723.000  0.9268  1.0092
 4723.020  0.9393  1.0095
 4723.040  0.9602  1.0100
 4723.060  0.9862  1.0108
 4723.080  1.0124  1.0115
 4723.100  1.0340  1.0119
 4723.120  1.0478  1.0120
 4723.140  1.0525  1.0118
 4723.160  1.0485  1.0116
 4723.180  1.0363  1.0116
 4723.200  1.0179  1.0119
 4723.220  0.9976  1.0124
 4723.240  0.9805  1.0129
 4723.260  0.9710  1.0131
 4723.280  0.9700  1.0124
 4723.300  0.9750  1.0108
 4723.320  0.9816  1.0082
 4723.340  0.9863  1.0048
 4723.360  0.9873  1.0013
