           1.0000  1.0000
          -0.17    0.00  
 4597.000  0.9725  0.9881
 4597.020  0.9839  0.9888
 4597.040  0.9946  0.9925
 4597.060  1.0042  0.9944
 4597.080  1.0114  0.9982
 4597.100  1.0159  0.9967
 4597.120  1.0189  1.0001
 4597.140  1.0234  1.0018
 4597.160  1.0311  0.9996
 4597.180  1.0399  0.9984
 4597.200  1.0445  0.9946
 4597.220  1.0396  0.9958
 4597.240  1.0237  0.9948
 4597.260  1.0000  0.9953
 4597.280  0.9757  0.9998
 4597.300  0.9585  0.9999
 4597.320  0.9518  1.0018
 4597.340  0.9535  0.9983
 4597.360  0.9583  0.9992
 4597.380  0.9621  0.9950
 4597.400  0.9625  0.9902
 4597.420  0.9590  0.9885
 4597.440  0.9533  0.9900
 4597.460  0.9490  0.9950
 4597.480  0.9486  0.9947
 4597.500  0.9538  0.9990
 4597.520  0.9662  0.9998
 4597.540  0.9869  0.9988
 4597.560  1.0126  0.9938
 4597.580  1.0361  0.9873
 4597.600  1.0491  0.9813
 4597.620  1.0466  0.9746
 4597.640  1.0302  0.9701
 4597.660  1.0074  0.9720
 4597.680  0.9885  0.9761
 4597.700  0.9801  0.9792
 4597.720  0.9813  0.9819
 4597.740  0.9868  0.9865
 4597.760  0.9928  0.9905
 4597.780  0.9974  0.9919
 4597.800  0.9998  0.9919
 4597.820  0.9998  0.9918
 4597.840  0.9971  0.9924
 4597.860  0.9919  0.9940
 4597.880  0.9853  0.9966
 4597.900  0.9789  0.9995
 4597.920  0.9745  1.0015
 4597.940  0.9735  1.0022
 4597.960  0.9770  1.0011
 4597.980  0.9856  0.9986
 4598.000  0.9985  0.9955
 4598.020  1.0135  0.9929
 4598.040  1.0275  0.9917
 4598.060  1.0374  0.9924
 4598.080  1.0417  0.9946
 4598.100  1.0402  0.9974
 4598.120  1.0333  0.9996
 4598.140  1.0219  1.0000
 4598.160  1.0078  0.9981
 4598.180  0.9949  0.9943
 4598.200  0.9883  0.9896
 4598.220  0.9912  0.9857
 4598.240  1.0034  0.9839
 4598.260  1.0201  0.9849
 4598.280  1.0353  0.9885
 4598.300  1.0447  0.9932
 4598.320  1.0474  0.9970
 4598.340  1.0445  0.9980
 4598.360  1.0370  0.9950
 4598.380  1.0258  0.9880
 4598.400  1.0117  0.9785
 4598.420  0.9960  0.9690
 4598.440  0.9805  0.9623
 4598.460  0.9668  0.9602
 4598.480  0.9564  0.9626
 4598.500  0.9520  0.9674
 4598.520  0.9573  0.9704
 4598.540  0.9742  0.9666
 4598.560  0.9998  0.9510
 4598.580  1.0267  0.9208
 4598.600  1.0457  0.8763
 4598.620  1.0513  0.8212
 4598.640  1.0450  0.7624
 4598.660  1.0324  0.7086
 4598.680  1.0187  0.6686
 4598.700  1.0063  0.6491
 4598.720  0.9959  0.6534
 4598.740  0.9902  0.6806
 4598.760  0.9931  0.7257
 4598.780  1.0045  0.7812
 4598.800  1.0196  0.8382
 4598.820  1.0321  0.8888
 4598.840  1.0382  0.9277
 4598.860  1.0392  0.9526
 4598.880  1.0389  0.9646
 4598.900  1.0393  0.9671
 4598.920  1.0401  0.9648
 4598.940  1.0382  0.9622
 4598.960  1.0305  0.9623
 4598.980  1.0160  0.9664
 4599.000  0.9967  0.9739
 4599.020  0.9768  0.9829
 4599.040  0.9617  0.9911
 4599.060  0.9555  0.9966
 4599.080  0.9587  0.9984
 4599.100  0.9681  0.9969
 4599.120  0.9782  0.9933
 4599.140  0.9844  0.9893
 4599.160  0.9850  0.9865
 4599.180  0.9820  0.9858
 4599.200  0.9793  0.9875
 4599.220  0.9799  0.9908
 4599.240  0.9843  0.9946
 4599.260  0.9907  0.9979
 4599.280  0.9966  0.9996
 4599.300  1.0003  0.9997
 4599.320  1.0025  0.9984
 4599.340  1.0052  0.9965
 4599.360  1.0103  0.9949
 4599.380  1.0180  0.9944
 4599.400  1.0261  0.9953
 4599.420  1.0311  0.9975
 4599.440  1.0309  1.0003
 4599.460  1.0245  1.0028
 4599.480  1.0125  1.0043
 4599.500  0.9961  1.0041
 4599.520  0.9762  1.0021
 4599.540  0.9556  0.9986
 4599.560  0.9392  0.9945
 4599.580  0.9329  0.9907
 4599.600  0.9398  0.9881
 4599.620  0.9577  0.9875
 4599.640  0.9792  0.9888
 4599.660  0.9957  0.9919
 4599.680  1.0020  0.9958
 4599.700  0.9992  0.9994
 4599.720  0.9921  1.0016
 4599.740  0.9859  1.0016
 4599.760  0.9839  0.9991
 4599.780  0.9865  0.9948
 4599.800  0.9926  0.9898
 4599.820  1.0007  0.9856
 4599.840  1.0088  0.9838
 4599.860  1.0153  0.9851
 4599.880  1.0187  0.9896
 4599.900  1.0191  0.9960
 4599.920  1.0169  1.0018
 4599.940  1.0127  1.0040
 4599.960  1.0067  1.0000
 4599.980  0.9994  0.9877
 4600.000  0.9927  0.9670
 4600.020  0.9898  0.9397
 4600.040  0.9934  0.9092
 4600.060  1.0042  0.8806
 4600.080  1.0194  0.8589
 4600.100  1.0347  0.8482
 4600.120  1.0466  0.8508
 4600.140  1.0537  0.8665
 4600.160  1.0562  0.8923
 4600.180  1.0555  0.9237
 4600.200  1.0538  0.9552
 4600.220  1.0532  0.9818
 4600.240  1.0556  1.0000
 4600.260  1.0615  1.0088
 4600.280  1.0696  1.0090
 4600.300  1.0773  1.0036
 4600.320  1.0807  0.9962
 4600.340  1.0764  0.9901
 4600.360  1.0628  0.9877
 4600.380  1.0412  0.9894
 4600.400  1.0166  0.9944
 4600.420  0.9954  1.0007
 4600.440  0.9827  1.0061
 4600.460  0.9796  1.0088
 4600.480  0.9839  1.0081
 4600.500  0.9912  1.0046
 4600.520  0.9978  0.9996
 4600.540  1.0012  0.9950
 4600.560  1.0003  0.9922
 4600.580  0.9948  0.9920
 4600.600  0.9857  0.9941
 4600.620  0.9755  0.9974
 4600.640  0.9673  1.0006
 4600.660  0.9639  1.0024
 4600.680  0.9668  1.0022
 4600.700  0.9749  1.0002
 4600.720  0.9862  0.9972
 4600.740  0.9980  0.9945
 4600.760  1.0082  0.9932
 4600.780  1.0152  0.9940
 4600.800  1.0183  0.9966
 4600.820  1.0174  1.0001
 4600.840  1.0139  1.0033
 4600.860  1.0094  1.0051
 4600.880  1.0058  1.0048
 4600.900  1.0038  1.0026
 4600.920  1.0031  0.9992
 4600.940  1.0026  0.9958
 4600.960  1.0010  0.9937
 4600.980  0.9978  0.9935
 4601.000  0.9935  0.9952
 4601.020  0.9898  0.9984
 4601.040  0.9885  1.0017
 4601.060  0.9906  1.0041
 4601.080  0.9953  1.0047
 4601.100  1.0004  1.0035
 4601.120  1.0036  1.0008
 4601.140  1.0037  0.9978
 4601.160  1.0008  0.9953
 4601.180  0.9962  0.9943
 4601.200  0.9914  0.9950
 4601.220  0.9874  0.9969
 4601.240  0.9849  0.9992
 4601.260  0.9845  1.0011
 4601.280  0.9865  1.0019
 4601.300  0.9907  1.0013
 4601.320  0.9963  0.9997
 4601.340  1.0023  0.9979
 4601.360  1.0076  0.9966
 4601.380  1.0118  0.9964
 4601.400  1.0153  0.9972
 4601.420  1.0190  0.9987
 4601.440  1.0233  1.0000
 4601.460  1.0267  1.0005
 4601.480  1.0269  0.9997
 4601.500  1.0213  0.9979
 4601.520  1.0095  0.9956
 4601.540  0.9940  0.9938
 4601.560  0.9792  0.9931
 4601.580  0.9693  0.9936
 4601.600  0.9662  0.9944
 4601.620  0.9698  0.9943
 4601.640  0.9786  0.9917
 4601.660  0.9912  0.9854
 4601.680  1.0057  0.9753
 4601.700  1.0186  0.9623
 4601.720  1.0253  0.9488
 4601.740  1.0223  0.9376
 4601.760  1.0094  0.9315
 4601.780  0.9907  0.9325
 4601.800  0.9725  0.9407
 4601.820  0.9598  0.9545
 4601.840  0.9537  0.9709
 4601.860  0.9527  0.9862
 4601.880  0.9551  0.9972
 4601.900  0.9594  1.0019
 4601.920  0.9644  1.0005
 4601.940  0.9686  0.9947
 4601.960  0.9696  0.9876
 4601.980  0.9663  0.9825
 4602.000  0.9608  0.9816
 4602.020  0.9580  0.9853
 4602.040  0.9626  0.9921
 4602.060  0.9756  0.9989
 4602.080  0.9936  1.0021
 4602.100  1.0111  0.9987
 4602.120  1.0236  0.9875
 4602.140  1.0300  0.9697
 4602.160  1.0318  0.9485
 4602.180  1.0304  0.9285
 4602.200  1.0260  0.9143
 4602.220  1.0178  0.9091
 4602.240  1.0054  0.9140
 4602.260  0.9909  0.9276
 4602.280  0.9776  0.9464
 4602.300  0.9682  0.9658
 4602.320  0.9643  0.9817
 4602.340  0.9660  0.9914
 4602.360  0.9725  0.9943
 4602.380  0.9831  0.9917
 4602.400  0.9965  0.9865
 4602.420  1.0107  0.9815
 4602.440  1.0224  0.9790
 4602.460  1.0277  0.9795
 4602.480  1.0234  0.9818
 4602.500  1.0090  0.9836
 4602.520  0.9875  0.9823
 4602.540  0.9643  0.9759
 4602.560  0.9447  0.9643
 4602.580  0.9314  0.9488
 4602.600  0.9253  0.9322
 4602.620  0.9252  0.9178
 4602.640  0.9306  0.9083
 4602.660  0.9404  0.9049
 4602.680  0.9525  0.9067
 4602.700  0.9650  0.9111
 4602.720  0.9766  0.9150
 4602.740  0.9869  0.9150
 4602.760  0.9954  0.9096
 4602.780  1.0001  0.8990
 4602.800  0.9980  0.8857
 4602.820  0.9884  0.8736
 4602.840  0.9757  0.8669
 4602.860  0.9674  0.8690
 4602.880  0.9700  0.8810
 4602.900  0.9841  0.9019
 4602.920  1.0044  0.9285
 4602.940  1.0250  0.9562
 4602.960  1.0418  0.9805
 4602.980  1.0527  0.9979
 4603.000  1.0560  1.0068
 4603.020  1.0482  1.0078
 4603.040  1.0273  1.0034
 4603.060  0.9965  0.9969
 4603.080  0.9636  0.9912
 4603.100  0.9378  0.9887
 4603.120  0.9255  0.9898
 4603.140  0.9264  0.9939
 4603.160  0.9371  0.9992
 4603.180  0.9542  1.0037
 4603.200  0.9750  1.0059
 4603.220  0.9970  1.0053
 4603.240  1.0172  1.0024
 4603.260  1.0325  0.9985
 4603.280  1.0412  0.9951
 4603.300  1.0443  0.9935
 4603.320  1.0446  0.9940
 4603.340  1.0446  0.9963
 4603.360  1.0446  0.9995
 4603.380  1.0424  1.0021
 4603.400  1.0350  1.0034
 4603.420  1.0207  1.0028
 4603.440  1.0007  1.0008
 4603.460  0.9783  0.9982
 4603.480  0.9570  0.9962
 4603.500  0.9397  0.9955
 4603.520  0.9281  0.9964
 4603.540  0.9239  0.9987
 4603.560  0.9286  1.0013
 4603.580  0.9418  1.0034
 4603.600  0.9599  1.0039
 4603.620  0.9770  1.0026
 4603.640  0.9879  0.9998
 4603.660  0.9904  0.9963
 4603.680  0.9871  0.9932
 4603.700  0.9828  0.9915
 4603.720  0.9814  0.9916
 4603.740  0.9843  0.9936
 4603.760  0.9904  0.9966
 4603.780  0.9981  0.9997
 4603.800  1.0059  1.0018
 4603.820  1.0130  1.0023
 4603.840  1.0183  1.0010
 4603.860  1.0203  0.9984
 4603.880  1.0182  0.9954
 4603.900  1.0131  0.9927
 4603.920  1.0082  0.9914
 4603.940  1.0065  0.9915
 4603.960  1.0099  0.9930
 4603.980  1.0169  0.9953
 4604.000  1.0246  0.9976
 4604.020  1.0304  0.9994
 4604.040  1.0323  1.0003
 4604.060  1.0284  1.0001
 4604.080  1.0172  0.9992
 4604.100  0.9977  0.9979
 4604.120  0.9726  0.9967
 4604.140  0.9484  0.9957
 4604.160  0.9336  0.9949
 4604.180  0.9339  0.9943
 4604.200  0.9479  0.9936
 4604.220  0.9681  0.9927
 4604.240  0.9847  0.9917
 4604.260  0.9911  0.9908
 4604.280  0.9869  0.9905
 4604.300  0.9761  0.9910
 4604.320  0.9635  0.9923
 4604.340  0.9529  0.9943
 4604.360  0.9464  0.9965
 4604.380  0.9453  0.9984
 4604.400  0.9504  0.9994
 4604.420  0.9614  0.9992
 4604.440  0.9750  0.9980
 4604.460  0.9867  0.9961
 4604.480  0.9922  0.9942
 4604.500  0.9909  0.9930
 4604.520  0.9867  0.9929
 4604.540  0.9860  0.9940
 4604.560  0.9933  0.9961
 4604.580  1.0072  0.9987
 4604.600  1.0209  1.0010
 4604.620  1.0256  1.0026
 4604.640  1.0158  1.0032
 4604.660  0.9942  1.0028
 4604.680  0.9690  1.0019
 4604.700  0.9504  1.0010
 4604.720  0.9439  1.0006
 4604.740  0.9479  1.0010
 4604.760  0.9556  1.0021
 4604.780  0.9606  1.0037
 4604.800  0.9599  1.0052
 4604.820  0.9550  1.0061
 4604.840  0.9499  1.0062
 4604.860  0.9480  1.0054
 4604.880  0.9504  1.0040
 4604.900  0.9563  1.0024
 4604.920  0.9641  1.0010
 4604.940  0.9722  1.0001
 4604.960  0.9788  0.9997
 4604.980  0.9815  0.9998
 4605.000  0.9776  0.9999
 4605.020  0.9662  0.9998
 4605.040  0.9506  0.9992
 4605.060  0.9378  0.9981
 4605.080  0.9357  0.9969
 4605.100  0.9486  0.9959
 4605.120  0.9733  0.9955
 4605.140  1.0019  0.9958
 4605.160  1.0256  0.9969
 4605.180  1.0391  0.9984
 4605.200  1.0426  1.0000
 4605.220  1.0391  1.0010
 4605.240  1.0316  1.0010
 4605.260  1.0223  1.0000
 4605.280  1.0134  0.9982
 4605.300  1.0064  0.9960
 4605.320  1.0027  0.9939
 4605.340  1.0024  0.9925
 4605.360  1.0037  0.9922
 4605.380  1.0042  0.9929
 4605.400  1.0024  0.9945
 4605.420  0.9984  0.9965
