           0.98    1.00  
          -1.04   -0.46  
 4799.560  0.8651  0.7707
 4799.580  0.8579  0.7682
 4799.600  0.8484  0.7917
 4799.620  0.8278  0.8239
 4799.640  0.7969  0.8536
 4799.660  0.7676  0.8910
 4799.680  0.7512  0.9356
 4799.700  0.7470  0.9640
 4799.720  0.7434  0.9761
 4799.740  0.7375  0.9930
 4799.760  0.7434  1.0078
 4799.780  0.7677  1.0023
 4799.800  0.7995  0.9835
 4799.820  0.8329  0.9698
 4799.840  0.8680  0.9687
 4799.860  0.8983  0.9752
 4799.880  0.9182  0.9794
 4799.900  0.9282  0.9756
 4799.920  0.9283  0.9656
 4799.940  0.9197  0.9530
 4799.960  0.9104  0.9383
 4799.980  0.9101  0.9199
 4800.000  0.9205  0.8997
 4800.020  0.9315  0.8829
 4800.040  0.9292  0.8777
 4800.060  0.9097  0.8908
 4800.080  0.8799  0.9143
 4800.100  0.8470  0.9341
 4800.120  0.8144  0.9420
 4800.140  0.7848  0.9328
 4800.160  0.7648  0.9075
 4800.180  0.7666  0.8810
 4800.200  0.7958  0.8682
 4800.220  0.8415  0.8660
 4800.240  0.8856  0.8617
 4800.260  0.9174  0.8513
 4800.280  0.9368  0.8378
 4800.300  0.9483  0.8287
 4800.320  0.9551  0.8343
 4800.340  0.9549  0.8506
 4800.360  0.9471  0.8555
 4800.380  0.9393  0.8420
 4800.400  0.9408  0.8290
 4800.420  0.9521  0.8228
 4800.440  0.9622  0.8171
 4800.460  0.9565  0.8184
 4800.480  0.9348  0.8350
 4800.500  0.9093  0.8631
 4800.520  0.8860  0.8917
 4800.540  0.8677  0.9143
 4800.560  0.8654  0.9319
 4800.580  0.8822  0.9429
 4800.600  0.9028  0.9437
 4800.620  0.9129  0.9378
 4800.640  0.9114  0.9351
 4800.660  0.9035  0.9453
 4800.680  0.8940  0.9695
 4800.700  0.8866  0.9967
 4800.720  0.8840  1.0103
 4800.740  0.8871  1.0040
 4800.760  0.8926  0.9888
 4800.780  0.8935  0.9812
 4800.800  0.8827  0.9843
 4800.820  0.8601  0.9884
 4800.840  0.8348  0.9854
 4800.860  0.8182  0.9794
 4800.880  0.8153  0.9788
 4800.900  0.8208  0.9836
 4800.920  0.8258  0.9898
 4800.940  0.8276  0.9896
 4800.960  0.8309  0.9719
 4800.980  0.8405  0.9366
 4801.000  0.8551  0.9009
 4801.020  0.8650  0.8846
 4801.040  0.8630  0.8851
 4801.060  0.8535  0.8820
 4801.080  0.8483  0.8694
 4801.100  0.8566  0.8569
 4801.120  0.8751  0.8516
 4801.140  0.8890  0.8604
 4801.160  0.8932  0.8823
 4801.180  0.8989  0.9036
 4801.200  0.9140  0.9208
 4801.220  0.9330  0.9425
 4801.240  0.9482  0.9638
 4801.260  0.9599  0.9734
 4801.280  0.9727  0.9795
 4801.300  0.9863  0.9928
 4801.320  0.9908  0.9988
 4801.340  0.9782  0.9887
 4801.360  0.9569  0.9842
 4801.380  0.9469  0.9951
 4801.400  0.9536  1.0023
 4801.420  0.9623  0.9957
 4801.440  0.9643  0.9873
 4801.460  0.9664  0.9840
 4801.480  0.9715  0.9813
 4801.500  0.9728  0.9771
 4801.520  0.9662  0.9754
 4801.540  0.9541  0.9806
 4801.560  0.9411  0.9931
 4801.580  0.9275  1.0060
 4801.600  0.9081  1.0063
 4801.620  0.8789  0.9871
 4801.640  0.8448  0.9573
 4801.660  0.8194  0.9373
 4801.680  0.8144  0.9408
 4801.700  0.8292  0.9612
 4801.720  0.8523  0.9812
 4801.740  0.8730  0.9941
 4801.760  0.8885  0.9993
 4801.780  0.9010  0.9934
 4801.800  0.9107  0.9805
 4801.820  0.9177  0.9715
 4801.840  0.9259  0.9719
 4801.860  0.9386  0.9788
 4801.880  0.9529  0.9807
 4801.900  0.9631  0.9662
 4801.920  0.9653  0.9410
 4801.940  0.9597  0.9230
 4801.960  0.9488  0.9195
 4801.980  0.9364  0.9198
 4802.000  0.9265  0.9085
 4802.020  0.9210  0.8842
 4802.040  0.9226  0.8641
 4802.060  0.9328  0.8616
 4802.080  0.9467  0.8673
 4802.100  0.9547  0.8661
 4802.120  0.9515  0.8589
 4802.140  0.9399  0.8514
 4802.160  0.9238  0.8435
 4802.180  0.9069  0.8383
 4802.200  0.8990  0.8441
 4802.220  0.9090  0.8620
 4802.240  0.9283  0.8846
 4802.260  0.9397  0.9053
 4802.280  0.9397  0.9210
 4802.300  0.9368  0.9324
 4802.320  0.9390  0.9392
 4802.340  0.9465  0.9354
 4802.360  0.9524  0.9130
 4802.380  0.9501  0.8741
 4802.400  0.9397  0.8319
 4802.420  0.9283  0.7926
 4802.440  0.9213  0.7562
 4802.460  0.9173  0.7302
 4802.480  0.9139  0.7256
 4802.500  0.9134  0.7506
 4802.520  0.9167  0.8005
 4802.540  0.9210  0.8541
 4802.560  0.9245  0.8927
 4802.580  0.9264  0.9162
 4802.600  0.9225  0.9328
 4802.620  0.9082  0.9429
 4802.640  0.8853  0.9400
 4802.660  0.8619  0.9281
 4802.680  0.8465  0.9218
 4802.700  0.8419  0.9287
 4802.720  0.8439  0.9463
 4802.740  0.8459  0.9676
 4802.760  0.8452  0.9815
 4802.780  0.8466  0.9861
 4802.800  0.8559  0.9928
 4802.820  0.8727  1.0064
 4802.840  0.8919  1.0107
 4802.860  0.9085  0.9876
 4802.880  0.9191  0.9468
 4802.900  0.9226  0.9173
 4802.920  0.9174  0.9067
 4802.940  0.8988  0.9026
 4802.960  0.8648  0.9046
 4802.980  0.8219  0.9183
 4803.000  0.7796  0.9390
 4803.020  0.7409  0.9591
 4803.040  0.7103  0.9748
 4803.060  0.7016  0.9810
 4803.080  0.7231  0.9721
 4803.100  0.7615  0.9515
 4803.120  0.7964  0.9279
 4803.140  0.8230  0.9049
 4803.160  0.8498  0.8821
 4803.180  0.8796  0.8564
 4803.200  0.9047  0.8248
 4803.220  0.9175  0.7935
 4803.240  0.9184  0.7793
 4803.260  0.9150  0.7908
 4803.280  0.9173  0.8188
 4803.300  0.9298  0.8535
 4803.320  0.9476  0.8888
 4803.340  0.9606  0.9152
 4803.360  0.9627  0.9299
 4803.380  0.9579  0.9367
 4803.400  0.9523  0.9329
 4803.420  0.9448  0.9201
 4803.440  0.9332  0.9136
 4803.460  0.9236  0.9232
 4803.480  0.9234  0.9374
 4803.500  0.9298  0.9410
 4803.520  0.9323  0.9332
 4803.540  0.9241  0.9196
 4803.560  0.9076  0.9034
 4803.580  0.8927  0.8847
 4803.600  0.8872  0.8623
 4803.620  0.8906  0.8328
 4803.640  0.8964  0.7944
 4803.660  0.8985  0.7555
 4803.680  0.8946  0.7337
 4803.700  0.8866  0.7407
 4803.720  0.8759  0.7721
 4803.740  0.8595  0.8135
 4803.760  0.8343  0.8536
 4803.780  0.8055  0.8886
 4803.800  0.7827  0.9195
 4803.820  0.7739  0.9465
 4803.840  0.7828  0.9687
 4803.860  0.8043  0.9834
 4803.880  0.8251  0.9855
 4803.900  0.8371  0.9770
 4803.920  0.8456  0.9725
 4803.940  0.8602  0.9809
 4803.960  0.8795  0.9912
 4803.980  0.8929  0.9879
 4804.000  0.8932  0.9682
 4804.020  0.8836  0.9378
 4804.040  0.8758  0.9031
 4804.060  0.8770  0.8719
 4804.080  0.8822  0.8501
 4804.100  0.8813  0.8353
 4804.120  0.8712  0.8239
 4804.140  0.8595  0.8168
 4804.160  0.8542  0.8125
 4804.180  0.8528  0.8063
 4804.200  0.8436  0.7948
 4804.220  0.8202  0.7794
 4804.240  0.7899  0.7698
 4804.260  0.7693  0.7813
 4804.280  0.7695  0.8195
 4804.300  0.7851  0.8696
 4804.320  0.8006  0.9121
 4804.340  0.8074  0.9409
 4804.360  0.8108  0.9604
 4804.380  0.8232  0.9736
 4804.400  0.8478  0.9807
 4804.420  0.8753  0.9821
 4804.440  0.8978  0.9773
 4804.460  0.9141  0.9649
 4804.480  0.9266  0.9461
 4804.500  0.9401  0.9253
 4804.520  0.9559  0.9040
 4804.540  0.9671  0.8819
 4804.560  0.9652  0.8641
 4804.580  0.9486  0.8581
 4804.600  0.9227  0.8663
 4804.620  0.8931  0.8860
 4804.640  0.8659  0.9117
 4804.660  0.8500  0.9370
 4804.680  0.8439  0.9576
 4804.700  0.8337  0.9700
 4804.720  0.8118  0.9715
 4804.740  0.7856  0.9664
 4804.760  0.7685  0.9616
 4804.780  0.7655  0.9598
 4804.800  0.7712  0.9603
 4804.820  0.7799  0.9623
 4804.840  0.7927  0.9627
 4804.860  0.8124  0.9565
 4804.880  0.8372  0.9424
 4804.900  0.8617  0.9285
 4804.920  0.8813  0.9236
 4804.940  0.8958  0.9235
 4804.960  0.9085  0.9179
 4804.980  0.9210  0.9015
 4805.000  0.9310  0.8722
 4805.020  0.9341  0.8340
 4805.040  0.9280  0.8016
 4805.060  0.9171  0.7884
 4805.080  0.9114  0.7955
 4805.100  0.9124  0.8152
 4805.120  0.9118  0.8381
 4805.140  0.9061  0.8586
 4805.160  0.9008  0.8793
 4805.180  0.9018  0.9056
 4805.200  0.9094  0.9345
 4805.220  0.9195  0.9539
 4805.240  0.9291  0.9569
 4805.260  0.9406  0.9464
 4805.280  0.9570  0.9255
 4805.300  0.9717  0.8928
 4805.320  0.9738  0.8564
 4805.340  0.9630  0.8405
 4805.360  0.9514  0.8599
 4805.380  0.9480  0.8991
 4805.400  0.9460  0.9309
 4805.420  0.9335  0.9418
 4805.440  0.9138  0.9337
 4805.460  0.9002  0.9203
 4805.480  0.8960  0.9170
 4805.500  0.8959  0.9244
 4805.520  0.8973  0.9297
 4805.540  0.8956  0.9201
 4805.560  0.8867  0.8886
 4805.580  0.8723  0.8359
 4805.600  0.8561  0.7725
 4805.620  0.8416  0.7143
 4805.640  0.8324  0.6733
 4805.660  0.8284  0.6530
 4805.680  0.8276  0.6567
 4805.700  0.8321  0.6878
 4805.720  0.8442  0.7383
 4805.740  0.8614  0.7900
 4805.760  0.8796  0.8248
 4805.780  0.8959  0.8324
 4805.800  0.9069  0.8154
 4805.820  0.9100  0.7869
 4805.840  0.9051  0.7627
 4805.860  0.8957  0.7527
 4805.880  0.8879  0.7588
 4805.900  0.8861  0.7778
 4805.920  0.8897  0.8037
 4805.940  0.8959  0.8321
 4805.960  0.9021  0.8619
 4805.980  0.9079  0.8904
 4806.000  0.9122  0.9135
 4806.020  0.9126  0.9299
 4806.040  0.9081  0.9392
 4806.060  0.9017  0.9439
 4806.080  0.8958  0.9505
 4806.100  0.8888  0.9595
 4806.120  0.8753  0.9681
 4806.140  0.8517  0.9780
 4806.160  0.8194  0.9912
 4806.180  0.7827  1.0060
 4806.200  0.7446  1.0152
 4806.220  0.7078  1.0143
 4806.240  0.6800  1.0129
 4806.260  0.6713  1.0182
 4806.280  0.6829  1.0205
 4806.300  0.7054  1.0121
 4806.320  0.7297  0.9987
 4806.340  0.7534  0.9858
 4806.360  0.7735  0.9756
 4806.380  0.7827  0.9688
 4806.400  0.7757  0.9580
 4806.420  0.7567  0.9321
 4806.440  0.7388  0.8949
 4806.460  0.7342  0.8634
 4806.480  0.7452  0.8489
 4806.500  0.7667  0.8532
 4806.520  0.7924  0.8746
 4806.540  0.8194  0.9084
 4806.560  0.8498  0.9441
 4806.580  0.8843  0.9683
 4806.600  0.9135  0.9776
 4806.620  0.9259  0.9797
 4806.640  0.9206  0.9818
 4806.660  0.9103  0.9856
 4806.680  0.9104  0.9899
 4806.700  0.9236  0.9886
 4806.720  0.9404  0.9750
 4806.740  0.9540  0.9514
 4806.760  0.9656  0.9290
 4806.780  0.9785  0.9145
 4806.800  0.9929  0.9020
 4806.820  1.0029  0.8763
 4806.840  1.0024  0.8307
 4806.860  0.9939  0.7785
 4806.880  0.9857  0.7389
 4806.900  0.9811  0.7194
 4806.920  0.9741  0.7148
 4806.940  0.9585  0.7182
 4806.960  0.9361  0.7249
 4806.980  0.9131  0.7283
 4807.000  0.8925  0.7204
 4807.020  0.8750  0.7019
 4807.040  0.8628  0.6891
 4807.060  0.8600  0.7021
 4807.080  0.8690  0.7473
 4807.100  0.8868  0.8091
 4807.120  0.9052  0.8612
 4807.140  0.9174  0.8910
 4807.160  0.9248  0.9045
 4807.180  0.9325  0.9140
 4807.200  0.9413  0.9274
 4807.220  0.9483  0.9374
 4807.240  0.9520  0.9321
 4807.260  0.9536  0.9124
 4807.280  0.9554  0.8884
 4807.300  0.9546  0.8675
 4807.320  0.9436  0.8512
 4807.340  0.9190  0.8379
 4807.360  0.8873  0.8320
 4807.380  0.8593  0.8453
 4807.400  0.8401  0.8806
 4807.420  0.8237  0.9222
 4807.440  0.7982  0.9531
 4807.460  0.7626  0.9715
 4807.480  0.7295  0.9787
 4807.500  0.7085  0.9675
 4807.520  0.7005  0.9343
 4807.540  0.7020  0.8869
 4807.560  0.7061  0.8376
 4807.580  0.7073  0.7979
 4807.600  0.7071  0.7743
 4807.620  0.7117  0.7718
 4807.640  0.7261  0.7961
 4807.660  0.7494  0.8435
 4807.680  0.7756  0.8979
 4807.700  0.8018  0.9419
 4807.720  0.8296  0.9676
 4807.740  0.8598  0.9758
 4807.760  0.8874  0.9698
 4807.780  0.9053  0.9583
 4807.800  0.9112  0.9515
 4807.820  0.9067  0.9481
 4807.840  0.8920  0.9386
 4807.860  0.8687  0.9181
 4807.880  0.8441  0.8898
 4807.900  0.8293  0.8597
 4807.920  0.8317  0.8326
 4807.940  0.8494  0.8130
 4807.960  0.8717  0.8044
 4807.980  0.8866  0.8075
 4808.000  0.8918  0.8220
 4808.020  0.8939  0.8470
 4808.040  0.8984  0.8788
 4808.060  0.9030  0.9078
 4808.080  0.9004  0.9278
 4808.100  0.8875  0.9397
 4808.120  0.8681  0.9429
 4808.140  0.8465  0.9368
 4808.160  0.8261  0.9260
 4808.180  0.8117  0.9186
 4808.200  0.8058  0.9187
 4808.220  0.8085  0.9201
 4808.240  0.8214  0.9164
 4808.260  0.8450  0.9112
 4808.280  0.8748  0.9115
 4808.300  0.9027  0.9232
 4808.320  0.9232  0.9469
 4808.340  0.9367  0.9713
 4808.360  0.9454  0.9798
 4808.380  0.9501  0.9661
 4808.400  0.9479  0.9390
 4808.420  0.9352  0.9134
 4808.440  0.9117  0.8940
 4808.460  0.8824  0.8726
 4808.480  0.8556  0.8419
 4808.500  0.8357  0.8029
 4808.520  0.8226  0.7604
 4808.540  0.8144  0.7224
 4808.560  0.8103  0.7002
 4808.580  0.8105  0.7005
 4808.600  0.8167  0.7224
 4808.620  0.8309  0.7617
 4808.640  0.8524  0.8107
 4808.660  0.8755  0.8579
 4808.680  0.8932  0.8950
 4808.700  0.9020  0.9190
 4808.720  0.9034  0.9270
 4808.740  0.9006  0.9183
 4808.760  0.8952  0.8982
 4808.780  0.8898  0.8773
 4808.800  0.8887  0.8673
 4808.820  0.8944  0.8729
 4808.840  0.9062  0.8899
 4808.860  0.9231  0.9109
 4808.880  0.9419  0.9297
 4808.900  0.9566  0.9439
 4808.920  0.9630  0.9526
 4808.940  0.9612  0.9516
 4808.960  0.9538  0.9376
 4808.980  0.9425  0.9152
 4809.000  0.9255  0.8915
 4809.020  0.8999  0.8712
 4809.040  0.8674  0.8592
 4809.060  0.8337  0.8591
 4809.080  0.8048  0.8698
 4809.100  0.7829  0.8846
 4809.120  0.7665  0.8951
 4809.140  0.7559  0.8967
 4809.160  0.7558  0.8911
 4809.180  0.7679  0.8892
 4809.200  0.7871  0.9018
 4809.220  0.8054  0.9240
 4809.240  0.8178  0.9420
 4809.260  0.8271  0.9491
 4809.280  0.8389  0.9465
 4809.300  0.8526  0.9384
 4809.320  0.8608  0.9195
 4809.340  0.8583  0.8796
 4809.360  0.8502  0.8263
 4809.380  0.8510  0.7830
 4809.400  0.8696  0.7644
 4809.420  0.8955  0.7646
 4809.440  0.9094  0.7751
 4809.460  0.9049  0.7975
 4809.480  0.8953  0.8272
 4809.500  0.8928  0.8459
 4809.520  0.8917  0.8418
 4809.540  0.8854  0.8227
 4809.560  0.8773  0.8044
 4809.580  0.8673  0.7985
 4809.600  0.8541  0.8111
 4809.620  0.8469  0.8408
 4809.640  0.8550  0.8784
 4809.660  0.8747  0.9133
 4809.680  0.8928  0.9400
 4809.700  0.8994  0.9596
 4809.720  0.8985  0.9735
 4809.740  0.9015  0.9805
 4809.760  0.9117  0.9783
 4809.780  0.9215  0.9672
 4809.800  0.9222  0.9545
 4809.820  0.9141  0.9458
 4809.840  0.9061  0.9363
 4809.860  0.9043  0.9181
 4809.880  0.9044  0.8928
 4809.900  0.8966  0.8684
 4809.920  0.8759  0.8496
 4809.940  0.8460  0.8391
 4809.960  0.8183  0.8422
 4809.980  0.8037  0.8590
 4810.000  0.8030  0.8802
 4810.020  0.8057  0.9007
 4810.040  0.7998  0.9210
 4810.060  0.7850  0.9373
 4810.080  0.7714  0.9453
 4810.100  0.7650  0.9490
 4810.120  0.7659  0.9549
 4810.140  0.7741  0.9629
 4810.160  0.7884  0.9690
 4810.180  0.8062  0.9712
 4810.200  0.8277  0.9721
 4810.220  0.8537  0.9744
 4810.240  0.8816  0.9783
 4810.260  0.9061  0.9808
 4810.280  0.9242  0.9772
 4810.300  0.9381  0.9693
 4810.320  0.9508  0.9629
 4810.340  0.9602  0.9616
 4810.360  0.9603  0.9632
 4810.380  0.9462  0.9638
 4810.400  0.9212  0.9667
 4810.420  0.8961  0.9768
 4810.440  0.8785  0.9892
 4810.460  0.8656  0.9964
 4810.480  0.8493  0.9984
 4810.500  0.8272  0.9965
 4810.520  0.8080  0.9895
 4810.540  0.8039  0.9800
 4810.560  0.8184  0.9718
 4810.580  0.8431  0.9624
 4810.600  0.8654  0.9516
 4810.620  0.8789  0.9438
 4810.640  0.8881  0.9418
 4810.660  0.9017  0.9469
 4810.680  0.9221  0.9591
 4810.700  0.9417  0.9753
 4810.720  0.9502  0.9902
 4810.740  0.9428  0.9944
 4810.760  0.9245  0.9850
 4810.780  0.9093  0.9737
 4810.800  0.9115  0.9700
 4810.820  0.9292  0.9720
 4810.840  0.9458  0.9749
 4810.860  0.9509  0.9772
 4810.880  0.9491  0.9807
 4810.900  0.9463  0.9825
 4810.920  0.9420  0.9733
 4810.940  0.9362  0.9517
 4810.960  0.9322  0.9286
 4810.980  0.9335  0.9179
 4811.000  0.9412  0.9291
 4811.020  0.9550  0.9540
 4811.040  0.9707  0.9689
 4811.060  0.9803  0.9596
 4811.080  0.9784  0.9355
 4811.100  0.9648  0.9156
 4811.120  0.9458  0.9094
 4811.140  0.9339  0.9119
 4811.160  0.9383  0.9164
 4811.180  0.9555  0.9227
 4811.200  0.9699  0.9344
 4811.220  0.9665  0.9512
 4811.240  0.9459  0.9677
 4811.260  0.9256  0.9804
 4811.280  0.9230  0.9865
 4811.300  0.9389  0.9832
 4811.320  0.9588  0.9752
 4811.340  0.9674  0.9717
 4811.360  0.9621 -1.0000
 4811.380  0.9513 -1.0000
 4811.400  0.9425 -1.0000
 4811.420  0.9342 -1.0000
 4811.440  0.9206 -1.0000
 4811.460  0.9060  0.9898
 4811.480  0.8967 -1.0000
 4811.500  0.8863 -1.0000
 4811.520  0.8763 -1.0000
 4811.540  0.8835 -1.0000
 4811.560  0.9034 -1.0000
 4811.580  0.9128 -1.0000
 4811.600  0.9057 -1.0000
 4811.620  0.8913  1.0155
 4811.640  0.8791  1.0041
 4811.660  0.8770  0.9974
 4811.680  0.8848  0.9973
 4811.700  0.8921  0.9977
 4811.720  0.8911  0.9932
 4811.740  0.8866  0.9828
 4811.760  0.8885  0.9676
 4811.780  0.8998  0.9482
 4811.800  0.9149  0.9225
 4811.820  0.9282  0.8882
 4811.840  0.9371  0.8480
 4811.860  0.9410  0.8106
 4811.880  0.9412  0.7878
 4811.900  0.9409  0.7905
 4811.920  0.9421  0.8194
 4811.940  0.9431  0.8593
 4811.960  0.9405  0.8898
 4811.980  0.9343  0.9061
 4812.000  0.9287  0.9185
 4812.020  0.9275  0.9319
 4812.040  0.9313  0.9430
 4812.060  0.9371  0.9462
 4812.080  0.9429  0.9334
 4812.100  0.9494  0.9057
 4812.120  0.9584  0.8775
 4812.140  0.9681  0.8589
 4812.160  0.9728  0.8482
 4812.180  0.9705  0.8427
 4812.200  0.9671  0.8496
 4812.220  0.9703  0.8752
 4812.240  0.9798  0.9080
 4812.260  0.9846  0.9341
 4812.280  0.9732  0.9532
 4812.300  0.9469  0.9669
 4812.320  0.9173  0.9736
 4812.340  0.8955  0.9778
 4812.360  0.8866  0.9869
 4812.380  0.8868  0.9987
 4812.400  0.8811  1.0060
 4812.420  0.8588  1.0096
 4812.440  0.8282  1.0123
 4812.460  0.8037  1.0117
 4812.480  0.7917  1.0081
 4812.500  0.7911  1.0086
 4812.520  0.7982  1.0169
 4812.540  0.8106  1.0264
 4812.560  0.8278  1.0303
 4812.580  0.8479  1.0306
 4812.600  0.8666  1.0325
 4812.620  0.8817  1.0379
 4812.640  0.8933  1.0451
 4812.660  0.8988  1.0500
 4812.680  0.8930  1.0444
 4812.700  0.8736  1.0240
 4812.720  0.8465  0.9986
 4812.740  0.8252  0.9835
 4812.760  0.8197  0.9810
 4812.780  0.8280 -1.0000
 4812.800  0.8421 -1.0000
 4812.820  0.8564 -1.0000
 4812.840  0.8697 -1.0000
 4812.860  0.8852 -1.0000
 4812.880  0.9071 -1.0000
 4812.900  0.9353 -1.0000
 4812.920  0.9653 -1.0000
 4812.940  0.9917 -1.0000
 4812.960  1.0125 -1.0000
 4812.980  1.0275 -1.0000
 4813.000  1.0344 -1.0000
 4813.020  1.0332 -1.0000
 4813.040  1.0283 -1.0000
 4813.060  1.0198 -1.0000
 4813.080  0.9982 -1.0000
 4813.100  0.9629 -1.0000
 4813.120  0.9325  0.9775
 4813.140  0.9216  0.9691
 4813.160  0.9274  0.9628
 4813.180  0.9433  0.9594
 4813.200  0.9607  0.9568
 4813.220  0.9695  0.9532
 4813.240  0.9696  0.9477
 4813.260  0.9695  0.9405
 4813.280  0.9720  0.9316
 4813.300  0.9703  0.9231
 4813.320  0.9581 -1.0000
 4813.340  0.9406 -1.0000
 4813.360  0.9291 -1.0000
 4813.380  0.9241 -1.0000
 4813.400  0.9195 -1.0000
 4813.420 -1.0000 -1.0000
 4813.440 -1.0000  0.9177
 4813.460 -1.0000  0.9185
 4813.480 -1.0000  0.9175
 4813.500 -1.0000  0.9330
 4813.520  0.9263  0.9712
 4813.540  0.9425  1.0046
 4813.560  0.9427  1.0097
 4813.580  0.9307  0.9961
 4813.600  0.9240  0.9822
 4813.620  0.9236  0.9712
 4813.640  0.9206  0.9589
 4813.660  0.9144  0.9482
 4813.680  0.9130  0.9454
 4813.700  0.9225  0.9477
 4813.720  0.9359  0.9497
 4813.740  0.9374  0.9556
 4813.760  0.9272  0.9640
 4813.780  0.9204  0.9639
 4813.800  0.9192  0.9553
 4813.820  0.9144  0.9500
 4813.840  0.9062  0.9562
 4813.860  0.8993  0.9729
 4813.880  0.8965  0.9888
 4813.900  0.9005  0.9963
 4813.920  0.9097  1.0017
 4813.940  0.9143  1.0084
 4813.960  0.9020  1.0109
 4813.980  0.8732  1.0041
 4814.000  0.8464  0.9901
 4814.020  0.8404  0.9768
 4814.040  0.8537  0.9693
 4814.060  0.8718  0.9667
 4814.080  0.8851  0.9678
 4814.100  0.8946  0.9710
 4814.120  0.9059  0.9698
 4814.140  0.9181  0.9557
 4814.160  0.9223  0.9259
 4814.180  0.9149  0.8848
 4814.200  0.9058  0.8445
 4814.220  0.9067  0.8214
 4814.240  0.9183  0.8230
 4814.260  0.9297  0.8368
 4814.280  0.9311  0.8453
 4814.300  0.9256  0.8496
 4814.320  0.9231  0.8650
 4814.340  0.9253  0.8980
 4814.360  0.9266  0.9399
