           0.98    1.01  
          -1.06   -0.47  
 4877.100 -1.0000 -1.0000
 4877.120 -1.0000 -1.0000
 4877.140 -1.0000 -1.0000
 4877.160 -1.0000 -1.0000
 4877.180 -1.0000  0.8929
 4877.200 -1.0000  0.8903
 4877.220 -1.0000  0.8861
 4877.240 -1.0000  0.8860
 4877.260  0.8158  0.8960
 4877.280  0.8244  0.9145
 4877.300  0.8293  0.9351
 4877.320  0.8356  0.9532
 4877.340  0.8330  0.9697
 4877.360  0.8158  0.9865
 4877.380  0.7904  1.0004
 4877.400  0.7732  1.0059
 4877.420  0.7781  0.9996
 4877.440  0.8050  0.9761
 4877.460  0.8391  0.9356
 4877.480  0.8620  0.8955
 4877.500  0.8691 -1.0000
 4877.520  0.8722 -1.0000
 4877.540  0.8836 -1.0000
 4877.560  0.9015 -1.0000
 4877.580  0.9113 -1.0000
 4877.600  0.9069 -1.0000
 4877.620 -1.0000  0.8582
 4877.640 -1.0000  0.8563
 4877.660 -1.0000  0.8477
 4877.680 -1.0000  0.8327
 4877.700 -1.0000  0.8192
 4877.720  0.8386  0.8137
 4877.740  0.8388  0.8123
 4877.760  0.8344  0.8108
 4877.780  0.8289  0.8154
 4877.800  0.8290  0.8322
 4877.820  0.8323  0.8570
 4877.840  0.8372  0.8822
 4877.860  0.8502  0.9040
 4877.880  0.8749  0.9184
 4877.900  0.9028  0.9202
 4877.920  0.9213  0.9101
 4877.940  0.9235  0.8958
 4877.960  0.9138  0.8847
 4877.980  0.9015  0.8781
 4878.000  0.8876  0.8671
 4878.020  0.8656  0.8422
 4878.040  0.8348  0.8047
 4878.060  0.8036  0.7686
 4878.080  0.7809  0.7498
 4878.100  0.7713  0.7515
 4878.120  0.7731  0.7629
 4878.140  0.7794 -1.0000
 4878.160  0.7830 -1.0000
 4878.180 -1.0000 -1.0000
 4878.200 -1.0000 -1.0000
 4878.220 -1.0000 -1.0000
 4878.240 -1.0000 -1.0000
 4878.260 -1.0000 -1.0000
 4878.280 -1.0000 -1.0000
 4878.300 -1.0000 -1.0000
 4878.320 -1.0000 -1.0000
 4878.340 -1.0000 -1.0000
 4878.360 -1.0000 -1.0000
 4878.380 -1.0000 -1.0000
 4878.400 -1.0000 -1.0000
 4878.420 -1.0000  0.9594
 4878.440 -1.0000  0.9390
 4878.460 -1.0000  0.9039
 4878.480 -1.0000  0.8568
 4878.500  0.9037  0.8034
 4878.520  0.9002  0.7510
 4878.540  0.8742  0.7062
 4878.560  0.8374  0.6748
 4878.580  0.7988  0.6602
 4878.600  0.7668  0.6604
 4878.620  0.7455  0.6678
 4878.640  0.7356  0.6727
 4878.660  0.7368  0.6718
 4878.680  0.7467  0.6703
 4878.700  0.7616  0.6775
 4878.720  0.7790  0.7027
 4878.740  0.7988  0.7438
 4878.760  0.8221  0.7827
 4878.780  0.8495  0.8039
 4878.800  0.8775  0.8062
 4878.820  0.8983  0.7978
 4878.840  0.9072  0.7864
 4878.860  0.9075  0.7780
 4878.880  0.9066  0.7816
 4878.900  0.9099  0.8067
 4878.920  0.9146  0.8509
 4878.940  0.9131  0.9021
 4878.960  0.9028  0.9437
 4878.980  0.8902  0.9592
 4879.000  0.8815  0.9484
 4879.020  0.8734  0.9319
 4879.040  0.8563  0.9249
 4879.060  0.8275  0.9202
 4879.080  0.7919  0.9034
 4879.100  0.7541  0.8770
 4879.120  0.7175  0.8563
 4879.140  0.6856  0.8496
 4879.160  0.6609  0.8524
 4879.180  0.6440  0.8507
 4879.200  0.6350  0.8406
 4879.220  0.6373 -1.0000
 4879.240  0.6544 -1.0000
 4879.260  0.6808 -1.0000
 4879.280  0.7033 -1.0000
 4879.300  0.7159 -1.0000
 4879.320 -1.0000  0.9063
 4879.340 -1.0000  0.9017
 4879.360 -1.0000  0.8941
 4879.380 -1.0000  0.8922
 4879.400 -1.0000 -1.0000
 4879.420  0.7819 -1.0000
 4879.440  0.7744 -1.0000
 4879.460  0.7666 -1.0000
 4879.480  0.7651 -1.0000
 4879.500 -1.0000 -1.0000
 4879.520 -1.0000 -1.0000
 4879.540 -1.0000 -1.0000
 4879.560 -1.0000 -1.0000
 4879.580 -1.0000 -1.0000
 4879.600 -1.0000 -1.0000
 4879.620 -1.0000 -1.0000
 4879.640 -1.0000  0.9092
 4879.660 -1.0000  0.8948
 4879.680 -1.0000  0.8853
 4879.700 -1.0000  0.8890
 4879.720 -1.0000  0.8939
 4879.740  0.8043  0.8867
 4879.760  0.8055  0.8661
 4879.780  0.8094  0.8371
 4879.800  0.8134  0.8104
 4879.820  0.8130  0.8010
 4879.840  0.8065  0.8163
 4879.860  0.7969  0.8469
 4879.880  0.7915  0.8750
 4879.900  0.7970  0.8919
 4879.920  0.8142  0.9007
 4879.940  0.8357  0.9049
 4879.960  0.8481  0.9053
 4879.980  0.8469  0.9051
 4880.000  0.8439  0.9049
 4880.020  0.8507  0.9034
 4880.040  0.8660  0.9054
 4880.060  0.8808  0.9168
 4880.080  0.8881  0.9346
 4880.100  0.8890  0.9505
 4880.120  0.8898  0.9614
 4880.140  0.8938  0.9690
 4880.160  0.8996  0.9725
 4880.180  0.9031  0.9725
 4880.200  0.9008  0.9704
 4880.220  0.8919  0.9662
 4880.240  0.8788  0.9607
 4880.260  0.8630  0.9541
 4880.280  0.8427  0.9469
 4880.300  0.8167  0.9391
 4880.320  0.7884  0.9282
 4880.340  0.7654  0.9140
 4880.360  0.7570  0.8995
 4880.380  0.7683  0.8861
 4880.400  0.7953  0.8761
 4880.420  0.8266  0.8731
 4880.440  0.8520  0.8780
 4880.460  0.8682  0.8893
 4880.480  0.8795  0.9041
 4880.500  0.8900  0.9199
 4880.520  0.8982  0.9352
 4880.540  0.9002  0.9435
 4880.560  0.8958  0.9362
 4880.580  0.8903  0.9180
 4880.600  0.8897  0.9033
 4880.620  0.8935  0.8988
 4880.640  0.8953 -1.0000
 4880.660  0.8922 -1.0000
 4880.680  0.8900 -1.0000
 4880.700  0.8961 -1.0000
 4880.720  0.9069 -1.0000
 4880.740 -1.0000 -1.0000
 4880.760 -1.0000 -1.0000
 4880.780 -1.0000 -1.0000
 4880.800 -1.0000 -1.0000
 4880.820 -1.0000 -1.0000
 4880.840 -1.0000 -1.0000
 4880.860 -1.0000  0.9642
 4880.880 -1.0000 -1.0000
 4880.900 -1.0000 -1.0000
 4880.920 -1.0000 -1.0000
 4880.940 -1.0000 -1.0000
 4880.960  0.8466 -1.0000
 4880.980  0.8156  0.8932
 4881.000  0.7888  0.9150
 4881.020  0.7794  0.9279
 4881.040  0.7814  0.9266
 4881.060  0.7952  0.9242
 4881.080  0.8296  0.9287
 4881.100  0.8689  0.9415
 4881.120  0.8853  0.9601
 4881.140  0.8768  0.9782
 4881.160  0.8647  0.9908
 4881.180  0.8649  0.9982
 4881.200  0.8741  1.0036
 4881.220  0.8764  1.0102
 4881.240  0.8644  1.0184
 4881.260  0.8473  1.0250
 4881.280  0.8384  1.0247
 4881.300  0.8430  1.0125
 4881.320  0.8547  0.9956
 4881.340  0.8624  0.9925
 4881.360  0.8610  1.0000
 4881.380  0.8534  0.9924
 4881.400  0.8473  0.9633
 4881.420  0.8479  0.9264
 4881.440  0.8525  0.8942
 4881.460  0.8557  0.8749
 4881.480  0.8549  0.8683
 4881.500  0.8514  0.8646
 4881.520  0.8477  0.8560
 4881.540  0.8449  0.8417
 4881.560  0.8409  0.8264
 4881.580  0.8354  0.8174
 4881.600  0.8332  0.8174
 4881.620  0.8405  0.8216
 4881.640  0.8613  0.8254
 4881.660  0.8923  0.8302
 4881.680  0.9234  0.8376
 4881.700  0.9433  0.8432
 4881.720  0.9474  0.8445
 4881.740  0.9396  0.8475
 4881.760  0.9291  0.8608
 4881.780  0.9240  0.8880
 4881.800  0.9244  0.9261
 4881.820  0.9272  0.9639
 4881.840  0.9343  0.9869
 4881.860  0.9475 -1.0000
 4881.880  0.9605 -1.0000
 4881.900  0.9656 -1.0000
 4881.920  0.9632 -1.0000
 4881.940  0.9584 -1.0000
 4881.960 -1.0000 -1.0000
 4881.980 -1.0000 -1.0000
 4882.000 -1.0000 -1.0000
 4882.020 -1.0000 -1.0000
 4882.040 -1.0000 -1.0000
 4882.060 -1.0000  0.9015
 4882.080 -1.0000  0.8937
 4882.100 -1.0000  0.8915
 4882.120 -1.0000  0.8936
 4882.140  0.8365  0.8928
 4882.160  0.8174  0.8870
 4882.180  0.8087  0.8773
 4882.200  0.8127  0.8646
 4882.220  0.8140  0.8545
 4882.240  0.8035  0.8556
 4882.260  0.7886  0.8713
 4882.280  0.7846  0.8962
 4882.300  0.7993  0.9200
 4882.320  0.8245  0.9359
 4882.340  0.8468  0.9424
 4882.360  0.8603  0.9434
 4882.380  0.8672  0.9449
 4882.400  0.8729  0.9456
 4882.420  0.8827  0.9392
 4882.440  0.8995  0.9268
 4882.460  0.9209  0.9163
 4882.480  0.9393  0.9104
 4882.500  0.9456  0.9055
 4882.520  0.9368  0.9001
 4882.540  0.9216  0.9032
 4882.560  0.9137  0.9232
 4882.580  0.9159  0.9416
 4882.600  0.9147  0.9385
 4882.620  0.8958  0.9341
 4882.640  0.8632  0.9498
 4882.660  0.8329  0.9725
 4882.680  0.8103  0.9843
 4882.700  0.7995  0.9824
 4882.720  0.8102  0.9732
 4882.740  0.8358  0.9639
 4882.760  0.8570  0.9541
 4882.780  0.8689  0.9418
 4882.800  0.8776  0.9309
 4882.820  0.8846  0.9255
 4882.840  0.8867  0.9245
 4882.860  0.8838  0.9262
 4882.880  0.8824  0.9287
 4882.900  0.8906  0.9304
 4882.920  0.9076  0.9316
 4882.940  0.9206  0.9331
 4882.960  0.9190  0.9340
 4882.980  0.9061  0.9346
 4883.000  0.8956  0.9415
 4883.020  0.8957  0.9551
 4883.040  0.8992 -1.0000
 4883.060  0.8949 -1.0000
 4883.080  0.8858 -1.0000
 4883.100  0.8858 -1.0000
 4883.120  0.9012 -1.0000
 4883.140  0.9220 -1.0000
 4883.160 -1.0000 -1.0000
 4883.180 -1.0000 -1.0000
 4883.200 -1.0000 -1.0000
 4883.220 -1.0000  0.9972
 4883.240 -1.0000  0.9904
 4883.260 -1.0000  0.9851
 4883.280 -1.0000  0.9793
 4883.300 -1.0000  0.9662
 4883.320  0.9572  0.9433
 4883.340  0.9379  0.9164
 4883.360  0.9221  0.8962
 4883.380  0.9196  0.8898
 4883.400  0.9239  0.8929
 4883.420  0.9240  0.8977
 4883.440  0.9173  0.9045
 4883.460  0.9085  0.9148
 4883.480  0.9021  0.9239
 4883.500  0.8986  0.9278
 4883.520  0.8968  0.9298
 4883.540  0.8949  0.9334
 4883.560  0.8922  0.9390
 4883.580  0.8906  0.9483
 4883.600  0.8968  0.9591
 4883.620  0.9154  0.9629
 4883.640  0.9382  0.9567
 4883.660  0.9534  0.9462
 4883.680  0.9573  0.9348
 4883.700  0.9506  0.9188
 4883.720  0.9380  0.8956
 4883.740  0.9304  0.8723
 4883.760  0.9345  0.8568
 4883.780  0.9443  0.8472
 4883.800  0.9484  0.8357
 4883.820  0.9423  0.8206
 4883.840  0.9337  0.8091
 4883.860  0.9319  0.8115
 4883.880  0.9328  0.8331
 4883.900  0.9233  0.8684
 4883.920  0.8992  0.9066
 4883.940  0.8701  0.9406
 4883.960  0.8505  0.9696
 4883.980  0.8468  0.9923
 4884.000  0.8524  1.0007
 4884.020  0.8578  0.9905
 4884.040  0.8622  0.9749
 4884.060  0.8703  0.9726
 4884.080  0.8829  0.9889
 4884.100  0.8953  1.0114
 4884.120  0.9021  1.0182
 4884.140  0.9036  1.0023
 4884.160  0.9071  0.9899
 4884.180  0.9160  1.0113
 4884.200  0.9241  1.0506
 4884.220  0.9220 -1.0000
 4884.240  0.9098 -1.0000
 4884.260  0.9030 -1.0000
 4884.280  0.9136 -1.0000
 4884.300  0.9307 -1.0000
 4884.320 -1.0000 -1.0000
 4884.340 -1.0000 -1.0000
 4884.360 -1.0000 -1.0000
 4884.380 -1.0000  0.8181
 4884.400 -1.0000  0.8107
 4884.420 -1.0000  0.8102
 4884.440 -1.0000  0.8232
 4884.460  0.8570  0.8397
 4884.480  0.8571  0.8442
 4884.500  0.8547  0.8394
 4884.520  0.8550  0.8393
 4884.540  0.8653  0.8468
 4884.560  0.8871  0.8496
 4884.580  0.9173  0.8386
 4884.600  0.9476  0.8184
 4884.620  0.9689  0.8012
 4884.640  0.9795  0.7967
 4884.660  0.9841  0.8093
 4884.680  0.9859  0.8355
 4884.700  0.9834  0.8647
 4884.720  0.9753  0.8887
 4884.740  0.9638  0.9059
 4884.760  0.9526  0.9136
 4884.780  0.9441  0.9052
 4884.800  0.9381  0.8790
 4884.820  0.9313  0.8379
 4884.840  0.9173  0.7850
 4884.860  0.8903  0.7271
 4884.880  0.8514  0.6747
 4884.900  0.8111  0.6425
 4884.920  0.7840  0.6445
 4884.940  0.7774  0.6797
 4884.960  0.7838  0.7331
 4884.980  0.7912  0.7910
 4885.000  0.7941  0.8454
 4885.020  0.7949  0.8908
 4885.040  0.7999  0.9223
 4885.060  0.8111  0.9324
 4885.080  0.8235  0.9162
 4885.100  0.8313  0.8826
 4885.120  0.8331  0.8552
 4885.140  0.8296  0.8488
 4885.160  0.8214  0.8544
 4885.180  0.8093  0.8604
 4885.200  0.7975  0.8691
 4885.220  0.7921  0.8833
 4885.240  0.7965  0.8983
 4885.260  0.8087  0.9086
 4885.280  0.8238  0.9157
 4885.300  0.8378  0.9270
 4885.320  0.8503  0.9450
 4885.340  0.8611  0.9606
 4885.360  0.8673  0.9663
 4885.380  0.8648 -1.0000
 4885.400  0.8517 -1.0000
 4885.420  0.8226 -1.0000
 4885.440  0.7747 -1.0000
 4885.460  0.7278 -1.0000
 4885.480 -1.0000 -1.0000
 4885.500 -1.0000  0.9542
 4885.520 -1.0000  0.9199
 4885.540 -1.0000  0.8800
 4885.560 -1.0000  0.8642
 4885.580 -1.0000  0.8728
 4885.600  0.8052  0.8783
 4885.620  0.8142  0.8663
 4885.640  0.8287  0.8460
 4885.660  0.8509  0.8318
 4885.680  0.8714  0.8284
 4885.700  0.8771  0.8287
 4885.720  0.8658  0.8209
 4885.740  0.8530  0.8053
 4885.760  0.8605  0.8013
 4885.780  0.8926  0.8239
 4885.800  0.9269  0.8597
 4885.820  0.9380  0.8867
 4885.840  0.9236  0.9048
 4885.860  0.9059  0.9205
 4885.880  0.9064  0.9268
 4885.900  0.9191  0.9171
 4885.920  0.9246  0.9002
 4885.940  0.9147  0.8929
 4885.960  0.8923  0.9031
 4885.980  0.8670  0.9222
 4886.000  0.8510  0.9380
 4886.020  0.8495  0.9469
 4886.040  0.8558  0.9500
 4886.060  0.8601  0.9489
 4886.080  0.8591  0.9470
 4886.100  0.8594  0.9458
 4886.120  0.8671  0.9439
 4886.140  0.8788  0.9384
 4886.160  0.8870  0.9286
 4886.180  0.8885  0.9208
 4886.200  0.8867  0.9213
 4886.220  0.8847  0.9261
 4886.240  0.8778  0.9308
 4886.260  0.8559  0.9397
 4886.280  0.8198  0.9513
 4886.300  0.7842  0.9584
 4886.320  0.7676  0.9630
 4886.340  0.7813  0.9695
 4886.360  0.8206  0.9737
 4886.380  0.8616  0.9708
 4886.400  0.8798  0.9666
 4886.420  0.8716  0.9701
 4886.440  0.8549  0.9830
 4886.460  0.8490  0.9954
 4886.480  0.8579  0.9853
 4886.500  0.8750  0.9451
 4886.520  0.8953  0.9050
 4886.540  0.9136  0.8963
 4886.560  0.9193  0.9116
 4886.580  0.9054  0.9340
 4886.600  0.8800  0.9595
 4886.620  0.8599  0.9700
 4886.640  0.8503  0.9459
 4886.660  0.8495  0.9044
 4886.680  0.8664  0.8778
 4886.700  0.9011  0.8731
 4886.720  0.9293  0.8786
 4886.740  0.9326  0.8866
 4886.760  0.9188  0.8965
 4886.780  0.9052  0.9098
 4886.800  0.8998  0.9246
 4886.820  0.8999  0.9326
 4886.840  0.9013  0.9277
 4886.860  0.9067  0.9134
 4886.880  0.9205  0.9007
 4886.900  0.9394  0.8991
 4886.920  0.9536  0.9074
 4886.940  0.9566  0.9192
 4886.960  0.9523  0.9313
 4886.980  0.9515  0.9420
 4887.000  0.9584  0.9512
 4887.020  0.9661  0.9583
 4887.040  0.9663  0.9577
 4887.060  0.9582  0.9484
 4887.080  0.9503  0.9411
 4887.100  0.9504  0.9410
 4887.120  0.9527  0.9443
 4887.140  0.9434  0.9534
 4887.160  0.9183  0.9709
 4887.180  0.8863  0.9812
 4887.200  0.8588  0.9638
 4887.220  0.8470  0.9207
 4887.240  0.8567  0.8708
 4887.260  0.8786  0.8261
 4887.280  0.8942  0.7875
 4887.300  0.8952  0.7541
 4887.320  0.8883  0.7274
 4887.340  0.8830  0.7106
 4887.360  0.8810  0.7036
 4887.380  0.8812  0.7047
 4887.400  0.8859  0.7152
 4887.420  0.8960  0.7383
 4887.440  0.9063  0.7767
 4887.460  0.9102  0.8243
 4887.480  0.9064  0.8641
 4887.500  0.9021  0.8875
 4887.520  0.9075  0.9051
 4887.540  0.9222  0.9251
 4887.560  0.9349  0.9369
 4887.580  0.9386  0.9314
 4887.600  0.9379  0.9189
 4887.620  0.9417  0.9176
 4887.640  0.9515  0.9287
 4887.660  0.9536  0.9394
 4887.680  0.9359  0.9470
 4887.700  0.9096  0.9526
 4887.720  0.8953  0.9502
 4887.740  0.8959  0.9390
 4887.760  0.9018  0.9236
 4887.780  0.9078  0.9072
 4887.800  0.9100  0.8907
 4887.820  0.8987  0.8705
 4887.840  0.8685  0.8446
 4887.860  0.8267  0.8201
 4887.880  0.7867  0.8050
 4887.900  0.7560  0.7962
 4887.920  0.7359  0.7888
 4887.940  0.7250  0.7870
 4887.960  0.7197  0.7952
 4887.980  0.7169  0.8052
 4888.000  0.7193  0.8085
 4888.020  0.7336  0.8128
 4888.040  0.7644  0.8259
 4888.060  0.8054  0.8368
 4888.080  0.8399  0.8311
 4888.100  0.8617  0.8107
 4888.120  0.8838  0.7873
 4888.140  0.9132  0.7660
 4888.160  0.9366  0.7429
 4888.180  0.9414  0.7196
 4888.200  0.9323  0.7056
 4888.220  0.9220  0.7071
 4888.240  0.9173  0.7271
 4888.260  0.9161  0.7663
 4888.280  0.9129  0.8153
 4888.300  0.9044  0.8566
 4888.320  0.8935  0.8830
 4888.340  0.8839  0.9026
 4888.360  0.8746  0.9225
 4888.380  0.8599  0.9386
 4888.400  0.8378  0.9435
 4888.420  0.8152  0.9334
 4888.440  0.8031  0.9083
 4888.460  0.8056  0.8733
 4888.480  0.8158  0.8366
 4888.500  0.8226  0.8006
 4888.520  0.8203  0.7614
 4888.540  0.8122  0.7197
 4888.560  0.8041  0.6847
 4888.580  0.7977  0.6673
 4888.600  0.7924  0.6702
 4888.620  0.7891  0.6846
 4888.640  0.7885  0.6946
 4888.660  0.7881  0.6925
 4888.680  0.7854  0.6891
 4888.700  0.7804  0.7023
 4888.720  0.7744  0.7347
 4888.740  0.7687  0.7754
 4888.760  0.7635  0.8140
 4888.780  0.7580  0.8439
 4888.800  0.7505  0.8657
 4888.820  0.7405  0.8891
 4888.840  0.7364  0.9222
 4888.860  0.7513  0.9599
 4888.880  0.7829  0.9903
 4888.900  0.8187  1.0062
 4888.920  0.8526  1.0057
 4888.940  0.8790  0.9938
 4888.960  0.8929  0.9796
 4888.980  0.8996  0.9676
 4889.000  0.9041  0.9578
