           0.93  
          -0.59
 4797.000  0.5713
 4797.020  0.6782
 4797.040 -1.0000
 4797.060 -1.0000
 4797.080 -1.0000
 4797.100 -1.0000
 4797.120 -1.0000
 4797.140 -1.0000
 4797.160  0.7394
 4797.180  0.7288
 4797.200  0.7267
 4797.220  0.7290
 4797.240  0.7256
 4797.260  0.7210
 4797.280  0.7211
 4797.300  0.7216
 4797.320  0.7153
 4797.340  0.7012
 4797.360  0.6861
 4797.380  0.6774
 4797.400  0.6754
 4797.420  0.6715
 4797.440  0.6607
 4797.460  0.6494
 4797.480  0.6461
 4797.500  0.6553
 4797.520  0.6723
 4797.540  0.6856
 4797.560  0.6904
 4797.580  0.6879
 4797.600  0.6770
 4797.620  0.6581
 4797.640  0.6314
 4797.660  0.5989
 4797.680  0.5675
 4797.700  0.5435
 4797.720  0.5267
 4797.740  0.5159
 4797.760  0.5136
 4797.780  0.5209
 4797.800  0.5322
 4797.820  0.5402
 4797.840  0.5432
 4797.860  0.5468
 4797.880  0.5565
 4797.900  0.5657
 4797.920  0.5627
 4797.940  0.5524
 4797.960  0.5564
 4797.980  0.5837
 4798.000  0.6196
 4798.020 -1.0000
 4798.040 -1.0000
 4798.060 -1.0000
 4798.080 -1.0000
 4798.100 -1.0000
 4798.120 -1.0000
 4798.140  0.8483
 4798.160  0.8373
 4798.180  0.8321
 4798.200  0.8409
 4798.220  0.8538
 4798.240  0.8673
 4798.260  0.8901
 4798.280  0.9186
 4798.300  0.9331
 4798.320  0.9215
 4798.340  0.8896
 4798.360  0.8530
 4798.380  0.8216
 4798.400  0.7973
 4798.420  0.7819
 4798.440  0.7754
 4798.460  0.7745
 4798.480  0.7757
 4798.500  0.7775
 4798.520  0.7825
 4798.540  0.7906
 4798.560  0.7965
 4798.580  0.7996
 4798.600  0.8037
 4798.620  0.8067
 4798.640  0.8033
 4798.660  0.7954
 4798.680  0.7855
 4798.700  0.7638
 4798.720  0.7200
 4798.740  0.6681
 4798.760  0.6339
 4798.780  0.6232
 4798.800  0.6228
 4798.820  0.6194
 4798.840  0.6093
 4798.860  0.6011
 4798.880  0.6038
 4798.900  0.6088
 4798.920  0.6050
 4798.940  0.5978
 4798.960  0.5899
 4798.980  0.5708
 4799.000  0.5402
 4799.020  0.5148
 4799.040  0.5048
 4799.060  0.5036
 4799.080  0.5022
 4799.100  0.5006
 4799.120  0.5037
 4799.140  0.5149
 4799.160  0.5288
 4799.180  0.5347
 4799.200  0.5305
 4799.220  0.5207
 4799.240  0.5050
 4799.260  0.4835
 4799.280  0.4691
 4799.300  0.4748
 4799.320  0.4929
 4799.340  0.5061
 4799.360  0.5088
 4799.380  0.5085
 4799.400  0.5165
 4799.420  0.5419
 4799.440  0.5829
 4799.460  0.6280
 4799.480  0.6656
 4799.500  0.6876
 4799.520  0.6904
 4799.540  0.6750
 4799.560  0.6456
 4799.580  0.6114
 4799.600  0.5859
 4799.620  0.5781
 4799.640  0.5824
 4799.660 -1.0000
 4799.680 -1.0000
 4799.700 -1.0000
 4799.720 -1.0000
 4799.740 -1.0000
 4799.760 -1.0000
 4799.780  0.5699
 4799.800  0.6025
 4799.820  0.6492
 4799.840  0.7004
 4799.860  0.7524
 4799.880  0.7991
 4799.900  0.8302
 4799.920  0.8424
 4799.940  0.8440
 4799.960  0.8449
 4799.980  0.8471
 4800.000  0.8449
 4800.020  0.8363
 4800.040  0.8313
 4800.060  0.8390
 4800.080  0.8512
 4800.100  0.8471
 4800.120  0.8163
 4800.140  0.7692
 4800.160  0.7211
 4800.180  0.6824
 4800.200  0.6599
 4800.220  0.6527
 4800.240  0.6489
 4800.260  0.6386
 4800.280  0.6241
 4800.300  0.6080
 4800.320  0.5868
 4800.340  0.5624
 4800.360  0.5435
 4800.380  0.5300
 4800.400  0.5180
 4800.420  0.5135
 4800.440  0.5215
 4800.460  0.5394
 4800.480  0.5671
 4800.500  0.5983
 4800.520  0.6254
 4800.540  0.6528
 4800.560  0.6820
 4800.580  0.7016
 4800.600  0.7060
 4800.620  0.7035
 4800.640  0.6969
 4800.660  0.6744
 4800.680  0.6310
