           0.95    0.91  
           0.0200  0.7100
 4797.000  0.6004  0.8100
 4797.020  0.6397  0.8578
 4797.040 -1.0000 -1.0000
 4797.060 -1.0000 -1.0000
 4797.080 -1.0000 -1.0000
 4797.100 -1.0000 -1.0000
 4797.120 -1.0000 -1.0000
 4797.140  0.7609  0.8856
 4797.160  0.7793  0.8812
 4797.180  0.7989  0.8748
 4797.200  0.8166  0.8704
 4797.220  0.8344  0.8693
 4797.240  0.8527  0.8697
 4797.260  0.8674  0.8699
 4797.280  0.8787  0.8705
 4797.300  0.8892  0.8711
 4797.320  0.8971  0.8707
 4797.340  0.9012  0.8688
 4797.360  0.9030  0.8645
 4797.380  0.9047  0.8572
 4797.400  0.9081  0.8482
 4797.420  0.9104  0.8406
 4797.440  0.9125  0.8384
 4797.460  0.9182  0.8422
 4797.480  0.9245  0.8487
 4797.500  0.9308  0.8543
 4797.520  0.9377  0.8546
 4797.540  0.9423  0.8481
 4797.560  0.9453  0.8392
 4797.580  0.9487  0.8310
 4797.600  0.9516  0.8223
 4797.620  0.9556  0.8135
 4797.640  0.9602  0.8062
 4797.660  0.9628  0.7989
 4797.680  0.9625  0.7884
 4797.700  0.9593  0.7766
 4797.720  0.9539  0.7667
 4797.740  0.9488  0.7570
 4797.760  0.9470  0.7457
 4797.780  0.9497  0.7360
 4797.800  0.9543  0.7304
 4797.820  0.9585  0.7256
 4797.840  0.9605  0.7178
 4797.860  0.9589  0.7080
 4797.880  0.9556  0.7001
 4797.900  0.9557  0.6949
 4797.920  0.9575  0.6888
 4797.940  0.9566  0.6807
 4797.960  0.9550  0.6726
 4797.980  0.9561  0.6666
 4798.000  0.9579  0.6649
 4798.020 -1.0000 -1.0000
 4798.040 -1.0000 -1.0000
 4798.060 -1.0000 -1.0000
 4798.080 -1.0000 -1.0000
 4798.100 -1.0000 -1.0000
 4798.120  0.9361  0.7681
 4798.140  0.9374  0.7793
 4798.160  0.9344  0.7869
 4798.180  0.9290  0.7977
 4798.200  0.9249  0.8172
 4798.220  0.9198  0.8374
 4798.240  0.9129  0.8481
 4798.260  0.9078  0.8488
 4798.280  0.9043  0.8419
 4798.300  0.8993  0.8295
 4798.320  0.8914  0.8181
 4798.340  0.8812  0.8148
 4798.360  0.8708  0.8159
 4798.380  0.8597  0.8152
 4798.400  0.8489  0.8152
 4798.420  0.8398  0.8171
 4798.440  0.8300  0.8185
 4798.460  0.8187  0.8203
 4798.480  0.8089  0.8234
 4798.500  0.8031  0.8280
 4798.520  0.7997  0.8359
 4798.540  0.7959  0.8479
 4798.560  0.7920  0.8610
 4798.580  0.7879  0.8724
 4798.600  0.7790  0.8817
 4798.620  0.7646  0.8866
 4798.640  0.7506  0.8851
 4798.660  0.7414  0.8803
 4798.680  0.7375  0.8727
 4798.700  0.7407  0.8535
 4798.720  0.7518  0.8206
 4798.740  0.7652  0.7949
 4798.760  0.7835  0.7947
 4798.780  0.8151  0.8073
 4798.800  0.8481  0.8162
 4798.820  0.8670  0.8216
 4798.840  0.8747  0.8199
 4798.860  0.8807  0.8109
 4798.880  0.8890  0.8055
 4798.900  0.8981  0.8045
 4798.920  0.9055  0.8031
 4798.940  0.9103  0.8030
 4798.960  0.9119  0.8029
 4798.980  0.9108  0.7944
 4799.000  0.9074  0.7789
 4799.020  0.9037  0.7700
 4799.040  0.9006  0.7701
 4799.060  0.8969  0.7706
 4799.080  0.8933  0.7678
 4799.100  0.8885  0.7592
 4799.120  0.8814  0.7464
 4799.140  0.8762  0.7406
 4799.160  0.8771  0.7465
 4799.180  0.8852  0.7565
 4799.200  0.8978  0.7656
 4799.220  0.9111  0.7756
 4799.240  0.9235  0.7860
 4799.260  0.9342  0.7930
 4799.280  0.9414  0.7967
 4799.300  0.9445  0.8003
 4799.320  0.9458  0.8057
 4799.340  0.9472  0.8123
 4799.360  0.9477  0.8198
 4799.380  0.9454  0.8263
 4799.400  0.9418  0.8285
 4799.420  0.9400  0.8269
 4799.440  0.9379  0.8261
 4799.460  0.9314  0.8286
 4799.480  0.9221  0.8330
 4799.500  0.9122  0.8361
 4799.520  0.9030  0.8379
 4799.540  0.8966  0.8395
 4799.560  0.8928  0.8396
 4799.580  0.8899  0.8395
 4799.600  0.8869  0.8414
 4799.620  0.8837  0.8421
 4799.640  0.8806  0.8384
 4799.660 -1.0000 -1.0000
 4799.680 -1.0000 -1.0000
 4799.700 -1.0000 -1.0000
 4799.720 -1.0000 -1.0000
 4799.740 -1.0000 -1.0000
 4799.760  0.8515  0.8491
 4799.780  0.8433  0.8462
 4799.800  0.8334  0.8372
 4799.820  0.8246  0.8267
 4799.840  0.8217  0.8209
 4799.860  0.8282  0.8199
 4799.880  0.8416  0.8196
 4799.900  0.8552  0.8185
 4799.920  0.8647  0.8173
 4799.940  0.8698  0.8163
 4799.960  0.8729  0.8159
 4799.980  0.8752  0.8169
 4800.000  0.8769  0.8188
 4800.020  0.8786  0.8214
 4800.040  0.8801  0.8263
 4800.060  0.8824  0.8344
 4800.080  0.8872  0.8430
 4800.100  0.8917  0.8466
 4800.120  0.8938  0.8443
 4800.140  0.8955  0.8409
 4800.160  0.8995  0.8421
 4800.180  0.9058  0.8489
 4800.200  0.9124  0.8581
 4800.220  0.9182  0.8668
 4800.240  0.9231  0.8748
 4800.260  0.9272  0.8824
 4800.280  0.9305  0.8871
 4800.300  0.9304  0.8848
 4800.320  0.9266  0.8741
 4800.340  0.9244  0.8615
 4800.360  0.9262  0.8549
 4800.380  0.9282  0.8554
 4800.400 -1.0000 -1.0000
 4800.420 -1.0000 -1.0000
 4800.440 -1.0000 -1.0000
 4800.460 -1.0000 -1.0000
 4800.480 -1.0000 -1.0000
 4800.500  0.9081  0.8734
 4800.520  0.9068  0.8736
 4800.540  0.8985  0.8729
 4800.560  0.8857  0.8732
 4800.580  0.8747  0.8738
 4800.600  0.8670  0.8717
 4800.620  0.8623  0.8672
 4800.640  0.8614  0.8636
 4800.660  0.8626  0.8600
 4800.680  0.8654  0.8560
 4800.700  0.8732  0.8547
 4800.720  0.8855  0.8553
 4800.740  0.8960  0.8524
 4800.760  0.9002  0.8446
 4800.780  0.9005  0.8374
 4800.800  0.9025  0.8343
 4800.820  0.9070  0.8321
 4800.840  0.9102  0.8268
 4800.860  0.9116  0.8196
 4800.880  0.9143  0.8159
 4800.900  0.9181  0.8185
 4800.920  0.9206  0.8221
 4800.940  0.9237  0.8217
 4800.960  0.9276  0.8193
 4800.980  0.9305  0.8182
 4801.000  0.9330  0.8142
 4801.020  0.9354  0.8061
 4801.040  0.9390  0.8026
 4801.060  0.9454  0.8041
 4801.080  0.9517  0.8026
 4801.100  0.9558  0.8001
 4801.120  0.9577  0.7983
 4801.140  0.9563  0.7930
 4801.160  0.9551  0.7859
 4801.180  0.9548  0.7782
 4801.200  0.9504  0.7664
 4801.220  0.9457  0.7516
 4801.240  0.9459  0.7356
 4801.260  0.9482  0.7126
 4801.280  0.9496  0.6805
 4801.300  0.9479  0.6556
 4801.320  0.9481  0.6568
 4801.340  0.9563  0.6767
 4801.360  0.9621  0.6983
 4801.380  0.9574  0.7171
 4801.400  0.9474  0.7294
 4801.420  0.9363  0.7366
 4801.440  0.9274  0.7494
 4801.460  0.9219  0.7695
 4801.480  0.9170  0.7890
 4801.500  0.9102  0.8016
 4801.520  0.9037  0.8085
 4801.540  0.8996  0.8157
 4801.560  0.8969  0.8250
 4801.580  0.8957  0.8340
 4801.600  0.8960  0.8415
 4801.620  0.8975  0.8474
 4801.640  0.9003  0.8489
 4801.660  0.9011  0.8416
 4801.680  0.8978  0.8300
 4801.700  0.8944  0.8256
 4801.720  0.8919  0.8279
 4801.740  0.8871  0.8287
 4801.760  0.8819  0.8280
 4801.780  0.8781  0.8251
 4801.800  0.8748  0.8182
 4801.820  0.8750  0.8118
 4801.840  0.8781  0.8091
 4801.860  0.8783  0.8087
 4801.880  0.8741  0.8072
 4801.900  0.8653  0.8015
 4801.920  0.8521  0.7945
 4801.940  0.8381  0.7895
