           0.99    0.99  
           0.0200  0.6500
 4372.000  0.9747  0.9252
 4372.020  0.9806  0.9279
 4372.040  0.9759  0.9258
 4372.060  0.9736  0.9221
 4372.080  0.9730  0.9190
 4372.100  0.9763  0.9202
 4372.120  0.9795  0.9255
 4372.140  0.9802  0.9312
 4372.160  0.9776  0.9344
 4372.180  0.9723  0.9360
 4372.200  0.9674  0.9393
 4372.220  0.9639  0.9458
 4372.240  0.9608  0.9544
 4372.260  0.9586  0.9630
 4372.280  0.9556  0.9700
 4372.300  0.9483  0.9762
 4372.320  0.9356  0.9828
 4372.340  0.9206  0.9880
 4372.360  0.9078  0.9887
 4372.380  0.9000  0.9843
 4372.400  0.8979  0.9761
 4372.420  0.9001  0.9682
 4372.440  0.9051  0.9673
 4372.460  0.9134  0.9730
 4372.480  0.9233  0.9761
 4372.500  0.9306  0.9724
 4372.520  0.9330  0.9663
 4372.540  0.9320  0.9630
 4372.560  0.9293  0.9638
 4372.580  0.9260  0.9684
 4372.600  0.9247  0.9743
 4372.620  0.9242  0.9749
 4372.640  0.9214  0.9705
 4372.660  0.9199  0.9676
 4372.680  0.9213  0.9640
 4372.700  0.9209  0.9543
 4372.720  0.9198  0.9425
 4372.740  0.9227  0.9342
 4372.760  0.9276  0.9273
 4372.780  0.9338  0.9178
 4372.800  0.9426  0.9054
 4372.820  0.9492  0.8931
 4372.840  0.9520  0.8848
 4372.860  0.9560  0.8795
 4372.880  0.9631  0.8743
 4372.900  0.9704  0.8709
 4372.920  0.9739  0.8687
 4372.940  0.9740  0.8648
 4372.960  0.9734  0.8597
 4372.980  0.9727  0.8554
 4373.000  0.9715  0.8495
 4373.020  0.9715  0.8354
 4373.040  0.9736  0.8133
 4373.060  0.9763  0.7954
 4373.080  0.9787  0.7919
 4373.100  0.9828  0.8004
 4373.120  0.9866  0.8131
 4373.140  0.9863  0.8202
 4373.160  0.9816  0.8163
 4373.180  0.9736  0.8134
 4373.200  0.9676  0.8256
 4373.220  0.9699  0.8477
 4373.240  0.9760  0.8683
 4373.260  0.9787  0.8810
 4373.280  0.9767  0.8804
 4373.300  0.9722  0.8702
 4373.320  0.9660  0.8601
 4373.340  0.9555  0.8516
 4373.360  0.9422  0.8436
 4373.380  0.9308  0.8383
 4373.400  0.9225  0.8351
 4373.420  0.9156  0.8312
 4373.440  0.9074  0.8260
 4373.460  0.8973  0.8197
 4373.480  0.8892  0.8105
 4373.500  0.8846  0.7990
 4373.520  0.8809  0.7930
 4373.540  0.8791  0.8006
 4373.560  0.8805  0.8211
 4373.580  0.8826  0.8466
 4373.600  0.8808  0.8680
 4373.620  0.8720  0.8817
 4373.640  0.8593  0.8913
 4373.660  0.8453  0.9033
 4373.680  0.8309  0.9209
 4373.700  0.8194  0.9423
 4373.720  0.8142  0.9607
 4373.740  0.8160  0.9710
 4373.760  0.8256  0.9741
 4373.780  0.8399  0.9748
 4373.800  0.8543  0.9776
 4373.820  0.8687  0.9822
 4373.840  0.8845  0.9854
 4373.860  0.8996  0.9896
 4373.880  0.9105  0.9973
 4373.900  0.9153  1.0029
 4373.920  0.9134  1.0001
 4373.940  0.9044  0.9929
 4373.960  0.8896  0.9881
 4373.980  0.8723  0.9850
 4374.000  0.8544  0.9811
 4374.020  0.8373  0.9801
 4374.040  0.8239  0.9845
 4374.060  0.8147  0.9888
 4374.080  0.8071  0.9861
 4374.100  0.8016  0.9780
 4374.120  0.8016  0.9732
 4374.140  0.8073  0.9740
 4374.160  0.8146  0.9756
 4374.180  0.8236  0.9766
 4374.200  0.8380  0.9795
 4374.220  0.8560  0.9850
 4374.240  0.8745  0.9903
 4374.260  0.8945  0.9928
 4374.280  0.9132  0.9919
 4374.300  0.9278  0.9892
 4374.320  0.9397  0.9862
 4374.340  0.9480  0.9845
 4374.360  0.9543  0.9858
 4374.380  0.9643  0.9899
 4374.400  0.9764  0.9927
 4374.420  0.9843  0.9920
 4374.440  0.9840  0.9887
 4374.460  0.9785  0.9855
 4374.480  0.9761  0.9841
 4374.500  0.9787  0.9842
 4374.520  0.9813  0.9836
 4374.540  0.9822  0.9821
 4374.560  0.9834  0.9798
 4374.580  0.9861  0.9769
 4374.600  0.9887  0.9740
 4374.620  0.9878  0.9713
 4374.640  0.9833  0.9681
 4374.660  0.9802  0.9653
 4374.680  0.9802  0.9645
 4374.700  0.9814  0.9653
 4374.720  0.9814  0.9649
 4374.740  0.9778  0.9601
 4374.760  0.9734  0.9498
 4374.780  0.9712  0.9361
 4374.800  0.9707  0.9228
 4374.820  0.9733  0.9132
 4374.840  0.9789  0.9050
 4374.860  0.9847  0.8990
 4374.880  0.9896  0.9009
 4374.900  0.9936  0.9054
 4374.920  0.9959  0.9050
 4374.940  0.9948  0.9034
 4374.960  0.9909  0.9075
 4374.980  0.9898  0.9183
 4375.000  0.9955  0.9320
 4375.020  1.0032  0.9450
 4375.040  1.0046  0.9552
 4375.060  0.9986  0.9566
 4375.080  0.9918  0.9462
 4375.100  0.9875  0.9302
 4375.120  0.9845  0.9176
 4375.140  0.9831  0.9117
 4375.160  0.9840  0.9074
 4375.180  0.9851  0.8964
 4375.200  0.9839  0.8785
 4375.220  0.9790  0.8586
 4375.240  0.9727  0.8360
 4375.260  0.9683  0.8114
 4375.280  0.9663  0.7908
 4375.300  0.9663  0.7778
 4375.320  0.9682  0.7697
 4375.340  0.9693  0.7640
 4375.360  0.9659  0.7615
 4375.380  0.9581  0.7613
 4375.400  0.9486  0.7610
 4375.420  0.9406  0.7671
 4375.440  0.9343  0.7877
 4375.460  0.9273  0.8138
 4375.480  0.9200  0.8298
 4375.500  0.9146  0.8403
 4375.520  0.9127  0.8570
 4375.540  0.9155  0.8749
 4375.560 -1.0000 -1.0000
 4375.580 -1.0000 -1.0000
 4375.600 -1.0000 -1.0000
 4375.620 -1.0000 -1.0000
 4375.640 -1.0000 -1.0000
 4375.660 -1.0000 -1.0000
 4375.680 -1.0000 -1.0000
 4375.700 -1.0000 -1.0000
 4375.720 -1.0000 -1.0000
 4375.740 -1.0000 -1.0000
 4375.760 -1.0000 -1.0000
 4375.780  0.9166  0.9388
 4375.800  0.9082  0.9323
 4375.820  0.8965  0.9347
 4375.840  0.8823  0.9460
 4375.860  0.8668  0.9537
 4375.880  0.8473  0.9542
 4375.900  0.8211  0.9570
 4375.920  0.7938  0.9630
 4375.940  0.7741  0.9642
 4375.960  0.7631  0.9624
 4375.980  0.7572  0.9657
 4376.000  0.7561  0.9716
 4376.020  0.7621  0.9725
 4376.040  0.7770  0.9694
 4376.060  0.7984  0.9681
 4376.080  0.8217  0.9687
 4376.100  0.8441  0.9681
 4376.120  0.8658  0.9663
 4376.140  0.8855  0.9651
 4376.160  0.9002  0.9654
 4376.180  0.9093  0.9669
 4376.200  0.9156  0.9670
 4376.220  0.9205  0.9609
 4376.240  0.9223  0.9475
 4376.260  0.9225  0.9337
 4376.280  0.9262  0.9260
 4376.300  0.9337  0.9166
 4376.320  0.9419  0.8955
 4376.340  0.9484  0.8734
 4376.360  0.9536  0.8667
 4376.380  0.9579  0.8740
 4376.400  0.9600  0.8912
 4376.420  0.9606  0.9154
 4376.440  0.9630  0.9328
 4376.460  0.9678  0.9397
 4376.480  0.9714  0.9459
 4376.500  0.9700  0.9504
 4376.520  0.9648  0.9477
 4376.540  0.9619  0.9426
 4376.560  0.9637  0.9428
 4376.580  0.9691  0.9506
 4376.600  0.9763  0.9616
 4376.620  0.9815  0.9690
 4376.640  0.9813  0.9702
 4376.660  0.9792  0.9680
 4376.680  0.9783  0.9639
 4376.700  0.9758  0.9567
 4376.720  0.9719  0.9487
 4376.740  0.9714  0.9455
 4376.760  0.9756  0.9487
 4376.780  0.9798  0.9551
 4376.800  0.9799  0.9617
 4376.820  0.9766  0.9675
 4376.840  0.9713  0.9719
 4376.860  0.9637  0.9744
 4376.880  0.9544  0.9770
 4376.900  0.9469  0.9805
 4376.920  0.9438  0.9836
 4376.940  0.9428  0.9860
 4376.960  0.9389  0.9894
 4376.980  0.9343  0.9957
 4377.000  0.9328  1.0022
 4377.020  0.9314  1.0041
 4377.040  0.9281  1.0008
 4377.060  0.9288  0.9953
 4377.080  0.9371  0.9904
 4377.100  0.9478  0.9885
 4377.120  0.9570  0.9907
 4377.140  0.9657  0.9942
 4377.160  0.9705  0.9952
 4377.180  0.9675  0.9934
 4377.200  0.9627  0.9913
 4377.220  0.9659  0.9920
 4377.240  0.9749  0.9960
 4377.260  0.9782  0.9986
 4377.280  0.9745  0.9974
 4377.300  0.9700  0.9978
 4377.320  0.9664  1.0019
 4377.340  0.9641  1.0010
 4377.360  0.9650  0.9902
 4377.380  0.9681  0.9800
 4377.400  0.9715  0.9804
 4377.420  0.9752  0.9882
 4377.440  0.9780  0.9943
 4377.460  0.9799  0.9943
 4377.480  0.9802  0.9888
 4377.500  0.9787  0.9806
 4377.520  0.9787  0.9739
 4377.540  0.9811  0.9711
 4377.560  0.9848  0.9726
 4377.580  0.9898  0.9759
 4377.600  0.9960  0.9753
 4377.620  1.0022  0.9687
 4377.640  1.0056  0.9611
 4377.660  1.0035  0.9567
 4377.680  0.9980  0.9504
 4377.700  0.9929  0.9344
 4377.720  0.9903  0.9135
 4377.740  0.9909  0.8970
 4377.760  0.9939  0.8825
 4377.780  0.9971  0.8591
 4377.800  0.9970  0.8263
 4377.820  0.9954  0.8007
 4377.840  0.9968  0.7861
 4377.860  1.0027  0.7718
 4377.880  1.0093  0.7625
 4377.900  1.0094  0.7602
 4377.920  1.0057  0.7539
 4377.940  1.0029  0.7430
 4377.960  0.9987  0.7376
 4377.980  0.9945  0.7452
 4378.000  0.9932  0.7656
 4378.020  0.9920  0.7966
 4378.040  0.9884  0.8357
 4378.060  0.9868  0.8738
 4378.080  0.9889  0.9014
 4378.100  0.9900  0.9180
 4378.120  0.9898  0.9274
 4378.140  0.9901  0.9277
 4378.160  0.9895  0.9180
 4378.180  0.9877  0.9068
 4378.200 -1.0000 -1.0000
 4378.220 -1.0000 -1.0000
 4378.240 -1.0000 -1.0000
 4378.260 -1.0000 -1.0000
 4378.280 -1.0000 -1.0000
 4378.300 -1.0000 -1.0000
 4378.320 -1.0000 -1.0000
 4378.340 -1.0000 -1.0000
 4378.360 -1.0000 -1.0000
 4378.380 -1.0000 -1.0000
 4378.400  0.9130  0.9225
 4378.420  0.8977  0.9252
 4378.440  0.8774  0.9201
 4378.460  0.8562  0.8969
 4378.480  0.8383  0.8667
 4378.500  0.8254  0.8544
 4378.520  0.8063  0.8565
 4378.540  0.7724  0.8542
 4378.560  0.7403  0.8532
 4378.580  0.7297  0.8592
 4378.600  0.7404  0.8613
 4378.620  0.7634  0.8569
 4378.640  0.7914  0.8566
 4378.660  0.8228  0.8654
 4378.680  0.8574  0.8737
 4378.700  0.8926  0.8746
 4378.720  0.9240  0.8739
 4378.740  0.9462  0.8748
 4378.760  0.9582  0.8718
 4378.780  0.9641  0.8625
 4378.800  0.9669  0.8491
 4378.820  0.9670  0.8359
 4378.840  0.9654  0.8276
 4378.860  0.9657  0.8221
 4378.880  0.9696  0.8127
 4378.900  0.9738  0.7977
 4378.920  0.9737  0.7836
 4378.940  0.9699  0.7784
 4378.960  0.9668  0.7850
 4378.980  0.9665  0.7989
 4379.000  0.9664  0.8138
 4379.020  0.9643  0.8277
 4379.040  0.9614  0.8431
 4379.060  0.9592  0.8628
 4379.080  0.9559  0.8832
 4379.100  0.9476  0.8967
 4379.120  0.9346  0.9050
 4379.140  0.9211  0.9196
 4379.160  0.9121  0.9447
 4379.180  0.9074  0.9699
 4379.200  0.9012  0.9848
 4379.220  0.8927  0.9888
 4379.240  0.8850  0.9865
 4379.260  0.8796  0.9826
 4379.280  0.8773  0.9825
 4379.300  0.8807  0.9885
 4379.320  0.8911  0.9957
 4379.340  0.9036  0.9983
 4379.360  0.9104  0.9948
 4379.380  0.9107  0.9881
 4379.400  0.9060  0.9840
 4379.420  0.8950  0.9834
 4379.440  0.8777  0.9821
 4379.460  0.8577  0.9786
 4379.480  0.8373  0.9765
 4379.500  0.8174  0.9767
 4379.520  0.8009  0.9764
 4379.540  0.7890  0.9754
 4379.560  0.7784  0.9777
 4379.580  0.7697  0.9827
 4379.600  0.7696  0.9840
 4379.620  0.7800  0.9823
 4379.640  0.7989  0.9857
 4379.660  0.8222  0.9945
 4379.680  0.8464  0.9994
