           0.94    0.87  
           0.0200  0.7300
 4897.000  0.8359  0.7784
 4897.020  0.8545  0.8068
 4897.040  0.8226  0.8038
 4897.060  0.8053  0.8046
 4897.080  0.7910  0.7999
 4897.100  0.7768  0.7965
 4897.120  0.7631  0.7979
 4897.140  0.7537  0.7910
 4897.160  0.7470  0.7705
 4897.180  0.7436  0.7591
 4897.200  0.7477  0.7661
 4897.220  0.7599  0.7756
 4897.240  0.7782  0.7832
 4897.260  0.7969  0.7918
 4897.280  0.8130  0.7985
 4897.300  0.8278  0.8046
 4897.320  0.8359  0.8106
 4897.340  0.8332  0.8143
 4897.360  0.8245  0.8163
 4897.380  0.8141  0.8184
 4897.400  0.8050  0.8212
 4897.420  0.7987  0.8237
 4897.440  0.7939  0.8248
 4897.460  0.7923  0.8242
 4897.480  0.7958  0.8213
 4897.500  0.8005  0.8162
 4897.520  0.8040  0.8111
 4897.540  0.8097  0.8080
 4897.560  0.8205  0.8044
 4897.580  0.8345  0.7979
 4897.600  0.8474  0.7908
 4897.620  0.8564  0.7860
 4897.640  0.8619  0.7820
 4897.660  0.8647  0.7764
 4897.680  0.8659  0.7715
 4897.700  0.8670  0.7688
 4897.720  0.8687  0.7662
 4897.740  0.8713  0.7632
 4897.760  0.8755  0.7635
 4897.780  0.8794  0.7683
 4897.800  0.8781  0.7725
 4897.820  0.8718  0.7726
 4897.840  0.8654  0.7695
 4897.860  0.8612  0.7663
 4897.880  0.8600  0.7667
 4897.900  0.8622  0.7701
 4897.920  0.8672  0.7702
 4897.940  0.8729  0.7613
 4897.960  0.8732  0.7478
 4897.980  0.8709  0.7423
 4898.000  0.8744  0.7458
 4898.020  0.8798  0.7511
 4898.040  0.8842  0.7577
 4898.060  0.8903  0.7602
 4898.080  0.8958  0.7512
 4898.100  0.8987  0.7386
 4898.120  0.8964  0.7282
 4898.140  0.8884  0.7123
 4898.160  0.8823  0.6922
 4898.180  0.8797  0.6808
 4898.200  0.8760  0.6802
