           1.04    1.07  
           0.0200  0.6300
 4247.000  0.7713  0.3885
 4247.020  0.7397  0.4054
 4247.040  0.7026  0.4046
 4247.060  0.6661  0.4086
 4247.080  0.6265  0.4195
 4247.100  0.5852  0.4385
 4247.120  0.5434  0.4596
 4247.140  0.5030  0.4766
 4247.160  0.4667  0.4848
 4247.180  0.4347  0.4788
 4247.200  0.4045  0.4590
 4247.220  0.3747  0.4377
 4247.240  0.3524  0.4271
 4247.260  0.3452  0.4274
 4247.280  0.3441  0.4330
 4247.300  0.3373  0.4361
 4247.320  0.3285  0.4308
 4247.340  0.3242  0.4225
 4247.360  0.3207  0.4213
 4247.380  0.3139  0.4282
 4247.400  0.3092  0.4388
 4247.420  0.3112  0.4501
 4247.440  0.3164  0.4596
 4247.460  0.3220  0.4655
 4247.480  0.3295  0.4677
 4247.500  0.3378  0.4660
 4247.520  0.3423  0.4574
 4247.540  0.3456  0.4401
 4247.560  0.3528  0.4182
 4247.580  0.3627  0.3986
 4247.600  0.3728  0.3842
 4247.620  0.3844  0.3732
 4247.640  0.3961  0.3630
 4247.660  0.4052  0.3526
 4247.680  0.4147  0.3441
 4247.700  0.4277  0.3409
 4247.720  0.4441  0.3433
 4247.740  0.4637  0.3492
 4247.760  0.4812  0.3562
 4247.780  0.4901  0.3626
 4247.800  0.4960  0.3676
 4247.820  0.5021  0.3726
 4247.840  0.5007  0.3802
 4247.860  0.4898  0.3907
 4247.880  0.4763  0.4002
 4247.900  0.4609  0.4058
 4247.920  0.4394  0.4096
 4247.940  0.4170  0.4154
 4247.960  0.4083  0.4234
 4247.980  0.4166  0.4291
 4248.000  0.4330  0.4300
 4248.020  0.4526  0.4308
 4248.040  0.4702  0.4368
 4248.060  0.4803  0.4459
 4248.080  0.4841  0.4530
 4248.100  0.4859  0.4585
 4248.120  0.4870  0.4658
 4248.140  0.4841  0.4750
 4248.160  0.4730  0.4845
 4248.180  0.4533  0.4937
 4248.200  0.4254  0.5019
 4248.220  0.3965  0.5075
 4248.240  0.3790  0.5121
 4248.260  0.3724  0.5178
 4248.280  0.3684  0.5248
 4248.300  0.3644  0.5309
 4248.320  0.3622  0.5324
 4248.340  0.3629  0.5287
 4248.360  0.3660  0.5217
 4248.380  0.3705  0.5112
 4248.400  0.3750  0.4939
 4248.420  0.3795  0.4687
 4248.440  0.3867  0.4395
 4248.460  0.3957  0.4132
 4248.480  0.4024  0.3946
 4248.500  0.4074  0.3847
 4248.520  0.4143  0.3806
 4248.540  0.4172  0.3775
 4248.560  0.4090  0.3748
 4248.580  0.3994  0.3769
 4248.600  0.4019  0.3856
 4248.620  0.4134  0.3953
 4248.640  0.4230  0.3992
 4248.660  0.4301  0.3993
 4248.680  0.4386  0.4010
 4248.700 -1.0000 -1.0000
 4248.720 -1.0000 -1.0000
 4248.740 -1.0000 -1.0000
 4248.760 -1.0000 -1.0000
 4248.780 -1.0000 -1.0000
 4248.800 -1.0000 -1.0000
 4248.820 -1.0000 -1.0000
 4248.840 -1.0000 -1.0000
 4248.860 -1.0000 -1.0000
 4248.880 -1.0000 -1.0000
 4248.900  0.5227  0.4379
 4248.920  0.5244  0.4379
 4248.940  0.5289  0.4385
 4248.960  0.5341  0.4369
 4248.980  0.5351  0.4296
 4249.000  0.5322  0.4195
 4249.020  0.5296  0.4144
 4249.040  0.5268  0.4166
 4249.060 -1.0000  0.4210
 4249.080 -1.0000 -1.0000
 4249.100 -1.0000 -1.0000
 4249.120 -1.0000 -1.0000
 4249.140 -1.0000 -1.0000
 4249.160 -1.0000 -1.0000
 4249.180 -1.0000 -1.0000
 4249.200 -1.0000 -1.0000
 4249.220 -1.0000  0.4368
 4249.240  0.4078  0.4324
 4249.260  0.4119  0.4338
 4249.280  0.4197  0.4382
 4249.300  0.4272  0.4343
 4249.320  0.4320  0.4226
 4249.340  0.4333  0.4126
 4249.360 -1.0000 -1.0000
 4249.380 -1.0000 -1.0000
 4249.400 -1.0000 -1.0000
 4249.420 -1.0000 -1.0000
 4249.440 -1.0000 -1.0000
 4249.460 -1.0000 -1.0000
 4249.480 -1.0000 -1.0000
 4249.500 -1.0000 -1.0000
 4249.520 -1.0000  0.3290
 4249.540  0.4765  0.3243
 4249.560  0.4716  0.3196
 4249.580  0.4547  0.3132
 4249.600  0.4275  0.3033
 4249.620  0.4067  0.2933
 4249.640  0.4031  0.2888
 4249.660  0.4094  0.2888
 4249.680  0.4160  0.2890
 4249.700  0.4203  0.2901
 4249.720  0.4238  0.2943
 4249.740  0.4282  0.2976
 4249.760  0.4290  0.2957
 4249.780  0.4202  0.2913
 4249.800  0.4095  0.2917
 4249.820  0.4105  0.3007
 4249.840  0.4219  0.3147
 4249.860  0.4326  0.3255
 4249.880  0.4374  0.3290
 4249.900  0.4358  0.3279
 4249.920  0.4298  0.3265
 4249.940  0.4265  0.3252
 4249.960  0.4260  0.3234
 4249.980  0.4161  0.3224
 4250.000  0.3924  0.3232
 4250.020  0.3683  0.3248
 4250.040  0.3574  0.3259
 4250.060  0.3576  0.3250
 4250.080  0.3571  0.3228
 4250.100  0.3511  0.3225
 4250.120  0.3448  0.3263
 4250.140  0.3393  0.3338
 4250.160  0.3301  0.3431
 4250.180  0.3198  0.3525
 4250.200  0.3152  0.3598
 4250.220  0.3161  0.3651
 4250.240  0.3155  0.3743
 4250.260  0.3098  0.3923
 4250.280  0.3037  0.4167
 4250.300  0.2990  0.4431
 4250.320  0.2908  0.4711
 4250.340  0.2826  0.5060
 4250.360  0.2841  0.5532
 4250.380  0.2934  0.6090
 4250.400  0.3027  0.6636
 4250.420  0.3077  0.7116
 4250.440  0.3089  0.7536
 4250.460 -1.0000  0.7896
 4250.480 -1.0000  0.8146
 4250.500 -1.0000 -1.0000
 4250.520 -1.0000 -1.0000
 4250.540 -1.0000 -1.0000
 4250.560 -1.0000 -1.0000
 4250.580 -1.0000 -1.0000
 4250.600 -1.0000 -1.0000
 4250.620 -1.0000 -1.0000
 4250.640 -1.0000 -1.0000
 4250.660 -1.0000 -1.0000
 4250.680 -1.0000 -1.0000
 4250.700 -1.0000 -1.0000
 4250.720 -1.0000 -1.0000
 4250.740 -1.0000 -1.0000
 4250.760 -1.0000 -1.0000
 4250.780 -1.0000 -1.0000
 4250.800 -1.0000 -1.0000
 4250.820 -1.0000 -1.0000
 4250.840 -1.0000 -1.0000
 4250.860 -1.0000 -1.0000
 4250.880 -1.0000 -1.0000
 4250.900 -1.0000 -1.0000
 4250.920 -1.0000 -1.0000
 4250.940 -1.0000 -1.0000
 4250.960 -1.0000 -1.0000
 4250.980 -1.0000 -1.0000
 4251.000 -1.0000 -1.0000
 4251.020 -1.0000 -1.0000
 4251.040 -1.0000 -1.0000
 4251.060 -1.0000 -1.0000
 4251.080 -1.0000 -1.0000
 4251.100 -1.0000 -1.0000
 4251.120 -1.0000  0.7212
 4251.140 -1.0000  0.7310
 4251.160 -1.0000  0.7321
 4251.180 -1.0000  0.7152
 4251.200 -1.0000  0.6874
 4251.220 -1.0000  0.6604
 4251.240 -1.0000  0.6371
 4251.260 -1.0000  0.6117
 4251.280 -1.0000  0.5809
 4251.300 -1.0000  0.5525
 4251.320  0.8032  0.5318
 4251.340  0.8250  0.5151
 4251.360  0.8546  0.5017
 4251.380  0.8792  0.4945
 4251.400  0.8911  0.4931
 4251.420  0.8924  0.4949
 4251.440  0.8892  0.4983
 4251.460 -1.0000  0.5043
 4251.480 -1.0000  0.5110
 4251.500 -1.0000 -1.0000
 4251.520 -1.0000 -1.0000
 4251.540 -1.0000 -1.0000
 4251.560 -1.0000 -1.0000
 4251.580 -1.0000 -1.0000
 4251.600 -1.0000 -1.0000
 4251.620 -1.0000 -1.0000
 4251.640 -1.0000 -1.0000
 4251.660 -1.0000 -1.0000
 4251.680 -1.0000 -1.0000
 4251.700 -1.0000 -1.0000
 4251.720 -1.0000 -1.0000
 4251.740 -1.0000  0.4548
 4251.760  0.7228  0.4743
 4251.780 -1.0000  0.4935
 4251.800 -1.0000  0.5171
 4251.820 -1.0000  0.5547
 4251.840 -1.0000  0.6000
 4251.860 -1.0000  0.6439
 4251.880 -1.0000  0.6831
 4251.900  0.6117  0.7133
 4251.920  0.5807  0.7337
 4251.940  0.5468  0.7477
 4251.960  0.5193  0.7542
 4251.980  0.4987  0.7538
 4252.000  0.4839  0.7559
 4252.020  0.4735  0.7681
 4252.040  0.4666  0.7896
 4252.060  0.4644  0.8163
 4252.080 -1.0000  0.8444
 4252.100 -1.0000  0.8716
 4252.120 -1.0000  0.8972
 4252.140 -1.0000  0.9174
 4252.160 -1.0000  0.9255
 4252.180 -1.0000 -1.0000
 4252.200 -1.0000 -1.0000
 4252.220 -1.0000 -1.0000
 4252.240 -1.0000 -1.0000
 4252.260 -1.0000 -1.0000
 4252.280 -1.0000 -1.0000
 4252.300 -1.0000 -1.0000
 4252.320 -1.0000 -1.0000
 4252.340 -1.0000 -1.0000
 4252.360 -1.0000 -1.0000
 4252.380 -1.0000 -1.0000
 4252.400 -1.0000 -1.0000
 4252.420 -1.0000 -1.0000
 4252.440 -1.0000 -1.0000
 4252.460 -1.0000 -1.0000
 4252.480 -1.0000 -1.0000
 4252.500 -1.0000 -1.0000
 4252.520 -1.0000  0.3127
 4252.540 -1.0000  0.3109
 4252.560 -1.0000  0.3194
 4252.580 -1.0000  0.3371
 4252.600  0.7097  0.3572
 4252.620  0.7143  0.3724
 4252.640  0.7257  0.3847
 4252.660  0.7498  0.4010
 4252.680  0.7807  0.4232
 4252.700  0.8092  0.4494
 4252.720  0.8342  0.4823
 4252.740  0.8543  0.5263
 4252.760  0.8648  0.5800
 4252.780  0.8643  0.6365
 4252.800  0.8542  0.6891
 4252.820  0.8336  0.7381
 4252.840  0.8025  0.7905
 4252.860  0.7667  0.8489
 4252.880  0.7291  0.9048
 4252.900  0.6863  0.9491
 4252.920  0.6401  0.9804
 4252.940  0.5962  1.0028
 4252.960  0.5542  1.0181
 4252.980  0.5103  1.0265
 4253.000  0.4668  1.0297
 4253.020  0.4306  1.0278
 4253.040  0.4041  1.0166
 4253.060  0.3802  0.9932
 4253.080  0.3534  0.9619
 4253.100  0.3321  0.9330
 4253.120  0.3251  0.9127
 4253.140  0.3274  0.8946
 4253.160  0.3336  0.8693
 4253.180  0.3451  0.8370
 4253.200  0.3581  0.8040
 4253.220  0.3668  0.7765
 4253.240  0.3764  0.7566
 4253.260  0.3927  0.7419
 4253.280  0.4126  0.7318
 4253.300  0.4323  0.7316
 4253.320  0.4550  0.7464
 4253.340  0.4859  0.7746
 4253.360  0.5252  0.8062
 4253.380  0.5712  0.8318
 4253.400  0.6207  0.8552
 4253.420  0.6613  0.8771
 4253.440 -1.0000 -1.0000
 4253.460 -1.0000 -1.0000
 4253.480 -1.0000 -1.0000
 4253.500 -1.0000 -1.0000
 4253.520 -1.0000 -1.0000
 4253.540 -1.0000 -1.0000
 4253.560 -1.0000 -1.0000
