           1.06    1.06  
           0.0200  0.6300
 4272.000  0.9955  0.6374
 4272.020  1.0494  0.6238
 4272.040  1.0415  0.6132
 4272.060  1.0444  0.6171
 4272.080  1.0448  0.6245
 4272.100  1.0437  0.6203
 4272.120  1.0408  0.6054
 4272.140  1.0412  0.5964
 4272.160  1.0467  0.5962
 4272.180  1.0479  0.5889
 4272.200  1.0357  0.5661
 4272.220  1.0173  0.5327
 4272.240  1.0079  0.4961
 4272.260  1.0093  0.4621
 4272.280  1.0096  0.4329
 4272.300  1.0050  0.4062
 4272.320  0.9996  0.3807
 4272.340  0.9922  0.3590
 4272.360  0.9788  0.3428
 4272.380  0.9584  0.3292
 4272.400  0.9352  0.3182
 4272.420  0.9163  0.3159
 4272.440  0.9053  0.3271
 4272.460  0.8960  0.3499
 4272.480  0.8782  0.3805
 4272.500  0.8528  0.4174
 4272.520  0.8270  0.4590
 4272.540  0.7997  0.5041
 4272.560  0.7685  0.5564
 4272.580  0.7367  0.6209
 4272.600  0.7052  0.6939
 4272.620  0.6705  0.7646
 4272.640  0.6346  0.8254
 4272.660  0.6068  0.8734
 4272.680 -1.0000  0.9049
 4272.700 -1.0000 -1.0000
 4272.720 -1.0000 -1.0000
 4272.740 -1.0000 -1.0000
 4272.760 -1.0000 -1.0000
 4272.780 -1.0000 -1.0000
 4272.800 -1.0000 -1.0000
 4272.820 -1.0000 -1.0000
 4272.840 -1.0000 -1.0000
 4272.860 -1.0000 -1.0000
 4272.880 -1.0000 -1.0000
 4272.900 -1.0000 -1.0000
 4272.920 -1.0000 -1.0000
 4272.940 -1.0000 -1.0000
 4272.960 -1.0000  1.0094
 4272.980 -1.0000  1.0003
 4273.000  0.3498  0.9838
 4273.020  0.3409  0.9710
 4273.040  0.3388  0.9695
 4273.060  0.3482  0.9706
 4273.080  0.3687  0.9644
 4273.100  0.3962  0.9578
 4273.120  0.4313  0.9615
 4273.140  0.4769  0.9673
 4273.160  0.5238  0.9629
 4273.180  0.5584  0.9537
 4273.200 -1.0000 -1.0000
 4273.220 -1.0000 -1.0000
 4273.240 -1.0000 -1.0000
 4273.260 -1.0000 -1.0000
 4273.280 -1.0000 -1.0000
 4273.300 -1.0000 -1.0000
 4273.320 -1.0000 -1.0000
 4273.340 -1.0000 -1.0000
 4273.360 -1.0000 -1.0000
 4273.380 -1.0000 -1.0000
 4273.400  1.0358  0.9780
 4273.420  1.0344  0.9825
 4273.440 -1.0000  0.9875
 4273.460 -1.0000 -1.0000
 4273.480 -1.0000 -1.0000
 4273.500 -1.0000 -1.0000
 4273.520 -1.0000 -1.0000
 4273.540 -1.0000 -1.0000
 4273.560 -1.0000 -1.0000
 4273.580 -1.0000 -1.0000
 4273.600 -1.0000 -1.0000
 4273.620 -1.0000  0.8851
 4273.640 -1.0000 -1.0000
 4273.660 -1.0000 -1.0000
 4273.680 -1.0000 -1.0000
 4273.700 -1.0000 -1.0000
 4273.720 -1.0000 -1.0000
 4273.740 -1.0000 -1.0000
 4273.760 -1.0000 -1.0000
 4273.780 -1.0000 -1.0000
 4273.800 -1.0000 -1.0000
 4273.820 -1.0000 -1.0000
 4273.840  1.0053  0.8612
 4273.860  1.0146  0.8435
 4273.880  1.0255  0.8251
 4273.900  1.0333  0.7976
 4273.920  1.0344  0.7486
 4273.940  1.0299  0.6889
 4273.960  1.0235  0.6360
 4273.980  1.0192  0.5855
 4274.000  1.0182  0.5278
 4274.020  1.0162  0.4712
 4274.040  1.0109  0.4284
 4274.060  1.0039  0.3987
 4274.080  0.9966  0.3726
 4274.100  0.9887  0.3457
 4274.120  0.9821  0.3256
 4274.140  0.9785  0.3202
 4274.160  0.9752  0.3270
 4274.180  0.9700  0.3384
 4274.200  0.9613  0.3508
