           0.97    0.96  
           0.0200  0.6700
 4547.000  0.8571  0.9106
 4547.020  0.8430  0.9130
 4547.040  0.8260  0.9195
 4547.060  0.8169  0.9250
 4547.080  0.8127  0.9274
 4547.100  0.8136  0.9276
 4547.120  0.8196  0.9276
 4547.140  0.8272  0.9289
 4547.160  0.8348  0.9330
 4547.180  0.8440  0.9350
 4547.200  0.8537  0.9289
 4547.220  0.8611  0.9190
 4547.240  0.8665  0.9112
 4547.260  0.8736  0.9030
 4547.280  0.8836  0.8911
 4547.300  0.8947  0.8795
 4547.320  0.9061  0.8726
 4547.340  0.9166  0.8668
 4547.360  0.9248  0.8598
 4547.380  0.9322  0.8592
 4547.400  0.9381  0.8647
 4547.420  0.9408  0.8655
 4547.440  0.9430  0.8594
 4547.460  0.9462  0.8559
 4547.480  0.9488  0.8597
 4547.500  0.9485  0.8653
 4547.520  0.9443  0.8688
 4547.540  0.9385  0.8724
 4547.560  0.9338  0.8764
 4547.580  0.9301  0.8779
 4547.600  0.9270  0.8767
 4547.620  0.9268  0.8751
 4547.640  0.9277  0.8735
 4547.660  0.9263  0.8726
 4547.680  0.9261  0.8771
 4547.700  0.9325  0.8874
 4547.720  0.9440  0.8991
 4547.740  0.9528  0.9116
 4547.760  0.9540  0.9255
 4547.780  0.9519  0.9379
 4547.800  0.9488  0.9469
 4547.820  0.9427  0.9519
 4547.840  0.9366  0.9532
 4547.860  0.9313  0.9536
 4547.880  0.9228  0.9573
 4547.900  0.9128  0.9638
 4547.920  0.9068  0.9677
 4547.940  0.9028  0.9663
 4547.960  0.8955  0.9634
 4547.980  0.8874  0.9652
 4548.000  0.8838  0.9715
 4548.020  0.8833  0.9748
 4548.040  0.8835  0.9707
 4548.060  0.8843  0.9618
 4548.080  0.8858  0.9528
 4548.100  0.8878  0.9452
 4548.120  0.8894  0.9384
 4548.140  0.8908  0.9329
 4548.160  0.8933  0.9288
 4548.180  0.8953  0.9227
 4548.200  0.8918  0.9104
 4548.220  0.8839  0.8963
 4548.240  0.8801  0.8873
 4548.260  0.8830  0.8821
 4548.280  0.8862  0.8775
 4548.300  0.8865  0.8739
 4548.320  0.8883  0.8708
 4548.340  0.8951  0.8677
 4548.360  0.9022  0.8624
 4548.380  0.9057  0.8509
 4548.400  0.9102  0.8366
 4548.420  0.9197  0.8283
 4548.440  0.9326  0.8285
 4548.460  0.9439  0.8307
 4548.480  0.9506  0.8287
 4548.500  0.9532  0.8232
 4548.520  0.9541  0.8187
 4548.540  0.9545  0.8189
 4548.560  0.9532  0.8250
 4548.580  0.9509  0.8368
 4548.600  0.9516  0.8514
 4548.620  0.9546  0.8648
 4548.640  0.9531  0.8740
 4548.660  0.9470  0.8777
 4548.680 -1.0000  0.8758
 4548.700 -1.0000  0.8691
 4548.720 -1.0000  0.8632
 4548.740 -1.0000  0.8676
 4548.760 -1.0000  0.8849
 4548.780 -1.0000  0.9067
 4548.800 -1.0000  0.9244
 4548.820 -1.0000  0.9351
 4548.840 -1.0000  0.9374
 4548.860 -1.0000  0.9309
 4548.880 -1.0000  0.9189
 4548.900 -1.0000  0.9077
 4548.920 -1.0000 -1.0000
 4548.940 -1.0000 -1.0000
 4548.960 -1.0000 -1.0000
 4548.980 -1.0000 -1.0000
 4549.000 -1.0000 -1.0000
 4549.020 -1.0000 -1.0000
 4549.040 -1.0000 -1.0000
 4549.060 -1.0000 -1.0000
 4549.080 -1.0000 -1.0000
 4549.100 -1.0000 -1.0000
 4549.120 -1.0000 -1.0000
 4549.140 -1.0000 -1.0000
 4549.160 -1.0000  0.8317
 4549.180 -1.0000  0.8306
 4549.200  0.7869  0.8299
 4549.220  0.7889  0.8322
 4549.240  0.7962  0.8423
 4549.260  0.8085  0.8601
 4549.280  0.8244  0.8780
 4549.300  0.8416  0.8893
 4549.320  0.8594  0.8961
 4549.340  0.8761  0.9043
 4549.360  0.8867  0.9145
 4549.380  0.8907  0.9232
 4549.400  0.8937  0.9281
 4549.420  0.8989  0.9298
 4549.440  0.9067  0.9325
 4549.460  0.9144  0.9381
 4549.480  0.9174  0.9437
 4549.500  0.9167  0.9466
 4549.520  0.9161  0.9469
 4549.540  0.9165  0.9455
 4549.560  0.9156  0.9442
 4549.580  0.9126  0.9442
 4549.600  0.9103  0.9470
 4549.620  0.9072  0.9515
 4549.640  0.8998  0.9547
 4549.660  0.8908  0.9536
 4549.680  0.8829  0.9476
 4549.700  0.8746  0.9400
 4549.720  0.8657  0.9359
 4549.740  0.8577  0.9367
 4549.760  0.8523  0.9405
 4549.780  0.8478  0.9445
 4549.800  0.8411  0.9465
 4549.820  0.8326  0.9463
