           0.95    0.94  
           0.0200  0.6800
 4572.000  0.8724  0.8556
 4572.020  0.8618  0.8585
 4572.040  0.8476  0.8642
 4572.060  0.8345  0.8729
 4572.080  0.8263  0.8860
 4572.100  0.8237  0.8998
 4572.120  0.8212  0.9097
 4572.140  0.8152  0.9146
 4572.160  0.8095  0.9146
 4572.180 -1.0000  0.9071
 4572.200 -1.0000  0.8962
 4572.220 -1.0000  0.8967
 4572.240 -1.0000  0.9136
 4572.260 -1.0000  0.9316
 4572.280 -1.0000  0.9386
 4572.300 -1.0000  0.9393
 4572.320 -1.0000  0.9387
 4572.340  0.9040  0.9365
 4572.360  0.9054  0.9331
 4572.380  0.9029  0.9299
 4572.400  0.8967  0.9272
 4572.420  0.8905  0.9241
 4572.440  0.8851  0.9194
 4572.460  0.8762  0.9120
 4572.480  0.8653  0.9054
 4572.500  0.8557  0.9031
 4572.520  0.8470  0.9030
 4572.540  0.8400  0.9010
 4572.560  0.8356  0.8981
 4572.580  0.8326  0.8983
 4572.600  0.8313  0.9023
 4572.620  0.8339  0.9076
 4572.640  0.8417  0.9102
 4572.660  0.8533  0.9086
 4572.680  0.8689  0.9052
 4572.700  0.8857  0.9023
 4572.720  0.8990  0.8985
 4572.740  0.9090  0.8946
 4572.760  0.9188  0.8947
 4572.780  0.9278  0.8996
 4572.800  0.9336  0.9030
 4572.820  0.9360  0.9001
 4572.840  0.9364  0.8933
 4572.860  0.9360  0.8860
 4572.880  0.9360  0.8776
 4572.900  0.9374  0.8673
 4572.920  0.9381  0.8556
 4572.940  0.9355  0.8439
 4572.960  0.9328  0.8325
 4572.980  0.9345  0.8191
 4573.000  0.9384  0.8026
 4573.020  0.9413  0.7867
 4573.040  0.9430  0.7765
 4573.060  0.9419  0.7731
 4573.080  0.9374  0.7749
 4573.100  0.9326  0.7802
 4573.120  0.9283  0.7882
 4573.140  0.9223  0.7991
 4573.160  0.9136  0.8133
 4573.180  0.9058  0.8303
 4573.200  0.9025  0.8478
 4573.220  0.9020  0.8627
 4573.240  0.9036  0.8757
 4573.260  0.9095  0.8905
 4573.280  0.9177  0.9060
 4573.300  0.9229  0.9163
 4573.320  0.9243  0.9191
 4573.340  0.9242  0.9185
 4573.360  0.9244  0.9203
 4573.380  0.9235  0.9262
 4573.400  0.9184  0.9323
 4573.420  0.9117  0.9340
 4573.440  0.9091  0.9326
 4573.460  0.9089  0.9320
 4573.480  0.9067  0.9343
 4573.500  0.9032  0.9384
 4573.520  0.8994  0.9420
 4573.540  0.8950  0.9433
 4573.560  0.8916  0.9429
 4573.580  0.8870  0.9407
 4573.600  0.8755  0.9351
 4573.620  0.8599  0.9286
 4573.640  0.8461  0.9277
 4573.660  0.8334  0.9345
 4573.680  0.8191  0.9436
 4573.700  0.8041  0.9465
 4573.720  0.7903  0.9390
 4573.740  0.7782  0.9261
 4573.760  0.7712  0.9189
 4573.780  0.7763  0.9227
 4573.800  0.7948  0.9318
 4573.820  0.8178  0.9364
 4573.840  0.8394  0.9332
 4573.860  0.8623  0.9281
 4573.880  0.8835  0.9275
 4573.900  0.8987  0.9314
 4573.920  0.9098  0.9350
 4573.940  0.9171  0.9350
 4573.960  0.9202  0.9330
 4573.980  0.9213  0.9332
 4574.000  0.9210  0.9370
 4574.020  0.9190  0.9411
 4574.040  0.9174  0.9420
 4574.060  0.9171  0.9385
 4574.080  0.9184  0.9322
 4574.100  0.9235  0.9257
 4574.120  0.9321  0.9211
 4574.140  0.9401  0.9179
 4574.160  0.9463  0.9141
 4574.180  0.9530  0.9074
 4574.200  0.9586  0.8963
 4574.220  0.9601  0.8821
 4574.240  0.9597  0.8685
 4574.260  0.9580  0.8572
 4574.280  0.9550  0.8464
 4574.300  0.9516  0.8330
 4574.320  0.9484  0.8159
 4574.340  0.9478  0.7974
 4574.360  0.9477  0.7818
 4574.380  0.9441  0.7707
 4574.400  0.9391  0.7617
 4574.420  0.9365  0.7509
 4574.440  0.9367  0.7367
 4574.460  0.9386  0.7242
 4574.480  0.9408  0.7220
 4574.500  0.9413  0.7334
 4574.520  0.9393  0.7534
 4574.540  0.9379  0.7763
 4574.560  0.9396  0.8002
 4574.580  0.9421  0.8239
 4574.600  0.9445  0.8469
 4574.620  0.9463  0.8689
 4574.640  0.9474  0.8897
 4574.660  0.9486  0.9100
 4574.680  0.9481  0.9290
 4574.700  0.9464  0.9425
 4574.720  0.9454  0.9480
 4574.740  0.9432  0.9480
 4574.760  0.9394  0.9473
 4574.780  0.9363  0.9471
 4574.800  0.9322  0.9455
 4574.820  0.9245  0.9420
 4574.840  0.9129  0.9374
 4574.860  0.8999  0.9329
 4574.880  0.8878  0.9287
 4574.900  0.8758  0.9245
 4574.920  0.8635  0.9204
 4574.940  0.8511  0.9168
 4574.960  0.8381  0.9124
 4574.980  0.8260  0.9054
 4575.000  0.8160  0.8964
 4575.020  0.8071  0.8883
 4575.040  0.7992  0.8826
 4575.060  0.7895  0.8774
 4575.080  0.7746  0.8687
 4575.100  0.7559  0.8547
 4575.120  0.7387  0.8377
 4575.140  0.7308  0.8218
 4575.160  0.7370  0.8085
 4575.180  0.7547  0.7965
 4575.200  0.7808  0.7858
 4575.220  0.8141  0.7782
 4575.240  0.8478  0.7757
 4575.260  0.8753  0.7783
 4575.280  0.8975  0.7837
 4575.300  0.9175  0.7885
 4575.320  0.9341  0.7923
 4575.340  0.9433  0.7972
 4575.360  0.9461  0.8051
