           0.96    0.97  
           0.0200  0.6600
 4447.000  0.9542  0.9150
 4447.020  0.9732  0.9306
 4447.040  0.9644  0.9297
 4447.060  0.9614  0.9269
 4447.080  0.9596  0.9233
 4447.100  0.9571  0.9239
 4447.120  0.9530  0.9299
 4447.140  0.9513  0.9378
 4447.160  0.9550  0.9420
 4447.180  0.9600  0.9421
 4447.200  0.9601  0.9419
 4447.220  0.9535  0.9430
 4447.240  0.9451  0.9448
 4447.260  0.9387  0.9473
 4447.280  0.9325  0.9497
 4447.300  0.9284  0.9500
 4447.320  0.9290  0.9465
 4447.340  0.9291  0.9390
 4447.360  0.9253  0.9290
 4447.380  0.9214  0.9182
 4447.400  0.9203  0.9081
 4447.420  0.9209  0.8990
 4447.440  0.9224  0.8906
 4447.460  0.9249  0.8838
 4447.480  0.9256  0.8790
 4447.500  0.9241  0.8737
 4447.520  0.9241  0.8670
 4447.540  0.9257  0.8592
 4447.560  0.9246  0.8487
 4447.580  0.9209  0.8346
 4447.600  0.9197  0.8199
 4447.620  0.9213  0.8085
 4447.640  0.9215  0.8007
 4447.660  0.9205  0.7957
 4447.680  0.9198  0.7920
 4447.700  0.9205  0.7860
 4447.720  0.9245  0.7735
 4447.740  0.9310  0.7549
 4447.760  0.9375  0.7356
 4447.780  0.9441  0.7212
 4447.800  0.9506  0.7109
 4447.820  0.9550  0.6989
 4447.840  0.9575  0.6822
 4447.860  0.9577  0.6646
 4447.880  0.9534  0.6527
 4447.900  0.9462  0.6498
 4447.920  0.9414  0.6560
 4447.940  0.9412  0.6712
 4447.960  0.9403  0.6939
 4447.980  0.9350  0.7210
 4448.000  0.9281  0.7493
 4448.020  0.9215  0.7773
 4448.040  0.9137  0.8039
 4448.060  0.9047  0.8279
 4448.080  0.8958  0.8479
 4448.100  0.8882  0.8647
 4448.120  0.8818  0.8787
 4448.140  0.8758  0.8875
 4448.160  0.8687  0.8895
 4448.180  0.8599  0.8876
 4448.200  0.8496  0.8863
 4448.220  0.8390  0.8868
 4448.240  0.8281  0.8872
 4448.260  0.8176  0.8867
 4448.280  0.8104  0.8874
 4448.300  0.8059  0.8899
 4448.320  0.8012  0.8917
 4448.340  0.7964  0.8913
 4448.360  0.7925  0.8898
