intspec/vucd3_combine_best8_in    0.000    1.000    0.651   32.787    0.537  702.287  700.975    3.690   52.297   52.325    3.135    0.028    0.014    0.059   -0.051   -0.081    0.046   16.365   16.411    2.177    3.507    3.290    0.344    1.378
intspec/vucd3_combine_best8_in    1.000    2.000    1.477   37.038    0.569  706.536  705.547    3.193   50.748   50.522    2.432    0.037    0.020    0.049   -0.073   -0.101    0.039   15.987   17.377    2.061    3.368    3.131    0.338    1.720
intspec/vucd3_combine_best8_in    2.000    4.000    3.288   30.808    0.820  706.512  704.613    2.825   47.735   48.086    2.503   -0.004   -0.010    0.044   -0.024   -0.058    0.040   17.489   18.835    1.442    2.831    2.531    0.349    1.885
intspec/vucd3_combine_best8_in    4.000    8.000    5.709   17.842    1.280  696.198  693.994    2.845   40.968   40.421    4.305    0.006    0.031    0.059   -0.001   -0.007    0.093   17.969   17.537    2.638    3.411    2.819    0.484    1.834
intspec/vucd3_combine_best8_in    8.000   12.000    9.855   10.783    0.856  712.063  707.451    4.203   31.114   31.136    7.599    0.015    0.122    0.127    0.004    0.045    0.123   14.821   15.923    3.094    3.728    3.308    0.542    0.960
