FORPRINT: Fri Jun  3 10:56:57 2016
      0.1756568      0.5987518      0.9999999
      0.5985536      1.6698493      0.9999999
      0.1002207      4.3907127      0.9999999
      0.0674418     10.6967497      0.9999999
      0.0581272     30.9545326      0.9999999
