FORPRINT: Mon Aug 31 09:30:55 2015
  57851.8515625      0.0283819      0.8474932
  14568.1455078      0.0827775      0.8427439
   1760.0352783      0.1920081      0.8522425
    555.4523926      0.3337307      0.7999834
    352.1436462      0.5126024      0.9527889
     52.8112183      1.2408837      1.0000000
     15.6783857      1.4388642      0.5020986
      6.1612167     12.3171253      1.0000000
