           1.0000
          -0.30
 4622.000  0.6264
 4622.020  0.6268
 4622.040  0.5379
 4622.060  0.4942
 4622.080  0.4771
 4622.100  0.4811
 4622.120 -1.0000
 4622.140 -1.0000
 4622.160 -1.0000
 4622.180 -1.0000
 4622.200 -1.0000
 4622.220 -1.0000
 4622.240 -1.0000
 4622.260 -1.0000
 4622.280 -1.0000
 4622.300 -1.0000
 4622.320 -1.0000
 4622.340 -1.0000
 4622.360 -1.0000
 4622.380 -1.0000
 4622.400 -1.0000
 4622.420  0.6266
 4622.440  0.5858
 4622.460  0.5370
 4622.480  0.5013
 4622.500  0.4893
 4622.520  0.4997
 4622.540  0.5256
 4622.560  0.5614
 4622.580  0.6010
 4622.600  0.6327
 4622.620  0.6426
 4622.640  0.6236
 4622.660  0.5826
 4622.680  0.5357
 4622.700  0.4942
 4622.720  0.4599
 4622.740  0.4368
 4622.760  0.4354
 4622.780  0.4609
 4622.800  0.5066
 4622.820  0.5629
 4622.840  0.6269
 4622.860  0.6990
 4622.880  0.7745
 4622.900  0.8444
 4622.920  0.9002
 4622.940  0.9349
 4622.960  0.9453
 4622.980  0.9357
 4623.000  0.9147
 4623.020  0.8883
 4623.040  0.8572
 4623.060  0.8194
 4623.080  0.7772
 4623.100  0.7424
 4623.120  0.7281
 4623.140  0.7364
 4623.160  0.7630
 4623.180  0.8073
 4623.200  0.8619
 4623.220  0.9106
 4623.240  0.9420
 4623.260  0.9555
 4623.280  0.9587
 4623.300  0.9622
 4623.320  0.9694
 4623.340  0.9755
 4623.360  0.9767
 4623.380  0.9722
 4623.400  0.9618
 4623.420  0.9475
 4623.440  0.9318
 4623.460  0.9171
 4623.480  0.9091
 4623.500  0.9106
 4623.520  0.9171
 4623.540  0.9224
 4623.560  0.9231
 4623.580  0.9213
 4623.600  0.9201
 4623.620  0.9158
 4623.640  0.9037
 4623.660  0.8829
 4623.680  0.8565
 4623.700  0.8292
 4623.720  0.8047
 4623.740  0.7854
 4623.760  0.7745
 4623.780  0.7773
 4623.800  0.7980
 4623.820  0.8300
 4623.840  0.8580
 4623.860  0.8693
 4623.880  0.8583
 4623.900  0.8251
 4623.920  0.7722
 4623.940  0.7031
 4623.960  0.6257
 4623.980  0.5547
 4624.000  0.5027
 4624.020  0.4734
 4624.040  0.4661
 4624.060  0.4810
 4624.080  0.5225
 4624.100  0.5911
 4624.120  0.6771
 4624.140  0.7665
 4624.160  0.8455
 4624.180  0.9046
 4624.200  0.9442
 4624.220  0.9673
 4624.240  0.9783
 4624.260  0.9855
 4624.280  0.9911
 4624.300  0.9921
 4624.320  0.9898
 4624.340  0.9863
 4624.360  0.9815
 4624.380  0.9749
 4624.400  0.9658
 4624.420  0.9546
 4624.440  0.9445
 4624.460  0.9395
 4624.480  0.9395
 4624.500  0.9417
 4624.520  0.9454
 4624.540  0.9518
 4624.560  0.9605
 4624.580  0.9711
 4624.600  0.9804
 4624.620  0.9845
 4624.640  0.9832
 4624.660  0.9780
 4624.680  0.9703
 4624.700  0.9613
 4624.720  0.9489
 4624.740  0.9311
 4624.760  0.9063
 4624.780  0.8696
 4624.800  0.8173
 4624.820  0.7514
 4624.840  0.6793
 4624.860  0.6096
 4624.880  0.5476
 4624.900  0.4951
 4624.920  0.4593
 4624.940  0.4497
 4624.960  0.4666
 4624.980  0.5031
 4625.000  0.5526
 4625.020  0.6119
 4625.040  0.6792
 4625.060  0.7464
 4625.080  0.7995
 4625.100  0.8281
 4625.120  0.8324
 4625.140  0.8196
 4625.160  0.7996
 4625.180  0.7845
 4625.200  0.7861
 4625.220  0.8092
 4625.240  0.8454
 4625.260  0.8789
 4625.280  0.9006
 4625.300  0.9143
 4625.320  0.9259
 4625.340  0.9348
 4625.360  0.9381
 4625.380  0.9366
 4625.400  0.9329
 4625.420  0.9259
 4625.440  0.9107
 4625.460  0.8818
 4625.480  0.8363
 4625.500  0.7763
 4625.520  0.7077
 4625.540  0.6353
 4625.560  0.5640
 4625.580  0.5014
 4625.600  0.4548
 4625.620  0.4259
 4625.640  0.4085
 4625.660  0.3925
 4625.680  0.3742
 4625.700  0.3588
 4625.720  0.3536
 4625.740  0.3609
 4625.760  0.3798
 4625.780  0.4112
 4625.800  0.4550
 4625.820  0.5086
 4625.840  0.5685
 4625.860  0.6308
 4625.880  0.6908
 4625.900  0.7413
 4625.920  0.7756
 4625.940  0.7922
 4625.960  0.7936
 4625.980  0.7818
 4626.000  0.7567
 4626.020  0.7204
 4626.040  0.6813
 4626.060  0.6475
 4626.080  0.6202
 4626.100  0.6014
 4626.120  0.5979
 4626.140  0.6134
 4626.160  0.6404
 4626.180  0.6636
 4626.200  0.6692
 4626.220  0.6519
 4626.240  0.6164
 4626.260  0.5733
 4626.280  0.5340
 4626.300  0.5102
 4626.320  0.5093
 4626.340  0.5290
 4626.360  0.5651
 4626.380  0.6170
 4626.400  0.6807
 4626.420  0.7467
 4626.440  0.8063
 4626.460  0.8544
 4626.480  0.8889
 4626.500  0.9106
 4626.520  0.9247
 4626.540  0.9348
 4626.560  0.9363
 4626.580  0.9225
 4626.600  0.8930
 4626.620  0.8526
 4626.640  0.8020
 4626.660  0.7377
 4626.680  0.6616
 4626.700  0.5846
 4626.720  0.5210
 4626.740  0.4806
 4626.760  0.4664
 4626.780  0.4768
 4626.800  0.5085
