           1.15  
           1.08
 4172.000  0.8428
 4172.020  0.8461
 4172.040  0.7199
 4172.060  0.5897
 4172.080  0.4646
 4172.100  0.3840
 4172.120  0.3506
 4172.140  0.3444
 4172.160 -1.0000
 4172.180 -1.0000
 4172.200 -1.0000
 4172.220 -1.0000
 4172.240 -1.0000
 4172.260 -1.0000
 4172.280 -1.0000
 4172.300 -1.0000
 4172.320 -1.0000
 4172.340 -1.0000
 4172.360 -1.0000
 4172.380 -1.0000
 4172.400 -1.0000
 4172.420 -1.0000
 4172.440 -1.0000
 4172.460 -1.0000
 4172.480 -1.0000
 4172.500 -1.0000
 4172.520 -1.0000
 4172.540  0.7913
 4172.560  0.7788
 4172.580  0.7323
 4172.600  0.6586
 4172.620  0.5753
 4172.640  0.4991
 4172.660  0.4378
 4172.680  0.3941
 4172.700  0.3753
 4172.720  0.3965
 4172.740  0.4588
 4172.760  0.5344
 4172.780  0.5966
 4172.800  0.6402
 4172.820  0.6657
 4172.840  0.6769
 4172.860  0.6829
 4172.880  0.6825
 4172.900  0.6680
 4172.920  0.6435
 4172.940  0.6229
 4172.960  0.6230
 4172.980  0.6569
 4173.000  0.7200
 4173.020  0.7918
 4173.040  0.8582
 4173.060  0.9162
 4173.080  0.9621
 4173.100  0.9920
 4173.120  1.0040
 4173.140  0.9940
 4173.160  0.9595
 4173.180  0.9078
 4173.200  0.8497
 4173.220  0.7863
 4173.240  0.7187
 4173.260  0.6623
 4173.280  0.6306
 4173.300  0.6167
 4173.320  0.6010
 4173.340  0.5687
 4173.360  0.5162
 4173.380  0.4505
 4173.400  0.3874
 4173.420  0.3414
 4173.440  0.3183
 4173.460  0.3161
 4173.480  0.3333
 4173.500  0.3672
 4173.520  0.4078
 4173.540  0.4412
 4173.560  0.4589
 4173.580  0.4627
 4173.600  0.4620
 4173.620  0.4640
 4173.640  0.4706
 4173.660  0.4910
 4173.680  0.5449
 4173.700  0.6411
 4173.720  0.7606
 4173.740  0.8641
 4173.760  0.9134
 4173.780  0.8877
 4173.800  0.7921
 4173.820  0.6541
 4173.840  0.5107
 4173.860  0.3924
 4173.880  0.3134
 4173.900  0.2722
 4173.920  0.2576
 4173.940  0.2533
 4173.960  0.2447
 4173.980  0.2307
 4174.000  0.2219
 4174.020  0.2245
 4174.040  0.2354
 4174.060  0.2539
 4174.080  0.2904
 4174.100  0.3569
 4174.120  0.4461
 4174.140  0.5285
 4174.160  0.5790
 4174.180  0.5945
 4174.200  0.5836
 4174.220  0.5537
 4174.240  0.5097
 4174.260  0.4614
 4174.280  0.4277
 4174.300  0.4248
 4174.320  0.4520
 4174.340  0.4979
 4174.360  0.5515
 4174.380  0.5988
 4174.400  0.6206
 4174.420  0.6035
 4174.440  0.5492
 4174.460  0.4751
 4174.480  0.4098
 4174.500  0.3813
 4174.520  0.4041
 4174.540  0.4682
 4174.560  0.5431
 4174.580  0.6005
 4174.600  0.6340
 4174.620  0.6550
 4174.640  0.6775
 4174.660  0.7072
 4174.680  0.7347
 4174.700  0.7396
 4174.720  0.7087
 4174.740  0.6528
 4174.760  0.5970
 4174.780  0.5628
 4174.800  0.5625
 4174.820  0.6009
 4174.840  0.6720
 4174.860  0.7600
 4174.880  0.8478
 4174.900  0.9232
 4174.920  0.9760
 4174.940  0.9946
 4174.960  0.9664
 4174.980  0.8863
 4175.000  0.7657
 4175.020  0.6297
 4175.040  0.5032
 4175.060  0.4030
 4175.080  0.3412
 4175.100  0.3202
 4175.120  0.3287
 4175.140  0.3574
 4175.160  0.4057
 4175.180  0.4572
 4175.200  0.4810
 4175.220  0.4759
 4175.240  0.4734
 4175.260  0.5053
 4175.280  0.5886
 4175.300  0.7112
 4175.320  0.8281
 4175.340  0.8982
 4175.360  0.9120
 4175.380  0.8766
 4175.400  0.8022
 4175.420  0.7091
 4175.440  0.6283
 4175.460  0.5884
 4175.480  0.6032
 4175.500  0.6690
 4175.520  0.7693
 4175.540  0.8846
 4175.560  0.9971
 4175.580  1.0870
 4175.600  1.1323
 4175.620  1.1252
 4175.640  1.0850
 4175.660  1.0356
 4175.680  0.9835
 4175.700  0.9449
 4175.720  0.9443
 4175.740  0.9705
 4175.760  0.9973
 4175.780  1.0253
 4175.800  1.0581
 4175.820  1.0816
 4175.840  1.0868
 4175.860  1.0803
 4175.880  1.0670
 4175.900  1.0459
 4175.920  1.0201
 4175.940  0.9947
 4175.960  0.9643
 4175.980  0.9146
 4176.000  0.8382
 4176.020  0.7435
 4176.040  0.6478
 4176.060  0.5653
 4176.080  0.5015
 4176.100  0.4581
 4176.120  0.4377
 4176.140  0.4371
 4176.160  0.4457
 4176.180  0.4596
 4176.200  0.4851
 4176.220  0.5184
 4176.240  0.5430
 4176.260  0.5546
 4176.280  0.5676
 4176.300  0.5928
 4176.320  0.6295
 4176.340  0.6752
 4176.360  0.7247
 4176.380  0.7646
 4176.400  0.7773
 4176.420  0.7529
 4176.440  0.6996
 4176.460  0.6415
 4176.480  0.6054
 4176.500  0.6088
 4176.520  0.6484
 4176.540  0.6934
 4176.560 -1.0000
 4176.580 -1.0000
 4176.600 -1.0000
 4176.620 -1.0000
 4176.640 -1.0000
 4176.660 -1.0000
 4176.680 -1.0000
 4176.700 -1.0000
 4176.720 -1.0000
 4176.740  0.5614
 4176.760  0.6253
 4176.780  0.7054
 4176.800  0.7703
 4176.820  0.8053
