            0.11035E+01
            0.00000E+00
4473.00830  0.10918E+01
4473.01758  0.10914E+01
4473.02734  0.10923E+01
4473.03662  0.10919E+01
4473.04639  0.10907E+01
4473.05566  0.10914E+01
4473.06494  0.10926E+01
4473.07471  0.10920E+01
4473.08398  0.10914E+01
4473.09375  0.10918E+01
4473.10303  0.10917E+01
4473.11230  0.10911E+01
4473.12207  0.10911E+01
4473.13135  0.10914E+01
4473.14111  0.10917E+01
4473.15039  0.10916E+01
4473.15967  0.10912E+01
4473.16943  0.10914E+01
4473.17871  0.10917E+01
4473.18848  0.10900E+01
4473.19775  0.10872E+01
4473.20703  0.10860E+01
4473.21680  0.10859E+01
4473.22607  0.10857E+01
4473.23584  0.10866E+01
4473.24512  0.10890E+01
4473.25488  0.10912E+01
4473.26416  0.10925E+01
4473.27344  0.10925E+01
4473.28320  0.10920E+01
4473.29248  0.10929E+01
4473.30225  0.10943E+01
4473.31152  0.10930E+01
4473.32080  0.10913E+01
4473.33057  0.10923E+01
4473.33984  0.10927E+01
4473.34961  0.10921E+01
4473.35889  0.10928E+01
4473.36816  0.10929E+01
4473.37793  0.10913E+01
4473.38721  0.10917E+01
4473.39697  0.10942E+01
4473.40625  0.10946E+01
4473.41553  0.10934E+01
4473.42529  0.10937E+01
4473.43457  0.10936E+01
4473.44434  0.10919E+01
4473.45361  0.10917E+01
4473.46338  0.10934E+01
4473.47266  0.10939E+01
4473.48193  0.10938E+01
4473.49170  0.10948E+01
4473.50098  0.10949E+01
4473.51074  0.10939E+01
4473.52002  0.10934E+01
4473.52930  0.10932E+01
4473.53906  0.10925E+01
4473.54834  0.10925E+01
4473.55811  0.10935E+01
4473.56738  0.10942E+01
4473.57666  0.10946E+01
4473.58643  0.10947E+01
4473.59570  0.10933E+01
4473.60547  0.10916E+01
4473.61475  0.10921E+01
4473.62402  0.10932E+01
4473.63379  0.10917E+01
4473.64307  0.10896E+01
4473.65283  0.10894E+01
4473.66211  0.10902E+01
4473.67188  0.10908E+01
4473.68115  0.10915E+01
4473.69043  0.10924E+01
4473.70020  0.10929E+01
4473.70947  0.10923E+01
4473.71924  0.10897E+01
4473.72852  0.10873E+01
4473.73779  0.10873E+01
4473.74756  0.10881E+01
4473.75684  0.10878E+01
4473.76660  0.10891E+01
4473.77588  0.10923E+01
4473.78516  0.10924E+01
4473.79492  0.10901E+01
