FORPRINT: Wed Jul  1 11:43:02 2015
      0.6277093      0.9814703      1.0000000
      0.1630509      2.7949679      1.0000000
      0.0713972      8.3022213      0.9999999
      0.1378426     25.9883499      1.0000000
