           1.0700  1.0000
          -1.1800  0.0000
 4822.000  1.0985  0.9129
 4822.020  1.0565  0.9419
 4822.040  1.0354  0.9264
 4822.060  1.0078  0.9090
 4822.080  0.9849  0.8878
 4822.100 -1.0000  0.8314
 4822.120 -1.0000  0.7262
 4822.140 -1.0000  0.5857
 4822.160 -1.0000  0.6212
 4822.180 -1.0000  0.7548
 4822.200  0.8914  0.8487
 4822.220  0.8664  0.8970
 4822.240  0.8462  0.9330
 4822.260  0.8426  0.9508
 4822.280  0.8542  0.9554
 4822.300  0.8744  0.9616
 4822.320  0.8991  0.9654
 4822.340  0.9268  0.9716
 4822.360  0.9561  0.9796
 4822.380  0.9834  0.9836
 4822.400  1.0040  0.9883
 4822.420  1.0125  0.9856
 4822.440  1.0053  0.9808
 4822.460  0.9819  0.9781
 4822.480  0.9464  0.9754
 4822.500  0.9067  0.9758
 4822.520  0.8729  0.9787
 4822.540  0.8551  0.9780
 4822.560  0.8593  0.9763
 4822.580  0.8832  0.9679
 4822.600  0.9153  0.9580
 4822.620  0.9393  0.9475
 4822.640  0.9424  0.9397
 4822.660  0.9220  0.9337
 4822.680  0.8888  0.9296
 4822.700  0.8609  0.9224
 4822.720  0.8553  0.9076
 4822.740  0.8796  0.8812
 4822.760  0.9250  0.8414
 4822.780  0.9676  0.7872
 4822.800 -1.0000  0.7198
 4822.820 -1.0000  0.6418
 4822.840 -1.0000  0.5577
 4822.860 -1.0000  0.4745
 4822.880 -1.0000  0.4006
 4822.900 -1.0000  0.3489
 4822.920 -1.0000  0.3310
 4822.940 -1.0000  0.3336
 4822.960 -1.0000  0.3673
 4822.980 -1.0000  0.4251
 4823.000 -1.0000  0.4968
 4823.020 -1.0000  0.5747
 4823.040 -1.0000  0.6516
 4823.060 -1.0000  0.7226
 4823.080  1.0414  0.7847
 4823.100  1.0317  0.8356
 4823.120  1.0216  0.8722
 4823.140  1.0165  0.8898
 4823.160  1.0173  0.8842
 4823.180  1.0222  0.8540
 4823.200  1.0298  0.8034
 4823.220  1.0397  0.7434
 4823.240  1.0522  0.6901
 4823.260  1.0664  0.6597
 4823.280  1.0792  0.6624
 4823.300  1.0868  0.6975
 4823.320  1.0867  0.7522
 4823.340  1.0796  0.8053
 4823.360  1.0687  0.8343
 4823.380  1.0582  0.8245
 4823.400  1.0507  0.7752
 4823.420 -1.0000  0.7007
 4823.440 -1.0000  0.6261
 4823.460 -1.0000  0.5779
 4823.480 -1.0000  0.5742
 4823.500 -1.0000  0.6187
 4823.520 -1.0000  0.6993
 4823.540  0.9720  0.7933
 4823.560  0.9405  0.8764
 4823.580  0.9007  0.9312
 4823.600  0.8612  0.9527
 4823.620  0.8243  0.9481
 4823.640  0.7896  0.9320
 4823.660  0.7571  0.9196
 4823.680  0.7287  0.9199
 4823.700  0.7074  0.9338
 4823.720  0.6966  0.9551
 4823.740  0.6986  0.9749
 4823.760  0.7143  0.9866
 4823.780  0.7421  0.9886
 4823.800  0.7778  0.9842
 4823.820  0.8154  0.9794
 4823.840  0.8490  0.9790
 4823.860  0.8745  0.9843
 4823.880  0.8916  0.9930
 4823.900  0.9032  1.0005
 4823.920  0.9131  1.0030
 4823.940  0.9236  0.9996
 4823.960  0.9340  0.9926
 4823.980  0.9409  0.9862
 4824.000  0.9395  0.9837
 4824.020  0.9270  0.9862
 4824.040  0.9043  0.9917
 4824.060  0.8769  0.9966
 4824.080  0.8527  0.9976
 4824.100  0.8404  0.9938
 4824.120  0.8460  0.9871
