           1.0600  1.0000
          -1.2000  0.0000
 4922.000  1.1998  0.8712
 4922.020  1.0865  0.9753
 4922.040  1.0813  0.9947
 4922.060  1.0619  0.9878
 4922.080  1.0428  1.0023
 4922.100  1.0194  1.0062
 4922.120  0.9979  1.0031
 4922.140  0.9840  0.9979
 4922.160  0.9851  0.9741
 4922.180  1.0048  0.9412
 4922.200  1.0258  0.8804
 4922.220  1.0160  0.8738
 4922.240  0.9682  0.9454
 4922.260  0.9081  0.9857
 4922.280  0.8569  1.0051
 4922.300  0.8208  1.0167
 4922.320  0.8058  1.0233
 4922.340  0.8176  1.0189
 4922.360  0.8529  1.0160
 4922.380  0.8982  1.0119
 4922.400  0.9376  1.0161
 4922.420  0.9603  1.0189
 4922.440  0.9657  1.0295
 4922.460  0.9623  1.0302
 4922.480  0.9605  1.0292
 4922.500  0.9663  1.0217
 4922.520  0.9792  1.0152
 4922.540  0.9932  1.0113
 4922.560  1.0005  1.0127
 4922.580  0.9950  1.0186
 4922.600  0.9748  1.0225
 4922.620  0.9422  1.0214
 4922.640  0.9029  1.0111
 4922.660  0.8658  0.9915
 4922.680  0.8422  0.9680
 4922.700  0.8420  0.9434
 4922.720  0.8700  0.9218
 4922.740  0.9225  0.9021
 4922.760  0.9887  0.8791
 4922.780  1.0552  0.8507
 4922.800  1.1116  0.8102
 4922.820  1.1507  0.7610
 4922.840  1.1682  0.7129
 4922.860  1.1629  0.6790
 4922.880  1.1385  0.6715
 4922.900  1.1039  0.6954
 4922.920  1.0697  0.7465
 4922.940  1.0429  0.8132
 4922.960  1.0256  0.8790
 4922.980  1.0161  0.9289
 4923.000  1.0114  0.9538
 4923.020  1.0093  0.9537
 4923.040  1.0090  0.9368
 4923.060  1.0104  0.9157
 4923.080  1.0132  0.9023
 4923.100  1.0163  0.9033
 4923.120  1.0172  0.9183
 4923.140  1.0126  0.9410
 4923.160  1.0001  0.9630
 4923.180  0.9790  0.9771
 4923.200  0.9512  0.9802
 4923.220  0.9214  0.9735
 4923.240  0.8964  0.9614
 4923.260  0.8834  0.9488
 4923.280  0.8871  0.9398
 4923.300  0.9075  0.9367
 4923.320  0.9391  0.9398
 4923.340  0.9732  0.9489
 4923.360  1.0005  0.9629
 4923.380  1.0148  0.9803
 4923.400  1.0150  0.9986
 4923.420  1.0044  1.0143
 4923.440  0.9894  1.0231
 4923.460  0.9769  1.0218
 4923.480  0.9719  1.0096
 4923.500  0.9766  0.9890
 4923.520  0.9900  0.9653
 4923.540  1.0083  0.9453
 4923.560  1.0263  0.9343
 4923.580  1.0398  0.9344
 4923.600  1.0467  0.9436
 4923.620  1.0476  0.9571
 4923.640  1.0447  0.9692
 4923.660  1.0407  0.9759
 4923.680  1.0375  0.9760
 4923.700  1.0359  0.9708
