           1.0900  1.0000
          -1.1800  0.0000
 4847.000  1.0140  0.7537
 4847.020  1.0747  0.6965
 4847.040 -1.0000  0.6657
 4847.060 -1.0000  0.6299
 4847.080 -1.0000  0.5754
 4847.100 -1.0000  0.4965
 4847.120 -1.0000  0.4078
 4847.140 -1.0000  0.2983
 4847.160 -1.0000  0.1782
 4847.180 -1.0000  0.1134
 4847.200 -1.0000  0.1049
 4847.220 -1.0000  0.1051
 4847.240 -1.0000  0.1027
 4847.260 -1.0000  0.0980
 4847.280 -1.0000  0.0932
 4847.300 -1.0000  0.0920
 4847.320 -1.0000  0.0975
 4847.340 -1.0000  0.1116
 4847.360 -1.0000  0.1934
 4847.380 -1.0000  0.2892
 4847.400 -1.0000  0.3691
 4847.420 -1.0000  0.4245
 4847.440 -1.0000  0.4647
 4847.460 -1.0000  0.4959
 4847.480 -1.0000  0.5279
 4847.500 -1.0000  0.5748
 4847.520 -1.0000  0.6275
 4847.540 -1.0000  0.6824
 4847.560  1.0175  0.7312
 4847.580  1.0215  0.7705
 4847.600  1.0278  0.8001
 4847.620  1.0336  0.8216
 4847.640  1.0362  0.8368
 4847.660  1.0342  0.8513
 4847.680  1.0280  0.8652
 4847.700  1.0197  0.8788
 4847.720  1.0117  0.8899
 4847.740  1.0056  0.8963
 4847.760  1.0012  0.8966
 4847.780  0.9960  0.8925
 4847.800  0.9868  0.8870
 4847.820  0.9708  0.8836
 4847.840  0.9479  0.8840
 4847.860  0.9208  0.8868
 4847.880  0.8946  0.8882
 4847.900  0.8753  0.8829
 4847.920  0.8675  0.8669
 4847.940  0.8737  0.8394
 4847.960  0.8930  0.8037
 4847.980  0.9201  0.7666
 4848.000  0.9458  0.7368
 4848.020  0.9588  0.7215
 4848.040  0.9505  0.7250
 4848.060  0.9190  0.7464
 4848.080  0.8700  0.7809
 4848.100  0.8147  0.8207
 4848.120  0.7652  0.8583
 4848.140  0.7317  0.8879
 4848.160  0.7213  0.9071
 4848.180  0.7368  0.9166
 4848.200  0.7762  0.9193
 4848.220  0.8330  0.9189
 4848.240  0.8967  0.9182
 4848.260  0.9557  0.9190
 4848.280  1.0006  0.9212
 4848.300  1.0268  0.9237
 4848.320  1.0353  0.9248
 4848.340  1.0314  0.9228
 4848.360  1.0223  0.9165
 4848.380  1.0145  0.9054
 4848.400  1.0115  0.8901
 4848.420  1.0136  0.8713
 4848.440  1.0181  0.8506
 4848.460  1.0221  0.8296
 4848.480  1.0236  0.8100
 4848.500  1.0237  0.7934
 4848.520  1.0254  0.7809
 4848.540  1.0322  0.7734
 4848.560  1.0456  0.7703
 4848.580  1.0637  0.7703
 4848.600  1.0817  0.7700
 4848.620  1.0945  0.7646
 4848.640  1.1002  0.7486
 4848.660 -1.0000  0.7164
 4848.680 -1.0000  0.6644
 4848.700 -1.0000  0.5925
 4848.720 -1.0000  0.5046
 4848.740 -1.0000  0.4083
 4848.760 -1.0000  0.3135
 4848.780 -1.0000  0.2296
 4848.800 -1.0000  0.1636
 4848.820 -1.0000  0.1180
 4848.840 -1.0000  0.0915
 4848.860 -1.0000  0.0801
 4848.880 -1.0000  0.0799
 4848.900 -1.0000  0.0889
 4848.920 -1.0000  0.1081
 4848.940 -1.0000  0.1410
