           1.0000  1.0000
          -1.1500  0.0000
 4722.000  0.9066  1.0023
 4722.020  0.9033  1.0013
 4722.040  0.9127  0.9997
 4722.060  0.9250  0.9926
 4722.080  0.9423  0.9951
 4722.100  0.9621  0.9891
 4722.120  0.9812  0.9925
 4722.140  0.9958  0.9924
 4722.160  1.0016  0.9943
 4722.180  0.9938  0.9932
 4722.200  0.9719  0.9969
 4722.220  0.9420  0.9957
 4722.240  0.9128  0.9917
 4722.260  0.8917  0.9949
 4722.280  0.8825  0.9987
 4722.300  0.8828  1.0010
 4722.320  0.8860  1.0066
 4722.340  0.8863  1.0040
 4722.360  0.8814  1.0021
 4722.380  0.8736  0.9975
 4722.400  0.8685  0.9973
 4722.420  0.8713  0.9989
 4722.440  0.8845  1.0014
 4722.460  0.9057  1.0053
 4722.480  0.9303  1.0091
 4722.500  0.9529  1.0103
 4722.520  0.9682  1.0087
 4722.540  0.9718  1.0056
 4722.560  0.9620  1.0030
 4722.580  0.9414  1.0021
 4722.600  0.9173  1.0032
 4722.620  0.8987  1.0066
 4722.640  0.8932  1.0093
 4722.660  0.9023  1.0095
 4722.680  0.9210  1.0064
 4722.700  0.9405  0.9995
 4722.720  0.9520  0.9912
 4722.740  0.9504  0.9831
 4722.760  0.9360  0.9780
 4722.780  0.9132  0.9766
 4722.800  0.8884  0.9795
 4722.820  0.8677  0.9852
 4722.840  0.8547  0.9916
 4722.860  0.8497  0.9974
 4722.880  0.8507  1.0012
 4722.900  0.8546  1.0030
 4722.920  0.8588  1.0032
 4722.940  0.8626  1.0027
 4722.960  0.8670  1.0022
 4722.980  0.8741  1.0023
 4723.000  0.8853  1.0033
 4723.020  0.9005  1.0049
 4723.040  0.9174  1.0069
 4723.060  0.9323  1.0087
 4723.080  0.9419  1.0099
 4723.100  0.9443  1.0103
 4723.120  0.9404  1.0098
 4723.140  0.9330  1.0086
 4723.160  0.9261  1.0070
 4723.180  0.9228  1.0056
 4723.200  0.9246  1.0049
 4723.220  0.9303  1.0052
 4723.240  0.9373  1.0062
 4723.260  0.9425  1.0073
 4723.280  0.9438  1.0076
 4723.300  0.9408  1.0065
 4723.320  0.9352  1.0035
 4723.340  0.9293  0.9990
 4723.360  0.9255  0.9937
 4723.380  0.9251  0.9889
 4723.400  0.9279  0.9856
 4723.420  0.9323  0.9847
 4723.440  0.9365  0.9863
 4723.460  0.9390  0.9900
 4723.480  0.9394  0.9949
 4723.500  0.9380  1.0001
 4723.520  0.9354  1.0046
 4723.540  0.9320  1.0079
 4723.560  0.9275  1.0094
 4723.580  0.9208  1.0089
 4723.600  0.9105  1.0065
 4723.620  0.8956  1.0024
 4723.640  0.8761  0.9975
 4723.660  0.8538  0.9928
 4723.680  0.8320  0.9892
 4723.700  0.8145  0.9876
 4723.720  0.8049  0.9883
 4723.740  0.8052  0.9909
 4723.760  0.8152  0.9945
 4723.780  0.8324  0.9980
 4723.800  0.8532  1.0004
 4723.820  0.8736  1.0016
 4723.840  0.8908  1.0018
 4723.860  0.9037  1.0020
 4723.880  0.9133  1.0029
 4723.900  0.9217  1.0051
 4723.920  0.9310  1.0082
 4723.940  0.9419  1.0115
 4723.960  0.9529  1.0140
 4723.980  0.9608  1.0150
 4724.000  0.9616  1.0143
 4724.020  0.9522  1.0124
 4724.040  0.9325  1.0104
 4724.060  0.9055  1.0092
 4724.080  0.8768  1.0095
 4724.100  0.8529  1.0111
 4724.120  0.8389  1.0134
 4724.140  0.8360  1.0155
 4724.160  0.8420  1.0166
 4724.180  0.8516  1.0165
 4724.200  0.8596  1.0152
 4724.220  0.8624  1.0134
 4724.240  0.8604  1.0116
 4724.260  0.8575  1.0102
 4724.280  0.8596  1.0095
 4724.300  0.8718  1.0091
 4724.320  0.8954  1.0088
 4724.340  0.9272  1.0085
 4724.360  0.9593  1.0080
 4724.380  0.9818  1.0076
 4724.400  0.9862  1.0073
 4724.420  0.9683  1.0075
 4724.440  0.9298  1.0081
 4724.460  0.8781  1.0091
 4724.480  0.8241  1.0102
 4724.500  0.7790  1.0112
 4724.520  0.7512  1.0116
 4724.540  0.7445  1.0109
 4724.560  0.7575  1.0087
 4724.580  0.7848  1.0048
 4724.600  0.8182  0.9995
 4724.620  0.8497  0.9935
 4724.640  0.8724  0.9877
 4724.660  0.8829  0.9835
 4724.680  0.8811  0.9820
 4724.700  0.8701  0.9838
 4724.720  0.8551  0.9885
 4724.740  0.8412  0.9950
 4724.760  0.8319  1.0016
 4724.780  0.8281  1.0068
 4724.800  0.8275  1.0096
 4724.820  0.8258  1.0097
 4724.840  0.8182  1.0078
 4724.860  0.8013  1.0051
 4724.880  0.7750  1.0030
 4724.900  0.7428  1.0023
 4724.920  0.7112  1.0032
 4724.940  0.6879  1.0053
 4724.960  0.6784  1.0075
 4724.980  0.6853  1.0091
 4725.000  0.7066  1.0091
 4725.020  0.7374  1.0071
 4725.040  0.7713  1.0031
 4725.060  0.8024  0.9973
 4725.080  0.8275  0.9902
