           1.0400  1.0000
           0.1500  0.0000
 4822.000  0.8321  0.9753
 4822.020  0.9041  0.9799
 4822.040  0.9609  0.9521
 4822.060  0.9736  0.9370
 4822.080  0.9564  0.9474
 4822.100 -1.0000  0.9195
 4822.120 -1.0000  0.8186
 4822.140 -1.0000  0.6773
 4822.160 -1.0000  0.6667
 4822.180 -1.0000  0.8073
 4822.200 -1.0000  0.8940
 4822.220  0.7345  0.9383
 4822.240  0.6891  0.9742
 4822.260  0.6432  0.9901
 4822.280  0.6108  0.9912
 4822.300  0.5941  0.9980
 4822.320  0.5865  0.9988
 4822.340  0.5761  1.0044
 4822.360  0.5567  1.0125
 4822.380  0.5385  1.0111
 4822.400  0.5371  1.0263
 4822.420  0.5568  1.0229
 4822.440  0.5873  1.0199
 4822.460  0.6153  1.0238
 4822.480  0.6378  1.0189
 4822.500  0.6624  1.0119
 4822.520  0.6968  1.0191
 4822.540  0.7353  1.0040
 4822.560  0.7658  1.0163
 4822.580  0.7853  0.9987
 4822.600  0.7972  0.9983
 4822.620  0.8043  0.9915
 4822.640  0.8086  0.9926
 4822.660  0.8102  0.9700
 4822.680  0.8064  0.9717
 4822.700  0.7949  0.9659
 4822.720  0.7770  0.9495
 4822.740  0.7646  0.9204
 4822.760  0.7699  0.9001
 4822.780  0.7859  0.8596
 4822.800 -1.0000  0.8058
 4822.820 -1.0000  0.7524
 4822.840 -1.0000  0.6530
 4822.860 -1.0000  0.5186
 4822.880 -1.0000  0.3582
 4822.900 -1.0000  0.2474
 4822.920 -1.0000  0.0895
 4822.940 -1.0000  0.4048
 4822.960 -1.0000  0.2113
 4822.980 -1.0000  0.3630
 4823.000 -1.0000  0.5297
 4823.020 -1.0000  0.6584
 4823.040 -1.0000  0.7451
 4823.060 -1.0000  0.8135
 4823.080  0.7096  0.8552
 4823.100  0.7383  0.8842
 4823.120  0.7760  0.8974
 4823.140  0.8120  0.9102
 4823.160  0.8413  0.9096
 4823.180  0.8584  0.8948
 4823.200  0.8627  0.8901
 4823.220 -1.0000  0.8483
 4823.240 -1.0000  0.7723
 4823.260 -1.0000  0.6969
 4823.280 -1.0000  0.5860
 4823.300 -1.0000  0.7638
 4823.320 -1.0000  0.8111
 4823.340  0.8987  0.8594
 4823.360  0.8983  0.8719
 4823.380 -1.0000  0.8289
 4823.400 -1.0000  0.7942
 4823.420 -1.0000  0.6983
 4823.440 -1.0000  0.6107
 4823.460 -1.0000  0.5484
 4823.480 -1.0000  0.5085
 4823.500 -1.0000  0.6289
 4823.520 -1.0000  0.7575
 4823.540 -1.0000  0.8566
 4823.560  0.7292  0.9078
 4823.580  0.7255  0.9419
 4823.600  0.7321  0.9574
 4823.620  0.7539  0.9722
 4823.640  0.7892  0.9748
 4823.660  0.8333  0.9748
 4823.680  0.8798  0.9519
 4823.700  0.9147  0.9744
 4823.720  0.9231  0.9913
 4823.740  0.9058  0.9975
 4823.760  0.8833  1.0126
 4823.780  0.8768  1.0119
 4823.800  0.8875  1.0141
 4823.820  0.9004  1.0200
 4823.840  0.9046  1.0245
 4823.860  0.9014  1.0251
 4823.880  0.8975  1.0258
 4823.900  0.8958  1.0279
 4823.920  0.8938  1.0277
 4823.940  0.8889  1.0286
 4823.960  0.8809  1.0251
 4823.980  0.8688  1.0286
 4824.000  0.8512  1.0188
 4824.020  0.8290  1.0289
 4824.040  0.8012  1.0125
 4824.060  0.7678  1.0237
 4824.080  0.7401  1.0185
 4824.100  0.7277  1.0095
 4824.120  0.7267  1.0296
 4824.140  0.7313  1.0168
 4824.160  0.7402  1.0169
 4824.180  0.7544  1.0170
 4824.200  0.7733  1.0171
 4824.220  0.7938  1.0173
 4824.240  0.8090  1.0174
 4824.260  0.8123  1.0175
 4824.280  0.8031  1.0176
 4824.300  0.7890  1.0178
 4824.320  0.7790  1.0060
